,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,AR_order
46,Single Session,Open Set,erpcore n400,AR+LR,7,session_1,0.4666666666666667,0.8166666666666667,0.8166666666666667,0.0850925870378155,2400,1
47,Single Session,Open Set,erpcore n400,AR+LR,8,session_1,0.5666666666666667,0.8833333333333333,0.8833333333333333,0.14833523306737056,2400,1
48,Single Session,Open Set,erpcore n400,AR+LR,9,session_1,0.31666666666666665,0.5333333333333334,0.5333333333333334,0.052083208350830856,2400,1
49,Single Session,Open Set,erpcore n400,AR+LR,10,session_1,0.95,1.0,1.0,0.23333333333341102,2400,1
50,Single Session,Open Set,erpcore n400,AR+LR,11,session_1,0.75,0.9,0.9,0.15272861799348092,2400,1
51,Single Session,Open Set,erpcore n400,AR+LR,12,session_1,0.5666666666666667,1.0,1.0,0.13786910104217753,2400,1
52,Single Session,Open Set,erpcore n400,AR+LR,13,session_1,0.5833333333333334,0.8833333333333334,0.8833333333333334,0.132130001799748,2400,1
53,Single Session,Open Set,erpcore n400,AR+LR,14,session_1,0.45,0.8833333333333333,0.8833333333333333,0.10731397604335391,2400,1
54,Single Session,Open Set,erpcore n400,AR+LR,15,session_1,0.6333333333333333,0.95,0.95,0.15754694342795725,2400,1
55,Single Session,Open Set,erpcore n400,AR+LR,16,session_1,0.75,0.9666666666666667,0.9666666666666667,0.13198852160697497,2400,1
56,Single Session,Open Set,erpcore n400,AR+LR,17,session_1,0.16666666666666666,0.35,0.35,0.04675745395644607,2400,1
57,Single Session,Open Set,erpcore n400,AR+LR,18,session_1,0.7666666666666668,0.9833333333333334,0.9833333333333334,0.1879181914532708,2400,1
58,Single Session,Open Set,erpcore n400,AR+LR,19,session_1,0.8833333333333333,0.9833333333333334,0.9833333333333334,0.18652838602595634,2400,1
59,Single Session,Open Set,erpcore n400,AR+LR,20,session_1,0.9000000000000001,0.9833333333333334,0.9833333333333334,0.21310316555682202,2400,1
60,Single Session,Open Set,erpcore n400,AR+LR,21,session_1,0.7833333333333334,0.9666666666666668,0.9666666666666668,0.2416676665266863,2400,1
61,Single Session,Open Set,erpcore n400,AR+LR,22,session_1,0.25,0.5666666666666667,0.5666666666666667,0.033100504857789564,2400,1
62,Single Session,Open Set,erpcore n400,AR+LR,23,session_1,0.7666666666666667,0.9833333333333334,0.9833333333333334,0.22037164796928382,2400,1
63,Single Session,Open Set,erpcore n400,AR+LR,24,session_1,0.8833333333333333,0.95,0.95,0.19624952506649068,2400,1
64,Single Session,Open Set,erpcore n400,AR+LR,25,session_1,0.85,0.9666666666666667,0.9666666666666667,0.15467534545163678,2400,1
65,Single Session,Open Set,erpcore n400,AR+LR,26,session_1,0.9833333333333334,1.0,1.0,0.33180454736336934,2400,1
66,Single Session,Open Set,erpcore n400,AR+LR,27,session_1,0.08333333333333334,0.5166666666666666,0.5166666666666666,0.020324717160527164,2400,1
67,Single Session,Open Set,erpcore n400,AR+LR,28,session_1,0.3833333333333333,0.5666666666666667,0.5666666666666667,0.11064700941868133,2400,1
68,Single Session,Open Set,erpcore n400,AR+LR,29,session_1,0.9666666666666667,1.0,1.0,0.28856772552780047,2400,1
69,Single Session,Open Set,erpcore n400,AR+LR,30,session_1,0.85,0.9666666666666667,0.9666666666666667,0.15000000000007765,2400,1
70,Single Session,Open Set,erpcore n400,AR+LR,31,session_1,0.016666666666666663,0.1,0.1,0.011670866778650991,2400,1
71,Single Session,Open Set,erpcore n400,AR+LR,32,session_1,0.8999999999999999,1.0,1.0,0.2549986751310806,2400,1
72,Single Session,Open Set,erpcore n400,AR+LR,33,session_1,0.09999999999999998,0.35000000000000003,0.35000000000000003,0.016300568227187163,2400,1
73,Single Session,Open Set,erpcore n400,AR+LR,34,session_1,0.45,0.8333333333333333,0.8333333333333333,0.0975018497410362,2400,1
74,Single Session,Open Set,erpcore n400,AR+LR,35,session_1,0.9000000000000001,0.9833333333333334,0.9833333333333334,0.2962495250664907,2400,1
75,Single Session,Open Set,erpcore n400,AR+LR,36,session_1,0.2833333333333333,0.5666666666666668,0.5666666666666668,0.11124942508048952,2400,1
76,Single Session,Open Set,erpcore n400,AR+LR,37,session_1,0.9000000000000001,0.9833333333333334,0.9833333333333334,0.19833373327735038,2400,1
77,Single Session,Open Set,erpcore n400,AR+LR,38,session_1,1.0,1.0,1.0,0.29875017497542466,2400,1
78,Single Session,Open Set,erpcore n400,AR+LR,39,session_1,0.7666666666666667,0.9666666666666667,0.9666666666666667,0.14055282260483531,2400,1
79,Single Session,Open Set,erpcore n400,AR+LR,40,session_1,0.5666666666666667,0.7166666666666667,0.7166666666666667,0.18333333333334773,2400,1
80,Single Session,Open Set,erpcore n400,AR+LDA,1,session_1,0.4333333333333334,0.48333333333333334,0.48333333333333334,0.14291599176115338,2400,1
81,Single Session,Open Set,erpcore n400,AR+LDA,2,session_1,0.7833333333333334,0.9333333333333333,0.9333333333333333,0.16666666666670427,2400,1
82,Single Session,Open Set,erpcore n400,AR+LDA,3,session_1,0.8166666666666668,0.9833333333333334,0.9833333333333334,0.18208350830887343,2400,1
83,Single Session,Open Set,erpcore n400,AR+LDA,4,session_1,0.06666666666666668,0.2,0.2,0.019168535425826784,2400,1
84,Single Session,Open Set,erpcore n400,AR+LDA,5,session_1,0.9166666666666667,0.9666666666666668,0.9666666666666668,0.19365888775571413,2400,1
85,Single Session,Open Set,erpcore n400,AR+LDA,6,session_1,0.8666666666666667,0.9666666666666667,0.9666666666666667,0.23833463315135994,2400,1
86,Single Session,Open Set,erpcore n400,AR+LDA,7,session_1,0.2833333333333333,0.5833333333333333,0.5833333333333333,0.08277641130241761,2400,1
87,Single Session,Open Set,erpcore n400,AR+LDA,8,session_1,0.7000000000000001,0.8166666666666667,0.8166666666666667,0.2401833743275662,2400,1
88,Single Session,Open Set,erpcore n400,AR+LDA,9,session_1,0.5333333333333333,0.7833333333333333,0.7833333333333333,0.06000059991601178,2400,1
89,Single Session,Open Set,erpcore n400,AR+LDA,10,session_1,0.95,1.0,1.0,0.2620816209352657,2400,1
90,Single Session,Open Set,erpcore n400,AR+LDA,11,session_1,0.7666666666666666,0.9,0.9,0.1682419461275421,2400,1
91,Single Session,Open Set,erpcore n400,AR+LDA,12,session_1,0.7,0.9833333333333334,0.9833333333333334,0.11333163357130074,2400,1
92,Single Session,Open Set,erpcore n400,AR+LDA,13,session_1,0.6333333333333333,0.9666666666666667,0.9666666666666667,0.13833663287139794,2400,1
93,Single Session,Open Set,erpcore n400,AR+LDA,14,session_1,0.41666666666666663,0.7666666666666667,0.7666666666666667,0.10324004639350484,2400,1
94,Single Session,Open Set,erpcore n400,AR+LDA,15,session_1,0.65,0.8833333333333333,0.8833333333333333,0.11249825024496563,2400,1
95,Single Session,Open Set,erpcore n400,AR+LDA,16,session_1,0.7166666666666666,0.95,0.95,0.10661957325974358,2400,1
96,Single Session,Open Set,erpcore n400,AR+LDA,17,session_1,0.15,0.33333333333333337,0.33333333333333337,0.03990941268222449,2400,1
97,Single Session,Open Set,erpcore n400,AR+LDA,18,session_1,0.7166666666666667,0.95,0.95,0.18231297618333436,2400,1
98,Single Session,Open Set,erpcore n400,AR+LDA,19,session_1,0.9833333333333334,1.0,1.0,0.19000039994404502,2400,1
99,Single Session,Open Set,erpcore n400,AR+LDA,20,session_1,0.85,0.9666666666666667,0.9666666666666667,0.15786992593606675,2400,1
100,Single Session,Open Set,erpcore n400,AR+LDA,21,session_1,0.8333333333333334,0.95,0.95,0.2629611854340393,2400,1
101,Single Session,Open Set,erpcore n400,AR+LDA,22,session_1,0.4166666666666667,0.65,0.65,0.07824104625352443,2400,1
102,Single Session,Open Set,erpcore n400,AR+LDA,23,session_1,0.8333333333333334,1.0,1.0,0.17375017497550338,2400,1
103,Single Session,Open Set,erpcore n400,AR+LDA,24,session_1,0.9,1.0,1.0,0.20532675425448205,2400,1
104,Single Session,Open Set,erpcore n400,AR+LDA,25,session_1,0.8,0.95,0.95,0.12041764153019043,2400,1
105,Single Session,Open Set,erpcore n400,AR+LDA,26,session_1,1.0,1.0,1.0,0.3608332958657646,2400,1
106,Single Session,Open Set,erpcore n400,AR+LDA,27,session_1,0.15,0.39866648666486665,0.41486664866648665,0.030002299678045047,2400,1
107,Single Session,Open Set,erpcore n400,AR+LDA,28,session_1,0.5,0.8166666666666668,0.8166666666666668,0.18999890015395043,2400,1
108,Single Session,Open Set,erpcore n400,AR+LDA,29,session_1,0.9333333333333333,1.0,1.0,0.3124987501749812,2400,1
109,Single Session,Open Set,erpcore n400,AR+LDA,30,session_1,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.14583208350828084,2400,1
110,Single Session,Open Set,erpcore n400,AR+LDA,31,session_1,0.033333333333333326,0.21666666666666667,0.21666666666666667,0.025697902643629863,2400,1
111,Single Session,Open Set,erpcore n400,AR+LDA,32,session_1,0.9000000000000001,1.0,1.0,0.36731507588937545,2400,1
112,Single Session,Open Set,erpcore n400,AR+LDA,33,session_1,0.016666666666666663,0.4166666666666667,0.4166666666666667,0.012548510788736979,2400,1
113,Single Session,Open Set,erpcore n400,AR+LDA,34,session_1,0.65,0.8500000000000001,0.8500000000000001,0.10851680764693405,2400,1
114,Single Session,Open Set,erpcore n400,AR+LDA,35,session_1,1.0,1.0,1.0,0.38893704881316615,2400,1
115,Single Session,Open Set,erpcore n400,AR+LDA,36,session_1,0.23333333333333334,0.3833333333333333,0.3833333333333333,0.054586357909897285,2400,1
116,Single Session,Open Set,erpcore n400,AR+LDA,37,session_1,0.8999999999999999,1.0,1.0,0.1769899645391486,2400,1
117,Single Session,Open Set,erpcore n400,AR+LDA,38,session_1,0.9833333333333334,1.0,1.0,0.25236112775982295,2400,1
118,Single Session,Open Set,erpcore n400,AR+LDA,39,session_1,0.8333333333333334,0.9833333333333334,0.9833333333333334,0.14342492051112846,2400,1
119,Single Session,Open Set,erpcore n400,AR+LDA,40,session_1,0.6833333333333333,0.8833333333333333,0.8833333333333333,0.12699022136900834,2400,1
120,Single Session,Open Set,erpcore n400,AR+NB,1,session_1,0.7019220961440383,0.9251915596079038,0.9925191559607904,0.2487043342182758,2400,1
121,Single Session,Open Set,erpcore n400,AR+NB,2,session_1,0.8833333333333333,1.0,1.0,0.27499900013998213,2400,1
122,Single Session,Open Set,erpcore n400,AR+NB,3,session_1,0.9166666666666667,1.0,1.0,0.3032420461135458,2400,1
123,Single Session,Open Set,erpcore n400,AR+NB,4,session_1,0.5549955499554996,0.95549955499555,0.9955499554995549,0.07972033915251864,2400,1
124,Single Session,Open Set,erpcore n400,AR+NB,5,session_1,0.6833333333333333,0.9,0.9,0.19671246025556421,2400,1
125,Single Session,Open Set,erpcore n400,AR+NB,6,session_1,0.9500000000000001,0.9666666666666667,0.9666666666666667,0.35810219207939376,2400,1
126,Single Session,Open Set,erpcore n400,AR+NB,7,session_1,0.45,0.7,0.7,0.1033775271462042,2400,1
127,Single Session,Open Set,erpcore n400,AR+NB,8,session_1,0.7833333333333333,0.9,0.9,0.2921301017857516,2400,1
128,Single Session,Open Set,erpcore n400,AR+NB,9,session_1,0.5166666666666666,0.7333333333333334,0.7333333333333334,0.20981462595244102,2400,1
129,Single Session,Open Set,erpcore n400,AR+NB,10,session_1,0.85,0.9666666666666667,0.9666666666666667,0.3837487751714761,2400,1
130,Single Session,Open Set,erpcore n400,AR+NB,11,session_1,0.9666666666666668,1.0,1.0,0.2802782610435325,2400,1
131,Single Session,Open Set,erpcore n400,AR+NB,12,session_1,0.6666666666666667,0.9166666666666667,0.9166666666666667,0.24323994640750388,2400,1
132,Single Session,Open Set,erpcore n400,AR+NB,13,session_1,0.8500000000000001,0.9333333333333333,0.9333333333333333,0.21083298338238649,2400,1
133,Single Session,Open Set,erpcore n400,AR+NB,14,session_1,0.7016665166651667,0.79849998499985,0.7998499984999851,0.14092527046217249,2400,1
134,Single Session,Open Set,erpcore n400,AR+NB,15,session_1,0.6166666666666667,0.8500000000000001,0.8500000000000001,0.21444447775058845,2400,1
135,Single Session,Open Set,erpcore n400,AR+NB,16,session_1,0.7666666666666667,0.9333333333333333,0.9333333333333333,0.24333393324934507,2400,1
136,Single Session,Open Set,erpcore n400,AR+NB,17,session_1,0.6176810028969855,0.9484347669563652,0.9498434766956365,0.10713200151978719,2400,1
137,Single Session,Open Set,erpcore n400,AR+NB,18,session_1,0.6666666666666667,0.9333333333333333,0.9333333333333333,0.2666666666666683,2400,1
138,Single Session,Open Set,erpcore n400,AR+NB,19,session_1,0.75,0.9666666666666667,0.9666666666666667,0.19999900013998037,2400,1
139,Single Session,Open Set,erpcore n400,AR+NB,20,session_1,0.9833333333333334,1.0,1.0,0.27639130521726957,2400,1
140,Single Session,Open Set,erpcore n400,AR+NB,21,session_1,0.9,1.0,1.0,0.26977023216748774,2400,1
141,Single Session,Open Set,erpcore n400,AR+NB,22,session_1,0.30000000000000004,0.7608331083310834,0.7810833108331084,0.06041813520497792,2400,1
142,Single Session,Open Set,erpcore n400,AR+NB,23,session_1,0.7666666666666666,0.8833333333333334,0.8833333333333334,0.3083328334032449,2400,1
143,Single Session,Open Set,erpcore n400,AR+NB,24,session_1,0.8166666666666667,0.9000000000000001,0.9000000000000001,0.3297213390124264,2400,1
144,Single Session,Open Set,erpcore n400,AR+NB,25,session_1,0.7,0.9666666666666668,0.9666666666666668,0.17833253344531766,2400,1
145,Single Session,Open Set,erpcore n400,AR+NB,26,session_1,0.9833333333333334,1.0,1.0,0.29379836822844807,2400,1
146,Single Session,Open Set,erpcore n400,AR+NB,27,session_1,0.3204760619034762,0.6320476061903476,0.6332047606190347,0.06875137480752766,2400,1
147,Single Session,Open Set,erpcore n400,AR+NB,28,session_1,0.7166666666666668,0.8,0.8,0.2795838582599589,2400,1
148,Single Session,Open Set,erpcore n400,AR+NB,29,session_1,0.9333333333333333,0.9666666666666667,0.9666666666666667,0.34291449197112417,2400,1
149,Single Session,Open Set,erpcore n400,AR+NB,30,session_1,0.9833333333333334,1.0,1.0,0.2796288519606507,2400,1
150,Single Session,Open Set,erpcore n400,AR+NB,31,session_1,0.19999999999999998,0.44999999999999996,0.44999999999999996,0.052224188613598774,2400,1
151,Single Session,Open Set,erpcore n400,AR+NB,32,session_1,0.9666666666666668,1.0,1.0,0.33291739156518085,2400,1
152,Single Session,Open Set,erpcore n400,AR+NB,33,session_1,0.15,0.6146651466514665,0.7514665146651467,0.04310296558481811,2400,1
153,Single Session,Open Set,erpcore n400,AR+NB,34,session_1,0.5166666666666666,0.7,0.7,0.1466649669046333,2400,1
154,Single Session,Open Set,erpcore n400,AR+NB,35,session_1,0.9333333333333333,0.9833333333333334,0.9833333333333334,0.33708280829423415,2400,1
155,Single Session,Open Set,erpcore n400,AR+NB,36,session_1,0.4833333333333333,0.9833333333333334,0.9833333333333334,0.11666666666666678,2400,1
156,Single Session,Open Set,erpcore n400,AR+NB,37,session_1,0.6666666666666667,0.8500000000000001,0.8500000000000001,0.21249875017501269,2400,1
157,Single Session,Open Set,erpcore n400,AR+NB,38,session_1,0.8333333333333333,0.9833333333333334,0.9833333333333334,0.24041684164215732,2400,1
158,Single Session,Open Set,erpcore n400,AR+NB,39,session_1,0.7833333333333334,0.8833333333333334,0.8833333333333334,0.14583358329833826,2400,1
159,Single Session,Open Set,erpcore n400,AR+NB,40,session_1,0.8500000000000001,1.0,1.0,0.23268692383066358,2400,1
160,Single Session,Open Set,erpcore n400,AR+KNN,1,session_1,0.36133225332253327,0.6589990899909,0.7408999089990901,0.12225811642670097,2400,1
161,Single Session,Open Set,erpcore n400,AR+KNN,2,session_1,0.8926904444369119,0.9699998666653333,0.9819999866665334,0.3245798013180107,2400,1
162,Single Session,Open Set,erpcore n400,AR+KNN,3,session_1,0.9058763778289044,0.9834998349983499,0.9983499834998351,0.3000494831713028,2400,1
163,Single Session,Open Set,erpcore n400,AR+KNN,4,session_1,0.2079354444338094,0.5104213264354865,0.5910421326435487,0.03809060337053242,2400,1
164,Single Session,Open Set,erpcore n400,AR+KNN,5,session_1,0.6619349481373602,0.8908783633290878,0.9290878363329087,0.23387013487984476,2400,1
165,Single Session,Open Set,erpcore n400,AR+KNN,6,session_1,0.8870823840814166,0.9766665999993334,0.9826666599999333,0.41225209275142455,2400,1
166,Single Session,Open Set,erpcore n400,AR+KNN,7,session_1,0.3561090819241526,0.7453324533245332,0.8245332453324533,0.12153776349334727,2400,1
167,Single Session,Open Set,erpcore n400,AR+KNN,8,session_1,0.7048942886615013,0.8297140828551143,0.8479714082855114,0.2541384008078247,2400,1
168,Single Session,Open Set,erpcore n400,AR+KNN,9,session_1,0.54597718803275,0.7759271288365058,0.8125927128836505,0.23526575321963336,2400,1
169,Single Session,Open Set,erpcore n400,AR+KNN,10,session_1,0.7771698705998049,0.8628451998805702,0.866284519988057,0.37513264449882755,2400,1
170,Single Session,Open Set,erpcore n400,AR+KNN,11,session_1,0.9281599959786195,1.0,1.0,0.35138698944394586,2400,1
171,Single Session,Open Set,erpcore n400,AR+KNN,12,session_1,0.7674695537891052,0.9521665216652166,0.9652166521665217,0.35262372449661933,2400,1
172,Single Session,Open Set,erpcore n400,AR+KNN,13,session_1,0.8216661155432692,0.9096664299976334,0.9309666429997634,0.3335246780892665,2400,1
173,Single Session,Open Set,erpcore n400,AR+KNN,14,session_1,0.43814726382557945,0.6643321433214332,0.7714332143321433,0.1852731317820282,2400,1
174,Single Session,Open Set,erpcore n400,AR+KNN,15,session_1,0.6166140555414771,0.8436659366593666,0.9093665936659368,0.16899680354385693,2400,1
175,Single Session,Open Set,erpcore n400,AR+KNN,16,session_1,0.6369828984004126,0.8549995499955,0.8954999549995499,0.27224639891193136,2400,1
176,Single Session,Open Set,erpcore n400,AR+KNN,17,session_1,0.2299988999889999,0.5149991499914999,0.59149991499915,0.08386371361666592,2400,1
177,Single Session,Open Set,erpcore n400,AR+KNN,18,session_1,0.7335646749324636,0.863761709045662,0.8813761709045662,0.22666916415184143,2400,1
178,Single Session,Open Set,erpcore n400,AR+KNN,19,session_1,0.8020940092104002,0.9619996199961999,0.99619996199962,0.33013496773889056,2400,1
179,Single Session,Open Set,erpcore n400,AR+KNN,20,session_1,0.7704423294232942,0.9622331223312233,0.9812233122331223,0.3118241449013053,2400,1
180,Single Session,Open Set,erpcore n400,AR+KNN,21,session_1,0.8962405769056061,0.9839998399984,0.9983999839998401,0.37868449162862333,2400,1
181,Single Session,Open Set,erpcore n400,AR+KNN,22,session_1,0.27833186496848134,0.5136663033297,0.5463666303329701,0.06683953732914442,2400,1
182,Single Session,Open Set,erpcore n400,AR+KNN,23,session_1,0.7177923583085645,0.8126661266612666,0.8612666126661266,0.34665576211013477,2400,1
183,Single Session,Open Set,erpcore n400,AR+KNN,24,session_1,0.8751887871151439,0.969999699997,0.9969999699997,0.4273003996590531,2400,1
184,Single Session,Open Set,erpcore n400,AR+KNN,25,session_1,0.6606498459721439,0.8698328649953166,0.9119832864995318,0.14335789138653748,2400,1
185,Single Session,Open Set,erpcore n400,AR+KNN,26,session_1,0.9666408356768335,0.9983974198716347,0.9998397419871634,0.4892488706262973,2400,1
186,Single Session,Open Set,erpcore n400,AR+KNN,27,session_1,0.20073997962201842,0.4453326199928666,0.5095332619992866,0.05905614185001368,2400,1
187,Single Session,Open Set,erpcore n400,AR+KNN,28,session_1,0.4884709401715866,0.6629992966596332,0.7262999296659634,0.25733680189255453,2400,1
188,Single Session,Open Set,erpcore n400,AR+KNN,29,session_1,0.8791452627444934,0.9696665299986333,0.9819666529998634,0.32419994219126347,2400,1
189,Single Session,Open Set,erpcore n400,AR+KNN,30,session_1,0.9243959514425075,0.9975416420830876,0.9997541642083088,0.34960459731769455,2400,1
190,Single Session,Open Set,erpcore n400,AR+KNN,31,session_1,0.11167484422475857,0.2566660666606666,0.31066660666606666,0.0779999034676466,2400,1
191,Single Session,Open Set,erpcore n400,AR+KNN,32,session_1,0.8446643025253783,0.916416330829975,0.9466416330829975,0.43481777587589365,2400,1
192,Single Session,Open Set,erpcore n400,AR+KNN,33,session_1,0.13928369045595212,0.51184468987547,0.561184468987547,0.04144006104552739,2400,1
193,Single Session,Open Set,erpcore n400,AR+KNN,34,session_1,0.5289180860996285,0.8191420485633427,0.8919142048563343,0.19021150831361108,2400,1
194,Single Session,Open Set,erpcore n400,AR+KNN,35,session_1,0.9098912862735093,0.9533330333303333,0.9803333033330334,0.41822016555446384,2400,1
195,Single Session,Open Set,erpcore n400,AR+KNN,36,session_1,0.37656482170882316,0.5833328333283333,0.6283332833328333,0.1184349369432995,2400,1
196,Single Session,Open Set,erpcore n400,AR+KNN,37,session_1,0.7290387280343391,0.92383307166405,0.9473833071664048,0.29776045022586395,2400,1
197,Single Session,Open Set,erpcore n400,AR+KNN,38,session_1,0.982048877954843,1.0,1.0,0.3305642355872092,2400,1
198,Single Session,Open Set,erpcore n400,AR+KNN,39,session_1,0.5822209499872776,0.8759994266609332,0.9275999426660934,0.14167624666105375,2400,1
199,Single Session,Open Set,erpcore n400,AR+KNN,40,session_1,0.7063804497880796,0.8866515404284478,0.9436651540428447,0.3456998178530432,2400,1
200,Single Session,Open Set,erpcore n400,AR+RF,1,session_1,0.3833333333333333,0.55,0.55,0.1481735634573504,2400,1
