,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,epochs_duration
21,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,9,session_1,0.25,0.2544444444444445,0.5,0.05056036486213804,12000,1.0
22,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,10,session_1,0.25,0.25,0.25,0.07463803695129931,12000,1.0
23,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,11,session_1,0.24929960389098055,0.25104107150020916,0.26888188492779874,0.07167056912515908,12000,1.0
24,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,12,session_1,0.25111111111111106,0.48444444444444446,0.6,0.08611448982913013,12000,1.0
25,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,13,session_1,0.0,0.0,0.0,1e-05,12000,1.0
26,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,1,session_1,0.0,0.08124831248312483,0.2331248312483125,0.0003773224852071006,12000,1.0
27,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,2,session_1,0.3619103838097204,0.5674393508640969,0.7317439350864097,0.02682319484517025,12000,1.0
28,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,3,session_1,0.24072823216270442,0.2522950454384927,0.2565628378771826,0.050093366126728496,12000,1.0
29,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,4,session_1,0.22499974999749997,0.24749997499975,0.43224932249322495,0.02282632366778213,12000,1.0
30,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,5,session_1,0.6722192065713596,0.742221920657136,0.7492221920657136,0.12740491802857434,12000,1.0
31,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,6,session_1,0.2511109777764444,0.4408882088820888,0.5120888208882088,0.044722735942986654,12000,1.0
32,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,7,session_1,0.8599960896969118,0.9603329423030245,0.9610332942303024,0.23811895567650382,12000,1.0
33,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,8,session_1,0.4749480480328398,0.497494804803284,0.4997494804803284,0.09091124733414849,12000,1.0
34,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,9,session_1,0.223661153934374,0.2473661153934374,0.4322359365325937,0.021771405889314865,12000,1.0
35,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,10,session_1,0.2344468490767857,0.24844468490767857,0.24984446849076786,0.03462779355456286,12000,1.0
36,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,11,session_1,0.2867504482570633,0.47867504482570633,0.5000897267047929,0.07572920865065565,12000,1.0
37,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,12,session_1,0.2450443837771711,0.28383777171105046,0.3110504438377717,0.07480321233076702,12000,1.0
38,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,13,session_1,0.0,0.0,0.0,1e-05,12000,1.0
39,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,1,session_1,0.006666666666666682,0.08931081810818109,0.6008130831308314,0.007038310105978784,12000,1.0
40,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,2,session_1,0.3719621559851962,0.508529548931853,0.7305637420010564,0.045464858716630474,12000,1.0
41,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,3,session_1,0.9238069084137303,0.992380690841373,0.9992380690841373,0.1475844659490051,12000,1.0
42,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,4,session_1,0.44799189066328937,0.6885486265607039,0.9188541126485703,0.06314693747418973,12000,1.0
43,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,5,session_1,0.9174773768449492,0.9917477376844949,0.9991747737684494,0.11710501796220545,12000,1.0
44,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,6,session_1,0.20304404986307079,0.25874884943075155,0.4404853510477362,0.01940347364777119,12000,1.0
45,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,7,session_1,0.9541196258031324,0.9954119625803133,0.9995411962580313,0.1802607619261371,12000,1.0
46,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,8,session_1,0.9769464592761362,0.9976946459276135,0.9997694645927613,0.30711017267813234,12000,1.0
47,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,9,session_1,0.4813810277199958,0.5256936583275552,0.7029353994930921,0.11361492144697224,12000,1.0
48,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,10,session_1,0.24358583988975388,0.2514696951000865,0.25325808062111976,0.06355131975851334,12000,1.0
49,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,11,session_1,0.6692596016222087,0.9525162104506887,0.9952516210450689,0.08346369366479818,12000,1.0
50,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,12,session_1,0.6002279998317874,0.8805495352505314,0.9880549535250531,0.06578573994251519,12000,1.0
51,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,13,session_1,0.005555555555555564,0.031220012200121994,0.2301220012200122,0.006577178320569108,12000,1.0
52,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,1,session_1,0.004117913409903334,0.15812378123781234,0.6772450724507244,0.005529397538254539,12000,1.0
53,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,2,session_1,0.013753988479488943,0.02034824870470925,0.379093124264576,0.01255912336591854,12000,1.0
54,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,3,session_1,0.40386588486324504,0.49914160809588126,0.5109141608095881,0.06380739853793323,12000,1.0
55,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,4,session_1,0.004444444444444445,0.011922013147256993,0.1997326639933066,0.006690951552069475,12000,1.0
56,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,5,session_1,0.05823715952868719,0.605246593591477,0.9605246593591477,0.034771400930025585,12000,1.0
57,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,6,session_1,0.06597970261922279,0.47065710687828843,0.7142320223509455,0.01640381261649918,12000,1.0
58,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,7,session_1,0.8131862889259085,0.9813186288925908,0.998131862889259,0.1325274399804397,12000,1.0
59,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,8,session_1,0.613564395424374,0.8598856483829129,0.9859885648382912,0.13474992921831436,12000,1.0
60,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,9,session_1,0.2030658343604967,0.6523482550842824,0.9652348255084282,0.02367229885381699,12000,1.0
61,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,10,session_1,0.2412677005165912,0.24912677005165912,0.24991267700516592,0.05565103584797005,12000,1.0
62,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,11,session_1,0.012476683597966415,0.26169741327042906,0.4969808475862536,0.011496989180754315,12000,1.0
63,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,12,session_1,0.5311093144480815,0.9153166768355954,0.9915316676835595,0.06052410438413609,12000,1.0
64,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,13,session_1,0.0,0.21029372058426468,0.24602937205842645,0.0015717252484357747,12000,1.0
65,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,1,session_1,0.0,0.0,0.0,1e-05,12000,1.0
66,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,2,session_1,0.0,0.0,0.0,1e-05,12000,1.0
67,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,3,session_1,0.002525197979252519,0.003333333333333327,0.003333333333333327,0.003274841269841267,12000,1.0
68,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,4,session_1,0.0,0.0,0.0,1e-05,12000,1.0
69,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,5,session_1,0.014444444444444426,0.024777747777477793,0.02777777777777779,0.01245750309580098,12000,1.0
70,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,6,session_1,0.0022222222222222365,0.005888858888588866,0.009399993999939987,0.0026093376068376073,12000,1.0
71,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,7,session_1,0.028148048147148136,0.05622214555478888,0.09291109577762444,0.019720634920634913,12000,1.0
72,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,8,session_1,0.0,0.0011111111111111183,0.004444444444444445,0.0005339612805776597,12000,1.0
73,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,9,session_1,0.0011111111111111183,0.002777769444361089,0.003333333333333327,0.0017634213172448509,12000,1.0
74,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,10,session_1,0.0,0.0,0.0011111111111111183,0.00010228767560664115,12000,1.0
75,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,11,session_1,0.0,0.0,0.0038444384443844515,0.0002775510241674026,12000,1.0
76,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,12,session_1,0.0016908082124299506,0.003333333333333327,0.003333333333333327,0.0024917724867724762,12000,1.0
77,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,13,session_1,0.0,0.0,0.0,1e-05,12000,1.0
0,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,1,session_1,0.0,0.0016666666666666496,0.0033333333333332993,0.0016708292206303172,12000,1.2
1,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,2,session_1,0.0011111111111111183,0.0022222222222222365,0.003333333333333327,0.0013954853128991113,12000,1.2
2,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,3,session_1,0.0011111111111111183,0.005555555555555564,0.006666666666666682,0.002411803160918991,12000,1.2
3,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,4,session_1,0.0011111111111111183,0.003333333333333327,0.005555555555555564,0.002319814814814815,12000,1.2
4,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,5,session_1,0.006666666666666654,0.01999999999999999,0.02888888888888888,0.007039736590038349,12000,1.2
5,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,6,session_1,0.004444444444444445,0.012222222222222245,0.033333333333333326,0.005649245689660459,12000,1.2
6,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,7,session_1,0.06777777777777774,0.16555555555555554,0.2833333333333333,0.030000000000067535,12000,1.2
7,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,8,session_1,0.006666666666666682,0.00888888888888889,0.016666666666666663,0.006669166666666516,12000,1.2
8,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,9,session_1,0.0022222222222222365,0.005555555555555564,0.005555555555555564,0.0037972940613135494,12000,1.2
9,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,10,session_1,0.0,0.0,0.0,1e-05,12000,1.2
10,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,11,session_1,0.0022222222222222088,0.003333333333333327,0.005555555555555564,0.002229722222222244,12000,1.2
11,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,12,session_1,0.058881756853512046,0.17,0.33444444444444443,0.020650043901619175,12000,1.2
12,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,13,session_1,0.0,0.0,0.0011111111111111183,0.00010228767560664115,12000,1.2
13,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,1,session_1,0.0,0.021666666666666667,0.15666666666666668,0.0008408333333333351,12000,1.2
14,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,2,session_1,0.49444444444444446,0.5844444444444444,0.6966666666666667,0.10109161102967712,12000,1.2
15,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,3,session_1,0.25,0.25,0.2533333333333333,0.07306070866844552,12000,1.2
16,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,4,session_1,0.25,0.25,0.5,0.012228299114739107,12000,1.2
17,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,5,session_1,0.5022222222222222,0.5055555555555555,0.5066666666666666,0.1482434765935084,12000,1.2
18,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,6,session_1,0.030000000000000027,0.1311111111111111,0.49111111111111105,0.010768378831417624,12000,1.2
19,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,7,session_1,0.28,0.6866666666666666,0.9044444444444445,0.09222232199873731,12000,1.2
20,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,8,session_1,0.255468974603166,0.29221356412698324,0.47999913419047613,0.04139397874935423,12000,1.2
21,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,9,session_1,0.25,0.2544444444444445,0.5044444444444445,0.03702290496491888,12000,1.2
22,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,10,session_1,0.25,0.25,0.25,0.0401926935092372,12000,1.2
23,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,11,session_1,0.4888180945503723,0.4964373316769261,0.4996437331676926,0.10659946440668804,12000,1.2
24,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,12,session_1,0.2533333333333333,0.5555555555555556,0.7488888888888889,0.08969315754231076,12000,1.2
25,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LR,13,session_1,0.0,0.0,0.0,1e-05,12000,1.2
26,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,1,session_1,0.0,0.0,0.0008333333333333248,0.0001944410462716477,12000,1.2
27,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,2,session_1,0.46713018746341806,0.49782412985745295,0.7173320784824002,0.0681349505538339,12000,1.2
28,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,3,session_1,0.24314542690881455,0.2535367649131036,0.2576870098246437,0.05621245228357192,12000,1.2
29,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,4,session_1,0.0,0.0,0.18249932499324995,0.0001015509405094051,12000,1.2
30,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,5,session_1,0.47641914310299566,0.5241974698658551,0.5307530803199189,0.07805903528897498,12000,1.2
31,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,6,session_1,0.25767761418072194,0.29032331697362773,0.32547677614180726,0.06720870223113079,12000,1.2
32,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,7,session_1,0.5220033327533178,0.6540892221642207,0.7365200333275331,0.16229605683269155,12000,1.2
33,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,8,session_1,0.23481466296144443,0.2562592440739222,0.44441419229007106,0.0365484491453107,12000,1.2
34,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,9,session_1,0.2360289663187692,0.27471175772048784,0.47958228688315985,0.03878194767263608,12000,1.2
35,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,10,session_1,0.0,0.0,0.0,1e-05,12000,1.2
36,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,11,session_1,0.23585171036895552,0.2552518377035622,0.46760819460046454,0.03787523104739024,12000,1.2
37,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,12,session_1,0.27534145013581285,0.32920081168024795,0.3754756367235803,0.0805944683908046,12000,1.2
38,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+LDA,13,session_1,0.16768210365030478,0.2417682103650305,0.431676146029753,0.007467850365383596,12000,1.2
39,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,1,session_1,0.23811927521930087,0.8152250991536465,0.9815225099153646,0.03744542173867052,12000,1.2
40,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,2,session_1,0.7011088532443348,0.914165645872039,0.991416564587204,0.09484314361195448,12000,1.2
41,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,3,session_1,0.9284550839456054,0.9928455083945605,0.999284550839456,0.15932648886775871,12000,1.2
42,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,4,session_1,0.5470944319760442,0.9297089431926043,0.9929708943192604,0.07175509552126866,12000,1.2
43,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,5,session_1,0.9438820806613459,0.9943882080661346,0.9994388208066135,0.16137143917678334,12000,1.2
44,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,6,session_1,0.5738394883948839,0.9573839488394884,0.9957383948839489,0.061628726342820635,12000,1.2
45,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,7,session_1,0.9553411023759355,0.9955341102375936,0.9995534110237594,0.18937080472143347,12000,1.2
46,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,8,session_1,0.9738280738788923,0.9973828073878892,0.999738280738789,0.28394234112666605,12000,1.2
47,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,9,session_1,0.6371706181335836,0.9425816976025734,0.9942581697602573,0.13150844192410407,12000,1.2
48,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,10,session_1,0.12293607560229997,0.2422954229542295,0.25422954229542294,0.010167041664828647,12000,1.2
49,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,11,session_1,0.7153788686185664,0.9715378868618567,0.9971537886861856,0.1254292933762664,12000,1.2
50,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,12,session_1,0.7014810965446149,0.9682193089378829,0.9968219308937882,0.12323071820525745,12000,1.2
51,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+NB,13,session_1,0.004444444444444445,0.2178107781077811,0.2500033000330003,0.0044494444444444425,12000,1.2
52,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,1,session_1,0.13540236862452654,0.2770110379675225,0.910637945665171,0.011442802584704717,12000,1.2
53,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,2,session_1,0.20515212149311632,0.2616698855577144,0.4786688836858338,0.023216680429219476,12000,1.2
54,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,3,session_1,0.4295712611408846,0.5012028216900526,0.7195643966101496,0.07421509573802033,12000,1.2
55,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,4,session_1,0.24155439816487498,0.4416203975771762,0.93578504998782,0.05279731139111338,12000,1.2
56,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,5,session_1,0.06714452168925308,0.3236456697900313,0.8528485284852849,0.03632814745429409,12000,1.2
57,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,6,session_1,0.3055166680670206,0.7100278401398641,0.7527329384583881,0.028467916645847444,12000,1.2
58,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,7,session_1,0.8005824127278948,0.9800582412727894,0.9980058241272789,0.13775368493165568,12000,1.2
59,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,8,session_1,0.4776676601710331,0.6017474416420414,0.7531747441642042,0.08377381731389036,12000,1.2
60,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,9,session_1,0.21928755924917612,0.6734471016903371,0.9284329810517425,0.027569441475292125,12000,1.2
61,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,10,session_1,0.0,0.0,0.0,1e-05,12000,1.2
62,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,11,session_1,0.011471260645620845,0.22953853705203714,0.6138969056357231,0.009479065634238054,12000,1.2
63,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,12,session_1,0.4268526819866136,0.833132342669406,0.9833132342669406,0.06218187302210111,12000,1.2
64,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+KNN,13,session_1,0.0005847795320058635,0.21266629332959996,0.24626662933296,0.001670471175166297,12000,1.2
65,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,1,session_1,0.001309491666345225,0.0016666666666666496,0.003333333333333327,0.0017638834634582665,12000,1.2
66,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,2,session_1,0.0,0.0,0.0011111111111111183,0.000194580938697318,12000,1.2
67,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,3,session_1,0.005555555555555564,0.009999999999999981,0.013333333333333336,0.00555805555555557,12000,1.2
68,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,4,session_1,0.0,0.0,0.0,1e-05,12000,1.2
69,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,5,session_1,0.013888847221805528,0.05229625629589629,0.08488888222215552,0.012681286549779687,12000,1.2
70,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,6,session_1,0.018888888888888872,0.03222219999977777,0.05125554588879219,0.015259259259259292,12000,1.2
71,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,7,session_1,0.04761896190390477,0.10394430610972777,0.21119997866645332,0.02876033181329896,12000,1.2
72,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,8,session_1,0.0022222222222222088,0.00888888888888889,0.013333333333333336,0.0025070151754223928,12000,1.2
73,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,9,session_1,0.0011111111111111183,0.005555555555555536,0.008888888888888863,0.0017827777777777842,12000,1.2
74,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,10,session_1,0.0,0.0,0.0011111111111111183,0.00010228767560664115,12000,1.2
75,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,11,session_1,0.0022222222222222365,0.003333333333333355,0.005555555555555536,0.003335833333338215,12000,1.2
76,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,12,session_1,0.010740640739740737,0.04511104444377778,0.11056663899972335,0.007615481010010323,12000,1.2
77,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+RF,13,session_1,0.0,0.0,0.0,1e-05,12000,1.2
0,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,1,session_1,0.0016666666666666496,0.0016666666666666496,0.0016666666666666496,0.0016716666666806313,12000,1.4
1,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,2,session_1,0.0,0.0,0.0022222222222222365,0.00018459770114942533,12000,1.4
2,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,3,session_1,0.0022222222222222365,0.004444444444444445,0.006666666666666654,0.002873269476372935,12000,1.4
3,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,4,session_1,0.0,0.004444444444444445,0.007777777777777772,0.0015501333014102843,12000,1.4
4,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,5,session_1,0.0,0.006666666666666626,0.014444444444444426,0.002410705619411962,12000,1.4
5,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,6,session_1,0.0022222222222222365,0.006666666666666682,0.007777777777777772,0.002413205619412521,12000,1.4
6,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,7,session_1,0.14999999999999997,0.2722222222222222,0.30222222222222217,0.042686781609154456,12000,1.4
7,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,8,session_1,0.0188888888888889,0.05000000000000002,0.05777777777777779,0.013797294061248383,12000,1.4
8,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,9,session_1,0.0,0.0011111111111111183,0.003333333333333327,0.0004240668901660281,12000,1.4
9,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,10,session_1,0.0,0.0,0.0,1e-05,12000,1.4
10,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,11,session_1,0.0011111111111111183,0.0011111111111111183,0.0011111111111111183,0.0011186111111111162,12000,1.4
11,Single Session,Open Set,Spot Pilot P300 dataset,AR+PSD+SVM,12,session_1,0.018888888888888872,0.08777777777777779,0.1511111111111111,0.011388888888937064,12000,1.4
