,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,PSD
30,Single Session,Open Set,erpcore n400,PSD+SVM,31,session_1,0.0,0.0,0.0,1e-05,2400,1
31,Single Session,Open Set,erpcore n400,PSD+SVM,32,session_1,0.3,0.33333333333333337,0.33333333333333337,0.05379896849441078,2400,1
32,Single Session,Open Set,erpcore n400,PSD+SVM,33,session_1,0.0,0.0,0.0,1e-05,2400,1
33,Single Session,Open Set,erpcore n400,PSD+SVM,34,session_1,0.0,0.04999999999999999,0.04999999999999999,0.0025521430499730034,2400,1
34,Single Session,Open Set,erpcore n400,PSD+SVM,35,session_1,0.31666666666666665,0.3833333333333333,0.3833333333333333,0.07000369983202345,2400,1
35,Single Session,Open Set,erpcore n400,PSD+SVM,36,session_1,0.0,0.0,0.0,1e-05,2400,1
36,Single Session,Open Set,erpcore n400,PSD+SVM,37,session_1,0.04999999999999999,0.16666666666666669,0.16666666666666669,0.016300253187287055,2400,1
37,Single Session,Open Set,erpcore n400,PSD+SVM,38,session_1,0.09999999999999998,0.35,0.35,0.060186073949656374,2400,1
38,Single Session,Open Set,erpcore n400,PSD+SVM,39,session_1,0.016666666666666663,0.1,0.1,0.013463492819495835,2400,1
39,Single Session,Open Set,erpcore n400,PSD+SVM,40,session_1,0.11666666666666667,0.18333333333333332,0.18333333333333332,0.04292049183114363,2400,1
40,Single Session,Open Set,erpcore n400,PSD+LR,1,session_1,0.21666666666666667,0.6733332333323332,0.6823333233332334,0.050834998716855415,2400,1
41,Single Session,Open Set,erpcore n400,PSD+LR,2,session_1,0.25,0.7166666666666667,0.7166666666666667,0.049075676372766205,2400,1
42,Single Session,Open Set,erpcore n400,PSD+LR,3,session_1,0.43333333333333335,0.9333333333333333,0.9333333333333333,0.04060150330734829,2400,1
43,Single Session,Open Set,erpcore n400,PSD+LR,4,session_1,0.0,0.5666666666666667,0.5666666666666667,0.003384769990223892,2400,1
44,Single Session,Open Set,erpcore n400,PSD+LR,5,session_1,0.04999999999999999,0.3666666666666667,0.3666666666666667,0.010051127714853192,2400,1
45,Single Session,Open Set,erpcore n400,PSD+LR,6,session_1,0.0,0.3333333333333333,0.3333333333333333,0.0025073288448913544,2400,1
46,Single Session,Open Set,erpcore n400,PSD+LR,7,session_1,0.5666666666666667,0.8666666666666667,0.8666666666666667,0.059997100405943124,2400,1
47,Single Session,Open Set,erpcore n400,PSD+LR,8,session_1,0.33333333333333337,0.8333333333333335,0.8333333333333335,0.03514020542561187,2400,1
48,Single Session,Open Set,erpcore n400,PSD+LR,9,session_1,0.0,0.75,0.75,0.002969764495183644,2400,1
49,Single Session,Open Set,erpcore n400,PSD+LR,10,session_1,0.6833333333333333,0.9576665766657666,0.9657666576665767,0.06874615667229683,2400,1
50,Single Session,Open Set,erpcore n400,PSD+LR,11,session_1,0.016666666666666663,0.3,0.3,0.017506666666667472,2400,1
51,Single Session,Open Set,erpcore n400,PSD+LR,12,session_1,0.5333333333333333,1.0,1.0,0.04115679649849021,2400,1
52,Single Session,Open Set,erpcore n400,PSD+LR,13,session_1,0.04999999999999999,0.4666666666666667,0.4666666666666667,0.020836422932509358,2400,1
53,Single Session,Open Set,erpcore n400,PSD+LR,14,session_1,0.2,0.6,0.6,0.020744654198412222,2400,1
54,Single Session,Open Set,erpcore n400,PSD+LR,15,session_1,0.55,0.8666666666666667,0.8666666666666667,0.05249937936756531,2400,1
55,Single Session,Open Set,erpcore n400,PSD+LR,16,session_1,0.016666666666666663,0.4333333333333333,0.4333333333333333,0.006529260010617009,2400,1
56,Single Session,Open Set,erpcore n400,PSD+LR,17,session_1,0.45,0.7833333333333333,0.7833333333333333,0.025280460735497005,2400,1
57,Single Session,Open Set,erpcore n400,PSD+LR,18,session_1,0.35,0.8,0.8,0.04416681664567426,2400,1
58,Single Session,Open Set,erpcore n400,PSD+LR,19,session_1,0.65,0.9833333333333334,0.9833333333333334,0.04629636581121177,2400,1
59,Single Session,Open Set,erpcore n400,PSD+LR,20,session_1,0.26666666666666666,0.6166666666666667,0.6166666666666667,0.05694402783610536,2400,1
60,Single Session,Open Set,erpcore n400,PSD+LR,21,session_1,0.38333333333333336,0.6499999999999999,0.6499999999999999,0.038890277832204646,2400,1
61,Single Session,Open Set,erpcore n400,PSD+LR,22,session_1,0.15,0.9166666666666667,0.9166666666666667,0.008799203561289552,2400,1
62,Single Session,Open Set,erpcore n400,PSD+LR,23,session_1,0.04999999999999999,0.989999899999,0.9989999899999,0.010651495134068911,2400,1
63,Single Session,Open Set,erpcore n400,PSD+LR,24,session_1,0.21666666666666667,0.7333333333333334,0.7333333333333334,0.02625038061300971,2400,1
64,Single Session,Open Set,erpcore n400,PSD+LR,25,session_1,0.06666666666666665,0.6243332433324333,0.6324333243332433,0.013475613414122024,2400,1
65,Single Session,Open Set,erpcore n400,PSD+LR,26,session_1,0.16666666666666666,0.45,0.45,0.02222588872557839,2400,1
66,Single Session,Open Set,erpcore n400,PSD+LR,27,session_1,0.25,0.75,0.75,0.014308788889964952,2400,1
67,Single Session,Open Set,erpcore n400,PSD+LR,28,session_1,0.16666666666666666,0.75,0.75,0.023798283835840484,2400,1
68,Single Session,Open Set,erpcore n400,PSD+LR,29,session_1,0.7166666666666667,1.0,1.0,0.08059871617973484,2400,1
69,Single Session,Open Set,erpcore n400,PSD+LR,30,session_1,0.26666666666666666,0.5,0.5,0.03750274961505468,2400,1
70,Single Session,Open Set,erpcore n400,PSD+LR,31,session_1,0.0,0.2833333333333333,0.2833333333333333,0.0008874697769644973,2400,1
71,Single Session,Open Set,erpcore n400,PSD+LR,32,session_1,0.4666666666666667,0.75,0.75,0.055837183144359794,2400,1
72,Single Session,Open Set,erpcore n400,PSD+LR,33,session_1,0.016666666666666663,0.9333333333333333,0.9333333333333333,0.007966622146966503,2400,1
73,Single Session,Open Set,erpcore n400,PSD+LR,34,session_1,0.4666666666666666,0.9666666666666667,0.9666666666666667,0.04268702381666561,2400,1
74,Single Session,Open Set,erpcore n400,PSD+LR,35,session_1,0.3333333333333333,1.0,1.0,0.07384566160737521,2400,1
75,Single Session,Open Set,erpcore n400,PSD+LR,36,session_1,0.0,0.26666666666666666,0.26666666666666666,0.0013048180254764332,2400,1
76,Single Session,Open Set,erpcore n400,PSD+LR,37,session_1,0.31666666666666665,0.7,0.7,0.031249789090591753,2400,1
77,Single Session,Open Set,erpcore n400,PSD+LR,38,session_1,0.95,1.0,1.0,0.09972153898454211,2400,1
78,Single Session,Open Set,erpcore n400,PSD+LR,39,session_1,0.23333333333333334,0.7666666666666666,0.7666666666666666,0.015048010178575,2400,1
79,Single Session,Open Set,erpcore n400,PSD+LR,40,session_1,0.6166666666666667,1.0,1.0,0.035510028595996564,2400,1
80,Single Session,Open Set,erpcore n400,PSD+LDA,1,session_1,0.41666633332999997,0.7733332333323333,0.7823333233332334,0.05537124802527643,2400,1
81,Single Session,Open Set,erpcore n400,PSD+LDA,2,session_1,0.30000000000000004,0.6,0.6,0.05101935728997937,2400,1
82,Single Session,Open Set,erpcore n400,PSD+LDA,3,session_1,0.7766665999993333,0.9826666599999333,0.9832666659999934,0.059814126022356875,2400,1
83,Single Session,Open Set,erpcore n400,PSD+LDA,4,session_1,0.13333333333333333,0.6299999666663333,0.6329999966666333,0.020557122002919592,2400,1
84,Single Session,Open Set,erpcore n400,PSD+LDA,5,session_1,0.35000000000000003,0.9333333333333333,0.9333333333333333,0.04139186919937655,2400,1
85,Single Session,Open Set,erpcore n400,PSD+LDA,6,session_1,0.0,0.6424989249892499,0.739249892498925,0.0049929853172058,2400,1
86,Single Session,Open Set,erpcore n400,PSD+LDA,7,session_1,0.65,0.9,0.9,0.05666756654068425,2400,1
87,Single Session,Open Set,erpcore n400,PSD+LDA,8,session_1,0.41666666666666674,0.95,0.95,0.08458315835782991,2400,1
88,Single Session,Open Set,erpcore n400,PSD+LDA,9,session_1,0.0,0.47783277832778326,0.5277832778327783,0.0025406012887702265,2400,1
89,Single Session,Open Set,erpcore n400,PSD+LDA,10,session_1,0.8,0.9909999099991,0.99909999099991,0.0999999999999999,2400,1
90,Single Session,Open Set,erpcore n400,PSD+LDA,11,session_1,0.15,0.5016665166651666,0.5151666516665167,0.006579703296237042,2400,1
91,Single Session,Open Set,erpcore n400,PSD+LDA,12,session_1,0.55,1.0,1.0,0.04402883596296518,2400,1
92,Single Session,Open Set,erpcore n400,PSD+LDA,13,session_1,0.43333333333333335,1.0,1.0,0.05925870378147052,2400,1
93,Single Session,Open Set,erpcore n400,PSD+LDA,14,session_1,0.55,0.996666633333,0.9996666633333,0.05921361628231821,2400,1
94,Single Session,Open Set,erpcore n400,PSD+LDA,15,session_1,0.6166666666666667,0.9666666666666668,0.9666666666666668,0.07550942867998481,2400,1
95,Single Session,Open Set,erpcore n400,PSD+LDA,16,session_1,0.08333333333333331,0.7066665666656666,0.7156666566665667,0.013890774089905524,2400,1
96,Single Session,Open Set,erpcore n400,PSD+LDA,17,session_1,0.3405794492727536,0.9640579449272754,0.9664057944927276,0.021252613464929824,2400,1
97,Single Session,Open Set,erpcore n400,PSD+LDA,18,session_1,0.7166666666666667,0.9500000000000001,0.9500000000000001,0.0843971843941848,2400,1
98,Single Session,Open Set,erpcore n400,PSD+LDA,19,session_1,0.7,1.0,1.0,0.07018417421560978,2400,1
99,Single Session,Open Set,erpcore n400,PSD+LDA,20,session_1,0.7833333333333333,0.8,0.8,0.0670836082948395,2400,1
100,Single Session,Open Set,erpcore n400,PSD+LDA,21,session_1,0.6166666666666667,0.8166666666666668,0.8166666666666668,0.13486361909332695,2400,1
101,Single Session,Open Set,erpcore n400,PSD+LDA,22,session_1,0.48333333333333334,0.8666666666666667,0.8666666666666667,0.031714625052492645,2400,1
102,Single Session,Open Set,erpcore n400,PSD+LDA,23,session_1,0.19999999999999998,0.5233332333323333,0.5323333233332334,0.03870608149859017,2400,1
103,Single Session,Open Set,erpcore n400,PSD+LDA,24,session_1,0.6166666666666667,0.7,0.7,0.12194542764013039,2400,1
104,Single Session,Open Set,erpcore n400,PSD+LDA,25,session_1,0.08333333333333331,0.6496661633283,0.6949666163328301,0.04453676485292055,2400,1
105,Single Session,Open Set,erpcore n400,PSD+LDA,26,session_1,0.44999999999999996,0.7833333333333334,0.7833333333333334,0.07814799682450421,2400,1
106,Single Session,Open Set,erpcore n400,PSD+LDA,27,session_1,0.26666666666666666,0.75,0.75,0.012780711050452937,2400,1
107,Single Session,Open Set,erpcore n400,PSD+LDA,28,session_1,0.33333333333333337,0.9333333333333333,0.9333333333333333,0.029632416561681335,2400,1
108,Single Session,Open Set,erpcore n400,PSD+LDA,29,session_1,0.41666666666666663,0.8333333333333333,0.8333333333333333,0.07416361709360692,2400,1
109,Single Session,Open Set,erpcore n400,PSD+LDA,30,session_1,0.08333333333333334,0.49099940999409997,0.54409994099941,0.017132695511230773,2400,1
110,Single Session,Open Set,erpcore n400,PSD+LDA,31,session_1,0.0,0.4233332333323333,0.4323333233332334,0.0021823201701763753,2400,1
111,Single Session,Open Set,erpcore n400,PSD+LDA,32,session_1,0.55,0.9333333333333333,0.9333333333333333,0.07171664978590386,2400,1
112,Single Session,Open Set,erpcore n400,PSD+LDA,33,session_1,0.016666666666666663,0.6683316833168332,0.8168331683316834,0.0075965814737052745,2400,1
113,Single Session,Open Set,erpcore n400,PSD+LDA,34,session_1,0.44999999999999996,0.85,0.85,0.05384427422426695,2400,1
114,Single Session,Open Set,erpcore n400,PSD+LDA,35,session_1,0.75,1.0,1.0,0.13333333333330533,2400,1
115,Single Session,Open Set,erpcore n400,PSD+LDA,36,session_1,0.1399988999889999,0.2723332233322333,0.2822333223332233,0.0070890395449285295,2400,1
116,Single Session,Open Set,erpcore n400,PSD+LDA,37,session_1,0.6,0.9666666666666667,0.9666666666666667,0.05541524186613868,2400,1
117,Single Session,Open Set,erpcore n400,PSD+LDA,38,session_1,0.75,0.9333333333333333,0.9333333333333333,0.12208340832283479,2400,1
118,Single Session,Open Set,erpcore n400,PSD+LDA,39,session_1,0.1318169999881817,0.5581798999808181,0.7308179899980818,0.007504054280043682,2400,1
119,Single Session,Open Set,erpcore n400,PSD+LDA,40,session_1,0.2282606521717391,0.9828259152156739,0.9982825915215674,0.03671543555011407,2400,1
120,Single Session,Open Set,erpcore n400,PSD+NB,1,session_1,0.7260500295703061,0.9726050029570307,0.9972605002957031,0.1404158417821505,2400,1
121,Single Session,Open Set,erpcore n400,PSD+NB,2,session_1,0.9027019951620742,0.9902701995162074,0.9990270199516208,0.09907281944551889,2400,1
122,Single Session,Open Set,erpcore n400,PSD+NB,3,session_1,0.5501545924550154,0.9550154592455016,0.9955015459245502,0.07501280417165349,2400,1
123,Single Session,Open Set,erpcore n400,PSD+NB,4,session_1,0.9296316492576691,0.992963164925767,0.9992963164925767,0.13291868263469153,2400,1
124,Single Session,Open Set,erpcore n400,PSD+NB,5,session_1,0.6984764342364389,0.9698476434236439,0.9969847643423644,0.05691873709347541,2400,1
125,Single Session,Open Set,erpcore n400,PSD+NB,6,session_1,0.4015704442758713,0.590155544412587,0.7340155544412588,0.030059507372763486,2400,1
126,Single Session,Open Set,erpcore n400,PSD+NB,7,session_1,0.9543504158970668,0.9954350415897067,0.9995435041589706,0.18429012004546516,2400,1
127,Single Session,Open Set,erpcore n400,PSD+NB,8,session_1,0.9613336327636197,0.9961333632763619,0.9996133363276362,0.21603406516263926,2400,1
128,Single Session,Open Set,erpcore n400,PSD+NB,9,session_1,0.9352352631969499,0.993523526319695,0.9993523526319695,0.14045700476994485,2400,1
129,Single Session,Open Set,erpcore n400,PSD+NB,10,session_1,0.9559213819997279,0.9955921381999728,0.9995592138199971,0.208330312078555,2400,1
130,Single Session,Open Set,erpcore n400,PSD+NB,11,session_1,0.9338351081895515,0.9933835108189552,0.9993383510818956,0.15015700397313644,2400,1
131,Single Session,Open Set,erpcore n400,PSD+NB,12,session_1,0.9100605654089667,0.9910060565408967,0.9991006056540896,0.10836107123384515,2400,1
132,Single Session,Open Set,erpcore n400,PSD+NB,13,session_1,0.5590453761680474,0.9125705542769713,0.9912570554276972,0.053427159937978655,2400,1
133,Single Session,Open Set,erpcore n400,PSD+NB,14,session_1,0.9327100100193689,0.9932710010019369,0.9993271001001938,0.13662514774569437,2400,1
134,Single Session,Open Set,erpcore n400,PSD+NB,15,session_1,0.8963829974434199,0.9896382997443419,0.9989638299744341,0.10861385900884064,2400,1
135,Single Session,Open Set,erpcore n400,PSD+NB,16,session_1,0.6452118120368626,0.7395211812036863,0.7489521181203687,0.05228561596344326,2400,1
136,Single Session,Open Set,erpcore n400,PSD+NB,17,session_1,0.8534679653414985,0.9853467965341498,0.9985346796534149,0.08028076640135928,2400,1
137,Single Session,Open Set,erpcore n400,PSD+NB,18,session_1,0.65370968547721,0.9420371685430544,0.9942037168543054,0.08333333333333491,2400,1
138,Single Session,Open Set,erpcore n400,PSD+NB,19,session_1,0.8524252303375461,0.9852425230337546,0.9985242523033755,0.07667030744234524,2400,1
139,Single Session,Open Set,erpcore n400,PSD+NB,20,session_1,0.9259792726876335,0.9925979272687633,0.9992597927268764,0.14865221340256052,2400,1
140,Single Session,Open Set,erpcore n400,PSD+NB,21,session_1,0.5838316911822581,0.8483818191047257,0.9848381819104726,0.04557929868351765,2400,1
141,Single Session,Open Set,erpcore n400,PSD+NB,22,session_1,0.9104790490204344,0.9910479049020434,0.9991047904902043,0.11901880265462897,2400,1
142,Single Session,Open Set,erpcore n400,PSD+NB,23,session_1,0.6867456198739936,0.9636742619843993,0.99636742619844,0.08558647087866611,2400,1
143,Single Session,Open Set,erpcore n400,PSD+NB,24,session_1,0.7998293474998242,0.9799829347499824,0.9979982934749982,0.11355899847279624,2400,1
144,Single Session,Open Set,erpcore n400,PSD+NB,25,session_1,0.2205874411685293,0.7960567840972528,0.9796056784097252,0.043880586520402214,2400,1
145,Single Session,Open Set,erpcore n400,PSD+NB,26,session_1,0.8365416197360911,0.9836541619736091,0.9983654161973609,0.07816911543171742,2400,1
146,Single Session,Open Set,erpcore n400,PSD+NB,27,session_1,0.9343430302896374,0.9934343030289637,0.9993434303028964,0.19098928388762568,2400,1
147,Single Session,Open Set,erpcore n400,PSD+NB,28,session_1,0.9619927953059506,0.9961992795305951,0.9996199279530595,0.21972721700512832,2400,1
148,Single Session,Open Set,erpcore n400,PSD+NB,29,session_1,0.9516756886862234,0.9951675688686223,0.9995167568868621,0.20231520988262894,2400,1
149,Single Session,Open Set,erpcore n400,PSD+NB,30,session_1,0.4004652051182517,0.8730453505001251,0.9873045350500125,0.036478574062754926,2400,1
150,Single Session,Open Set,erpcore n400,PSD+NB,31,session_1,0.8884812407923723,0.9888481240792372,0.9988848124079238,0.08938333460633228,2400,1
151,Single Session,Open Set,erpcore n400,PSD+NB,32,session_1,0.5722540072750718,0.7622254007275071,0.7812225400727506,0.08040192596669044,2400,1
152,Single Session,Open Set,erpcore n400,PSD+NB,33,session_1,0.6028031354482343,0.7502803135448234,0.7650280313544823,0.06613309121243613,2400,1
153,Single Session,Open Set,erpcore n400,PSD+NB,34,session_1,0.655334150343267,0.7405334150343267,0.7490533415034326,0.08763984116472914,2400,1
154,Single Session,Open Set,erpcore n400,PSD+NB,35,session_1,0.8304054814185133,0.9830405481418513,0.998304054814185,0.09535161048661445,2400,1
155,Single Session,Open Set,erpcore n400,PSD+NB,36,session_1,0.8213522009000928,0.9821352200900093,0.9982135220090009,0.07632838791297258,2400,1
156,Single Session,Open Set,erpcore n400,PSD+NB,37,session_1,0.8370542218682564,0.9837054221868257,0.9983705422186826,0.10251424267214126,2400,1
157,Single Session,Open Set,erpcore n400,PSD+NB,38,session_1,0.4715566750262097,0.8971549174951209,0.9897154917495121,0.035307898227556686,2400,1
158,Single Session,Open Set,erpcore n400,PSD+NB,39,session_1,0.45833258332583326,0.9123324566578999,0.99123324566579,0.05609748463652468,2400,1
159,Single Session,Open Set,erpcore n400,PSD+NB,40,session_1,0.7970009720173364,0.9797000972017337,0.9979700097201734,0.0863011756908226,2400,1
160,Single Session,Open Set,erpcore n400,PSD+KNN,1,session_1,0.4010409843473157,0.7080655806558066,0.8058065580655807,0.17369532191012182,2400,1
161,Single Session,Open Set,erpcore n400,PSD+KNN,2,session_1,0.2817452222141269,0.42861883380738575,0.44786188338073857,0.06892802685056207,2400,1
162,Single Session,Open Set,erpcore n400,PSD+KNN,3,session_1,0.45560503332306046,0.8227254999822726,0.9822725499982272,0.06338751526251696,2400,1
163,Single Session,Open Set,erpcore n400,PSD+KNN,4,session_1,0.03333316666499997,0.38299832998329986,0.53329983299833,0.008638963776928433,2400,1
164,Single Session,Open Set,erpcore n400,PSD+KNN,5,session_1,0.17709878026285591,0.3744157441574416,0.4574415744157442,0.07134902129155048,2400,1
165,Single Session,Open Set,erpcore n400,PSD+KNN,6,session_1,0.0,0.0,0.0,1e-05,2400,1
166,Single Session,Open Set,erpcore n400,PSD+KNN,7,session_1,0.3671234212342123,0.6711437114371144,0.8621143711437114,0.05909907912339128,2400,1
167,Single Session,Open Set,erpcore n400,PSD+KNN,8,session_1,0.33610851941852754,0.7524155241552415,0.8552415524155241,0.07522095959596505,2400,1
168,Single Session,Open Set,erpcore n400,PSD+KNN,9,session_1,0.0,0.17499924999249994,0.24249992499925,0.0008380647840531561,2400,1
169,Single Session,Open Set,erpcore n400,PSD+KNN,10,session_1,0.4454980924809248,0.6586660866608667,0.7108666086660866,0.13159643318065795,2400,1
170,Single Session,Open Set,erpcore n400,PSD+KNN,11,session_1,0.04995646598257025,0.04999999999999999,0.04999999999999999,0.04590517825312214,2400,1
171,Single Session,Open Set,erpcore n400,PSD+KNN,12,session_1,0.21852947777598078,0.35721277137583407,0.38072127713758336,0.026032728800155308,2400,1
172,Single Session,Open Set,erpcore n400,PSD+KNN,13,session_1,0.22515775256958917,0.33534905983980473,0.3485349059839805,0.049132478774417565,2400,1
173,Single Session,Open Set,erpcore n400,PSD+KNN,14,session_1,0.29559296485821995,0.6023913810566677,0.7352391381056668,0.027573582879612823,2400,1
174,Single Session,Open Set,erpcore n400,PSD+KNN,15,session_1,0.2797912770794374,0.5121659549928832,0.5762165954992884,0.06332680370914542,2400,1
175,Single Session,Open Set,erpcore n400,PSD+KNN,16,session_1,0.054629351849074026,0.12299972999729997,0.14729997299973,0.028774464119294213,2400,1
176,Single Session,Open Set,erpcore n400,PSD+KNN,17,session_1,0.016666666666666663,0.3799987999879999,0.4879998799988,0.007045882543802724,2400,1
177,Single Session,Open Set,erpcore n400,PSD+KNN,18,session_1,0.49187394438046944,0.7946659466594667,0.8594665946659465,0.18539867060370896,2400,1
178,Single Session,Open Set,erpcore n400,PSD+KNN,19,session_1,0.15831284503321225,0.5089975899758998,0.72589975899759,0.028404111215500065,2400,1
179,Single Session,Open Set,erpcore n400,PSD+KNN,20,session_1,0.1483321083210832,0.2906664066640666,0.31406664066640666,0.027986321733821734,2400,1
180,Single Session,Open Set,erpcore n400,PSD+KNN,21,session_1,0.1297773215827396,0.25433204332043324,0.37043320433204335,0.06975026499615655,2400,1
181,Single Session,Open Set,erpcore n400,PSD+KNN,22,session_1,0.0638885555522222,0.3541650416504165,0.5004165041650417,0.019272382749847907,2400,1
182,Single Session,Open Set,erpcore n400,PSD+KNN,23,session_1,0.11442182722480818,0.2849988499884999,0.38849988499884996,0.02111458699375418,2400,1
183,Single Session,Open Set,erpcore n400,PSD+KNN,24,session_1,0.4630501061504122,0.7811663116631166,0.8131166311663116,0.06828334126558022,2400,1
184,Single Session,Open Set,erpcore n400,PSD+KNN,25,session_1,0.06999958888477772,0.3476659766597666,0.4097665976659766,0.03428755206657545,2400,1
185,Single Session,Open Set,erpcore n400,PSD+KNN,26,session_1,0.47972082498602764,0.6915824158241582,0.7741582415824159,0.09934409060213754,2400,1
186,Single Session,Open Set,erpcore n400,PSD+KNN,27,session_1,0.044443777771111026,0.25433204332043324,0.3704332043320433,0.0259325595238259,2400,1
187,Single Session,Open Set,erpcore n400,PSD+KNN,28,session_1,0.27902035433397804,0.7006506804198477,0.8350650680419849,0.056910005088626904,2400,1
188,Single Session,Open Set,erpcore n400,PSD+KNN,29,session_1,0.10542794356514992,0.32433207665409985,0.43743320766541,0.03956300329401792,2400,1
189,Single Session,Open Set,erpcore n400,PSD+KNN,30,session_1,0.05766598227111963,0.259999599996,0.2959999599996,0.03601827644591465,2400,1
190,Single Session,Open Set,erpcore n400,PSD+KNN,31,session_1,0.0,0.0,0.0,1e-05,2400,1
191,Single Session,Open Set,erpcore n400,PSD+KNN,32,session_1,0.49433083986702214,0.605104993226803,0.6455104993226803,0.08679125419721363,2400,1
192,Single Session,Open Set,erpcore n400,PSD+KNN,33,session_1,0.0,0.3799987999879999,0.4879998799988,0.002216780253666416,2400,1
193,Single Session,Open Set,erpcore n400,PSD+KNN,34,session_1,0.08263835912168643,0.19499978333116663,0.21449997833311668,0.043331710677958366,2400,1
194,Single Session,Open Set,erpcore n400,PSD+KNN,35,session_1,0.270058135669076,0.4378932824415963,0.5687893282441596,0.04106547982929683,2400,1
195,Single Session,Open Set,erpcore n400,PSD+KNN,36,session_1,0.01199981999819999,0.3166646666466664,0.4966664666646667,0.005321278094497365,2400,1
196,Single Session,Open Set,erpcore n400,PSD+KNN,37,session_1,0.34249877915445825,0.6636651366513666,0.8013665136651367,0.08681102532990644,2400,1
