,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,AR_PSD_order
66,Single Session,Open Set,won 2022,AR+PSD+LR,12,session_1,0.614349993499935,0.9608349083490835,0.9951834518345184,0.05033672908067177,11000,1
67,Single Session,Open Set,won 2022,AR+PSD+LR,13,session_1,0.04500000000000001,0.6,1.0,0.022498975502004016,11000,1
68,Single Session,Open Set,won 2022,AR+PSD+LR,14,session_1,0.035,0.565,0.965,0.015432652936482764,11000,1
69,Single Session,Open Set,won 2022,AR+PSD+LR,15,session_1,0.51,0.9,1.0,0.05599001489270259,11000,1
70,Single Session,Open Set,won 2022,AR+PSD+LR,16,session_1,0.255,0.795,0.865,0.012301472278583494,11000,1
71,Single Session,Open Set,won 2022,AR+PSD+LR,17,session_1,0.13499999999999998,0.56,0.69359998599986,0.028076042739060867,11000,1
72,Single Session,Open Set,won 2022,AR+PSD+LR,18,session_1,0.29500000000000004,0.94,1.0,0.03151930554020592,11000,1
73,Single Session,Open Set,won 2022,AR+PSD+LR,19,session_1,0.51,0.955,0.965,0.05543886851887028,11000,1
74,Single Session,Open Set,won 2022,AR+PSD+LR,20,session_1,0.015000000000000013,0.095,0.29000000000000004,0.0037556621755339883,11000,1
75,Single Session,Open Set,won 2022,AR+PSD+LR,21,session_1,0.01999999999999999,0.30000000000000004,0.45999999999999996,0.005162471613909184,11000,1
76,Single Session,Open Set,won 2022,AR+PSD+LR,22,session_1,0.33999999999999997,0.725,0.855,0.041208938492229515,11000,1
77,Single Session,Open Set,won 2022,AR+PSD+LR,23,session_1,0.41500000000000004,0.80816659833265,0.987916645833125,0.027884097343274572,11000,1
78,Single Session,Open Set,won 2022,AR+PSD+LR,24,session_1,0.010000000000000009,0.905,1.0,0.008173494987456146,11000,1
79,Single Session,Open Set,won 2022,AR+PSD+LR,25,session_1,0.275,0.97,1.0,0.02048017713822029,11000,1
80,Single Session,Open Set,won 2022,AR+PSD+LR,26,session_1,0.275,0.99,0.995,0.018923127667441572,11000,1
81,Single Session,Open Set,won 2022,AR+PSD+LR,27,session_1,0.325,0.5700000000000001,0.77,0.02910275123165408,11000,1
82,Single Session,Open Set,won 2022,AR+PSD+LR,28,session_1,0.28500000000000003,0.92,0.97,0.021207733060836183,11000,1
83,Single Session,Open Set,won 2022,AR+PSD+LR,29,session_1,0.23,0.765,0.8049999999999999,0.02969544922987736,11000,1
84,Single Session,Open Set,won 2022,AR+PSD+LR,30,session_1,0.0,0.17,0.535,0.003985619529034948,11000,1
85,Single Session,Open Set,won 2022,AR+PSD+LR,31,session_1,0.11499999999999999,0.9299999999999999,0.995,0.02384321682375639,11000,1
86,Single Session,Open Set,won 2022,AR+PSD+LR,32,session_1,0.455,0.95,1.0,0.0293406230946836,11000,1
87,Single Session,Open Set,won 2022,AR+PSD+LR,33,session_1,0.21,0.395,0.75,0.006152074908294935,11000,1
88,Single Session,Open Set,won 2022,AR+PSD+LR,34,session_1,0.365,0.8200000000000001,0.865,0.03346293177903337,11000,1
89,Single Session,Open Set,won 2022,AR+PSD+LR,35,session_1,0.39,0.7441764623528587,0.9949176462352859,0.030530040280262672,11000,1
90,Single Session,Open Set,won 2022,AR+PSD+LR,36,session_1,0.24,0.36000000000000004,0.73,0.02507771192115863,11000,1
91,Single Session,Open Set,won 2022,AR+PSD+LR,37,session_1,0.26,0.67,0.975,0.021745256493517585,11000,1
92,Single Session,Open Set,won 2022,AR+PSD+LR,38,session_1,0.3369530945309453,0.6746953094530945,0.7935695169451694,0.04877854851122951,11000,1
93,Single Session,Open Set,won 2022,AR+PSD+LR,39,session_1,0.20500000000000002,0.275,0.56,0.005804701021499464,11000,1
94,Single Session,Open Set,won 2022,AR+PSD+LR,40,session_1,0.2499090399994909,0.8094909039999492,0.824949090399995,0.01527010373126447,11000,1
95,Single Session,Open Set,won 2022,AR+PSD+LR,41,session_1,0.13,0.995,1.0,0.022968645363774267,11000,1
96,Single Session,Open Set,won 2022,AR+PSD+LR,42,session_1,0.515,0.97,0.99,0.05861634866019547,11000,1
97,Single Session,Open Set,won 2022,AR+PSD+LR,43,session_1,0.55,1.0,1.0,0.06313969832091779,11000,1
98,Single Session,Open Set,won 2022,AR+PSD+LR,44,session_1,0.33999999999999997,0.7269999699997001,0.97969999699997,0.023271530025483864,11000,1
99,Single Session,Open Set,won 2022,AR+PSD+LR,45,session_1,0.19999999999999998,0.995,1.0,0.03197928015272517,11000,1
100,Single Session,Open Set,won 2022,AR+PSD+LR,46,session_1,0.0,0.395,0.745,0.0027862241751541745,11000,1
101,Single Session,Open Set,won 2022,AR+PSD+LR,47,session_1,0.010000000000000009,0.16,0.7550000000000001,0.011161930653982063,11000,1
102,Single Session,Open Set,won 2022,AR+PSD+LR,48,session_1,0.32,0.845,0.965,0.0388596809764912,11000,1
103,Single Session,Open Set,won 2022,AR+PSD+LR,49,session_1,0.135,0.965,1.0,0.01646035522835964,11000,1
104,Single Session,Open Set,won 2022,AR+PSD+LR,50,session_1,0.07500000000000001,0.355,0.8198991989919899,0.01985517096623658,11000,1
105,Single Session,Open Set,won 2022,AR+PSD+LR,51,session_1,0.28,0.7543331266646001,0.99523328566619,0.036104558766204546,11000,1
106,Single Session,Open Set,won 2022,AR+PSD+LR,52,session_1,0.03,0.755,0.91,0.0075912802726663935,11000,1
107,Single Session,Open Set,won 2022,AR+PSD+LR,53,session_1,0.25,0.4,0.765,0.011377109284525464,11000,1
108,Single Session,Open Set,won 2022,AR+PSD+LR,54,session_1,0.07,0.56,0.8,0.017176533498585715,11000,1
109,Single Session,Open Set,won 2022,AR+PSD+LR,55,session_1,0.5,0.9199999999999999,0.9550000000000001,0.08072279583004494,11000,1
110,Single Session,Open Set,won 2022,AR+PSD+LDA,1,session_1,0.5827904255786744,0.8572790425578675,0.9297279042557867,0.04604813650617454,11000,1
111,Single Session,Open Set,won 2022,AR+PSD+LDA,2,session_1,0.0,0.04033118664519983,0.4155324886582199,0.0008996959417462825,11000,1
112,Single Session,Open Set,won 2022,AR+PSD+LDA,3,session_1,0.215,0.96,0.995,0.03142450199402321,11000,1
113,Single Session,Open Set,won 2022,AR+PSD+LDA,4,session_1,0.75,0.995,1.0,0.09116772781337132,11000,1
114,Single Session,Open Set,won 2022,AR+PSD+LDA,5,session_1,0.125,0.7279999799998,0.99979999799998,0.012115263221093667,11000,1
115,Single Session,Open Set,won 2022,AR+PSD+LDA,6,session_1,0.4480301333316363,0.8183030133331637,0.9748303013333164,0.04515167754164505,11000,1
116,Single Session,Open Set,won 2022,AR+PSD+LDA,7,session_1,0.74,1.0,1.0,0.06360633289688052,11000,1
117,Single Session,Open Set,won 2022,AR+PSD+LDA,8,session_1,0.0,0.0,0.21499964999649995,0.00018720179701797016,11000,1
118,Single Session,Open Set,won 2022,AR+PSD+LDA,9,session_1,0.8049999999999999,1.0,1.0,0.09932098271846794,11000,1
119,Single Session,Open Set,won 2022,AR+PSD+LDA,10,session_1,0.675,0.87,1.0,0.09839373706888539,11000,1
120,Single Session,Open Set,won 2022,AR+PSD+LDA,11,session_1,0.515,0.885,0.97429999299993,0.08392827514526571,11000,1
121,Single Session,Open Set,won 2022,AR+PSD+LDA,12,session_1,0.6893168830595409,0.9061621748415887,0.9893161394833789,0.09204690594644295,11000,1
122,Single Session,Open Set,won 2022,AR+PSD+LDA,13,session_1,0.625,0.975,1.0,0.07526037241751125,11000,1
123,Single Session,Open Set,won 2022,AR+PSD+LDA,14,session_1,0.755,0.96,0.975,0.08192420713858761,11000,1
124,Single Session,Open Set,won 2022,AR+PSD+LDA,15,session_1,0.64,0.83,0.985,0.08551559735729491,11000,1
125,Single Session,Open Set,won 2022,AR+PSD+LDA,16,session_1,0.5747206356417306,0.8224717835613731,0.8567471783561373,0.05185628877339586,11000,1
126,Single Session,Open Set,won 2022,AR+PSD+LDA,17,session_1,0.165,0.7132616277143163,0.8988261627714317,0.03301627202670693,11000,1
127,Single Session,Open Set,won 2022,AR+PSD+LDA,18,session_1,0.725,1.0,1.0,0.052529160711251695,11000,1
128,Single Session,Open Set,won 2022,AR+PSD+LDA,19,session_1,0.57,0.9110207435407688,0.9941020743540769,0.06791157332907174,11000,1
129,Single Session,Open Set,won 2022,AR+PSD+LDA,20,session_1,0.24000000000000002,0.4756664233309,0.63256664233309,0.014567853563230886,11000,1
130,Single Session,Open Set,won 2022,AR+PSD+LDA,21,session_1,0.07500000000000001,0.48199986999870004,0.955349553495535,0.009260412397935036,11000,1
131,Single Session,Open Set,won 2022,AR+PSD+LDA,22,session_1,0.39190473095207146,0.6896904730952071,0.8549690473095207,0.048393387240301663,11000,1
132,Single Session,Open Set,won 2022,AR+PSD+LDA,23,session_1,0.445,0.7245551511070666,0.8917554731102867,0.11847864546372289,11000,1
133,Single Session,Open Set,won 2022,AR+PSD+LDA,24,session_1,0.13,0.798816354830215,0.9955816224828915,0.022039100840588396,11000,1
134,Single Session,Open Set,won 2022,AR+PSD+LDA,25,session_1,0.565,0.9829999799997999,0.99979999799998,0.05562739257764954,11000,1
135,Single Session,Open Set,won 2022,AR+PSD+LDA,26,session_1,0.635,0.99216658833255,0.999216658833255,0.03767930375922117,11000,1
136,Single Session,Open Set,won 2022,AR+PSD+LDA,27,session_1,0.29176613681559704,0.6883427670097597,0.9278342067002759,0.0324180526857204,11000,1
137,Single Session,Open Set,won 2022,AR+PSD+LDA,28,session_1,0.575,0.85,1.0,0.06328888844466216,11000,1
138,Single Session,Open Set,won 2022,AR+PSD+LDA,29,session_1,0.4650000000000001,1.0,1.0,0.06231995501851017,11000,1
139,Single Session,Open Set,won 2022,AR+PSD+LDA,30,session_1,0.29764658528938226,0.6067639235215883,0.8374761453496887,0.030707816821481094,11000,1
140,Single Session,Open Set,won 2022,AR+PSD+LDA,31,session_1,0.7330356446421606,0.9993035644642161,0.9999303564464216,0.0654002538755193,11000,1
141,Single Session,Open Set,won 2022,AR+PSD+LDA,32,session_1,0.75,0.94,0.995,0.08194984457615767,11000,1
142,Single Session,Open Set,won 2022,AR+PSD+LDA,33,session_1,0.031247812478124776,0.31562315623156234,0.4815623156231562,0.0032141626001005773,11000,1
143,Single Session,Open Set,won 2022,AR+PSD+LDA,34,session_1,0.7949999999999999,0.9199999999999999,0.935,0.05813712704885764,11000,1
144,Single Session,Open Set,won 2022,AR+PSD+LDA,35,session_1,0.42240678147522215,0.7787406781475222,0.8667739418134922,0.04868109626283122,11000,1
145,Single Session,Open Set,won 2022,AR+PSD+LDA,36,session_1,0.355,0.683659786597866,0.8405657056570565,0.04591480174714352,11000,1
146,Single Session,Open Set,won 2022,AR+PSD+LDA,37,session_1,0.175,0.7149998999989999,0.90259997599976,0.023096082919369466,11000,1
147,Single Session,Open Set,won 2022,AR+PSD+LDA,38,session_1,0.49552916705637645,0.6877528187046577,0.9033751778694258,0.07214419934232229,11000,1
148,Single Session,Open Set,won 2022,AR+PSD+LDA,39,session_1,0.4556918323611493,0.7175689032333149,0.7517568903233315,0.03852616794867723,11000,1
149,Single Session,Open Set,won 2022,AR+PSD+LDA,40,session_1,0.32981912529968677,0.8234819125299686,0.9421480642517268,0.03726766050165427,11000,1
150,Single Session,Open Set,won 2022,AR+PSD+LDA,41,session_1,0.845,0.985,0.995,0.09206198962508114,11000,1
151,Single Session,Open Set,won 2022,AR+PSD+LDA,42,session_1,0.89,0.98,1.0,0.12667517916221102,11000,1
152,Single Session,Open Set,won 2022,AR+PSD+LDA,43,session_1,0.6181249812498125,0.9048124981249812,0.9999812498124981,0.06379374106687723,11000,1
153,Single Session,Open Set,won 2022,AR+PSD+LDA,44,session_1,0.3577882425706962,0.7292786142549696,0.9483273804206869,0.026999220382070425,11000,1
154,Single Session,Open Set,won 2022,AR+PSD+LDA,45,session_1,0.635,0.97,0.98869998699987,0.0782400014778986,11000,1
155,Single Session,Open Set,won 2022,AR+PSD+LDA,46,session_1,0.21305518610741664,0.6669713919361416,0.8216971391936142,0.012149092646756919,11000,1
156,Single Session,Open Set,won 2022,AR+PSD+LDA,47,session_1,0.040000000000000036,0.21000000000000002,0.5865993659936599,0.015802206918609892,11000,1
157,Single Session,Open Set,won 2022,AR+PSD+LDA,48,session_1,0.5650000000000001,0.815,0.895,0.06446286319695398,11000,1
158,Single Session,Open Set,won 2022,AR+PSD+LDA,49,session_1,0.04000000000000001,0.5925835901216154,0.9553581250098215,0.013648524647940502,11000,1
159,Single Session,Open Set,won 2022,AR+PSD+LDA,50,session_1,0.13,0.45199901999019987,0.72539980399804,0.03307042822381427,11000,1
160,Single Session,Open Set,won 2022,AR+PSD+LDA,51,session_1,0.5272771504942773,0.8188937283762276,0.9862393013369077,0.06009770212596129,11000,1
161,Single Session,Open Set,won 2022,AR+PSD+LDA,52,session_1,0.29500000000000004,0.7215993659936599,0.966359663596636,0.025342582134753967,11000,1
162,Single Session,Open Set,won 2022,AR+PSD+LDA,53,session_1,0.38333286666199995,0.7551400270412961,0.9627137297013996,0.03147026629270041,11000,1
163,Single Session,Open Set,won 2022,AR+PSD+LDA,54,session_1,0.7649999999999999,0.9299999999999999,0.98,0.09273156153488786,11000,1
164,Single Session,Open Set,won 2022,AR+PSD+LDA,55,session_1,0.76,0.97,1.0,0.1670775516140017,11000,1
165,Single Session,Open Set,won 2022,AR+PSD+NB,1,session_1,0.6653773169277705,0.9665377316927771,0.9966537731692777,0.059173797027057794,11000,1
166,Single Session,Open Set,won 2022,AR+PSD+NB,2,session_1,0.5249026628439057,0.9408846420702537,0.9940884642070253,0.030090545970780563,11000,1
167,Single Session,Open Set,won 2022,AR+PSD+NB,3,session_1,0.945180205852875,0.9945180205852876,0.9994518020585288,0.1816891625047788,11000,1
168,Single Session,Open Set,won 2022,AR+PSD+NB,4,session_1,0.9529648255880933,0.9952964825588093,0.9995296482558809,0.19955766587411072,11000,1
169,Single Session,Open Set,won 2022,AR+PSD+NB,5,session_1,0.48750789408569783,0.7237507894085697,0.9273743789338569,0.04008015142464892,11000,1
170,Single Session,Open Set,won 2022,AR+PSD+NB,6,session_1,0.8432595558926167,0.9843259555892616,0.9984325955589262,0.06635936639742916,11000,1
171,Single Session,Open Set,won 2022,AR+PSD+NB,7,session_1,0.887985462518546,0.9887985462518547,0.9988798546251855,0.13587219800637573,11000,1
172,Single Session,Open Set,won 2022,AR+PSD+NB,8,session_1,0.855315262534689,0.985531526253469,0.9985531526253469,0.08752025383521896,11000,1
173,Single Session,Open Set,won 2022,AR+PSD+NB,9,session_1,0.9528349587682858,0.9952834958768286,0.9995283495876829,0.19523453805481977,11000,1
174,Single Session,Open Set,won 2022,AR+PSD+NB,10,session_1,0.909981587505146,0.9909981587505146,0.9990998158750515,0.1477216462975611,11000,1
175,Single Session,Open Set,won 2022,AR+PSD+NB,11,session_1,0.7816481721735312,0.9781648172173532,0.9978164817217354,0.08279135458366196,11000,1
176,Single Session,Open Set,won 2022,AR+PSD+NB,12,session_1,0.9502830769684086,0.9950283076968409,0.999502830769684,0.21480244180450236,11000,1
177,Single Session,Open Set,won 2022,AR+PSD+NB,13,session_1,0.842386588304693,0.9842386588304693,0.9984238658830469,0.07659233337065324,11000,1
178,Single Session,Open Set,won 2022,AR+PSD+NB,14,session_1,0.8213733131900609,0.982137331319006,0.9982137331319005,0.08093778798144494,11000,1
179,Single Session,Open Set,won 2022,AR+PSD+NB,15,session_1,0.9396202534565459,0.9939620253456546,0.9993962025345654,0.16993417170269576,11000,1
180,Single Session,Open Set,won 2022,AR+PSD+NB,16,session_1,0.8433637410974716,0.9843363741097472,0.9984336374109748,0.08201097796942738,11000,1
181,Single Session,Open Set,won 2022,AR+PSD+NB,17,session_1,0.9109510221550448,0.9910951022155045,0.9991095102215505,0.11065323257567161,11000,1
182,Single Session,Open Set,won 2022,AR+PSD+NB,18,session_1,0.9666522204370871,0.9966652220437087,0.9996665222043709,0.2366780828884354,11000,1
183,Single Session,Open Set,won 2022,AR+PSD+NB,19,session_1,0.9691868447957356,0.9969186844795735,0.9996918684479574,0.24969107171120433,11000,1
184,Single Session,Open Set,won 2022,AR+PSD+NB,20,session_1,0.899528308357799,0.9899528308357799,0.998995283083578,0.09348060765720935,11000,1
185,Single Session,Open Set,won 2022,AR+PSD+NB,21,session_1,0.9022572145154233,0.9902257214515424,0.9990225721451542,0.09786166243625236,11000,1
186,Single Session,Open Set,won 2022,AR+PSD+NB,22,session_1,0.9617566994700387,0.9961756699470039,0.9996175669947003,0.2128829066071979,11000,1
187,Single Session,Open Set,won 2022,AR+PSD+NB,23,session_1,0.9170363264657508,0.991703632646575,0.9991703632646575,0.13411142838825002,11000,1
188,Single Session,Open Set,won 2022,AR+PSD+NB,24,session_1,0.9128628470066469,0.9912862847006647,0.9991286284700664,0.13181936550102355,11000,1
189,Single Session,Open Set,won 2022,AR+PSD+NB,25,session_1,0.9370841432036094,0.9937084143203609,0.9993708414320361,0.14130287153394083,11000,1
190,Single Session,Open Set,won 2022,AR+PSD+NB,26,session_1,0.9431018385772721,0.9943101838577272,0.9994310183857728,0.15316394863674532,11000,1
191,Single Session,Open Set,won 2022,AR+PSD+NB,27,session_1,0.9345103404504354,0.9934510340450435,0.9993451034045043,0.13505874623468944,11000,1
192,Single Session,Open Set,won 2022,AR+PSD+NB,28,session_1,0.7920449633619256,0.9792044963361926,0.9979204496336193,0.07452979480320261,11000,1
193,Single Session,Open Set,won 2022,AR+PSD+NB,29,session_1,0.9660575704901664,0.9966057570490165,0.9996605757049017,0.2375859658312175,11000,1
194,Single Session,Open Set,won 2022,AR+PSD+NB,30,session_1,0.9371631026879101,0.9937163102687911,0.9993716310268791,0.1473643242098328,11000,1
195,Single Session,Open Set,won 2022,AR+PSD+NB,31,session_1,0.9705199820638516,0.9970519982063851,0.9997051998206385,0.26187101814886704,11000,1
196,Single Session,Open Set,won 2022,AR+PSD+NB,32,session_1,0.830608946693346,0.9830608946693347,0.9983060894669334,0.09802014113625195,11000,1
197,Single Session,Open Set,won 2022,AR+PSD+NB,33,session_1,0.17435561791515353,0.48643556179151537,0.7187432271758615,0.02067466941199314,11000,1
198,Single Session,Open Set,won 2022,AR+PSD+NB,34,session_1,0.9423595019092376,0.9942359501909238,0.9994235950190924,0.18331617560263233,11000,1
199,Single Session,Open Set,won 2022,AR+PSD+NB,35,session_1,0.9478066621662953,0.9947806662166295,0.9994780666216629,0.1819811350572083,11000,1
200,Single Session,Open Set,won 2022,AR+PSD+NB,36,session_1,0.924790361313367,0.9924790361313367,0.9992479036131336,0.1394955788878306,11000,1
201,Single Session,Open Set,won 2022,AR+PSD+NB,37,session_1,0.7192307982239838,0.9719230798223983,0.9971923079822398,0.06577891863990248,11000,1
