,evaluation,eval Type,dataset,pipeline,subject,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples
34,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,6,0.8627450980392157,0.8921568627450981,0.8921568627450981,0.21194055617767824,4272
35,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,7,0.9034482758620689,0.9371647509578543,0.9371647509578543,0.2096042171211546,4272
36,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,8,0.9881551362683437,0.9937106918238993,0.9937106918238993,0.6374237144584288,4272
37,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,9,0.8727272727272727,0.9333333333333332,0.9333333333333332,0.4183815814227825,4272
38,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,10,0.711864406779661,0.8983050847457626,0.8983050847457626,0.11948601982592107,4272
39,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,11,0.8518518518518517,0.9481481481481482,0.9481481481481482,0.4037601915588227,4272
40,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,12,0.9493167272098253,0.9929078014184397,0.9929078014184397,0.2456110521693685,4272
41,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,13,0.8823529411764706,0.8954248366013072,0.8954248366013072,0.44924640521895665,4272
42,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,14,0.9486654977595949,0.9943502824858758,0.9943502824858758,0.1494365957578213,4272
43,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,15,0.5287878787878788,0.6154545454545454,0.6154545454545454,0.21472400644902678,4272
44,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,16,0.9887005649717514,1.0,1.0,0.3715496843044763,4272
45,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,17,0.984034869588462,1.0,1.0,0.49695945385542295,4272
46,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,18,0.9590643274853802,1.0,1.0,0.41306254462415676,4272
47,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,19,0.882768361581921,0.9887005649717514,0.9887005649717514,0.1457751228417802,4272
48,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,20,0.9553907201751444,0.9580390720175145,0.9583039072017514,0.23529445358220058,4272
49,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,21,0.3968253968253969,0.6285714285714286,0.6285714285714286,0.1477168113094592,4272
50,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,22,0.48702657459719606,0.7554927809165098,0.7554927809165098,0.15307143158604733,4272
51,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,23,0.9023341523341523,0.963963963963964,0.963963963963964,0.3939796516605387,4272
52,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,24,0.5284552845528455,0.6666666666666666,0.6666666666666666,0.27794995342743406,4272
53,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,25,0.9059106098579783,0.9353592314118631,0.9353592314118631,0.29218066748024163,4272
54,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,26,0.41877394636015325,0.5980842911877394,0.5980842911877394,0.08248670694396389,4272
55,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,27,1.0,1.0,1.0,0.3818736945906284,4272
56,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,28,0.8571428571428571,1.0,1.0,0.6646151863450263,4272
57,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LR,29,0.4842767295597484,0.4905660377358491,0.4905660377358491,0.10269855762793538,4272
58,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,1,0.6306042884990254,0.744314489928525,0.744314489928525,0.12044895517105274,4272
59,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,2,0.6268055096776717,0.6626805509677672,0.6662680550967767,0.11734431381808651,4272
60,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,3,0.9739072431079436,0.9985812005012705,0.999858120050127,0.12808392924389356,4272
61,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,4,0.9294871794871794,0.9615384615384616,0.9615384615384616,0.38380914535969884,4272
62,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,5,0.9721778545229939,0.9972177854522993,0.9997217785452298,0.16692530675271464,4272
63,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,6,0.7737254901960785,0.904568590783947,0.9078686237842769,0.2216130227821255,4272
64,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,7,0.828735632183908,0.9254789272030651,0.9254789272030651,0.2833057723605006,4272
65,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,8,0.9622641509433962,0.9685534591194968,0.9685534591194968,0.5580712788261787,4272
66,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,9,1.0,1.0,1.0,0.31392114411832206,4272
67,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,10,1.0,1.0,1.0,0.3433095434958086,4272
68,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,11,0.6888888888888888,0.7407407407407408,0.7407407407407408,0.16506004024895712,4272
69,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,12,0.794153260681543,0.9929078014184397,0.9929078014184397,0.15861683695316203,4272
70,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,13,1.0,1.0,1.0,0.3621269757278223,4272
71,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,14,0.9540229885057471,1.0,1.0,0.20378277037449988,4272
72,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,15,0.4584848484848485,0.6090884605815755,0.611272482421794,0.08320785990348019,4272
73,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,16,1.0,1.0,1.0,0.38296295134514446,4272
74,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,17,0.9064327485380117,0.9707602339181287,0.9707602339181287,0.4074637501244344,4272
75,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,18,1.0,1.0,1.0,0.2773168080532239,4272
76,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,19,0.9941555778215839,0.9994155577821585,0.9999415557782158,0.19311104615377297,4272
77,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,20,0.9806357712699935,0.9980635771269993,0.9998063577126999,0.2839253883807081,4272
78,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,21,0.22857142857142856,0.47142857142857136,0.47142857142857136,0.046428571428570355,4272
79,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,22,0.04519774011299434,0.5740789611285942,0.5862214554348933,0.01243993968455878,4272
80,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,23,0.9099099099099099,0.981981981981982,0.981981981981982,0.29284134206362245,4272
81,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,24,0.7076238686915172,0.7848757103923241,0.788243668600208,0.18857352897027335,4272
82,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,25,0.9766081871345028,0.9766081871345028,0.9766081871345028,0.33383448126202353,4272
83,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,26,0.8633121388685151,0.9628672148790454,0.9652522387292838,0.10613883792354704,4272
84,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,27,0.9883040935672515,1.0,1.0,0.4700896407240726,4272
85,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,28,0.9444444444444445,0.9761904761904763,0.9761904761904763,0.46741011185413983,4272
86,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+LDA,29,0.8238993710691824,0.949685534591195,0.949685534591195,0.11999805108239392,4272
87,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,1,0.973618607582725,0.9973618607582725,0.9997361860758273,0.32809445985712477,4272
88,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,2,0.856884490022488,0.9856884490022488,0.9985688449002249,0.1169633975513007,4272
89,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,3,0.7159511749772965,0.9573567608284487,0.995735676082845,0.29062910308271445,4272
90,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,4,0.8141025641025642,0.8653846153846154,0.8653846153846154,0.44832139335960286,4272
91,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,5,0.9913134724567585,0.9991313472456759,0.9999131347245677,0.4623839427485992,4272
92,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,6,0.9339312278571702,0.993393122785717,0.9993393122785718,0.32354738850089343,4272
93,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,7,0.9951717065917176,0.9996666633333001,0.99996666633333,0.5024818054932456,4272
94,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,8,0.9954941069878535,0.9995494106987853,0.9999549410698786,0.5120304345553625,4272
95,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,9,0.7113332951511334,0.714769693151477,0.7151133329515114,0.37890211640211646,4272
96,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,10,0.888052296034003,0.9888052296034003,0.99888052296034,0.34227782784210437,4272
97,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,11,0.9108244737841904,0.9407120770080487,0.9407378743674716,0.5184934093039776,4272
98,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,12,0.9933332666659999,0.9993333266666,0.99993333266666,0.545144804088586,4272
99,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,13,0.994355261437344,0.9994355261437344,0.9999435526143734,0.5671518085704864,4272
100,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,14,0.989999899999,0.9989999899998999,0.99989999899999,0.5,4272
101,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,15,0.9356559222157879,0.9935655922215787,0.9993565592221579,0.5268060236491513,4272
102,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,16,0.9962306672931627,0.9996230667293163,0.9999623066729315,0.6017756532613824,4272
103,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,17,0.978976397951114,0.9978976397951115,0.9997897639795111,0.4021359359471295,4272
104,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,18,0.9440350543856315,0.9470350843859316,0.9473350873859615,0.46451136908761975,4272
105,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,19,0.9943617095326309,0.999436170953263,0.9999436170953263,0.41094081875415794,4272
106,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,20,0.7079166624999583,0.708291666249996,0.7083291666249996,0.3858494573823041,4272
107,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,21,0.8022978065278489,0.9802297806527848,0.9980229780652784,0.28288229761155476,4272
108,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,22,0.9899553487965216,0.9989955348796521,0.9998995534879652,0.50521166398984,4272
109,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,23,0.9981633722971136,0.9998163372297114,0.9999816337229711,0.7320650523390612,4272
110,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,24,1.0,1.0,1.0,0.5113826533607075,4272
111,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,25,0.9384201654996293,0.993842016549963,0.9993842016549963,0.28282676952908786,4272
112,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,26,0.8054159979658545,0.9805415997965854,0.9980541599796585,0.26065674430631286,4272
113,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,27,0.9746046956365584,0.9976958833915824,0.9997695883391583,0.41295789951777745,4272
114,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,28,0.9305427307519828,0.9930542730751983,0.9993054273075198,0.5825793635199235,4272
115,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+NB,29,0.9772228987995,0.9977222898799499,0.999772228987995,0.4285244418542176,4272
116,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,1,0.6257881011583847,0.7002590038895841,0.7232422746579643,0.24970145634607566,4272
117,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,2,0.6036958724810603,0.9078290896209076,0.9907829089620908,0.12293403044100266,4272
118,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,3,0.6542436035740503,0.9083042313473982,0.9397105684131901,0.32679129417456204,4272
119,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,4,0.9712177633876121,0.9958805720196668,0.9995880572019668,0.4472437775587057,4272
120,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,5,0.5387759037497135,0.7482639040842622,0.8052879288699647,0.23934918551716344,4272
121,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,6,0.8731652869113361,0.9374311390172725,0.9584489962546684,0.40487850644670376,4272
122,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,7,0.8142918869801724,0.991407960056612,0.9991407960056612,0.38777108220564377,4272
123,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,8,0.9058447376926599,0.980486289139621,0.9880486289139622,0.4262870249262501,4272
124,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,9,0.7579291146446817,0.7739747296462864,0.7755792911464469,0.41074234288052275,4272
125,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,10,0.8227291312461147,0.9555479170610915,0.965046317129838,0.448044542340792,4272
126,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,11,0.8738616376062751,0.9156147117026725,0.9248948045036006,0.46015645588765247,4272
127,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,12,0.9569840163535899,0.9752422041655828,0.9774411897990181,0.4848035305865081,4272
128,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,13,0.8433239327724743,0.8490382756301886,0.84960970991596,0.4865372339822894,4272
129,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,14,0.7052536439199241,0.9178209801821006,0.99178209801821,0.24494857728160543,4272
130,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,15,0.787838244039006,0.908080217165808,0.943080748989308,0.3817174938431176,4272
131,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,16,0.9110648229161873,0.9680450476821152,0.9815502674800759,0.4707689662389987,4272
132,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,17,0.9917103776300921,0.9993333266666,0.99993333266666,0.4683061377052569,4272
133,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,18,0.9750728501437061,0.9975072850143706,0.9997507285014371,0.4759832064998906,4272
134,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,19,0.6794895419360435,0.7898344052044233,0.7962715761136628,0.26289741993626486,4272
135,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,20,0.9933327403449472,0.9996666633333001,0.99996666633333,0.43821252744651834,4272
136,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,21,0.7746120615968065,0.968368909879575,0.980765462416529,0.3569915502412175,4272
137,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,22,0.8498985318672725,0.9619873955592454,0.9758597565050771,0.32108293693596696,4272
138,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,23,0.8888701125613494,0.9851697124669855,0.9985169712466986,0.42934395544285947,4272
139,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,24,0.9933332666659999,0.9993333266666,0.99993333266666,0.5152367557430848,4272
140,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,25,0.9658968323344309,0.9858888025613114,0.9878745945418453,0.4298725589861529,4272
141,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,26,0.5306595344520406,0.8376358444299642,0.8587635844429964,0.2178456762536732,4272
142,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,27,0.9863740898617562,0.9996666633333001,0.99996666633333,0.45812864335737863,4272
143,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,28,0.8720595998492354,0.9118014989673706,0.9197515784681656,0.5063985599902799,4272
144,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+KNN,29,0.7367962083019263,0.9373405312264899,0.9601690084354594,0.24988523573537083,4272
145,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,1,0.6666666666666666,0.6954876338886846,0.6973265411666462,0.39767985458544125,4272
146,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,2,0.9104671536133351,0.9506172839506174,0.9506172839506174,0.2867376605744572,4272
147,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,3,0.8588336640024995,0.910481608851601,0.9222224950255958,0.40690918743071863,4272
148,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,4,1.0,1.0,1.0,0.40957947100805875,4272
149,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,5,0.4463980639806398,0.6666666666666666,0.6666666666666666,0.1951089411009281,4272
150,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,6,0.617953566577439,0.8566273898033098,0.862133327215625,0.13269074456470656,4272
151,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,7,0.9570112942508735,0.9712643678160919,0.9712643678160919,0.36155590686473227,4272
152,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,8,1.0,1.0,1.0,0.5935434258360731,4272
153,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,9,0.9096556622131878,0.9909655662213188,0.9990965566221318,0.4026498862403072,4272
154,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,10,0.7334738319134604,0.7785903847739042,0.7795539537316277,0.35764190462881745,4272
155,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,11,0.9703703703703703,0.9925925925925926,0.9925925925925926,0.4173267815996559,4272
156,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,12,0.9751115918769965,1.0,1.0,0.5090755681215747,4272
157,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,13,0.9738562091503269,0.9738562091503269,0.9738562091503269,0.43512154778008333,4272
158,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,14,0.6009412824825047,0.6529264727675526,0.6602079015140434,0.2641570027448678,4272
159,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,15,0.9660243101731717,0.9924242424242425,0.9924242424242425,0.374425088142611,4272
160,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,16,1.0,1.0,1.0,0.6030945527474335,4272
161,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,17,0.9933332666659999,0.9993333266666,0.99993333266666,0.409285266688794,4272
162,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,18,0.7055864366693202,0.7126639068248268,0.7133716538403774,0.3140527312979285,4272
163,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,19,0.6730117442417362,0.8359415458561364,0.8425772054330712,0.1621511726094027,4272
164,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,20,1.0,1.0,1.0,0.42985032522563965,4272
165,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,21,0.46726361708061526,0.5458404226899413,0.5506554708404227,0.2377213711025451,4272
166,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,22,0.6938078307336747,0.7108785212145907,0.711765818223154,0.10807615060527966,4272
167,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,23,0.835757296966909,1.0,1.0,0.38367787761482974,4272
168,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,24,0.9994319961821593,1.0,1.0,0.5394962409970595,4272
169,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,25,1.0,1.0,1.0,0.5476945691322382,4272
170,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,26,0.6936665477765889,0.7148833154998216,0.7164883315499821,0.27736990551562773,4272
171,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,27,0.9933332666659999,0.9993333266666,0.99993333266666,0.4489505514051939,4272
172,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,28,0.9126984126984127,0.9603174603174603,0.9603174603174603,0.508328916361721,4272
173,Multi Session,Open Set,COG-BCI Flanker,AR+PSD+RF,29,0.6996015033525597,0.8046666001251208,0.8106553392577952,0.34414474543237333,4272
