,evaluation,eval Type,dataset,pipeline,subject,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples
33,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,5,0.7572649572649572,0.8866666666666667,0.8933333333333332,0.14940170940173467,4272
34,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,6,0.6952941176470588,0.9411764705882352,1.0,0.1688129583903978,4272
35,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,7,0.7651340996168582,0.9655172413793104,0.9885057471264368,0.13222600999413295,4272
36,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,8,0.9245283018867925,0.9937106918238993,0.9937106918238993,0.6626181745683065,4272
37,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,9,0.9454545454545454,1.0,1.0,0.42752596484547806,4272
38,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,10,0.9604519774011301,1.0,1.0,0.16251574087029522,4272
39,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,11,0.7481481481481481,0.8962962962962964,0.9851851851851853,0.35162558926520643,4272
40,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,12,0.9065905552672548,1.0,1.0,0.221443408452222,4272
41,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,13,0.9215686274509803,1.0,1.0,0.41730056540357313,4272
42,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,14,0.9713617767387492,1.0,1.0,0.1386998540435991,4272
43,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,15,0.4109090909090909,0.8472727272727273,0.963030303030303,0.19566980664323866,4272
44,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,16,1.0,1.0,1.0,0.4590943019930285,4272
45,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,17,0.9684786906348596,1.0,1.0,0.3623346467773712,4272
46,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,18,0.9239766081871345,0.9883040935672515,1.0,0.2531678751127439,4272
47,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,19,0.6473634651600753,1.0,1.0,0.1354048964218447,4272
48,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,20,0.7214912280701755,1.0,1.0,0.15654979377069658,4272
49,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,21,0.39246031746031745,0.6813492063492063,0.8214285714285715,0.12460150885266798,4272
50,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,22,0.6451140405942666,0.9696589244611844,1.0,0.08728250373371547,4272
51,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,23,0.8497133497133497,0.9189189189189189,0.963963963963964,0.34163340321669383,4272
52,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,24,0.5691056910569106,0.6422764227642276,0.6566958122411413,0.2670090863693169,4272
53,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,25,0.9237677527151211,1.0,1.0,0.2958634397618241,4272
54,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,26,0.8021072796934866,0.9772030651340996,0.9944444444444445,0.08494560048651761,4272
55,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,27,0.9684786906348596,1.0,1.0,0.3648816951903166,4272
56,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,28,0.9206349206349206,1.0,1.0,0.6107397990633433,4272
57,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LR,29,0.46342270771267796,0.7044025157232704,0.8679245283018867,0.1108327730046005,4272
58,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,1,0.5194931773879142,0.9259259259259259,0.993769073493204,0.10693144232585601,4272
59,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,2,0.4329805996472664,0.8723973747673984,0.9869897288038135,0.09552164596474556,4272
60,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,3,0.9643863054853309,0.9970338686437712,0.9997033868643772,0.16119150892485987,4272
61,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,4,0.9807692307692308,0.9969144990595206,0.999691449905952,0.24034293434256895,4272
62,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,5,0.8510189927810209,0.9848851130471233,0.9984885113047124,0.11703309055299077,4272
63,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,6,0.908235294117647,0.996416630832975,0.9996416630832975,0.23627998399029893,4272
64,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,7,0.839463601532567,0.9137931034482758,0.9827586206896551,0.29656609193151606,4272
65,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,8,0.8742138364779874,0.9937106918238993,0.9991157144275845,0.44723059935518544,4272
66,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,9,1.0,1.0,1.0,0.26836622574250496,4272
67,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,10,1.0,1.0,1.0,0.2983804421684024,4272
68,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,11,0.7185185185185184,0.9828027909908729,0.9982802790990872,0.1945257420068662,4272
69,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,12,0.9787234042553191,1.0,1.0,0.2140531730570164,4272
70,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,13,1.0,1.0,1.0,0.47292336151256137,4272
71,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,14,0.9425287356321839,1.0,1.0,0.15855252994029226,4272
72,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,15,0.3706060606060606,0.8421212121212122,0.9968920295263558,0.093080875219537,4272
73,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,16,1.0,1.0,1.0,0.3337336661120865,4272
74,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,17,0.9883040935672515,1.0,1.0,0.3567060215466646,4272
75,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,18,0.9941520467836257,1.0,1.0,0.3030474963712156,4272
76,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,19,0.9221280602636535,1.0,1.0,0.11021167609793185,4272
77,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,20,0.9576558923483972,0.9952233015153119,0.9995223301515311,0.21698748631451212,4272
78,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,21,0.7202380952380952,0.7738095238095237,0.9880952380952381,0.09322321145467621,4272
79,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,22,0.526993094789705,0.9157322604822616,0.9915732260482262,0.02728059700678206,4272
80,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,23,0.9459459459459459,0.9729729729729729,0.9729729729729729,0.37674037674033906,4272
81,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,24,0.595336708084062,0.9927395500370099,0.999273955003701,0.17583012594739925,4272
82,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,25,1.0,1.0,1.0,0.3496114104017587,4272
83,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,26,0.6540229885057471,0.9827146419612344,0.9982714641961233,0.06804692821242497,4272
84,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,27,0.9883040935672515,1.0,1.0,0.3567060215466646,4272
85,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,28,0.9365079365079364,1.0,1.0,0.4118233571447419,4272
86,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+LDA,29,0.7896943616903895,0.9927395500370099,0.999273955003701,0.13245837310795489,4272
87,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,1,0.9722143441116419,0.9972214344111642,0.9997221434411164,0.33622788682815963,4272
88,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,2,0.8969349232961853,0.9896934923296185,0.9989693492329619,0.14103576476118415,4272
89,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,3,0.8555041471088064,0.9855504147108807,0.9985550414710881,0.21846178039825806,4272
90,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,4,0.9727749917016516,0.9972774991701652,0.9997277499170165,0.4565228196483441,4272
91,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,5,0.9670630039633729,0.9967063003963373,0.9996706300396337,0.40449390989481343,4272
92,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,6,0.9709813049050736,0.9970981304905074,0.9997098130490508,0.36094200369549173,4272
93,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,7,1.0,1.0,1.0,0.517867513864256,4272
94,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,8,0.9993351785369705,0.9999335178536971,0.9999933517853696,0.5431703530170696,4272
95,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,9,0.9614016758724288,0.9961401675872429,0.9996140167587243,0.38719583708325206,4272
96,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,10,0.9696042158161694,0.9969604215816169,0.9996960421581617,0.35883442268361554,4272
97,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,11,0.9943762798304095,0.999437627983041,0.9999437627983041,0.5415623211096451,4272
98,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,12,0.9980330928223017,1.0,1.0,0.5305289791127732,4272
99,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,13,0.9907406481472222,0.9990740648147223,0.9999074064814722,0.5258332607575595,4272
100,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,14,0.989999899999,0.9989999899998999,0.99989999899999,0.5,4272
101,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,15,0.9875626581479274,0.9987562658147927,0.9998756265814793,0.5209034986515361,4272
102,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,16,0.9945226078779928,0.9994522607877993,0.99994522607878,0.536774277731085,4272
103,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,17,0.9850929169274983,0.9985092916927498,0.9998509291692749,0.41276147287854964,4272
104,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,18,0.9415204678362573,0.9929872593072909,0.999298725930729,0.46616102214434063,4272
105,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,19,0.9936352624692018,0.9993635262469202,0.999936352624692,0.4138445539373161,4272
106,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,20,1.0,1.0,1.0,0.3863951845848703,4272
107,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,21,0.8556830592440668,0.9855683059244068,0.9985568305924407,0.3066648810812603,4272
108,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,22,0.9867240733534471,0.9986724073353447,0.9998672407335345,0.5284440170282966,4272
109,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,23,0.9974662281058073,0.9997466228105808,0.999974662281058,0.6029928759139246,4272
110,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,24,1.0,1.0,1.0,0.5061127727909187,4272
111,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,25,0.9721918165526594,0.9972191816552659,0.9997219181655265,0.31181563983336963,4272
112,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,26,0.9043245569091615,0.9904324556909162,0.9990432455690916,0.27374513194146005,4272
113,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,27,0.9850929169274983,0.9985092916927498,0.9998509291692749,0.41276147287854964,4272
114,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,28,0.9119296415657487,0.9872293451553055,0.9987229345155306,0.5512586046713136,4272
115,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+NB,29,0.9737653678673502,0.9973765367867351,0.9997376536786735,0.38826302108247424,4272
116,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,1,0.7950651544635438,0.9643947056754518,0.9964394705675451,0.28193408074057413,4272
117,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,2,0.44333339262258,0.7513092554499913,0.9666623944311166,0.07540237880614302,4272
118,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,3,0.9197354264894537,0.9514809389731963,0.9544783664140112,0.3494736818441569,4272
119,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,4,0.9554393620859285,0.9920084955835313,0.9990743497178561,0.45052795957181474,4272
120,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,5,0.5212499022561791,0.6366245530587175,0.6785948013326287,0.24751440662886093,4272
121,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,6,0.8055343871137032,0.9416730115013568,0.9588731835030768,0.38447476818555887,4272
122,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,7,0.9323885895799718,0.9845796989259803,0.998457969892598,0.4092165151417162,4272
123,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,8,0.9390086359411335,0.9867357164137679,0.9986735716413767,0.44138003434224915,4272
124,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,9,0.9270642057069921,0.9927064205706992,0.9992706420570698,0.417249824622167,4272
125,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,10,0.9530423718992923,0.9950619845181503,1.0,0.4567261057686512,4272
126,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,11,0.8196888075876644,0.9049775682942015,0.9238310901627536,0.4257944897761729,4272
127,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,12,0.9476184070983392,0.9893691645790356,0.9989985715459991,0.4874648270046489,4272
128,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,13,0.99418281764517,1.0,1.0,0.47424420598552747,4272
129,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,14,0.8228299452690035,0.9826539106287534,0.9982653910628754,0.3046304268488313,4272
130,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,15,0.7704178369456022,0.8587056830164261,0.8699614773925517,0.3802775517579177,4272
131,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,16,0.9672347747488774,0.9972937582483169,0.9997293758248317,0.48748385115076226,4272
132,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,17,0.9890329697176649,0.9989480888960937,0.9998948088896094,0.4582055987874223,4272
133,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,18,0.9474606121273436,0.9699900332336657,0.9807730825846269,0.4740322975322077,4272
134,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,19,0.6166468859183231,0.8354548247061495,0.9281311108779637,0.24367964441403464,4272
135,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,20,0.9926385816489743,1.0,1.0,0.43064614428678744,4272
136,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,21,0.7835629144273302,0.9719537671567192,0.9971953767156719,0.3609895224297939,4272
137,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,22,0.6438155482162463,0.9579003605147224,0.9957900360514723,0.3041661242965564,4272
138,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,23,0.952173588144677,0.9917191477857085,0.9991719147785708,0.4469124576679934,4272
139,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,24,1.0,1.0,1.0,0.5120756267091525,4272
140,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,25,0.970147060701616,0.991190447618762,0.9988571314284572,0.42460650100434716,4272
141,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,26,0.6708274585358184,0.918092638461506,0.9611426963567209,0.25474731309322024,4272
142,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,27,0.9867127018453933,0.9986712701845394,0.9998671270184539,0.4616505530106638,4272
143,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,28,0.9346172898958427,0.9826903030935071,0.9982690303093507,0.4875060524711414,4272
144,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+KNN,29,0.5587980121858952,0.9133486347552431,0.9860717055807875,0.2562477417022861,4272
145,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,1,0.7222222222222222,0.8209876543209876,0.8456790123456791,0.364896738965673,4272
146,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,2,0.900096654846619,0.9444444444444445,0.9444444444444445,0.18321389738279023,4272
147,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,3,0.9056698950766747,0.930871631153761,0.9692881230668643,0.352127230673185,4272
148,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,4,1.0,1.0,1.0,0.399404643594742,4272
149,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,5,0.5203232127559371,0.8480854618069991,0.9127365654608927,0.21589109914980667,4272
150,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,6,0.8858033482295607,1.0,1.0,0.26753833222099105,4272
151,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,7,1.0,1.0,1.0,0.397142935201112,4272
152,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,8,1.0,1.0,1.0,0.5380814101204882,4272
153,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,9,0.7726056351472605,0.9005817330900582,0.9688460520968846,0.3599738896828082,4272
154,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,10,0.8043949931024734,0.9661016949152543,0.9943502824858758,0.2872731057031405,4272
155,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,11,0.9576786632063851,0.9629629629629629,0.9925925925925926,0.3603702249074973,4272
156,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,12,1.0,1.0,1.0,0.5156665958344665,4272
157,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,13,0.9691171748318791,0.9869281045751634,0.9869281045751634,0.4512192085003224,4272
158,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,14,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.27455454650009053,4272
159,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,15,0.9469696969696969,0.9665529231049886,0.9772727272727272,0.2729710553488926,4272
160,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,16,1.0,1.0,1.0,0.5666505199922108,4272
161,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,17,1.0,1.0,1.0,0.4517784238578983,4272
162,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,18,0.8680772543804767,0.9649122807017544,0.9707602339181287,0.3874421462235696,4272
163,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,19,0.928810560704477,1.0,1.0,0.18755535725297331,4272
164,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,20,1.0,1.0,1.0,0.5196997866157261,4272
165,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,21,0.6682809288410345,0.7821428571428571,0.8204444187299016,0.23808400299066712,4272
166,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,22,0.6895837738456899,1.0,1.0,0.11142275623804664,4272
167,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,23,0.90473431249464,1.0,1.0,0.41944522217385977,4272
168,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,24,1.0,1.0,1.0,0.5154992186728138,4272
169,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,25,0.9940476190476191,1.0,1.0,0.5267981159351279,4272
170,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,26,0.643878111035261,0.8142443646658689,0.8333333333333334,0.2283527329355303,4272
171,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,27,1.0,1.0,1.0,0.4188581016240907,4272
172,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,28,0.9206349206349206,0.9523809523809524,0.959163480523694,0.5012908067805709,4272
173,Multi Session,Close Set,COG-BCI Flanker,AR+PSD+RF,29,0.8619281161365073,0.9891729105970305,0.9932569137012125,0.37209053698871636,4272
