,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,PSD
27,Single Session,Open Set,erpcore p300,PSD+SVM,28,session_1,0.325,0.42500000000000004,0.42500000000000004,0.12155331042706155,1346,1
28,Single Session,Open Set,erpcore p300,PSD+SVM,29,session_1,0.04999999999999999,0.225,0.225,0.0060144591486766185,1346,1
29,Single Session,Open Set,erpcore p300,PSD+SVM,30,session_1,0.05555555555555558,0.08333333333333337,0.08333333333333337,0.010762369547514852,1346,1
30,Single Session,Open Set,erpcore p300,PSD+SVM,31,session_1,0.0,0.0,0.0,1e-05,1346,1
31,Single Session,Open Set,erpcore p300,PSD+SVM,32,session_1,0.11111111111111113,0.16666666666666669,0.16666666666666669,0.050438465322774205,1346,1
32,Single Session,Open Set,erpcore p300,PSD+SVM,33,session_1,0.07499999999999998,0.15,0.15,0.03390669862212401,1346,1
33,Single Session,Open Set,erpcore p300,PSD+SVM,34,session_1,0.11111111111111113,0.16666666666666669,0.16666666666666669,0.03328733721302296,1346,1
34,Single Session,Open Set,erpcore p300,PSD+SVM,35,session_1,0.29166666666666663,0.375,0.375,0.07217016486629169,1346,1
35,Single Session,Open Set,erpcore p300,PSD+SVM,36,session_1,0.0,0.0,0.0,1e-05,1346,1
36,Single Session,Open Set,erpcore p300,PSD+SVM,37,session_1,0.07499999999999998,0.22499999999999998,0.22499999999999998,0.04135627793498584,1346,1
37,Single Session,Open Set,erpcore p300,PSD+SVM,38,session_1,0.05555555555555555,0.33333333333333337,0.33333333333333337,0.011546717159813273,1346,1
38,Single Session,Open Set,erpcore p300,PSD+SVM,39,session_1,0.35,0.525,0.525,0.06515716019960893,1346,1
39,Single Session,Open Set,erpcore p300,PSD+SVM,40,session_1,0.0,0.0,0.0,1e-05,1346,1
40,Single Session,Open Set,erpcore p300,PSD+LR,1,session_1,0.1388888888888889,0.33333333333333337,0.33333333333333337,0.00888683565222384,1346,1
41,Single Session,Open Set,erpcore p300,PSD+LR,2,session_1,0.15,0.65,0.65,0.009199649467115519,1346,1
42,Single Session,Open Set,erpcore p300,PSD+LR,3,session_1,0.0,0.47222222222222227,0.47222222222222227,0.005312336716550128,1346,1
43,Single Session,Open Set,erpcore p300,PSD+LR,4,session_1,0.21875,0.34375,0.34375,0.010006799699021069,1346,1
44,Single Session,Open Set,erpcore p300,PSD+LR,5,session_1,0.35,0.675,0.675,0.026045340511979213,1346,1
45,Single Session,Open Set,erpcore p300,PSD+LR,6,session_1,0.0,0.25,0.25,0.0007675000000000001,1346,1
46,Single Session,Open Set,erpcore p300,PSD+LR,7,session_1,0.0,0.3888888888888889,0.3888888888888889,0.003072427539336387,1346,1
47,Single Session,Open Set,erpcore p300,PSD+LR,8,session_1,0.22222222222222227,0.6944444444444444,0.6944444444444444,0.047053735701143906,1346,1
48,Single Session,Open Set,erpcore p300,PSD+LR,9,session_1,0.0,0.46875,0.46875,0.003069992716686754,1346,1
49,Single Session,Open Set,erpcore p300,PSD+LR,10,session_1,0.625,1.0,1.0,0.06213437865621343,1346,1
50,Single Session,Open Set,erpcore p300,PSD+LR,11,session_1,0.0,0.25,0.25,0.0014874999999999999,1346,1
51,Single Session,Open Set,erpcore p300,PSD+LR,12,session_1,0.28125,0.3125,0.3125,0.019364234760864272,1346,1
52,Single Session,Open Set,erpcore p300,PSD+LR,13,session_1,0.09375,0.1875,0.1875,0.08789103512754108,1346,1
53,Single Session,Open Set,erpcore p300,PSD+LR,14,session_1,0.25,0.4375,0.4375,0.010834720857916768,1346,1
54,Single Session,Open Set,erpcore p300,PSD+LR,15,session_1,0.4,0.825,0.825,0.03523432891039806,1346,1
55,Single Session,Open Set,erpcore p300,PSD+LR,16,session_1,0.45,0.575,0.575,0.0201760098613995,1346,1
56,Single Session,Open Set,erpcore p300,PSD+LR,17,session_1,0.0,0.1,0.1,0.0015574114484424454,1346,1
57,Single Session,Open Set,erpcore p300,PSD+LR,18,session_1,0.16666666666666666,0.7222222222222222,0.7222222222222222,0.009229728584499542,1346,1
58,Single Session,Open Set,erpcore p300,PSD+LR,19,session_1,0.85,1.0,1.0,0.06455047499572075,1346,1
59,Single Session,Open Set,erpcore p300,PSD+LR,20,session_1,0.5,0.675,0.675,0.044479125804554834,1346,1
60,Single Session,Open Set,erpcore p300,PSD+LR,21,session_1,0.08333333333333334,0.3055555555555556,0.3055555555555556,0.00773705355469146,1346,1
61,Single Session,Open Set,erpcore p300,PSD+LR,22,session_1,0.07142857142857142,0.6428571428571429,0.6428571428571429,0.007622202438859394,1346,1
62,Single Session,Open Set,erpcore p300,PSD+LR,23,session_1,0.024999999999999994,0.275,0.275,0.005472007969282764,1346,1
63,Single Session,Open Set,erpcore p300,PSD+LR,24,session_1,0.22222222222222224,0.5555555555555556,0.5555555555555556,0.035129920651730956,1346,1
64,Single Session,Open Set,erpcore p300,PSD+LR,25,session_1,0.35,0.7,0.7,0.048917847393735225,1346,1
65,Single Session,Open Set,erpcore p300,PSD+LR,26,session_1,0.55,0.85,0.85,0.03271812901000413,1346,1
66,Single Session,Open Set,erpcore p300,PSD+LR,27,session_1,0.75,0.8571428571428572,0.8571428571428572,0.06237125772453653,1346,1
67,Single Session,Open Set,erpcore p300,PSD+LR,28,session_1,0.65,0.825,0.825,0.10592865784049522,1346,1
68,Single Session,Open Set,erpcore p300,PSD+LR,29,session_1,0.75,0.85,0.85,0.0869621734043936,1346,1
69,Single Session,Open Set,erpcore p300,PSD+LR,30,session_1,0.19444444444444445,0.49527773055508334,0.49952777305550833,0.007407268308109216,1346,1
70,Single Session,Open Set,erpcore p300,PSD+LR,31,session_1,0.0,0.0,0.0,1e-05,1346,1
71,Single Session,Open Set,erpcore p300,PSD+LR,32,session_1,0.36111111111111116,0.6111111111111112,0.6111111111111112,0.06790456783457323,1346,1
72,Single Session,Open Set,erpcore p300,PSD+LR,33,session_1,0.85,1.0,1.0,0.09028512144668549,1346,1
73,Single Session,Open Set,erpcore p300,PSD+LR,34,session_1,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.03634459263258943,1346,1
74,Single Session,Open Set,erpcore p300,PSD+LR,35,session_1,0.4583333333333333,0.8333333333333334,0.8333333333333334,0.05206364680515986,1346,1
75,Single Session,Open Set,erpcore p300,PSD+LR,36,session_1,0.225,0.5,0.5,0.012068914247717704,1346,1
76,Single Session,Open Set,erpcore p300,PSD+LR,37,session_1,0.375,0.7,0.7,0.05606251324792457,1346,1
77,Single Session,Open Set,erpcore p300,PSD+LR,38,session_1,0.5555555555555556,0.8611111111111112,0.8611111111111112,0.0808410858127619,1346,1
78,Single Session,Open Set,erpcore p300,PSD+LR,39,session_1,0.32499999999999996,0.875,0.875,0.01983836891562284,1346,1
79,Single Session,Open Set,erpcore p300,PSD+LR,40,session_1,0.5,1.0,1.0,0.049567998580127795,1346,1
80,Single Session,Open Set,erpcore p300,PSD+LDA,1,session_1,0.1558323916572499,0.47252750305280833,0.4972527503052808,0.009689363848120205,1346,1
81,Single Session,Open Set,erpcore p300,PSD+LDA,2,session_1,0.425,0.7749999999999999,0.7749999999999999,0.037386513962885025,1346,1
82,Single Session,Open Set,erpcore p300,PSD+LDA,3,session_1,0.25,0.7780552805528056,0.8028055280552806,0.03421235675958427,1346,1
83,Single Session,Open Set,erpcore p300,PSD+LDA,4,session_1,0.24099959749597494,0.3084749597495975,0.3120974959749597,0.03251272445928785,1346,1
84,Single Session,Open Set,erpcore p300,PSD+LDA,5,session_1,0.375,0.7165249152491525,0.7241524915249152,0.041353778384945354,1346,1
85,Single Session,Open Set,erpcore p300,PSD+LDA,6,session_1,0.0,0.20874958749587497,0.2458749587495875,0.0015135240963855422,1346,1
86,Single Session,Open Set,erpcore p300,PSD+LDA,7,session_1,0.02777777777777779,0.31111088888666666,0.3311110888886667,0.0038672352702933946,1346,1
87,Single Session,Open Set,erpcore p300,PSD+LDA,8,session_1,0.33333333333333337,0.5,0.5,0.04069948635761027,1346,1
88,Single Session,Open Set,erpcore p300,PSD+LDA,9,session_1,0.0,0.5831233312333124,0.7333123331233312,0.0037776976549658827,1346,1
89,Single Session,Open Set,erpcore p300,PSD+LDA,10,session_1,0.75,0.875,0.875,0.08343416565834341,1346,1
90,Single Session,Open Set,erpcore p300,PSD+LDA,11,session_1,0.03874788747887478,0.22887478874788747,0.24788747887478874,0.0029314766081871345,1346,1
91,Single Session,Open Set,erpcore p300,PSD+LDA,12,session_1,0.25,0.40625,0.40625,0.017833751812373132,1346,1
92,Single Session,Open Set,erpcore p300,PSD+LDA,13,session_1,0.4375,0.75,0.75,0.05426598207845859,1346,1
93,Single Session,Open Set,erpcore p300,PSD+LDA,14,session_1,0.37270799791331244,0.5591457997913313,0.5621645799791332,0.02880298396612237,1346,1
94,Single Session,Open Set,erpcore p300,PSD+LDA,15,session_1,0.75,1.0,1.0,0.06852725217145013,1346,1
95,Single Session,Open Set,erpcore p300,PSD+LDA,16,session_1,0.3709848209593207,0.6370984820959321,0.6487098482095932,0.027630402299863056,1346,1
96,Single Session,Open Set,erpcore p300,PSD+LDA,17,session_1,0.5,0.6,0.6,0.021736375768933544,1346,1
97,Single Session,Open Set,erpcore p300,PSD+LDA,18,session_1,0.7222222222222222,1.0,1.0,0.0595754417448881,1346,1
98,Single Session,Open Set,erpcore p300,PSD+LDA,19,session_1,0.95,1.0,1.0,0.0951006422832324,1346,1
99,Single Session,Open Set,erpcore p300,PSD+LDA,20,session_1,0.525,0.975,0.975,0.1047494126492577,1346,1
100,Single Session,Open Set,erpcore p300,PSD+LDA,21,session_1,0.44444444444444453,0.5833333333333333,0.5833333333333333,0.13913636909041685,1346,1
101,Single Session,Open Set,erpcore p300,PSD+LDA,22,session_1,0.5281692102635313,0.9242454924549246,0.9281388349597782,0.07308954319880273,1346,1
102,Single Session,Open Set,erpcore p300,PSD+LDA,23,session_1,0.07500000000000001,0.35,0.35,0.005469846737939406,1346,1
103,Single Session,Open Set,erpcore p300,PSD+LDA,24,session_1,0.8333333333333333,1.0,1.0,0.12094032477391896,1346,1
104,Single Session,Open Set,erpcore p300,PSD+LDA,25,session_1,0.325,0.575,0.575,0.05573003016045169,1346,1
105,Single Session,Open Set,erpcore p300,PSD+LDA,26,session_1,0.7,0.9,0.9,0.11475142237200114,1346,1
106,Single Session,Open Set,erpcore p300,PSD+LDA,27,session_1,1.0,1.0,1.0,0.13642181469111853,1346,1
107,Single Session,Open Set,erpcore p300,PSD+LDA,28,session_1,0.75,0.875,0.875,0.13671298076091715,1346,1
108,Single Session,Open Set,erpcore p300,PSD+LDA,29,session_1,0.875,0.95,0.95,0.08503727506060793,1346,1
109,Single Session,Open Set,erpcore p300,PSD+LDA,30,session_1,0.02777777777777779,0.3958322916562499,0.489583229165625,0.0037297029082607814,1346,1
110,Single Session,Open Set,erpcore p300,PSD+LDA,31,session_1,0.0,0.0,0.0,1e-05,1346,1
111,Single Session,Open Set,erpcore p300,PSD+LDA,32,session_1,0.47222222222222227,0.5555555555555556,0.5555555555555556,0.05981521478281737,1346,1
112,Single Session,Open Set,erpcore p300,PSD+LDA,33,session_1,0.925,1.0,1.0,0.12965533102020949,1346,1
113,Single Session,Open Set,erpcore p300,PSD+LDA,34,session_1,0.4743179249974318,0.7474317924997432,0.7497431792499744,0.07407907367410607,1346,1
114,Single Session,Open Set,erpcore p300,PSD+LDA,35,session_1,0.5,0.8543122931229312,0.8729312293122932,0.05381567814871391,1346,1
115,Single Session,Open Set,erpcore p300,PSD+LDA,36,session_1,0.26435478640500687,0.47643547864050073,0.4976435478640501,0.023013121011439274,1346,1
116,Single Session,Open Set,erpcore p300,PSD+LDA,37,session_1,0.75,0.825,0.825,0.07933383954025795,1346,1
117,Single Session,Open Set,erpcore p300,PSD+LDA,38,session_1,0.5750756749991743,0.7769520119443619,0.7776952011944362,0.11304345652347844,1346,1
118,Single Session,Open Set,erpcore p300,PSD+LDA,39,session_1,0.13939864398643984,0.6889388893888939,0.7888938889388895,0.023892907269671623,1346,1
119,Single Session,Open Set,erpcore p300,PSD+LDA,40,session_1,0.5796247962479625,0.9979624796247962,0.9997962479624796,0.047275797387261786,1346,1
120,Single Session,Open Set,erpcore p300,PSD+NB,1,session_1,0.48999194407898494,0.7694986494024485,0.8269498649402448,0.06809955203583713,1346,1
121,Single Session,Open Set,erpcore p300,PSD+NB,2,session_1,0.09749797497974977,0.279749797497975,0.2979749797497975,0.05305128048780558,1346,1
122,Single Session,Open Set,erpcore p300,PSD+NB,3,session_1,0.24449688941333855,0.6944488889333338,0.7944448888933334,0.03572602042303905,1346,1
123,Single Session,Open Set,erpcore p300,PSD+NB,4,session_1,0.6834123783048175,0.9683412378304818,0.9968341237830483,0.06847602342434178,1346,1
124,Single Session,Open Set,erpcore p300,PSD+NB,5,session_1,0.4022565476490885,0.6978502310106713,0.7447850231010671,0.027588337272911035,1346,1
125,Single Session,Open Set,erpcore p300,PSD+NB,6,session_1,0.0,0.0,0.0,1e-05,1346,1
126,Single Session,Open Set,erpcore p300,PSD+NB,7,session_1,0.9290561947876773,0.9929056194787678,0.9992905619478768,0.1551172308204654,1346,1
127,Single Session,Open Set,erpcore p300,PSD+NB,8,session_1,0.5977878821508185,0.958528636824679,0.995852863682468,0.16078696174553705,1346,1
128,Single Session,Open Set,erpcore p300,PSD+NB,9,session_1,0.22791613332799995,0.8328681203478701,0.983286812034787,0.03420872171971044,1346,1
129,Single Session,Open Set,erpcore p300,PSD+NB,10,session_1,0.8771958873434889,0.9877195887343488,0.9987719588734348,0.17636131175305778,1346,1
130,Single Session,Open Set,erpcore p300,PSD+NB,11,session_1,0.6540166147122074,0.7654016614712207,0.774040166147122,0.06853484730911406,1346,1
131,Single Session,Open Set,erpcore p300,PSD+NB,12,session_1,0.6652423052397346,0.7415242305239735,0.7491524230523974,0.06168469287550367,1346,1
132,Single Session,Open Set,erpcore p300,PSD+NB,13,session_1,0.4556373688736887,0.8970005325053251,0.9897000532505325,0.11165680437685369,1346,1
133,Single Session,Open Set,erpcore p300,PSD+NB,14,session_1,0.5426041106816297,0.953093607733463,0.9953093607733463,0.07859572400388727,1346,1
134,Single Session,Open Set,erpcore p300,PSD+NB,15,session_1,0.7639440680121087,0.9763944068012109,0.997639440680121,0.08549517734761966,1346,1
135,Single Session,Open Set,erpcore p300,PSD+NB,16,session_1,0.0,0.21619966199661997,0.246619966199662,0.0014874654674724255,1346,1
136,Single Session,Open Set,erpcore p300,PSD+NB,17,session_1,0.8025451511199604,0.980254515111996,0.9980254515111997,0.1118371991215267,1346,1
137,Single Session,Open Set,erpcore p300,PSD+NB,18,session_1,0.6292565216100504,0.787925652161005,0.8037925652161004,0.130952023838093,1346,1
138,Single Session,Open Set,erpcore p300,PSD+NB,19,session_1,0.4847062756341849,0.9329702225593685,0.9932970222559367,0.07835887343297011,1346,1
139,Single Session,Open Set,erpcore p300,PSD+NB,20,session_1,0.6759523341955734,0.9660116342502324,0.9966011634250231,0.13002542586522506,1346,1
140,Single Session,Open Set,erpcore p300,PSD+NB,21,session_1,0.3883430392745486,0.7242366579509951,0.7724236657950996,0.026400516465928867,1346,1
141,Single Session,Open Set,erpcore p300,PSD+NB,22,session_1,0.6861239224887861,0.9651954414127035,0.9965195441412703,0.08166975570941647,1346,1
142,Single Session,Open Set,erpcore p300,PSD+NB,23,session_1,0.4405116551165511,0.5165511655116551,0.5241551165511655,0.10783929468847875,1346,1
143,Single Session,Open Set,erpcore p300,PSD+NB,24,session_1,0.8254851156998599,0.982548511569986,0.9982548511569986,0.06023759577769694,1346,1
144,Single Session,Open Set,erpcore p300,PSD+NB,25,session_1,0.5878678298978112,0.9587867829897812,0.9958786782989781,0.04447601250160968,1346,1
145,Single Session,Open Set,erpcore p300,PSD+NB,26,session_1,0.876248880650215,0.9876248880650216,0.9987624888065022,0.08000391696043936,1346,1
146,Single Session,Open Set,erpcore p300,PSD+NB,27,session_1,0.6800883677604282,0.9656752301066428,0.9965675230106643,0.07602641186567737,1346,1
147,Single Session,Open Set,erpcore p300,PSD+NB,28,session_1,0.9712485255864,0.99712485255864,0.999712485255864,0.2921094882556086,1346,1
148,Single Session,Open Set,erpcore p300,PSD+NB,29,session_1,0.9261466079180768,0.9926146607918077,0.9992614660791809,0.21592648553522148,1346,1
149,Single Session,Open Set,erpcore p300,PSD+NB,30,session_1,0.39513475381667396,0.9357629378762924,0.9935762937876292,0.029353744710015235,1346,1
150,Single Session,Open Set,erpcore p300,PSD+NB,31,session_1,0.6512584172152553,0.963700602469133,0.9963700602469133,0.08902291265610354,1346,1
151,Single Session,Open Set,erpcore p300,PSD+NB,32,session_1,0.8161948828024116,0.9816194882802411,0.9981619488280242,0.13699954799389052,1346,1
152,Single Session,Open Set,erpcore p300,PSD+NB,33,session_1,0.8491873807626965,0.9849187380762696,0.9984918738076269,0.09638477112151815,1346,1
153,Single Session,Open Set,erpcore p300,PSD+NB,34,session_1,0.629272607902672,0.7379272607902672,0.7487927260790267,0.052389389554597474,1346,1
154,Single Session,Open Set,erpcore p300,PSD+NB,35,session_1,0.9141534103078893,0.9914153410307889,0.9991415341030789,0.1466859865600993,1346,1
155,Single Session,Open Set,erpcore p300,PSD+NB,36,session_1,0.10874858748587485,0.6689991899918999,0.74189991899919,0.008201536467361792,1346,1
156,Single Session,Open Set,erpcore p300,PSD+NB,37,session_1,0.672467986884293,0.7647467986884293,0.7739746798688429,0.057766867917044176,1346,1
157,Single Session,Open Set,erpcore p300,PSD+NB,38,session_1,0.5968064602673318,0.7346806460267331,0.7484680646026733,0.09011558507085939,1346,1
158,Single Session,Open Set,erpcore p300,PSD+NB,39,session_1,0.6968719687196872,0.9696871968719687,0.9969687196871968,0.08219485246327896,1346,1
159,Single Session,Open Set,erpcore p300,PSD+NB,40,session_1,0.8494569942052596,0.9849456994205259,0.9984945699420525,0.10898759857469315,1346,1
160,Single Session,Open Set,erpcore p300,PSD+KNN,1,session_1,0.09565783157831578,0.19940254958105139,0.21994025495810518,0.016542851651090165,1346,1
161,Single Session,Open Set,erpcore p300,PSD+KNN,2,session_1,0.17005926309263092,0.5447098637653043,0.5944709863765305,0.016608327508756005,1346,1
162,Single Session,Open Set,erpcore p300,PSD+KNN,3,session_1,0.3018517569434954,0.4308331972208611,0.44308331972208614,0.09130921344214862,1346,1
163,Single Session,Open Set,erpcore p300,PSD+KNN,4,session_1,0.0,0.20937459374593748,0.24593745937459374,0.001536551987767584,1346,1
164,Single Session,Open Set,erpcore p300,PSD+KNN,5,session_1,0.30560509355093546,0.5947744477444774,0.6444774447744478,0.035605824890268284,1346,1
165,Single Session,Open Set,erpcore p300,PSD+KNN,6,session_1,0.0,0.0,0.0,1e-05,1346,1
166,Single Session,Open Set,erpcore p300,PSD+KNN,7,session_1,0.06840982056544215,0.2506010245287638,0.3250601024528764,0.032391897405315825,1346,1
167,Single Session,Open Set,erpcore p300,PSD+KNN,8,session_1,0.1806471953608425,0.45894403388478333,0.49589440338847834,0.054457077495170314,1346,1
168,Single Session,Open Set,erpcore p300,PSD+KNN,9,session_1,0.0,0.0,0.0,1e-05,1346,1
169,Single Session,Open Set,erpcore p300,PSD+KNN,10,session_1,0.4896582447967337,0.6960904207256359,0.7446090420725636,0.19483415700865378,1346,1
170,Single Session,Open Set,erpcore p300,PSD+KNN,11,session_1,0.0,0.16549915499154993,0.241549915499155,0.0007449631268436579,1346,1
171,Single Session,Open Set,erpcore p300,PSD+KNN,12,session_1,0.0,0.2204056415564156,0.27516556415564153,0.0015325630008271856,1346,1
172,Single Session,Open Set,erpcore p300,PSD+KNN,13,session_1,0.12268585185851857,0.4110553605536056,0.49110553605536056,0.009029217176341331,1346,1
173,Single Session,Open Set,erpcore p300,PSD+KNN,14,session_1,0.11583199165324987,0.6103319366526999,0.73603319366527,0.0068218163989056165,1346,1
174,Single Session,Open Set,erpcore p300,PSD+KNN,15,session_1,0.09999999999999998,0.5134861348613485,0.6363486134861349,0.07239465237015034,1346,1
175,Single Session,Open Set,erpcore p300,PSD+KNN,16,session_1,0.2034987849878499,0.45827458274582744,0.49582745827458274,0.018578319538690928,1346,1
176,Single Session,Open Set,erpcore p300,PSD+KNN,17,session_1,0.22697567283365142,0.2702149521495215,0.27452149521495217,0.03950891966249778,1346,1
177,Single Session,Open Set,erpcore p300,PSD+KNN,18,session_1,0.27259828574716727,0.44526361930285974,0.46952636193028596,0.09017066194307331,1346,1
178,Single Session,Open Set,erpcore p300,PSD+KNN,19,session_1,0.26064554395543954,0.7090571739050724,0.8134057173905072,0.0492651336653302,1346,1
179,Single Session,Open Set,erpcore p300,PSD+KNN,20,session_1,0.2739484894848948,0.5058820588205882,0.5455882058820588,0.07774561809521152,1346,1
180,Single Session,Open Set,erpcore p300,PSD+KNN,21,session_1,0.04504614490589351,0.07888884444400002,0.08288888444440004,0.011539446668163714,1346,1
181,Single Session,Open Set,erpcore p300,PSD+KNN,22,session_1,0.14014281809484763,0.425654375591375,0.46042258041628037,0.10647448796395886,1346,1
182,Single Session,Open Set,erpcore p300,PSD+KNN,23,session_1,0.025785472140435695,0.238852709955671,0.3163852709955671,0.00755171549039196,1346,1
183,Single Session,Open Set,erpcore p300,PSD+KNN,24,session_1,0.5174707302628582,0.695274730525083,0.7195274730525084,0.08977260534309676,1346,1
184,Single Session,Open Set,erpcore p300,PSD+KNN,25,session_1,0.12608275041083744,0.29885782191155247,0.34488578219115523,0.04909242690032935,1346,1
185,Single Session,Open Set,erpcore p300,PSD+KNN,26,session_1,0.4678910122434557,0.8739432394323943,0.9198943239432393,0.07767657312106227,1346,1
186,Single Session,Open Set,erpcore p300,PSD+KNN,27,session_1,0.2507630616599207,0.4645710742821714,0.4964571074282172,0.03409760084032329,1346,1
187,Single Session,Open Set,erpcore p300,PSD+KNN,28,session_1,0.5165844337014799,0.684698061266327,0.6984698061266327,0.06873321172120969,1346,1
188,Single Session,Open Set,erpcore p300,PSD+KNN,29,session_1,0.23226522265222652,0.46714967149671494,0.49671496714967156,0.10106100795756008,1346,1
189,Single Session,Open Set,erpcore p300,PSD+KNN,30,session_1,0.03749787497874979,0.22874978749787497,0.2478749787497875,0.002914476744186046,1346,1
190,Single Session,Open Set,erpcore p300,PSD+KNN,31,session_1,0.0,0.0,0.0,1e-05,1346,1
191,Single Session,Open Set,erpcore p300,PSD+KNN,32,session_1,0.14902732360656942,0.7187074648524263,0.7968707464852426,0.04475102350044681,1346,1
192,Single Session,Open Set,erpcore p300,PSD+KNN,33,session_1,0.24456490617537752,0.5291412080787474,0.5704141208078747,0.05078532586067421,1346,1
193,Single Session,Open Set,erpcore p300,PSD+KNN,34,session_1,0.14534158536029804,0.4032773661069944,0.44032773661069946,0.01710711114054328,1346,1
194,Single Session,Open Set,erpcore p300,PSD+KNN,35,session_1,0.5049975499754997,0.7254997549975499,0.747549975499755,0.04120167616839994,1346,1
195,Single Session,Open Set,erpcore p300,PSD+KNN,36,session_1,0.0,0.22283306166394998,0.247283306166395,0.0022871352583586626,1346,1
196,Single Session,Open Set,erpcore p300,PSD+KNN,37,session_1,0.3518334999055118,0.5665744157441575,0.6191574415744158,0.08512482141711411,1346,1
197,Single Session,Open Set,erpcore p300,PSD+KNN,38,session_1,0.03993032985885417,0.39888759998711104,0.5148887599987111,0.015240116739473859,1346,1
198,Single Session,Open Set,erpcore p300,PSD+KNN,39,session_1,0.0964101902923791,0.3376827101604349,0.3937682710160435,0.022371722187256044,1346,1
199,Single Session,Open Set,erpcore p300,PSD+KNN,40,session_1,0.04982662287923187,0.42754902549025486,0.5152549025490255,0.029889142043828164,1346,1
200,Single Session,Open Set,erpcore p300,PSD+RF,1,session_1,0.02777777777777779,0.04652768749909725,0.054652768749909736,0.0037032670128904657,1346,1
201,Single Session,Open Set,erpcore p300,PSD+RF,2,session_1,0.09999999999999998,0.12499999999999997,0.12499999999999997,0.04277273495905952,1346,1
202,Single Session,Open Set,erpcore p300,PSD+RF,3,session_1,0.0,0.018333238887944442,0.026833323888794447,0.0007238323782234958,1346,1
203,Single Session,Open Set,erpcore p300,PSD+RF,4,session_1,0.0,0.0,0.0,1e-05,1346,1
