,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,PSD
109,Single Session,Open Set,Lee2019_ERP,PSD+LR,1,session_2,0.29000000000000004,0.6856666233329001,0.81956666233329,0.03616612013116858,10800,1
110,Single Session,Open Set,Lee2019_ERP,PSD+LR,2,session_1,0.33999999999999997,0.72,0.86,0.029230284731664398,10800,1
111,Single Session,Open Set,Lee2019_ERP,PSD+LR,2,session_2,0.31999999999999995,0.5,0.51,0.014619016108365687,10800,1
112,Single Session,Open Set,Lee2019_ERP,PSD+LR,3,session_1,0.0,0.32,0.39,0.0028922702484225214,10800,1
113,Single Session,Open Set,Lee2019_ERP,PSD+LR,3,session_2,0.21,0.49349993499935,0.509349993499935,0.015196430453611257,10800,1
114,Single Session,Open Set,Lee2019_ERP,PSD+LR,4,session_1,0.09,0.67,0.72,0.012487822057408907,10800,1
115,Single Session,Open Set,Lee2019_ERP,PSD+LR,4,session_2,0.09999999999999998,0.37,0.41000000000000003,0.023954250979764856,10800,1
116,Single Session,Open Set,Lee2019_ERP,PSD+LR,5,session_1,0.24,0.24,0.28869998699987,0.004044066715843375,10800,1
117,Single Session,Open Set,Lee2019_ERP,PSD+LR,5,session_2,0.4,0.7569998699987,0.93349993499935,0.02305116900751334,10800,1
118,Single Session,Open Set,Lee2019_ERP,PSD+LR,6,session_1,0.12,0.73,0.73,0.01359940250504197,10800,1
119,Single Session,Open Set,Lee2019_ERP,PSD+LR,6,session_2,0.09,0.45999999999999996,0.65,0.010180099276008481,10800,1
120,Single Session,Open Set,Lee2019_ERP,PSD+LR,7,session_1,0.16,0.41000000000000003,0.84,0.012871953931056548,10800,1
121,Single Session,Open Set,Lee2019_ERP,PSD+LR,7,session_2,0.37,0.79,0.9,0.026059515002931345,10800,1
122,Single Session,Open Set,Lee2019_ERP,PSD+LR,8,session_1,0.0,0.21,0.33999999999999997,0.003861887485854427,10800,1
123,Single Session,Open Set,Lee2019_ERP,PSD+LR,8,session_2,0.0,0.10999999999999999,0.39,0.0007749911702529896,10800,1
124,Single Session,Open Set,Lee2019_ERP,PSD+LR,9,session_1,0.31,0.77,0.78,0.017926418967733743,10800,1
125,Single Session,Open Set,Lee2019_ERP,PSD+LR,9,session_2,0.42000000000000004,0.83,0.9,0.030370011197312665,10800,1
126,Single Session,Open Set,Lee2019_ERP,PSD+LR,10,session_1,0.27,0.7,0.85,0.01573179649054827,10800,1
127,Single Session,Open Set,Lee2019_ERP,PSD+LR,10,session_2,0.5,0.51,0.51,0.028655282759803467,10800,1
128,Single Session,Open Set,Lee2019_ERP,PSD+LR,11,session_1,0.0,0.010000000000000009,0.3,0.000954812044398246,10800,1
129,Single Session,Open Set,Lee2019_ERP,PSD+LR,11,session_2,0.020000000000000018,0.89,0.98,0.016456146763709233,10800,1
130,Single Session,Open Set,Lee2019_ERP,PSD+LR,12,session_1,0.020000000000000018,0.42,0.69,0.02211949192193875,10800,1
131,Single Session,Open Set,Lee2019_ERP,PSD+LR,12,session_2,0.020000000000000018,0.12,0.41999999999999993,0.01718577541390066,10800,1
132,Single Session,Open Set,Lee2019_ERP,PSD+LR,13,session_1,0.0,0.07,0.43000000000000005,0.002447077114263661,10800,1
133,Single Session,Open Set,Lee2019_ERP,PSD+LR,13,session_2,0.10000000000000003,0.47,0.6,0.029422738542750154,10800,1
134,Single Session,Open Set,Lee2019_ERP,PSD+LR,14,session_1,0.23,0.51,0.51,0.02192723806286491,10800,1
135,Single Session,Open Set,Lee2019_ERP,PSD+LR,14,session_2,0.39,0.6969998699987,0.73869998699987,0.04924308166039629,10800,1
136,Single Session,Open Set,Lee2019_ERP,PSD+LR,15,session_1,0.25,0.4,0.7,0.01705107554555937,10800,1
137,Single Session,Open Set,Lee2019_ERP,PSD+LR,15,session_2,0.03,0.6,0.71,0.005718777047125159,10800,1
138,Single Session,Open Set,Lee2019_ERP,PSD+LR,16,session_1,0.59,0.9,1.0,0.0383261788382099,10800,1
139,Single Session,Open Set,Lee2019_ERP,PSD+LR,16,session_2,0.09000000000000002,0.39,0.6100000000000001,0.03365412301047769,10800,1
140,Single Session,Open Set,Lee2019_ERP,PSD+LR,17,session_1,0.01999999999999999,0.12,0.25739997399974,0.004621392065904183,10800,1
141,Single Session,Open Set,Lee2019_ERP,PSD+LR,17,session_2,0.03,0.24,0.42000000000000004,0.004207001883743407,10800,1
142,Single Session,Open Set,Lee2019_ERP,PSD+LR,18,session_1,0.18999999999999997,0.6399999999999999,0.69,0.01658181451660453,10800,1
143,Single Session,Open Set,Lee2019_ERP,PSD+LR,18,session_2,0.04999999999999999,0.39,0.64,0.029697864912421032,10800,1
144,Single Session,Open Set,Lee2019_ERP,PSD+LR,19,session_1,0.24000000000000002,0.4,0.5700000000000001,0.024811489929565788,10800,1
145,Single Session,Open Set,Lee2019_ERP,PSD+LR,19,session_2,0.79,0.93,0.95,0.07653643125648918,10800,1
146,Single Session,Open Set,Lee2019_ERP,PSD+LR,20,session_1,0.59,0.88,0.91,0.06593167639766456,10800,1
147,Single Session,Open Set,Lee2019_ERP,PSD+LR,20,session_2,0.26,0.54,0.77,0.014576501639606495,10800,1
148,Single Session,Open Set,Lee2019_ERP,PSD+LR,21,session_1,0.21,0.39,0.5800000000000001,0.010855073511803282,10800,1
149,Single Session,Open Set,Lee2019_ERP,PSD+LR,21,session_2,0.22999999999999998,0.62,0.68,0.02248710309525714,10800,1
150,Single Session,Open Set,Lee2019_ERP,PSD+LR,22,session_1,0.42,0.84,1.0,0.02282994156615485,10800,1
151,Single Session,Open Set,Lee2019_ERP,PSD+LR,22,session_2,0.30000000000000004,0.71,0.79,0.03374680076781572,10800,1
152,Single Session,Open Set,Lee2019_ERP,PSD+LR,23,session_1,0.19,0.74,0.8200000000000001,0.011335211923328096,10800,1
153,Single Session,Open Set,Lee2019_ERP,PSD+LR,23,session_2,0.23,0.62,0.69,0.013271802266342664,10800,1
154,Single Session,Open Set,Lee2019_ERP,PSD+LR,24,session_1,0.06999999999999998,0.5,0.5,0.024621392065914568,10800,1
155,Single Session,Open Set,Lee2019_ERP,PSD+LR,24,session_2,0.74,0.75,0.75,0.03711609273774294,10800,1
156,Single Session,Open Set,Lee2019_ERP,PSD+LR,25,session_1,0.32999999999999996,0.62,0.77,0.030111010803327835,10800,1
157,Single Session,Open Set,Lee2019_ERP,PSD+LR,25,session_2,0.1,0.6699999999999999,0.7899999999999999,0.02173222863254891,10800,1
158,Single Session,Open Set,Lee2019_ERP,PSD+LR,26,session_1,0.33,0.41000000000000003,0.65,0.027498301007758148,10800,1
159,Single Session,Open Set,Lee2019_ERP,PSD+LR,26,session_2,0.47,0.64,0.76,0.02241961929137007,10800,1
160,Single Session,Open Set,Lee2019_ERP,PSD+LR,27,session_1,0.04999999999999999,0.27,0.28,0.004029418182902128,10800,1
161,Single Session,Open Set,Lee2019_ERP,PSD+LR,27,session_2,0.0,0.52,0.53,0.005359047227824419,10800,1
162,Single Session,Open Set,Lee2019_ERP,PSD+LR,28,session_1,0.12,0.53,0.56,0.01356203068440469,10800,1
163,Single Session,Open Set,Lee2019_ERP,PSD+LR,28,session_2,0.04000000000000001,0.43000000000000005,0.48000000000000004,0.007656047520363849,10800,1
164,Single Session,Open Set,Lee2019_ERP,PSD+LR,29,session_1,0.01999999999999999,0.38,0.45,0.01058246968284166,10800,1
165,Single Session,Open Set,Lee2019_ERP,PSD+LR,29,session_2,0.04000000000000001,0.59,0.82,0.015591258098056468,10800,1
166,Single Session,Open Set,Lee2019_ERP,PSD+LR,30,session_1,0.51,0.75,0.78,0.04089508517955691,10800,1
167,Single Session,Open Set,Lee2019_ERP,PSD+LR,30,session_2,0.28,0.73,0.76,0.03805086779172998,10800,1
168,Single Session,Open Set,Lee2019_ERP,PSD+LR,31,session_1,0.0,0.06,0.62,0.001667146684795649,10800,1
169,Single Session,Open Set,Lee2019_ERP,PSD+LR,31,session_2,0.06,0.42000000000000004,0.78,0.019190420624490702,10800,1
170,Single Session,Open Set,Lee2019_ERP,PSD+LR,32,session_1,0.0,0.47,0.5,0.002314537585854111,10800,1
171,Single Session,Open Set,Lee2019_ERP,PSD+LR,32,session_2,0.51,0.5700000000000001,0.83,0.028748145361480466,10800,1
172,Single Session,Open Set,Lee2019_ERP,PSD+LR,33,session_1,0.03999999999999998,0.33999999999999997,0.4,0.019617740461755438,10800,1
173,Single Session,Open Set,Lee2019_ERP,PSD+LR,33,session_2,0.03,0.18,0.30000000000000004,0.006321643565372721,10800,1
174,Single Session,Open Set,Lee2019_ERP,PSD+LR,34,session_1,0.22,0.45599985999860004,0.72,0.012117037848353756,10800,1
175,Single Session,Open Set,Lee2019_ERP,PSD+LR,34,session_2,0.13,0.6929999299992999,0.79929999299993,0.03120990962169079,10800,1
176,Single Session,Open Set,Lee2019_ERP,PSD+LR,35,session_1,0.12,0.29000000000000004,0.30000000000000004,0.012447012716947932,10800,1
177,Single Session,Open Set,Lee2019_ERP,PSD+LR,35,session_2,0.20428515713728568,0.5934283057116285,0.6473428305711628,0.02246221044545235,10800,1
178,Single Session,Open Set,Lee2019_ERP,PSD+LR,36,session_1,0.14,0.55,0.72,0.014781483692243424,10800,1
179,Single Session,Open Set,Lee2019_ERP,PSD+LR,36,session_2,0.16999999999999998,0.61,0.62,0.02478180951214526,10800,1
180,Single Session,Open Set,Lee2019_ERP,PSD+LR,37,session_1,0.0,0.35,0.72,0.0037666418392046227,10800,1
181,Single Session,Open Set,Lee2019_ERP,PSD+LR,37,session_2,0.0,0.23,0.34,0.005206250499880029,10800,1
182,Single Session,Open Set,Lee2019_ERP,PSD+LR,38,session_1,0.13999999999999999,0.44999999999999996,0.6,0.018038171438854674,10800,1
183,Single Session,Open Set,Lee2019_ERP,PSD+LR,38,session_2,0.09,0.25,0.48000000000000004,0.011457231807433526,10800,1
184,Single Session,Open Set,Lee2019_ERP,PSD+LR,39,session_1,0.0,0.0,0.0,1e-05,10800,1
185,Single Session,Open Set,Lee2019_ERP,PSD+LR,39,session_2,0.09999999999999998,0.44,0.6599999999999999,0.01648354394945213,10800,1
186,Single Session,Open Set,Lee2019_ERP,PSD+LR,40,session_1,0.27,0.6156666233328999,0.74956666233329,0.01799676252759206,10800,1
187,Single Session,Open Set,Lee2019_ERP,PSD+LR,40,session_2,0.0,0.0,0.04000000000000001,0.0001999898942805503,10800,1
188,Single Session,Open Set,Lee2019_ERP,PSD+LR,41,session_1,0.05000000000000002,0.61,0.8500000000000001,0.0201125729824842,10800,1
189,Single Session,Open Set,Lee2019_ERP,PSD+LR,41,session_2,0.25,0.47,0.66,0.013891666600015996,10800,1
190,Single Session,Open Set,Lee2019_ERP,PSD+LR,42,session_1,0.21,0.6799999999999999,0.7999999999999999,0.0175408323087261,10800,1
191,Single Session,Open Set,Lee2019_ERP,PSD+LR,42,session_2,0.62,0.95,1.0,0.04811595217147884,10800,1
192,Single Session,Open Set,Lee2019_ERP,PSD+LR,43,session_1,0.07,0.59,0.72,0.016306086539230585,10800,1
193,Single Session,Open Set,Lee2019_ERP,PSD+LR,43,session_2,0.24,0.31883332166655,0.559883332166655,0.011152507868429029,10800,1
194,Single Session,Open Set,Lee2019_ERP,PSD+LR,44,session_1,0.03,0.27,0.48,0.022749540110373508,10800,1
195,Single Session,Open Set,Lee2019_ERP,PSD+LR,44,session_2,0.08000000000000002,0.21000000000000002,0.41,0.015453791090138367,10800,1
196,Single Session,Open Set,Lee2019_ERP,PSD+LR,45,session_1,0.68,0.75,0.75,0.02330299170809788,10800,1
197,Single Session,Open Set,Lee2019_ERP,PSD+LR,45,session_2,0.28,0.8,0.99,0.013639673685549006,10800,1
198,Single Session,Open Set,Lee2019_ERP,PSD+LR,46,session_1,0.020000000000000018,0.7,0.78,0.007268582380570754,10800,1
199,Single Session,Open Set,Lee2019_ERP,PSD+LR,46,session_2,0.04999999999999999,0.41999999999999993,0.58,0.011799796372793441,10800,1
200,Single Session,Open Set,Lee2019_ERP,PSD+LR,47,session_1,0.0,0.21000000000000002,0.41,0.002657002282936776,10800,1
201,Single Session,Open Set,Lee2019_ERP,PSD+LR,47,session_2,0.29000000000000004,0.52,0.59,0.019440234943613556,10800,1
202,Single Session,Open Set,Lee2019_ERP,PSD+LR,48,session_1,0.04000000000000001,0.52,0.5700000000000001,0.013846677397424617,10800,1
203,Single Session,Open Set,Lee2019_ERP,PSD+LR,48,session_2,0.12,0.65,0.78,0.014314301174335586,10800,1
