,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,AR_order
23,Single Session,Open Set,Visual Speller LLP,AR+LR,11,session_1,0.003968253968253954,0.0158730158730159,0.0515873015873016,0.0051301083467110336,13102,1
24,Single Session,Open Set,Visual Speller LLP,AR+LR,12,session_1,0.0009920634920634885,0.0009920634920634885,0.008928571428571425,0.001164144119696672,13102,1
25,Single Session,Open Set,Visual Speller LLP,AR+LR,13,session_1,0.010912698412698402,0.07440476190476192,0.15773809523809523,0.010087003050983395,13102,1
26,Single Session,Open Set,Visual Speller LLP,AR+LDA,1,session_1,0.2397674916722782,0.4338724939580091,0.49894280495135646,0.04122950267010396,13102,1
27,Single Session,Open Set,Visual Speller LLP,AR+LDA,2,session_1,0.02777777777777779,0.2700040889297782,0.2889051707977397,0.022815590011942298,13102,1
28,Single Session,Open Set,Visual Speller LLP,AR+LDA,3,session_1,0.026785714285714274,0.2387288483274443,0.4402468700011676,0.016204385215249386,13102,1
29,Single Session,Open Set,Visual Speller LLP,AR+LDA,4,session_1,0.030753968253968256,0.268228475935553,0.33138633965704734,0.023232490021373495,13102,1
30,Single Session,Open Set,Visual Speller LLP,AR+LDA,5,session_1,0.3948412698412698,0.5535714285714286,0.60597779588907,0.12467492308594351,13102,1
31,Single Session,Open Set,Visual Speller LLP,AR+LDA,6,session_1,0.015873015873015872,0.020833333333333343,0.1954643653579393,0.014386924533714545,13102,1
32,Single Session,Open Set,Visual Speller LLP,AR+LDA,7,session_1,0.5029761904761905,0.6331785639284965,0.6904011897261829,0.11681794766564123,13102,1
33,Single Session,Open Set,Visual Speller LLP,AR+LDA,8,session_1,0.0,0.18362775348532706,0.24425563249138985,0.0013287310066105182,13102,1
34,Single Session,Open Set,Visual Speller LLP,AR+LDA,9,session_1,0.628968253968254,0.7827380952380952,0.8194444444444444,0.15778057789226044,13102,1
35,Single Session,Open Set,Visual Speller LLP,AR+LDA,10,session_1,0.2663049539220509,0.45244691427067957,0.5764343604666156,0.06404011282443556,13102,1
36,Single Session,Open Set,Visual Speller LLP,AR+LDA,11,session_1,0.13801879657118565,0.2734248955301344,0.4562283944834913,0.03761630363843117,13102,1
37,Single Session,Open Set,Visual Speller LLP,AR+LDA,12,session_1,0.01190476190476189,0.20132850366965208,0.2533669773510922,0.011409843435970912,13102,1
38,Single Session,Open Set,Visual Speller LLP,AR+LDA,13,session_1,0.11309523809523808,0.15972222222222224,0.19940476190476192,0.0598610879549467,13102,1
39,Single Session,Open Set,Visual Speller LLP,AR+NB,1,session_1,0.03373015873015872,0.046626984126984156,0.058531746031746046,0.027777777777778838,13102,1
40,Single Session,Open Set,Visual Speller LLP,AR+NB,2,session_1,0.18452380952380956,0.24107142857142855,0.28075396825396826,0.08962646614142393,13102,1
41,Single Session,Open Set,Visual Speller LLP,AR+NB,3,session_1,0.1001984126984127,0.11309523809523811,0.12797619047619047,0.07275648835722139,13102,1
42,Single Session,Open Set,Visual Speller LLP,AR+NB,4,session_1,0.10714285714285712,0.16964285714285715,0.21031746031746032,0.06862631936703777,13102,1
43,Single Session,Open Set,Visual Speller LLP,AR+NB,5,session_1,0.37003968253968256,0.5059523809523809,0.5833333333333333,0.1475912424101248,13102,1
44,Single Session,Open Set,Visual Speller LLP,AR+NB,6,session_1,0.031746031746031744,0.03373015873015872,0.0376984126984127,0.030753968254072117,13102,1
45,Single Session,Open Set,Visual Speller LLP,AR+NB,7,session_1,0.1001984126984127,0.1656746031746032,0.2242063492063492,0.04233329699596872,13102,1
46,Single Session,Open Set,Visual Speller LLP,AR+NB,8,session_1,0.014880952380952384,0.017857142857142877,0.017857142857142877,0.014880952380972614,13102,1
47,Single Session,Open Set,Visual Speller LLP,AR+NB,9,session_1,0.23313492063492064,0.43452380952380953,0.564484126984127,0.11764177272189658,13102,1
48,Single Session,Open Set,Visual Speller LLP,AR+NB,10,session_1,0.06746031746031747,0.08630952380952381,0.10515873015873017,0.056547619047618694,13102,1
49,Single Session,Open Set,Visual Speller LLP,AR+NB,11,session_1,0.03869047619047619,0.09424603174603174,0.15873015873015872,0.023559615365436364,13102,1
50,Single Session,Open Set,Visual Speller LLP,AR+NB,12,session_1,0.10515873015873017,0.15873015873015872,0.1964285714285714,0.05158730158724214,13102,1
51,Single Session,Open Set,Visual Speller LLP,AR+NB,13,session_1,0.47297589047319044,0.7526397684611768,0.8277674641825783,0.09011648619112278,13102,1
52,Single Session,Open Set,Visual Speller LLP,AR+KNN,1,session_1,0.0009837698996816024,0.0019781671030995873,0.22589181248955345,0.0014288006702457851,13102,1
53,Single Session,Open Set,Visual Speller LLP,AR+KNN,2,session_1,0.6613385455082222,0.7460798682966739,0.7558579868296673,0.07973776109592644,13102,1
54,Single Session,Open Set,Visual Speller LLP,AR+KNN,3,session_1,0.22442652780104197,0.4268083254870383,0.7050836351481584,0.02415366962322967,13102,1
55,Single Session,Open Set,Visual Speller LLP,AR+KNN,4,session_1,0.206944836783372,0.8121581797527931,0.9812158179752793,0.022961086212089817,13102,1
56,Single Session,Open Set,Visual Speller LLP,AR+KNN,5,session_1,0.6584362218869393,0.8454724587909127,0.9845472458790913,0.06027742733529712,13102,1
57,Single Session,Open Set,Visual Speller LLP,AR+KNN,6,session_1,0.0028089586279818057,0.06566755178491296,0.23603024624197333,0.004119172086946862,13102,1
58,Single Session,Open Set,Visual Speller LLP,AR+KNN,7,session_1,0.48223565491787423,0.8225726552128434,0.9822572655212845,0.03431653049154234,13102,1
59,Single Session,Open Set,Visual Speller LLP,AR+KNN,8,session_1,0.0,0.09939849398493983,0.234939849398494,0.0005366005291005282,13102,1
60,Single Session,Open Set,Visual Speller LLP,AR+KNN,9,session_1,0.854671301325767,0.9854671301325767,0.9985467130132577,0.11968677494396684,13102,1
61,Single Session,Open Set,Visual Speller LLP,AR+KNN,10,session_1,0.15023528271598252,0.24099527040243948,0.25137650516716803,0.006997090547866515,13102,1
62,Single Session,Open Set,Visual Speller LLP,AR+KNN,11,session_1,0.05087931626814543,0.5068600761490707,0.7274717737256737,0.010552473075037963,13102,1
63,Single Session,Open Set,Visual Speller LLP,AR+KNN,12,session_1,0.006545306600807155,0.19362822155558415,0.42148533919201625,0.006294233772454362,13102,1
64,Single Session,Open Set,Visual Speller LLP,AR+KNN,13,session_1,0.1362342030090701,0.4455769573294216,0.8526825795611456,0.021031952202081358,13102,1
65,Single Session,Open Set,Visual Speller LLP,AR+RF,1,session_1,0.001984126984126977,0.00493747000962072,0.009620631920604888,0.0028600253038412486,13102,1
66,Single Session,Open Set,Visual Speller LLP,AR+RF,2,session_1,0.04365079365079369,0.0805790597588516,0.10395891657329273,0.025340329018704776,13102,1
67,Single Session,Open Set,Visual Speller LLP,AR+RF,3,session_1,0.011063432062892037,0.015503587575558309,0.01785714285714285,0.011164572483780156,13102,1
68,Single Session,Open Set,Visual Speller LLP,AR+RF,4,session_1,0.03982944246487061,0.05850889858104932,0.08014949197111021,0.020513490739570043,13102,1
69,Single Session,Open Set,Visual Speller LLP,AR+RF,5,session_1,0.06257573323087728,0.12197613047559047,0.20452594406896452,0.03495569362583588,13102,1
70,Single Session,Open Set,Visual Speller LLP,AR+RF,6,session_1,0.001984126984126977,0.004960317460317443,0.007936507936507908,0.0037017550234620254,13102,1
71,Single Session,Open Set,Visual Speller LLP,AR+RF,7,session_1,0.020714135712785714,0.049532648104258836,0.05931596022309432,0.014880423275141485,13102,1
72,Single Session,Open Set,Visual Speller LLP,AR+RF,8,session_1,0.0009920634920634885,0.001984126984126977,0.001984126984126977,0.001989126984126836,13102,1
73,Single Session,Open Set,Visual Speller LLP,AR+RF,9,session_1,0.06232368375271055,0.1417488579647701,0.2398483707059293,0.024581359722523385,13102,1
74,Single Session,Open Set,Visual Speller LLP,AR+RF,10,session_1,0.0029761904761904656,0.003968253968253954,0.007636504936477911,0.0036552322744138888,13102,1
75,Single Session,Open Set,Visual Speller LLP,AR+RF,11,session_1,0.003968253968253954,0.011904761904761918,0.02251745731743035,0.004775714204513991,13102,1
76,Single Session,Open Set,Visual Speller LLP,AR+RF,12,session_1,0.008928571428571425,0.009920634920634913,0.01785714285714285,0.008562130931311833,13102,1
77,Single Session,Open Set,Visual Speller LLP,AR+RF,13,session_1,0.03355930384700673,0.07336700351130496,0.1602067310355643,0.023865467239542384,13102,1
0,Single Session,Open Set,Visual Speller LLP,AR+SVM,1,session_1,0.020833333333333315,0.03968253968253968,0.054563492063492064,0.016371496828675492,13102,2
1,Single Session,Open Set,Visual Speller LLP,AR+SVM,2,session_1,0.2648809523809524,0.6091269841269841,0.7390873015873016,0.06251318120090762,13102,2
2,Single Session,Open Set,Visual Speller LLP,AR+SVM,3,session_1,0.06349206349206349,0.1517857142857143,0.2589285714285714,0.029844910702707436,13102,2
3,Single Session,Open Set,Visual Speller LLP,AR+SVM,4,session_1,0.1636904761904762,0.3392857142857143,0.5476190476190477,0.05076240778503914,13102,2
4,Single Session,Open Set,Visual Speller LLP,AR+SVM,5,session_1,0.4126984126984127,0.6716269841269842,0.7817460317460317,0.09814472816088768,13102,2
5,Single Session,Open Set,Visual Speller LLP,AR+SVM,6,session_1,0.005952380952380931,0.014880952380952356,0.02876984126984125,0.0070276285095835726,13102,2
6,Single Session,Open Set,Visual Speller LLP,AR+SVM,7,session_1,0.21626984126984128,0.48115079365079366,0.6507936507936507,0.05853291432826897,13102,2
7,Single Session,Open Set,Visual Speller LLP,AR+SVM,8,session_1,0.0009920634920634885,0.0029761904761904656,0.005952380952380931,0.0014934183327056192,13102,2
8,Single Session,Open Set,Visual Speller LLP,AR+SVM,9,session_1,0.6398809523809524,0.9265873015873016,0.996031746031746,0.10086933262198919,13102,2
9,Single Session,Open Set,Visual Speller LLP,AR+SVM,10,session_1,0.0376984126984127,0.1140873015873016,0.19146825396825395,0.021749515858053216,13102,2
10,Single Session,Open Set,Visual Speller LLP,AR+SVM,11,session_1,0.027777777777777762,0.08333333333333331,0.19246031746031744,0.017774879642788236,13102,2
11,Single Session,Open Set,Visual Speller LLP,AR+SVM,12,session_1,0.02182539682539683,0.043650793650793634,0.09523809523809523,0.015544910845205616,13102,2
12,Single Session,Open Set,Visual Speller LLP,AR+SVM,13,session_1,0.1746031746031746,0.5079365079365079,0.6448412698412699,0.04092371005918474,13102,2
13,Single Session,Open Set,Visual Speller LLP,AR+LR,1,session_1,0.004960317460317443,0.02976190476190474,0.2043650793650794,0.006861438503641366,13102,2
14,Single Session,Open Set,Visual Speller LLP,AR+LR,2,session_1,0.05059523809523811,0.1875,0.3382936507936508,0.019181497298921955,13102,2
15,Single Session,Open Set,Visual Speller LLP,AR+LR,3,session_1,0.12003968253968253,0.19444444444444445,0.25496031746031744,0.028276081673850394,13102,2
16,Single Session,Open Set,Visual Speller LLP,AR+LR,4,session_1,0.24702380952380953,0.6825396825396826,0.8402777777777779,0.05505947927843561,13102,2
17,Single Session,Open Set,Visual Speller LLP,AR+LR,5,session_1,0.39880952380952384,0.6011904761904763,0.7281746031746033,0.08937575613779064,13102,2
18,Single Session,Open Set,Visual Speller LLP,AR+LR,6,session_1,0.0029761904761904656,0.2490079365079365,0.2698412698412699,0.003228824237560201,13102,2
19,Single Session,Open Set,Visual Speller LLP,AR+LR,7,session_1,0.06349206349206349,0.2013888888888889,0.47123015873015867,0.02067026050327911,13102,2
20,Single Session,Open Set,Visual Speller LLP,AR+LR,8,session_1,0.001984126984126977,0.0029761904761904656,0.0029761904761904656,0.0023207944986655587,13102,2
21,Single Session,Open Set,Visual Speller LLP,AR+LR,9,session_1,0.9305555555555556,0.9920634920634921,1.0,0.21421159849440413,13102,2
22,Single Session,Open Set,Visual Speller LLP,AR+LR,10,session_1,0.1736111111111111,0.25297619047619047,0.2777777777777778,0.02422348476751925,13102,2
23,Single Session,Open Set,Visual Speller LLP,AR+LR,11,session_1,0.020833333333333343,0.11607142857142855,0.3392857142857143,0.011161851593591583,13102,2
24,Single Session,Open Set,Visual Speller LLP,AR+LR,12,session_1,0.008928571428571425,0.1468253968253968,0.3194444444444444,0.007857377348824534,13102,2
25,Single Session,Open Set,Visual Speller LLP,AR+LR,13,session_1,0.02777777777777779,0.2966269841269841,0.4652777777777778,0.013725238919973404,13102,2
26,Single Session,Open Set,Visual Speller LLP,AR+LDA,1,session_1,0.0009920634920634885,0.015873015873015872,0.04960317460317462,0.0034724448776418107,13102,2
27,Single Session,Open Set,Visual Speller LLP,AR+LDA,2,session_1,0.05059523809523808,0.2390873015873016,0.36111111111111116,0.023562732541323073,13102,2
28,Single Session,Open Set,Visual Speller LLP,AR+LDA,3,session_1,0.02876984126984128,0.2857142857142857,0.3630952380952381,0.01984002297091331,13102,2
29,Single Session,Open Set,Visual Speller LLP,AR+LDA,4,session_1,0.18650793650793648,0.5684523809523809,0.6537698412698413,0.05266433038788361,13102,2
30,Single Session,Open Set,Visual Speller LLP,AR+LDA,5,session_1,0.33531746031746035,0.558531746031746,0.7718253968253969,0.08913083517527859,13102,2
31,Single Session,Open Set,Visual Speller LLP,AR+LDA,6,session_1,0.0009920634920634885,0.2222222222222222,0.2594126834125484,0.0036383676970803283,13102,2
32,Single Session,Open Set,Visual Speller LLP,AR+LDA,7,session_1,0.11309523809523811,0.3849206349206349,0.5843253968253969,0.029102488468230082,13102,2
33,Single Session,Open Set,Visual Speller LLP,AR+LDA,8,session_1,0.0,0.001984126984126977,0.003968253968253982,0.0009995634920629795,13102,2
34,Single Session,Open Set,Visual Speller LLP,AR+LDA,9,session_1,0.9117063492063492,0.9563492063492063,1.0,0.22697377010669512,13102,2
35,Single Session,Open Set,Visual Speller LLP,AR+LDA,10,session_1,0.08432539682539683,0.15674603174603174,0.19742063492063494,0.015136325751737144,13102,2
36,Single Session,Open Set,Visual Speller LLP,AR+LDA,11,session_1,0.054563492063492064,0.15773809523809526,0.2757936507936508,0.019594122324360076,13102,2
37,Single Session,Open Set,Visual Speller LLP,AR+LDA,12,session_1,0.007936507936507908,0.01686507936507939,0.025793650793650813,0.008596636727528044,13102,2
38,Single Session,Open Set,Visual Speller LLP,AR+LDA,13,session_1,0.11904761904761907,0.48809523809523814,0.6011904761904763,0.026040054519336227,13102,2
39,Single Session,Open Set,Visual Speller LLP,AR+NB,1,session_1,0.5843253968253967,0.7648809523809524,0.8951335578170597,0.20851457484571917,13102,2
40,Single Session,Open Set,Visual Speller LLP,AR+NB,2,session_1,0.8799603174603174,0.9722222222222222,0.9964238035237496,0.3351746621732739,13102,2
41,Single Session,Open Set,Visual Speller LLP,AR+NB,3,session_1,0.6557539682539683,0.8164444144441445,0.9007936507936507,0.27281746031755666,13102,2
42,Single Session,Open Set,Visual Speller LLP,AR+NB,4,session_1,0.8942855429121185,0.9467440276254614,0.9632936507936508,0.32396755572085495,13102,2
43,Single Session,Open Set,Visual Speller LLP,AR+NB,5,session_1,0.9398610479930946,0.9929635780396504,0.9992963578039651,0.3325588053920454,13102,2
44,Single Session,Open Set,Visual Speller LLP,AR+NB,6,session_1,0.38293650793650796,0.5244880127372702,0.5983813409562666,0.10962181353374853,13102,2
45,Single Session,Open Set,Visual Speller LLP,AR+NB,7,session_1,0.8459324771819147,0.9336670152415809,0.9571358213582135,0.30582007019526203,13102,2
46,Single Session,Open Set,Visual Speller LLP,AR+NB,8,session_1,0.15376984126984128,0.3571428571428572,0.6567460317460317,0.0902777777777593,13102,2
47,Single Session,Open Set,Visual Speller LLP,AR+NB,9,session_1,0.8964152439143438,0.975175565247716,0.9890873015873016,0.3259468733478968,13102,2
48,Single Session,Open Set,Visual Speller LLP,AR+NB,10,session_1,0.7976190476190477,0.9246031746031746,0.9593253968253969,0.3011191908309081,13102,2
49,Single Session,Open Set,Visual Speller LLP,AR+NB,11,session_1,0.7529761904761905,0.9329727225843687,0.9888524282068217,0.2097401593428852,13102,2
50,Single Session,Open Set,Visual Speller LLP,AR+NB,12,session_1,0.7351190476190477,0.8859126984126984,0.933531746031746,0.25961265794280175,13102,2
51,Single Session,Open Set,Visual Speller LLP,AR+NB,13,session_1,0.9589686326147076,0.9958968632614708,0.9995896863261471,0.3451820751342958,13102,2
52,Single Session,Open Set,Visual Speller LLP,AR+KNN,1,session_1,0.41141434710435043,0.6315637422483447,0.9196902683312548,0.13521058491510923,13102,2
53,Single Session,Open Set,Visual Speller LLP,AR+KNN,2,session_1,0.8735963352458047,0.9738427235462831,0.9979002766218138,0.3283301251216211,13102,2
54,Single Session,Open Set,Visual Speller LLP,AR+KNN,3,session_1,0.5631460985143111,0.7449782864230758,0.8522644188082091,0.20080219990272105,13102,2
55,Single Session,Open Set,Visual Speller LLP,AR+KNN,4,session_1,0.7283730521571492,0.8827998383387374,0.9650178347021565,0.2585159572962194,13102,2
56,Single Session,Open Set,Visual Speller LLP,AR+KNN,5,session_1,0.8327202594293498,0.9452328175347905,0.9912520454569625,0.27214976349264075,13102,2
57,Single Session,Open Set,Visual Speller LLP,AR+KNN,6,session_1,0.23891448789653238,0.4557692258620518,0.5976965475522962,0.10132605307185563,13102,2
58,Single Session,Open Set,Visual Speller LLP,AR+KNN,7,session_1,0.7643223390513745,0.9141316889659998,0.9569364344437095,0.27496175154825286,13102,2
59,Single Session,Open Set,Visual Speller LLP,AR+KNN,8,session_1,0.36063655215728685,0.5223971016991916,0.6506166351346054,0.11896359950742301,13102,2
60,Single Session,Open Set,Visual Speller LLP,AR+KNN,9,session_1,0.8604009937416466,0.9835699655945627,0.9983569965594562,0.24762857811957792,13102,2
61,Single Session,Open Set,Visual Speller LLP,AR+KNN,10,session_1,0.6735045203819017,0.8145826628720831,0.9136791863950385,0.225504442732478,13102,2
62,Single Session,Open Set,Visual Speller LLP,AR+KNN,11,session_1,0.5378576529120387,0.757707384297869,0.9364001229298007,0.17957387096873983,13102,2
63,Single Session,Open Set,Visual Speller LLP,AR+KNN,12,session_1,0.6302546882863937,0.8577087983863797,0.9789297826840702,0.1861774680357287,13102,2
64,Single Session,Open Set,Visual Speller LLP,AR+KNN,13,session_1,0.7316094907827273,0.8829648447419848,0.9594325870507383,0.29605469220175173,13102,2
65,Single Session,Open Set,Visual Speller LLP,AR+RF,1,session_1,0.1188351248591851,0.2819758455521063,0.4351003728291251,0.03477766460354134,13102,2
66,Single Session,Open Set,Visual Speller LLP,AR+RF,2,session_1,0.43367778089156545,0.7184346149017047,0.887573379702051,0.10881937154331955,13102,2
67,Single Session,Open Set,Visual Speller LLP,AR+RF,3,session_1,0.21059711837197737,0.39162966034422253,0.5353908400195113,0.0704815697721099,13102,2
68,Single Session,Open Set,Visual Speller LLP,AR+RF,4,session_1,0.4465469191728954,0.6361747992479925,0.7003733827020808,0.1261213957541618,13102,2
69,Single Session,Open Set,Visual Speller LLP,AR+RF,5,session_1,0.5387362744328501,0.7484418742996953,0.8670978971694479,0.13312782766655246,13102,2
70,Single Session,Open Set,Visual Speller LLP,AR+RF,6,session_1,0.07071134302612869,0.15263970100018462,0.2235829997188861,0.03222051211697633,13102,2
71,Single Session,Open Set,Visual Speller LLP,AR+RF,7,session_1,0.5213350576910909,0.7453032714850958,0.8429308201812177,0.14706220674684609,13102,2
72,Single Session,Open Set,Visual Speller LLP,AR+RF,8,session_1,0.005337151585801558,0.04657930507876504,0.07558123200279626,0.007180589457179382,13102,2
73,Single Session,Open Set,Visual Speller LLP,AR+RF,9,session_1,0.5967470388989604,0.8167083836843659,0.888081132795455,0.1458695530486828,13102,2
74,Single Session,Open Set,Visual Speller LLP,AR+RF,10,session_1,0.11854428068090203,0.22668265538475488,0.31812883605026526,0.04927789243466772,13102,2
75,Single Session,Open Set,Visual Speller LLP,AR+RF,11,session_1,0.18965489966691051,0.36929482390061996,0.47199073181208,0.06160066032877583,13102,2
76,Single Session,Open Set,Visual Speller LLP,AR+RF,12,session_1,0.15397235197550385,0.3490205933805369,0.513773391702171,0.048493134940069946,13102,2
77,Single Session,Open Set,Visual Speller LLP,AR+RF,13,session_1,0.46842745626530335,0.7340107627266749,0.8313260612764857,0.08974548722792514,13102,2
0,Single Session,Open Set,Visual Speller LLP,AR+SVM,1,session_1,0.3869047619047619,0.6259920634920635,0.7817460317460317,0.10631814146496682,13102,3
1,Single Session,Open Set,Visual Speller LLP,AR+SVM,2,session_1,0.5357142857142858,0.8115079365079365,0.9305555555555555,0.14303660312615343,13102,3
2,Single Session,Open Set,Visual Speller LLP,AR+SVM,3,session_1,0.5009920634920635,0.7767857142857143,0.8948412698412699,0.13229294470878095,13102,3
3,Single Session,Open Set,Visual Speller LLP,AR+SVM,4,session_1,0.7123015873015872,0.876984126984127,0.9166666666666667,0.21008990647758882,13102,3
4,Single Session,Open Set,Visual Speller LLP,AR+SVM,5,session_1,0.7847222222222221,0.8978174603174603,0.9503968253968254,0.24388392278238769,13102,3
5,Single Session,Open Set,Visual Speller LLP,AR+SVM,6,session_1,0.1438492063492063,0.27480158730158727,0.3819444444444444,0.05332730916827336,13102,3
6,Single Session,Open Set,Visual Speller LLP,AR+SVM,7,session_1,0.6765873015873015,0.8531746031746033,0.9315476190476191,0.1871137373763283,13102,3
7,Single Session,Open Set,Visual Speller LLP,AR+SVM,8,session_1,0.2142857142857143,0.4206349206349206,0.6021825396825397,0.06489816301052265,13102,3
8,Single Session,Open Set,Visual Speller LLP,AR+SVM,9,session_1,0.6279761904761905,0.7946428571428572,0.9613095238095237,0.1596382365975681,13102,3
9,Single Session,Open Set,Visual Speller LLP,AR+SVM,10,session_1,0.6607142857142857,0.8452380952380951,0.9107142857142857,0.19014461202382127,13102,3
10,Single Session,Open Set,Visual Speller LLP,AR+SVM,11,session_1,0.4275793650793651,0.6617063492063492,0.8194444444444444,0.11483132694080392,13102,3
11,Single Session,Open Set,Visual Speller LLP,AR+SVM,12,session_1,0.5257936507936509,0.7559523809523809,0.8829365079365079,0.1291428411288276,13102,3
12,Single Session,Open Set,Visual Speller LLP,AR+SVM,13,session_1,0.5863095238095237,0.8670634920634921,0.9216269841269841,0.1575032411744436,13102,3
13,Single Session,Open Set,Visual Speller LLP,AR+LR,1,session_1,0.22916666666666666,0.5773809523809523,0.8035714285714286,0.05275365974261423,13102,3
14,Single Session,Open Set,Visual Speller LLP,AR+LR,2,session_1,0.3998015873015873,0.6587301587301587,0.744047619047619,0.10384800222869138,13102,3
15,Single Session,Open Set,Visual Speller LLP,AR+LR,3,session_1,0.41567460317460314,0.6577380952380951,0.7767857142857142,0.10881161498923514,13102,3
16,Single Session,Open Set,Visual Speller LLP,AR+LR,4,session_1,0.6448412698412699,0.9305555555555556,0.998015873015873,0.15419912092077684,13102,3
17,Single Session,Open Set,Visual Speller LLP,AR+LR,5,session_1,0.7242063492063493,0.9067460317460317,0.9702380952380953,0.16097060663449098,13102,3
18,Single Session,Open Set,Visual Speller LLP,AR+LR,6,session_1,0.06845238095238096,0.2708333333333333,0.48710317460317454,0.034975816759324166,13102,3
19,Single Session,Open Set,Visual Speller LLP,AR+LR,7,session_1,0.46230158730158727,0.7033730158730159,0.7857142857142858,0.09821428571436311,13102,3
20,Single Session,Open Set,Visual Speller LLP,AR+LR,8,session_1,0.04861111111111113,0.15476190476190474,0.27281746031746035,0.029761904761886546,13102,3
21,Single Session,Open Set,Visual Speller LLP,AR+LR,9,session_1,0.9513888888888888,0.9990079365079365,1.0,0.2328046781152583,13102,3
22,Single Session,Open Set,Visual Speller LLP,AR+LR,10,session_1,0.49503968253968256,0.7291666666666667,0.9742063492063492,0.08250826140675194,13102,3
23,Single Session,Open Set,Visual Speller LLP,AR+LR,11,session_1,0.22817460317460314,0.6339285714285714,0.7986111111111112,0.04910540614484685,13102,3
24,Single Session,Open Set,Visual Speller LLP,AR+LR,12,session_1,0.4275793650793651,0.8640873015873016,0.9712301587301587,0.08292489422977306,13102,3
25,Single Session,Open Set,Visual Speller LLP,AR+LR,13,session_1,0.42361111111111105,0.7807539682539683,0.871031746031746,0.0980660862663284,13102,3
26,Single Session,Open Set,Visual Speller LLP,AR+LDA,1,session_1,0.3501984126984127,0.6190476190476191,0.7271825396825397,0.09781947312246263,13102,3
27,Single Session,Open Set,Visual Speller LLP,AR+LDA,2,session_1,0.498015873015873,0.7648809523809523,0.8353174603174603,0.11748582486530107,13102,3
