,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,AR_order
15,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,3,session_1,0.13222222222222224,0.18000000000000002,0.2177777777777778,0.047276600415070244,12000,1
16,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,4,session_1,0.0,0.0,0.0,1e-05,12000,1
17,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,5,session_1,0.12444444444444444,0.19111111111111112,0.20444444444444446,0.04592932391443032,12000,1
18,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,6,session_1,0.23333333333333334,0.26,0.4011111111111111,0.045835933109833416,12000,1
19,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,7,session_1,0.4211111111111111,0.6655555555555556,0.78,0.11192457542563085,12000,1
20,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,8,session_1,0.04999999999999999,0.12333333333333332,0.2,0.018518224776546827,12000,1
21,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,9,session_1,0.0011111111111111183,0.006666666666666654,0.00888888888888889,0.001118611111111116,12000,1
22,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,10,session_1,0.0011111111111111183,0.005555555555555564,0.012222222222222218,0.002005524425287356,12000,1
23,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,11,session_1,0.2677777777777778,0.4,0.4477777777777778,0.05481738140732704,12000,1
24,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,12,session_1,0.47111111111111115,0.6277777777777778,0.6833333333333333,0.14782429013186368,12000,1
25,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,13,session_1,0.0,0.0,0.0,1e-05,12000,1
26,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,1,session_1,0.020833333333333315,0.026666666666666672,0.03833333333333336,0.02046465615446212,12000,1
27,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,2,session_1,0.16819941720543968,0.2554866083872106,0.2635486608387211,0.020465080761606868,12000,1
28,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,3,session_1,0.003333333333333327,0.007777777777777772,0.015555555555555572,0.003339730204335694,12000,1
29,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,4,session_1,0.0,0.0,0.0,1e-05,12000,1
30,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,5,session_1,0.12333333333333332,0.19811108111081113,0.34699966999669996,0.0768615301724138,12000,1
31,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,6,session_1,0.24666666666666665,0.41555525555255557,0.4903333033330334,0.07891722541507752,12000,1
32,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,7,session_1,0.4822222222222222,0.5948888488884889,0.7151555515555156,0.14453793502557002,12000,1
33,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,8,session_1,0.10111111111111112,0.16777777777777778,0.22888888888888886,0.037870869252861414,12000,1
34,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,9,session_1,0.03222222222222221,0.2489993566602333,0.47635493021596886,0.022407706737006185,12000,1
35,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,10,session_1,0.0,0.06249812498124982,0.41374913749137493,0.0004327142771500246,12000,1
36,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,11,session_1,0.4033994591601545,0.49011772369379325,0.5951227468124571,0.12176145636052417,12000,1
37,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,12,session_1,0.5439999399994,0.6690475761900476,0.7117936465078936,0.21409533309745546,12000,1
38,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,13,session_1,0.20254947441560747,0.2495882807748941,0.2606254947441561,0.014270682806968889,12000,1
39,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,1,session_1,0.09166666666666667,0.13583333333333333,0.14916666666666667,0.0500010717952149,12000,1
40,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,2,session_1,0.28473328066614,0.2983622169555029,0.30661399947332807,0.11602765855979075,12000,1
41,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,3,session_1,0.061111111111111116,0.07777777777777778,0.09444444444444447,0.042314615261813036,12000,1
42,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,4,session_1,0.003333333333333327,0.003333333333333327,0.003333333333333327,0.003338333333338787,12000,1
43,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,5,session_1,0.31222222222222223,0.4122222222222222,0.45666666666666667,0.1373136174968081,12000,1
44,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,6,session_1,0.24222222222222223,0.36066660666606665,0.3941444414444144,0.10638776239370304,12000,1
45,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,7,session_1,0.6866666666666666,0.8600000000000001,0.9138444384443845,0.20333333333336528,12000,1
46,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,8,session_1,0.44222222222222224,0.5511111111111111,0.5777777777777777,0.17325241459131546,12000,1
47,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,9,session_1,0.11000000000000001,0.15555555555555556,0.17333333333333334,0.07444444444440856,12000,1
48,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,10,session_1,0.11958933916824546,0.23918115613904675,0.25091811561390465,0.005632880018892977,12000,1
49,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,11,session_1,0.23888888888888887,0.32,0.3788888888888889,0.14018708093858623,12000,1
50,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,12,session_1,0.8922222222222221,0.9525555255552556,0.9777777777777777,0.2282761613984674,12000,1
51,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,13,session_1,0.006666666666666654,0.011111111111111127,0.012222222222222245,0.005652843231213977,12000,1
52,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,1,session_1,0.003357075347069277,0.01001038492527781,0.4057073320733207,0.00429317265276551,12000,1
53,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,2,session_1,0.22445745812039794,0.2484457458120398,0.25162234902561514,0.022629463254878183,12000,1
54,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,3,session_1,0.34336883335069296,0.48535077222395817,0.5003488088319341,0.06104204741669848,12000,1
55,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,4,session_1,0.0,0.0,0.0,1e-05,12000,1
56,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,5,session_1,0.0742260116368845,0.3364211761165231,0.6772470296131533,0.015433364861928148,12000,1
57,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,6,session_1,0.48144456541588854,0.5119585697124824,0.5214402894155727,0.09254908073434581,12000,1
58,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,7,session_1,0.6359728443991371,0.7474787499212352,0.7653374822215292,0.1189083845450476,12000,1
59,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,8,session_1,0.4069079098383648,0.5831234822672711,0.7449623347265921,0.037323571730984176,12000,1
60,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,9,session_1,0.0022633621397942227,0.20790567905679064,0.6967905679056791,0.004508264462809908,12000,1
61,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,10,session_1,0.1923071153788461,0.24423071153788461,0.4319223961470384,0.010482437521979056,12000,1
62,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,11,session_1,0.6084431284292803,0.8220528253628359,0.9822052825362836,0.05870823815871217,12000,1
63,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,12,session_1,0.5119194143162091,0.8939032419284642,0.9893903241928464,0.10066063726338247,12000,1
64,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,13,session_1,0.20178523213803568,0.24517852321380357,0.24951785232138035,0.012331443661971834,12000,1
65,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,1,session_1,0.003333333333333327,0.005833333333333329,0.005833333333333329,0.004169166666677519,12000,1
66,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,2,session_1,0.016110886108861106,0.02888888888888888,0.037177771777717805,0.012698412698412688,12000,1
67,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,3,session_1,0.0022222222222222365,0.004444444444444445,0.011111111111111127,0.0023757838441890214,12000,1
68,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,4,session_1,0.0,0.0,0.0,1e-05,12000,1
69,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,5,session_1,0.00888888888888889,0.02066660666606665,0.03414444144441445,0.00912762539819371,12000,1
70,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,6,session_1,0.02598968868476559,0.0411111111111111,0.05747777477774779,0.016278825995863125,12000,1
71,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,7,session_1,0.03481461481281478,0.11611096110961108,0.15338886722200554,0.021069958847782642,12000,1
72,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,8,session_1,0.03222222222222218,0.05666659999933332,0.10028886955536223,0.021152865559671354,12000,1
73,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,9,session_1,0.004444444444444445,0.006666666666666654,0.01192221922219222,0.0053637102918835874,12000,1
74,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,10,session_1,0.0,0.0,0.0011111111111111183,0.00010228767560664115,12000,1
75,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,11,session_1,0.02159236259029257,0.05249992499924999,0.15423330899975668,0.015213258921023407,12000,1
76,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,12,session_1,0.023809480951952372,0.06988879888798885,0.13789997899978998,0.019722568379529952,12000,1
77,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,13,session_1,0.0011111111111111183,0.0011111111111111183,0.0011111111111111183,0.0011186111111130676,12000,1
0,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,1,session_1,0.04000000000000001,0.18333333333333332,0.3058333333333333,0.015463663645699417,12000,2
1,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,2,session_1,0.011111111111111127,0.02111111111111111,0.03555555555555556,0.011113611111111026,12000,2
2,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,3,session_1,0.12444444444444444,0.18555555555555553,0.20777777777777778,0.03783215597062553,12000,2
3,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,4,session_1,0.0,0.0,0.0011111111111111183,0.000194580938697318,12000,2
4,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,5,session_1,0.16666666666666669,0.3222222222222222,0.48,0.03879742758260184,12000,2
5,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,6,session_1,0.19444444444444445,0.4444444444444445,0.5266666666666667,0.061016822318027825,12000,2
6,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,7,session_1,0.49888888888888894,0.79,0.8733333333333333,0.12182338529386669,12000,2
7,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,8,session_1,0.23555555555555557,0.49000000000000005,0.55,0.07131994332694765,12000,2
8,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,9,session_1,0.007777777777777772,0.018888888888888872,0.03999999999999998,0.007833552841634743,12000,2
9,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,10,session_1,0.0,0.007777777777777772,0.014444444444444454,0.0012572006704980841,12000,2
10,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,11,session_1,0.23777777777777778,0.5222222222222221,0.5733333333333334,0.06842592592583041,12000,2
11,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,12,session_1,0.17222222222222222,0.4855555555555556,0.6122222222222222,0.05352021471892934,12000,2
12,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,13,session_1,0.0011111111111111183,0.00888888888888889,0.034444444444444444,0.002854740328685814,12000,2
13,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,1,session_1,0.019166666666666665,0.10250000000000001,0.20666666666666667,0.010091914623137258,12000,2
14,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,2,session_1,0.02111111111111111,0.20222222222222222,0.3488888888888889,0.010649750159641848,12000,2
15,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,3,session_1,0.24333333333333335,0.26666666666666666,0.2877777777777778,0.05277877554278421,12000,2
16,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,4,session_1,0.0011111111111111183,0.010000000000000009,0.012222222222222218,0.001950647349936143,12000,2
17,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,5,session_1,0.18333333333333335,0.4322222222222222,0.6555555555555554,0.04586047254150529,12000,2
18,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,6,session_1,0.1388888888888889,0.3211111111111111,0.4388888888888889,0.04036917305236232,12000,2
19,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,7,session_1,0.47000000000000003,0.7755555555555556,0.8488888888888889,0.10375997281529657,12000,2
20,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,8,session_1,0.17333333333333334,0.35555555555555557,0.5811111111111111,0.04888888888888893,12000,2
21,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,9,session_1,0.013333333333333336,0.21222222222222223,0.39555555555555555,0.009416407247765006,12000,2
22,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,10,session_1,0.0022222222222222088,0.016666666666666663,0.03555555555555556,0.0022574912597453835,12000,2
23,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,11,session_1,0.33555555555555555,0.46888888888888886,0.5344444444444444,0.06472252155172413,12000,2
24,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,12,session_1,0.2722222222222222,0.4588888888888889,0.5511111111111111,0.09277717911878015,12000,2
25,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,13,session_1,0.007777777777777772,0.0411111111111111,0.06333333333333332,0.004521341793268322,12000,2
26,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,1,session_1,0.008333333333333331,0.023333333333333317,0.09083333333333335,0.008519501689960112,12000,2
27,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,2,session_1,0.02111111111111108,0.028888888888888853,0.03888888888888886,0.016669166666686726,12000,2
28,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,3,session_1,0.10333333333333333,0.15444444444444447,0.16999999999999998,0.031512019831544454,12000,2
29,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,4,session_1,0.0,0.0,0.0,1e-05,12000,2
30,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,5,session_1,0.1611111111111111,0.3455555555555555,0.5911111111111111,0.04703923212006722,12000,2
31,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,6,session_1,0.2677777777777778,0.46111111111111114,0.5622222222222222,0.07194428212532998,12000,2
32,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,7,session_1,0.6266666666666667,0.8922222222222222,0.9266666666666666,0.14661086685737607,12000,2
33,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,8,session_1,0.24444444444444444,0.3833333333333333,0.44999999999999996,0.06913932790549171,12000,2
34,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,9,session_1,0.003333333333333327,0.044444444444444425,0.12,0.005743235153262136,12000,2
35,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,10,session_1,0.0,0.007777777777777772,0.010000000000000009,0.0012108987867171976,12000,2
36,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,11,session_1,0.35000000000000003,0.48777777777777775,0.6066666666666667,0.07796465916350033,12000,2
37,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,12,session_1,0.3622222222222222,0.5133333333333333,0.5711111111111111,0.10972091118404087,12000,2
38,Single Session,Open Set,Spot Pilot P300 dataset,AR+LDA,13,session_1,0.0,0.0022222222222222088,0.031111111111111117,0.0006362741734776069,12000,2
39,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,1,session_1,0.6116666666666667,0.7833333333333332,0.8276583265832659,0.20833333333329593,12000,2
40,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,2,session_1,0.9586509878665748,0.9958650987866575,0.9995865098786656,0.23376022146196526,12000,2
41,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,3,session_1,0.6733332133321333,0.7823702903695703,0.8413221798884656,0.23979427307263507,12000,2
42,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,4,session_1,0.1311111111111111,0.16,0.1788888888888889,0.08333333333334418,12000,2
43,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,5,session_1,0.7562687753515089,0.9030713219795954,0.9316404488644595,0.248517153373988,12000,2
44,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,6,session_1,0.81,0.9177777777777778,0.96,0.3118523507342554,12000,2
45,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,7,session_1,0.9475636101161006,0.99475636101161,0.9994756361011611,0.40270273505852755,12000,2
46,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,8,session_1,0.8074525379400137,0.8970341166826302,0.9219256338904852,0.2730554557789909,12000,2
47,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,9,session_1,0.8604470816985295,0.9641929954291231,0.9796415217651346,0.27463143328175593,12000,2
48,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,10,session_1,0.49123555894516546,0.9309009136680944,0.9930900913668095,0.0529101599536305,12000,2
49,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,11,session_1,0.9266666666666666,0.9855555555555555,0.9955555555555556,0.37177811701788377,12000,2
50,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,12,session_1,0.9391617306292721,0.9939161730629272,0.9993916173062927,0.30164012611750657,12000,2
51,Single Session,Open Set,Spot Pilot P300 dataset,AR+NB,13,session_1,0.5155555555555555,0.6877777777777778,0.7435555355553556,0.20657362041333932,12000,2
52,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,1,session_1,0.4678016246816727,0.7433406547881268,0.905844338706545,0.13497528881116824,12000,2
53,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,2,session_1,0.35774952077896616,0.6093702090816131,0.9284762165382128,0.11589069362689446,12000,2
54,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,3,session_1,0.47036528484872364,0.6669571375200931,0.8694382738699182,0.14179874266756445,12000,2
55,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,4,session_1,0.10152913153774842,0.32824664579979135,0.5981440703295922,0.04068634800854736,12000,2
56,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,5,session_1,0.4692569342306222,0.6504028806281329,0.8239994733280666,0.1433670174836839,12000,2
57,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,6,session_1,0.5973143538105963,0.8359870376481542,0.9281165478321451,0.20920558431651742,12000,2
58,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,7,session_1,0.8134145580772046,0.9263775841488018,0.9856872286671585,0.2731543002725152,12000,2
59,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,8,session_1,0.5632477679215563,0.7862649098713209,0.8892248033591447,0.20148291689191744,12000,2
60,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,9,session_1,0.44533519088201545,0.8394983949839497,0.983949839498395,0.0959055670361175,12000,2
61,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,10,session_1,0.21900795454235533,0.24690079545423554,0.4321894045386735,0.018760371113242285,12000,2
62,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,11,session_1,0.7540032015339393,0.9016108031210182,0.988516551832185,0.239425391660828,12000,2
63,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,12,session_1,0.49113612175883326,0.8653353283741692,0.986533532837417,0.1289363996740848,12000,2
64,Single Session,Open Set,Spot Pilot P300 dataset,AR+KNN,13,session_1,0.3210818183297977,0.5834334972979359,0.7353433497297936,0.10722374779738557,12000,2
65,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,1,session_1,0.16167985429854298,0.3461664866648666,0.4406791317913179,0.047811467387049666,12000,2
66,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,2,session_1,0.2267561396202197,0.28341166548920393,0.30681894466003484,0.06641666666666665,12000,2
67,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,3,session_1,0.1324071685161296,0.2654442877762111,0.4211110777774445,0.05434719285882074,12000,2
68,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,4,session_1,0.012222222222222218,0.022888828888288887,0.06657776577765775,0.011240310077519203,12000,2
69,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,5,session_1,0.23593559745121262,0.5164071529604185,0.6785443854438544,0.07266269130148315,12000,2
70,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,6,session_1,0.3887754127541275,0.6721664049973833,0.7371722050553838,0.09886946386946385,12000,2
71,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,7,session_1,0.5793321466547998,0.7684443177765111,0.8165110984443178,0.16892541817663528,12000,2
72,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,8,session_1,0.35064745203007586,0.5096107627742944,0.6310444104441044,0.10534295097018982,12000,2
73,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,9,session_1,0.09396800158477778,0.23133307999746666,0.3148277482774827,0.046220591660938226,12000,2
74,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,10,session_1,0.004444444444444445,0.0188888888888889,0.03316666499998333,0.0034132971014492735,12000,2
75,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,11,session_1,0.45472066387330534,0.7990368459240149,0.8818221848885155,0.13115524238941959,12000,2
76,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,12,session_1,0.2620820916542499,0.4723330233302333,0.5470555372220389,0.08864940185663356,12000,2
77,Single Session,Open Set,Spot Pilot P300 dataset,AR+RF,13,session_1,0.06444433333222221,0.22405540722073888,0.3353888538885389,0.02304331239939912,12000,2
0,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,1,session_1,0.05250000000000002,0.25083333333333335,0.3475,0.023887625998265254,12000,3
1,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,2,session_1,0.13444444444444445,0.38,0.4977777777777778,0.047609055715287056,12000,3
2,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,3,session_1,0.39888888888888885,0.58,0.7277777777777777,0.10620390325672069,12000,3
3,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,4,session_1,0.015555555555555545,0.05666666666666664,0.13777777777777775,0.012037747622248891,12000,3
4,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,5,session_1,0.33111111111111113,0.5977777777777777,0.6799999999999999,0.09333083892083296,12000,3
5,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,6,session_1,0.3755555555555556,0.6088888888888888,0.6733333333333333,0.10092646698930957,12000,3
6,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,7,session_1,0.58,0.7477777777777778,0.8922222222222222,0.19925935903575934,12000,3
7,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,8,session_1,0.38666666666666666,0.6177777777777778,0.788888888888889,0.1266666666666509,12000,3
8,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,9,session_1,0.47777777777777775,0.7233333333333334,0.8222222222222222,0.13228584926208856,12000,3
9,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,10,session_1,0.03222222222222221,0.1277777777777778,0.24333333333333337,0.015018558429164962,12000,3
10,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,11,session_1,0.6066666666666667,0.8,0.8999999999999999,0.17967387955461508,12000,3
11,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,12,session_1,0.23222222222222222,0.4722222222222222,0.6133333333333333,0.10256525383141762,12000,3
12,Single Session,Open Set,Spot Pilot P300 dataset,AR+SVM,13,session_1,0.13555555555555557,0.36666666666666664,0.5433333333333333,0.047408205619372396,12000,3
13,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,1,session_1,0.0875,0.4033333333333333,0.5700000000000001,0.0346297235063106,12000,3
14,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,2,session_1,0.1377777777777778,0.4266666666666667,0.6666666666666666,0.05768338920837888,12000,3
15,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,3,session_1,0.37222222222222223,0.5911111111111111,0.6722222222222223,0.08333333333334866,12000,3
16,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,4,session_1,0.019999999999999962,0.08777777777777776,0.24555555555555555,0.014815912356321872,12000,3
17,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,5,session_1,0.49777777777777776,0.8277777777777777,0.94,0.11638409961685776,12000,3
18,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,6,session_1,0.49111111111111116,0.7722222222222221,0.9033333333333333,0.09722262132815233,12000,3
19,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,7,session_1,0.8211111111111111,0.9644444444444444,0.9833333333333334,0.2092570641762453,12000,3
20,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,8,session_1,0.4566666666666667,0.74,0.8444444444444443,0.10573235951467982,12000,3
21,Single Session,Open Set,Spot Pilot P300 dataset,AR+LR,9,session_1,0.4511111111111111,0.7477777777777778,0.8244444444444445,0.07027797733081848,12000,3
