,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,epochs_duration
21,Single Session,Open Set,won 2022,AR+PSD+SVM,22,session_1,0.015000000000000013,0.07500000000000001,0.17,0.015097452248405792,11000,1.0
22,Single Session,Open Set,won 2022,AR+PSD+SVM,23,session_1,0.10999999999999999,0.28,0.4700000000000001,0.02999020479964818,11000,1.0
23,Single Session,Open Set,won 2022,AR+PSD+SVM,24,session_1,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.00500750000000001,11000,1.0
24,Single Session,Open Set,won 2022,AR+PSD+SVM,25,session_1,0.06,0.18000000000000005,0.35500000000000004,0.03499999999992071,11000,1.0
25,Single Session,Open Set,won 2022,AR+PSD+SVM,26,session_1,0.010000000000000009,0.06999999999999998,0.14500000000000002,0.005767125333586563,11000,1.0
26,Single Session,Open Set,won 2022,AR+PSD+SVM,27,session_1,0.035,0.07500000000000001,0.09,0.02000250000001297,11000,1.0
27,Single Session,Open Set,won 2022,AR+PSD+SVM,28,session_1,0.015000000000000013,0.09,0.205,0.00867574822182658,11000,1.0
28,Single Session,Open Set,won 2022,AR+PSD+SVM,29,session_1,0.04500000000000001,0.13,0.26,0.025577217163592358,11000,1.0
29,Single Session,Open Set,won 2022,AR+PSD+SVM,30,session_1,0.0050000000000000044,0.024999999999999994,0.03,0.006266880453577761,11000,1.0
30,Single Session,Open Set,won 2022,AR+PSD+SVM,31,session_1,0.04000000000000001,0.15499999999999997,0.26,0.021696718607889645,11000,1.0
31,Single Session,Open Set,won 2022,AR+PSD+SVM,32,session_1,0.10000000000000003,0.265,0.41000000000000003,0.025637337704524806,11000,1.0
32,Single Session,Open Set,won 2022,AR+PSD+SVM,33,session_1,0.0,0.0,0.0,1e-05,11000,1.0
33,Single Session,Open Set,won 2022,AR+PSD+SVM,34,session_1,0.010000000000000009,0.025000000000000022,0.065,0.010449780832397134,11000,1.0
34,Single Session,Open Set,won 2022,AR+PSD+SVM,35,session_1,0.020000000000000018,0.16,0.225,0.013570801532251701,11000,1.0
35,Single Session,Open Set,won 2022,AR+PSD+SVM,36,session_1,0.07500000000000001,0.205,0.265,0.02461523853311901,11000,1.0
36,Single Session,Open Set,won 2022,AR+PSD+SVM,37,session_1,0.030000000000000027,0.060000000000000026,0.12500000000000003,0.02557481833901389,11000,1.0
37,Single Session,Open Set,won 2022,AR+PSD+SVM,38,session_1,0.015000000000000013,0.11500000000000002,0.22000000000000003,0.017146449464762275,11000,1.0
38,Single Session,Open Set,won 2022,AR+PSD+SVM,39,session_1,0.010000000000000009,0.010000000000000009,0.015000000000000013,0.01000500000000639,11000,1.0
39,Single Session,Open Set,won 2022,AR+PSD+SVM,40,session_1,0.01999999999999999,0.095,0.135,0.01218143232316186,11000,1.0
40,Single Session,Open Set,won 2022,AR+PSD+SVM,41,session_1,0.05000000000000002,0.19500000000000003,0.25,0.030000000000012038,11000,1.0
41,Single Session,Open Set,won 2022,AR+PSD+SVM,42,session_1,0.020000000000000018,0.125,0.28500000000000003,0.01586707513319363,11000,1.0
42,Single Session,Open Set,won 2022,AR+PSD+SVM,43,session_1,0.025000000000000022,0.06,0.08499999999999999,0.02089458414836865,11000,1.0
43,Single Session,Open Set,won 2022,AR+PSD+SVM,44,session_1,0.010000000000000009,0.020000000000000018,0.024999999999999994,0.010679669411988335,11000,1.0
44,Single Session,Open Set,won 2022,AR+PSD+SVM,45,session_1,0.08500000000000002,0.25,0.39,0.03677677937810478,11000,1.0
45,Single Session,Open Set,won 2022,AR+PSD+SVM,46,session_1,0.0,0.0,0.0,1e-05,11000,1.0
46,Single Session,Open Set,won 2022,AR+PSD+SVM,47,session_1,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.005007500000006377,11000,1.0
47,Single Session,Open Set,won 2022,AR+PSD+SVM,48,session_1,0.010000000000000009,0.05499999999999999,0.11500000000000002,0.00792111364351977,11000,1.0
48,Single Session,Open Set,won 2022,AR+PSD+SVM,49,session_1,0.010000000000000009,0.020000000000000018,0.025000000000000022,0.010005000000006953,11000,1.0
49,Single Session,Open Set,won 2022,AR+PSD+SVM,50,session_1,0.10499999999999998,0.285,0.33499999999999996,0.0328664550360285,11000,1.0
50,Single Session,Open Set,won 2022,AR+PSD+SVM,51,session_1,0.05000000000000002,0.235,0.345,0.040622245099901706,11000,1.0
51,Single Session,Open Set,won 2022,AR+PSD+SVM,52,session_1,0.030000000000000027,0.04500000000000001,0.07500000000000001,0.02464277504023031,11000,1.0
52,Single Session,Open Set,won 2022,AR+PSD+SVM,53,session_1,0.010000000000000009,0.010000000000000009,0.015000000000000013,0.005007500000000014,11000,1.0
53,Single Session,Open Set,won 2022,AR+PSD+SVM,54,session_1,0.010000000000000009,0.08500000000000002,0.28500000000000003,0.008660756229447569,11000,1.0
54,Single Session,Open Set,won 2022,AR+PSD+SVM,55,session_1,0.135,0.40499999999999997,0.605,0.04569495946986142,11000,1.0
55,Single Session,Open Set,won 2022,AR+PSD+LR,1,session_1,0.63,0.815,0.955,0.0386131992991277,11000,1.0
56,Single Session,Open Set,won 2022,AR+PSD+LR,2,session_1,0.0,0.04500000000000001,0.33499999999999996,0.0004523231637688004,11000,1.0
57,Single Session,Open Set,won 2022,AR+PSD+LR,3,session_1,0.010000000000000009,0.515,1.0,0.010902107967096137,11000,1.0
58,Single Session,Open Set,won 2022,AR+PSD+LR,4,session_1,0.8,0.95,0.99,0.06269917740307251,11000,1.0
59,Single Session,Open Set,won 2022,AR+PSD+LR,5,session_1,0.0,0.010000000000000009,0.39,0.00048742849171924186,11000,1.0
60,Single Session,Open Set,won 2022,AR+PSD+LR,6,session_1,0.3749985999859998,0.8859998599986,0.925,0.034415580718302974,11000,1.0
61,Single Session,Open Set,won 2022,AR+PSD+LR,7,session_1,0.52,0.96,1.0,0.05964302491779328,11000,1.0
62,Single Session,Open Set,won 2022,AR+PSD+LR,8,session_1,0.0,0.0,0.43929999299993,0.00027499967928019096,11000,1.0
63,Single Session,Open Set,won 2022,AR+PSD+LR,9,session_1,0.5800000000000001,0.98,1.0,0.06021516689318014,11000,1.0
64,Single Session,Open Set,won 2022,AR+PSD+LR,10,session_1,0.635,0.98,1.0,0.046287319213585344,11000,1.0
65,Single Session,Open Set,won 2022,AR+PSD+LR,11,session_1,0.325,0.51,0.64359998599986,0.028929858130665526,11000,1.0
66,Single Session,Open Set,won 2022,AR+PSD+LR,12,session_1,0.61,0.96286654533212,0.996186628532952,0.05657359738435441,11000,1.0
67,Single Session,Open Set,won 2022,AR+PSD+LR,13,session_1,0.060000000000000026,0.6000000000000001,0.83,0.027201621205609264,11000,1.0
68,Single Session,Open Set,won 2022,AR+PSD+LR,14,session_1,0.08000000000000002,0.625,0.9099999999999999,0.0369240572119727,11000,1.0
69,Single Session,Open Set,won 2022,AR+PSD+LR,15,session_1,0.48000000000000004,0.885,1.0,0.041219802296874525,11000,1.0
70,Single Session,Open Set,won 2022,AR+PSD+LR,16,session_1,0.27,0.775,0.83,0.015438825891493283,11000,1.0
71,Single Session,Open Set,won 2022,AR+PSD+LR,17,session_1,0.16499999999999998,0.505,0.62359998599986,0.027403822127158646,11000,1.0
72,Single Session,Open Set,won 2022,AR+PSD+LR,18,session_1,0.29000000000000004,0.95,1.0,0.019334949335006332,11000,1.0
73,Single Session,Open Set,won 2022,AR+PSD+LR,19,session_1,0.61,0.96,0.965,0.059930633989345214,11000,1.0
74,Single Session,Open Set,won 2022,AR+PSD+LR,20,session_1,0.015000000000000013,0.09,0.22999999999999998,0.005184971804417318,11000,1.0
75,Single Session,Open Set,won 2022,AR+PSD+LR,21,session_1,0.18,0.27,0.41500000000000004,0.0061769245319735,11000,1.0
76,Single Session,Open Set,won 2022,AR+PSD+LR,22,session_1,0.31000000000000005,0.77,0.995,0.03809556216008504,11000,1.0
77,Single Session,Open Set,won 2022,AR+PSD+LR,23,session_1,0.41500000000000004,0.66,1.0,0.03951298863556863,11000,1.0
78,Single Session,Open Set,won 2022,AR+PSD+LR,24,session_1,0.035,0.77,1.0,0.01182670491459185,11000,1.0
79,Single Session,Open Set,won 2022,AR+PSD+LR,25,session_1,0.26,0.98913332466658,0.999913332466658,0.02495036622656672,11000,1.0
80,Single Session,Open Set,won 2022,AR+PSD+LR,26,session_1,0.15,0.9903332866662,0.99453332866662,0.014910194004937581,11000,1.0
81,Single Session,Open Set,won 2022,AR+PSD+LR,27,session_1,0.33999999999999997,0.525,0.76,0.03007221872042104,11000,1.0
82,Single Session,Open Set,won 2022,AR+PSD+LR,28,session_1,0.28500000000000003,0.85,0.86,0.019472908274945286,11000,1.0
83,Single Session,Open Set,won 2022,AR+PSD+LR,29,session_1,0.22500000000000003,0.76,0.8200000000000001,0.034535574220156726,11000,1.0
84,Single Session,Open Set,won 2022,AR+PSD+LR,30,session_1,0.0050000000000000044,0.24000000000000002,0.57,0.00789418482971818,11000,1.0
85,Single Session,Open Set,won 2022,AR+PSD+LR,31,session_1,0.13499999999999998,0.99,0.995,0.02001523531303422,11000,1.0
86,Single Session,Open Set,won 2022,AR+PSD+LR,32,session_1,0.47,0.9249999999999999,0.99,0.0320517446451239,11000,1.0
87,Single Session,Open Set,won 2022,AR+PSD+LR,33,session_1,0.225,0.385,0.745,0.007408067032851474,11000,1.0
88,Single Session,Open Set,won 2022,AR+PSD+LR,34,session_1,0.33999999999999997,0.8049999999999999,0.975,0.03290584139477009,11000,1.0
89,Single Session,Open Set,won 2022,AR+PSD+LR,35,session_1,0.42499999999999993,0.7849999999999999,0.995,0.04469050165418944,11000,1.0
90,Single Session,Open Set,won 2022,AR+PSD+LR,36,session_1,0.235,0.355,0.7050000000000001,0.023223575508786107,11000,1.0
91,Single Session,Open Set,won 2022,AR+PSD+LR,37,session_1,0.28,0.675,0.935,0.028016281157732605,11000,1.0
92,Single Session,Open Set,won 2022,AR+PSD+LR,38,session_1,0.34426965561790446,0.6999269655617905,0.7785926825560391,0.042828963807734224,11000,1.0
93,Single Session,Open Set,won 2022,AR+PSD+LR,39,session_1,0.19,0.32,0.72,0.008550855405851132,11000,1.0
94,Single Session,Open Set,won 2022,AR+PSD+LR,40,session_1,0.25235846415067925,0.774735846415068,0.8249735846415067,0.015449929534528081,11000,1.0
95,Single Session,Open Set,won 2022,AR+PSD+LR,41,session_1,0.215,0.965,0.97,0.036519355515798956,11000,1.0
96,Single Session,Open Set,won 2022,AR+PSD+LR,42,session_1,0.515,0.815,0.98,0.05041264780257972,11000,1.0
97,Single Session,Open Set,won 2022,AR+PSD+LR,43,session_1,0.5700000000000001,1.0,1.0,0.06433517849288081,11000,1.0
98,Single Session,Open Set,won 2022,AR+PSD+LR,44,session_1,0.33999999999999997,0.74719997199972,0.9947199971999721,0.02087358912520452,11000,1.0
99,Single Session,Open Set,won 2022,AR+PSD+LR,45,session_1,0.215,0.95,1.0,0.02858464133926852,11000,1.0
100,Single Session,Open Set,won 2022,AR+PSD+LR,46,session_1,0.0,0.33999999999999997,0.75,0.0031635392907475336,11000,1.0
101,Single Session,Open Set,won 2022,AR+PSD+LR,47,session_1,0.010000000000000009,0.125,0.7450000000000001,0.010454824910793737,11000,1.0
102,Single Session,Open Set,won 2022,AR+PSD+LR,48,session_1,0.305,0.825,0.985,0.03648462253495787,11000,1.0
103,Single Session,Open Set,won 2022,AR+PSD+LR,49,session_1,0.11500000000000002,0.935,0.99929999299993,0.018220971723855596,11000,1.0
104,Single Session,Open Set,won 2022,AR+PSD+LR,50,session_1,0.11000000000000001,0.43666573332399994,0.83276604432711,0.02052984037821496,11000,1.0
105,Single Session,Open Set,won 2022,AR+PSD+LR,51,session_1,0.31,0.7446110572216833,0.9939610507216183,0.0392504672710372,11000,1.0
106,Single Session,Open Set,won 2022,AR+PSD+LR,52,session_1,0.015000000000000013,0.59,0.9199999999999999,0.008044327469934037,11000,1.0
107,Single Session,Open Set,won 2022,AR+PSD+LR,53,session_1,0.235,0.44,0.835,0.011708265199722663,11000,1.0
108,Single Session,Open Set,won 2022,AR+PSD+LR,54,session_1,0.08500000000000002,0.61,0.86,0.014815190556637272,11000,1.0
109,Single Session,Open Set,won 2022,AR+PSD+LR,55,session_1,0.515,0.915,0.98,0.08951823606421073,11000,1.0
110,Single Session,Open Set,won 2022,AR+PSD+LDA,1,session_1,0.5314631292654389,0.8971463129265438,0.9547146312926543,0.04342101049730944,11000,1.0
111,Single Session,Open Set,won 2022,AR+PSD+LDA,2,session_1,0.0,0.09049835498354986,0.23854983549835498,0.0008097175365635263,11000,1.0
112,Single Session,Open Set,won 2022,AR+PSD+LDA,3,session_1,0.22999999999999998,0.95,0.995,0.03401813111559456,11000,1.0
113,Single Session,Open Set,won 2022,AR+PSD+LDA,4,session_1,0.78,0.995,1.0,0.09513063598836624,11000,1.0
114,Single Session,Open Set,won 2022,AR+PSD+LDA,5,session_1,0.155,0.74,1.0,0.011441843496686636,11000,1.0
115,Single Session,Open Set,won 2022,AR+PSD+LDA,6,session_1,0.4406151907672923,0.8230615190767292,0.9748061519076728,0.050364251341404126,11000,1.0
116,Single Session,Open Set,won 2022,AR+PSD+LDA,7,session_1,0.705,0.995,1.0,0.07637358233036554,11000,1.0
117,Single Session,Open Set,won 2022,AR+PSD+LDA,8,session_1,0.0,0.0,0.21499964999649995,0.00018720179701797016,11000,1.0
118,Single Session,Open Set,won 2022,AR+PSD+LDA,9,session_1,0.86,1.0,1.0,0.09502093973952763,11000,1.0
119,Single Session,Open Set,won 2022,AR+PSD+LDA,10,session_1,0.6699999999999999,0.94,1.0,0.12412103069502593,11000,1.0
120,Single Session,Open Set,won 2022,AR+PSD+LDA,11,session_1,0.55,0.815,0.925,0.0846429249668389,11000,1.0
121,Single Session,Open Set,won 2022,AR+PSD+LDA,12,session_1,0.7277408054782302,0.9072736955439731,0.9853272655533574,0.09350143429719925,11000,1.0
122,Single Session,Open Set,won 2022,AR+PSD+LDA,13,session_1,0.44500000000000006,0.945,0.99,0.058798388789497794,11000,1.0
123,Single Session,Open Set,won 2022,AR+PSD+LDA,14,session_1,0.74,0.9249999999999999,0.96,0.06023783346160157,11000,1.0
124,Single Session,Open Set,won 2022,AR+PSD+LDA,15,session_1,0.62,0.845,0.985,0.08170246579176203,11000,1.0
125,Single Session,Open Set,won 2022,AR+PSD+LDA,16,session_1,0.5657063289785753,0.8280703528950575,0.8768070352895058,0.04775400053973556,11000,1.0
126,Single Session,Open Set,won 2022,AR+PSD+LDA,17,session_1,0.19500000000000003,0.6897987479874799,0.887479874798748,0.03798633669501684,11000,1.0
127,Single Session,Open Set,won 2022,AR+PSD+LDA,18,session_1,0.71,1.0,1.0,0.04918340013393437,11000,1.0
128,Single Session,Open Set,won 2022,AR+PSD+LDA,19,session_1,0.62,0.9371999719997199,0.9947199971999721,0.06339348719127631,11000,1.0
129,Single Session,Open Set,won 2022,AR+PSD+LDA,20,session_1,0.29000000000000004,0.4806085017371913,0.6230608501737191,0.020195045483953126,11000,1.0
130,Single Session,Open Set,won 2022,AR+PSD+LDA,21,session_1,0.08499999999999999,0.5575989259892599,0.958559585595856,0.010771188640600577,11000,1.0
131,Single Session,Open Set,won 2022,AR+PSD+LDA,22,session_1,0.43000000000000005,0.6900000000000001,0.83579995799958,0.05111240492158844,11000,1.0
132,Single Session,Open Set,won 2022,AR+PSD+LDA,23,session_1,0.42,0.7459997599976,0.907949929499295,0.1033637517616292,11000,1.0
133,Single Session,Open Set,won 2022,AR+PSD+LDA,24,session_1,0.11500000000000002,0.7994886837757267,0.9966488553774426,0.018330917850259764,11000,1.0
134,Single Session,Open Set,won 2022,AR+PSD+LDA,25,session_1,0.54,0.9659999599996,0.98959999599996,0.06155203950064933,11000,1.0
135,Single Session,Open Set,won 2022,AR+PSD+LDA,26,session_1,0.635,1.0,1.0,0.035929794400714005,11000,1.0
136,Single Session,Open Set,won 2022,AR+PSD+LDA,27,session_1,0.3180787985219754,0.7371408865155975,0.8954140256509298,0.03356446489566763,11000,1.0
137,Single Session,Open Set,won 2022,AR+PSD+LDA,28,session_1,0.555,0.835,1.0,0.05819334422009528,11000,1.0
138,Single Session,Open Set,won 2022,AR+PSD+LDA,29,session_1,0.49,1.0,1.0,0.0665971673879801,11000,1.0
139,Single Session,Open Set,won 2022,AR+PSD+LDA,30,session_1,0.29731280596388054,0.6302305455890379,0.8623228075564338,0.02632450099452163,11000,1.0
140,Single Session,Open Set,won 2022,AR+PSD+LDA,31,session_1,0.7074509549017058,0.9997450954901705,0.9999745095490171,0.061912163040110345,11000,1.0
141,Single Session,Open Set,won 2022,AR+PSD+LDA,32,session_1,0.7450000000000001,0.95,1.0,0.0760173015222125,11000,1.0
142,Single Session,Open Set,won 2022,AR+PSD+LDA,33,session_1,0.04411558821470565,0.2714094788006704,0.477140947880067,0.00338910572609118,11000,1.0
143,Single Session,Open Set,won 2022,AR+PSD+LDA,34,session_1,0.84,0.935,0.96,0.06184183123397176,11000,1.0
144,Single Session,Open Set,won 2022,AR+PSD+LDA,35,session_1,0.42185137036555553,0.8001851370365555,0.8683184017025355,0.04913312476888014,11000,1.0
145,Single Session,Open Set,won 2022,AR+PSD+LDA,36,session_1,0.35669840368437356,0.6956698403684374,0.8446667500345038,0.0435759721552923,11000,1.0
146,Single Session,Open Set,won 2022,AR+PSD+LDA,37,session_1,0.195,0.7179999299993,0.91149996499965,0.024045717598376794,11000,1.0
147,Single Session,Open Set,won 2022,AR+PSD+LDA,38,session_1,0.5151902780932571,0.6950189478085258,0.9662015667775725,0.07789845552111119,11000,1.0
148,Single Session,Open Set,won 2022,AR+PSD+LDA,39,session_1,0.45541541488915854,0.7268746881537158,0.7476874688153716,0.039088459727889775,11000,1.0
149,Single Session,Open Set,won 2022,AR+PSD+LDA,40,session_1,0.34090889999809093,0.8330908899998091,0.9510090009991008,0.04155470880124135,11000,1.0
150,Single Session,Open Set,won 2022,AR+PSD+LDA,41,session_1,0.74,0.9550000000000001,1.0,0.08119011684274706,11000,1.0
151,Single Session,Open Set,won 2022,AR+PSD+LDA,42,session_1,0.885,0.98,0.99,0.11680276664434426,11000,1.0
152,Single Session,Open Set,won 2022,AR+PSD+LDA,43,session_1,0.6223953227904372,0.8947395322790437,0.9999739532279044,0.0650436877309136,11000,1.0
153,Single Session,Open Set,won 2022,AR+PSD+LDA,44,session_1,0.3666475526457392,0.7143818787401566,0.9491377198693356,0.027651194354960433,11000,1.0
154,Single Session,Open Set,won 2022,AR+PSD+LDA,45,session_1,0.595,0.985,0.9936999869998699,0.08275430039280755,11000,1.0
155,Single Session,Open Set,won 2022,AR+PSD+LDA,46,session_1,0.22805518610741665,0.6838882277711666,0.7883888227771166,0.015328090570558917,11000,1.0
156,Single Session,Open Set,won 2022,AR+PSD+LDA,47,session_1,0.020000000000000018,0.215,0.5822993729937299,0.008804123254659204,11000,1.0
157,Single Session,Open Set,won 2022,AR+PSD+LDA,48,session_1,0.56,0.875,0.9199999999999999,0.0644758568301596,11000,1.0
158,Single Session,Open Set,won 2022,AR+PSD+LDA,49,session_1,0.020000000000000018,0.5828314616479497,0.953982873162065,0.009413945662586302,11000,1.0
159,Single Session,Open Set,won 2022,AR+PSD+LDA,50,session_1,0.11500000000000002,0.4736654533211998,0.71526641933086,0.036966736299107204,11000,1.0
160,Single Session,Open Set,won 2022,AR+PSD+LDA,51,session_1,0.47840573115876084,0.8333400131102761,0.9891339493105076,0.053472587954334246,11000,1.0
161,Single Session,Open Set,won 2022,AR+PSD+LDA,52,session_1,0.255,0.7539994399944001,0.9592995929959299,0.02751401813111575,11000,1.0
162,Single Session,Open Set,won 2022,AR+PSD+LDA,53,session_1,0.36058774117152936,0.7039327128565404,0.9589929722826639,0.02912086461868133,11000,1.0
163,Single Session,Open Set,won 2022,AR+PSD+LDA,54,session_1,0.835,0.995,1.0,0.12096037941408774,11000,1.0
164,Single Session,Open Set,won 2022,AR+PSD+LDA,55,session_1,0.76,0.975,1.0,0.14367180081764858,11000,1.0
165,Single Session,Open Set,won 2022,AR+PSD+NB,1,session_1,0.6691165020463594,0.9669116502046359,0.9966911650204635,0.06126231533641359,11000,1.0
166,Single Session,Open Set,won 2022,AR+PSD+NB,2,session_1,0.5249099030137154,0.8608231569563715,0.9860823156956372,0.025628157493403032,11000,1.0
167,Single Session,Open Set,won 2022,AR+PSD+NB,3,session_1,0.9458271817432662,0.9945827181743266,0.9994582718174327,0.18395100987272794,11000,1.0
168,Single Session,Open Set,won 2022,AR+PSD+NB,4,session_1,0.9520897387286477,0.9952089738728647,0.9995208973872864,0.195685432021933,11000,1.0
169,Single Session,Open Set,won 2022,AR+PSD+NB,5,session_1,0.489460864928284,0.7339460864928284,0.9637942726459228,0.040294299025211366,11000,1.0
170,Single Session,Open Set,won 2022,AR+PSD+NB,6,session_1,0.8386325103054183,0.9838632510305417,0.9983863251030543,0.06252807332496288,11000,1.0
171,Single Session,Open Set,won 2022,AR+PSD+NB,7,session_1,0.8815869685674794,0.988158696856748,0.9988158696856748,0.13411148885792676,11000,1.0
172,Single Session,Open Set,won 2022,AR+PSD+NB,8,session_1,0.8491500027980601,0.9849150002798059,0.9984915000279806,0.08496308600970154,11000,1.0
173,Single Session,Open Set,won 2022,AR+PSD+NB,9,session_1,0.9523062254509853,0.9952306225450985,0.9995230622545099,0.19181992243351711,11000,1.0
174,Single Session,Open Set,won 2022,AR+PSD+NB,10,session_1,0.9100132708251398,0.991001327082514,0.9991001327082514,0.14177040354664303,11000,1.0
175,Single Session,Open Set,won 2022,AR+PSD+NB,11,session_1,0.7899128696450299,0.978991286964503,0.9978991286964503,0.08505546636469105,11000,1.0
176,Single Session,Open Set,won 2022,AR+PSD+NB,12,session_1,0.9405775148530222,0.9940577514853023,0.9994057751485302,0.21038675910210938,11000,1.0
177,Single Session,Open Set,won 2022,AR+PSD+NB,13,session_1,0.8466916817149139,0.9846691681714913,0.9984669168171492,0.07599369536182014,11000,1.0
178,Single Session,Open Set,won 2022,AR+PSD+NB,14,session_1,0.8016722496340517,0.9801672249634052,0.9980167224963405,0.07956841450214824,11000,1.0
179,Single Session,Open Set,won 2022,AR+PSD+NB,15,session_1,0.9417946360032274,0.9941794636003226,0.9994179463600322,0.17320334902549644,11000,1.0
180,Single Session,Open Set,won 2022,AR+PSD+NB,16,session_1,0.8494495364633468,0.9849449536463347,0.9984944953646334,0.09610070906475732,11000,1.0
181,Single Session,Open Set,won 2022,AR+PSD+NB,17,session_1,0.9138327666753644,0.9913832766675365,0.9991383276667537,0.11256469694450126,11000,1.0
182,Single Session,Open Set,won 2022,AR+PSD+NB,18,session_1,0.972155719214418,0.9972155719214418,0.9997215571921442,0.2649842599313402,11000,1.0
183,Single Session,Open Set,won 2022,AR+PSD+NB,19,session_1,0.9677272453099195,0.996772724530992,0.9996772724530991,0.24132403380680062,11000,1.0
184,Single Session,Open Set,won 2022,AR+PSD+NB,20,session_1,0.8994579040734891,0.989945790407349,0.9989945790407349,0.09276396951684798,11000,1.0
185,Single Session,Open Set,won 2022,AR+PSD+NB,21,session_1,0.9050463283957632,0.9905046328395762,0.9990504632839576,0.11158556521197205,11000,1.0
186,Single Session,Open Set,won 2022,AR+PSD+NB,22,session_1,0.9612391006580925,0.9961239100658092,0.999612391006581,0.20941924363935657,11000,1.0
187,Single Session,Open Set,won 2022,AR+PSD+NB,23,session_1,0.9011495899876154,0.9901149589987616,0.9990114958998761,0.1427595299443065,11000,1.0
188,Single Session,Open Set,won 2022,AR+PSD+NB,24,session_1,0.913220384568032,0.9913220384568031,0.9991322038456802,0.1291511916868594,11000,1.0
189,Single Session,Open Set,won 2022,AR+PSD+NB,25,session_1,0.9372275800479472,0.9937227580047947,0.9993722758004794,0.14084864742081596,11000,1.0
190,Single Session,Open Set,won 2022,AR+PSD+NB,26,session_1,0.9434532420986215,0.9943453242098621,0.9994345324209862,0.1557949007364881,11000,1.0
191,Single Session,Open Set,won 2022,AR+PSD+NB,27,session_1,0.9380565586330322,0.9938056558633032,0.9993805655863303,0.141409432450984,11000,1.0
192,Single Session,Open Set,won 2022,AR+PSD+NB,28,session_1,0.78821197973608,0.978821197973608,0.9978821197973609,0.06483962704524335,11000,1.0
193,Single Session,Open Set,won 2022,AR+PSD+NB,29,session_1,0.9651429991066849,0.9965142999106685,0.9996514299910668,0.23320364545015282,11000,1.0
194,Single Session,Open Set,won 2022,AR+PSD+NB,30,session_1,0.9346285152514424,0.9934628515251442,0.9993462851525144,0.1448914152469108,11000,1.0
195,Single Session,Open Set,won 2022,AR+PSD+NB,31,session_1,0.9707562651211549,0.9970756265121155,0.9997075626512115,0.2630618918846712,11000,1.0
