,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,PSD
51,Single Session,Open Set,mantegna 2019,PSD+LR,21,session_1,0.5978260869565217,1.0,1.0,0.030468711310072265,2789,1
52,Single Session,Open Set,mantegna 2019,PSD+LR,22,session_1,0.20652173913043476,0.7608695652173914,0.7608695652173914,0.03644356424258895,2789,1
53,Single Session,Open Set,mantegna 2019,PSD+LR,23,session_1,0.15217391304347824,0.5801086271732283,0.5862717322825401,0.029630438375296286,2789,1
54,Single Session,Open Set,mantegna 2019,PSD+LR,24,session_1,0.18478260869565216,0.9565217391304348,0.9565217391304348,0.029727373021412075,2789,1
55,Single Session,Open Set,mantegna 2019,PSD+LR,25,session_1,0.28260869565217395,0.57925524907423,0.5959690031682925,0.040935994081302114,2789,1
56,Single Session,Open Set,mantegna 2019,PSD+LR,26,session_1,0.2717391304347826,0.6940891148041914,0.6954958680021583,0.022637699528812085,2789,1
57,Single Session,Open Set,mantegna 2019,PSD+LR,27,session_1,0.2391304347826087,0.9852227870104788,0.9887396700053956,0.034840039383649116,2789,1
58,Single Session,Open Set,mantegna 2019,PSD+LR,28,session_1,0.29347826086956524,0.6956521739130435,0.6956521739130435,0.06851275328117709,2789,1
59,Single Session,Open Set,mantegna 2019,PSD+LR,29,session_1,0.46739130434782605,0.8260869565217391,0.8260869565217391,0.05151478806856008,2789,1
60,Single Session,Open Set,mantegna 2019,PSD+LR,30,session_1,0.4565217391304348,0.9347826086956521,0.9347826086956521,0.043972426411673704,2789,1
61,Single Session,Open Set,mantegna 2019,PSD+LR,31,session_1,0.13043478260869568,0.967391304347826,0.967391304347826,0.027101195296309746,2789,1
62,Single Session,Open Set,mantegna 2019,PSD+LDA,1,session_1,0.645069801522603,0.953637414934869,0.9562333067108781,0.052091039971206336,2789,1
63,Single Session,Open Set,mantegna 2019,PSD+LDA,2,session_1,0.021739130434782594,0.20652173913043478,0.20652173913043478,0.010570246650179449,2789,1
64,Single Session,Open Set,mantegna 2019,PSD+LDA,3,session_1,0.46739130434782605,0.7608695652173914,0.7608695652173914,0.03160780797202844,2789,1
65,Single Session,Open Set,mantegna 2019,PSD+LDA,4,session_1,0.9782608695652173,1.0,1.0,0.1041041961814341,2789,1
66,Single Session,Open Set,mantegna 2019,PSD+LDA,5,session_1,0.4965864876040065,0.9212889954986505,0.9334332473759519,0.060015166228647096,2789,1
67,Single Session,Open Set,mantegna 2019,PSD+LDA,6,session_1,0.37017095937174627,0.6265821763705877,0.639832130680537,0.04673247039260234,2789,1
68,Single Session,Open Set,mantegna 2019,PSD+LDA,7,session_1,0.7826086956521738,0.9347826086956522,0.9347826086956522,0.1437736958737669,2789,1
69,Single Session,Open Set,mantegna 2019,PSD+LDA,8,session_1,0.5869565217391304,0.8987499657605271,0.9018315183151832,0.07078942632620823,2789,1
70,Single Session,Open Set,mantegna 2019,PSD+LDA,9,session_1,0.196466421185951,0.5529560730389913,0.5933390855647687,0.01463927935854112,2789,1
71,Single Session,Open Set,mantegna 2019,PSD+LDA,10,session_1,0.7334238559776902,0.955951081249943,0.9564646733423856,0.14525749987176734,2789,1
72,Single Session,Open Set,mantegna 2019,PSD+LDA,11,session_1,0.4421622191050286,0.7474770914757203,0.749747709147572,0.05904342404018919,2789,1
73,Single Session,Open Set,mantegna 2019,PSD+LDA,12,session_1,0.967391304347826,1.0,1.0,0.18024121649758792,2789,1
74,Single Session,Open Set,mantegna 2019,PSD+LDA,13,session_1,0.2717391304347826,0.7997549540712798,0.8430189736679976,0.05760873912087172,2789,1
75,Single Session,Open Set,mantegna 2019,PSD+LDA,14,session_1,0.3369565217391305,0.9565217391304348,0.9565217391304348,0.05086302894717776,2789,1
76,Single Session,Open Set,mantegna 2019,PSD+LDA,15,session_1,0.5869565217391305,0.9102172543464565,0.9225434645650804,0.06485823118913839,2789,1
77,Single Session,Open Set,mantegna 2019,PSD+LDA,16,session_1,0.7608695652173914,0.826086956521739,0.826086956521739,0.1364783443294649,2789,1
78,Single Session,Open Set,mantegna 2019,PSD+LDA,17,session_1,0.5543478260869565,0.9660887550904496,0.9672610494220883,0.0479532351805205,2789,1
79,Single Session,Open Set,mantegna 2019,PSD+LDA,18,session_1,0.9239130434782608,0.9931521054340978,0.9993152105434098,0.11870203772561345,2789,1
80,Single Session,Open Set,mantegna 2019,PSD+LDA,19,session_1,0.2391304347826087,0.6171950849943282,0.6682412476298676,0.0324598153623594,2789,1
81,Single Session,Open Set,mantegna 2019,PSD+LDA,20,session_1,0.7282608695652173,0.8804347826086956,0.8804347826086956,0.06372628758445781,2789,1
82,Single Session,Open Set,mantegna 2019,PSD+LDA,21,session_1,0.9456521739130436,1.0,1.0,0.16235428205794725,2789,1
83,Single Session,Open Set,mantegna 2019,PSD+LDA,22,session_1,0.3883879945518822,0.7837294874925034,0.851199035705772,0.03738458996067612,2789,1
84,Single Session,Open Set,mantegna 2019,PSD+LDA,23,session_1,0.1847826086956522,0.7330099387950401,0.8167792547490692,0.04814832041298672,2789,1
85,Single Session,Open Set,mantegna 2019,PSD+LDA,24,session_1,0.5978260869565217,0.827173815216413,0.8359782510868587,0.06694669051879742,2789,1
86,Single Session,Open Set,mantegna 2019,PSD+LDA,25,session_1,0.27322103260558295,0.5782294384208665,0.6056490307986084,0.05077165632256561,2789,1
87,Single Session,Open Set,mantegna 2019,PSD+LDA,26,session_1,0.30003597137420646,0.7926663324604261,0.8227448941156078,0.025169782314325873,2789,1
88,Single Session,Open Set,mantegna 2019,PSD+LDA,27,session_1,0.6956521739130435,0.9673913043478262,0.9673913043478262,0.0793800956227424,2789,1
89,Single Session,Open Set,mantegna 2019,PSD+LDA,28,session_1,0.2837091414392405,0.48130562827367407,0.4883479541317153,0.048201986978266165,2789,1
90,Single Session,Open Set,mantegna 2019,PSD+LDA,29,session_1,0.8152173913043479,0.9347826086956521,0.9347826086956521,0.12242748046577383,2789,1
91,Single Session,Open Set,mantegna 2019,PSD+LDA,30,session_1,0.75,0.9324999771736848,0.9345543455434555,0.10167263202095539,2789,1
92,Single Session,Open Set,mantegna 2019,PSD+LDA,31,session_1,0.9347826086956522,1.0,1.0,0.12338120968826695,2789,1
93,Single Session,Open Set,mantegna 2019,PSD+NB,1,session_1,0.9706913942818144,0.9970691394281814,0.9997069139428181,0.2599436070082526,2789,1
94,Single Session,Open Set,mantegna 2019,PSD+NB,2,session_1,0.6055335108687055,0.9495529910832705,0.994955299108327,0.07292159686627435,2789,1
95,Single Session,Open Set,mantegna 2019,PSD+NB,3,session_1,0.20876759492232602,0.3441361225206455,0.4844136122520646,0.026081470990806536,2789,1
96,Single Session,Open Set,mantegna 2019,PSD+NB,4,session_1,0.9256653588968532,0.9925665358896854,0.9992566535889686,0.19726214804925274,2789,1
97,Single Session,Open Set,mantegna 2019,PSD+NB,5,session_1,0.9683483167456477,0.9968348316745649,0.9996834831674566,0.2610760000290173,2789,1
98,Single Session,Open Set,mantegna 2019,PSD+NB,6,session_1,0.9212268913926775,0.9921226891392678,0.9992122689139269,0.16842570509271107,2789,1
99,Single Session,Open Set,mantegna 2019,PSD+NB,7,session_1,0.9787174854540971,0.9978717485454097,0.9997871748545409,0.3388928367475682,2789,1
100,Single Session,Open Set,mantegna 2019,PSD+NB,8,session_1,0.9507913746448798,0.995079137464488,0.9995079137464488,0.18401484328718878,2789,1
101,Single Session,Open Set,mantegna 2019,PSD+NB,9,session_1,0.5192651701065372,0.9506762545080287,0.9950676254508029,0.09347190832924934,2789,1
102,Single Session,Open Set,mantegna 2019,PSD+NB,10,session_1,0.9724962055585058,0.9972496205558505,0.999724962055585,0.2908923064686041,2789,1
103,Single Session,Open Set,mantegna 2019,PSD+NB,11,session_1,0.9792111556910684,0.9979211155691068,0.9997921115569107,0.3422073749170139,2789,1
104,Single Session,Open Set,mantegna 2019,PSD+NB,12,session_1,0.9755062680120226,0.9975506268012023,0.9997550626801202,0.29657664860715865,2789,1
105,Single Session,Open Set,mantegna 2019,PSD+NB,13,session_1,0.9641407852946943,0.9964140785294695,0.999641407852947,0.22784904414043872,2789,1
106,Single Session,Open Set,mantegna 2019,PSD+NB,14,session_1,0.9246341718306152,0.9924634171830615,0.9992463417183062,0.12351369588917621,2789,1
107,Single Session,Open Set,mantegna 2019,PSD+NB,15,session_1,0.985871462110387,0.9985871462110387,0.9998587146211039,0.36848761707107625,2789,1
108,Single Session,Open Set,mantegna 2019,PSD+NB,16,session_1,0.9597095155734165,0.9959709515573417,0.9995970951557342,0.21720247227347214,2789,1
109,Single Session,Open Set,mantegna 2019,PSD+NB,17,session_1,0.9785987390707116,0.9978598739070711,0.9997859873907071,0.34606202482432563,2789,1
110,Single Session,Open Set,mantegna 2019,PSD+NB,18,session_1,0.9776669566569766,0.9977666956656976,0.9997766695665699,0.3359852918992189,2789,1
111,Single Session,Open Set,mantegna 2019,PSD+NB,19,session_1,0.9548480997273948,0.9954848099727395,0.9995484809972739,0.2310208751396141,2789,1
112,Single Session,Open Set,mantegna 2019,PSD+NB,20,session_1,0.9742420843494781,0.9974242084349477,0.9997424208434947,0.2866881832707627,2789,1
113,Single Session,Open Set,mantegna 2019,PSD+NB,21,session_1,0.9654125631465272,0.9965412563146527,0.9996541256314653,0.23599190126059058,2789,1
114,Single Session,Open Set,mantegna 2019,PSD+NB,22,session_1,0.6282591035296874,0.9628259103529688,0.9962825910352968,0.053880101600236166,2789,1
115,Single Session,Open Set,mantegna 2019,PSD+NB,23,session_1,0.7839192438747129,0.9783919243874714,0.9978391924387471,0.07391652439803632,2789,1
116,Single Session,Open Set,mantegna 2019,PSD+NB,24,session_1,0.9755874007680796,0.997558740076808,0.9997558740076808,0.3035065299553422,2789,1
117,Single Session,Open Set,mantegna 2019,PSD+NB,25,session_1,0.9677808748699772,0.9967780874869977,0.9996778087486997,0.2607067050065538,2789,1
118,Single Session,Open Set,mantegna 2019,PSD+NB,26,session_1,0.9559770854489196,0.9955977085448919,0.9995597708544892,0.24513704307122872,2789,1
119,Single Session,Open Set,mantegna 2019,PSD+NB,27,session_1,0.9418105479884628,0.9941810547988463,0.9994181054798845,0.1568613910418154,2789,1
120,Single Session,Open Set,mantegna 2019,PSD+NB,28,session_1,0.9792174021642261,0.9979217402164227,0.9997921740216422,0.33368962601243995,2789,1
121,Single Session,Open Set,mantegna 2019,PSD+NB,29,session_1,0.9611586402573327,0.9961158640257334,0.9996115864025734,0.21616523501220863,2789,1
122,Single Session,Open Set,mantegna 2019,PSD+NB,30,session_1,0.9468323602093321,0.9946832360209332,0.9994683236020933,0.17602682160620461,2789,1
123,Single Session,Open Set,mantegna 2019,PSD+NB,31,session_1,0.44148938981028607,0.9391486389780286,0.9939148638978029,0.0408649146091341,2789,1
124,Single Session,Open Set,mantegna 2019,PSD+KNN,1,session_1,0.20197358072614544,0.3227709451007554,0.39423361624920594,0.06272328965328919,2789,1
125,Single Session,Open Set,mantegna 2019,PSD+KNN,2,session_1,0.021556007238277858,0.02172826076086845,0.021738043467391194,0.020870120958825348,2789,1
126,Single Session,Open Set,mantegna 2019,PSD+KNN,3,session_1,0.18230409039142426,0.30789403304661067,0.33405027286987843,0.03168404834278988,2789,1
127,Single Session,Open Set,mantegna 2019,PSD+KNN,4,session_1,0.26779125312647967,0.6242162421624217,0.72763901552059,0.08447345699636821,2789,1
128,Single Session,Open Set,mantegna 2019,PSD+KNN,5,session_1,0.2500894125342755,0.5082813871616978,0.6182194430639959,0.11516917831472852,2789,1
129,Single Session,Open Set,mantegna 2019,PSD+KNN,6,session_1,0.3168311016819937,0.5604773439038739,0.6430042561295178,0.044929812174767325,2789,1
130,Single Session,Open Set,mantegna 2019,PSD+KNN,7,session_1,0.736238905479117,0.9035866445620979,0.9316630122822968,0.16446108224563544,2789,1
131,Single Session,Open Set,mantegna 2019,PSD+KNN,8,session_1,0.07709617857048137,0.2835085959555248,0.48813346829120463,0.03494401642550076,2789,1
132,Single Session,Open Set,mantegna 2019,PSD+KNN,9,session_1,0.18005920397368225,0.5875427232533195,0.6554934027601145,0.048754909770570065,2789,1
133,Single Session,Open Set,mantegna 2019,PSD+KNN,10,session_1,0.6972531427516059,0.8511963631341999,0.877510940661246,0.1302136441108475,2789,1
134,Single Session,Open Set,mantegna 2019,PSD+KNN,11,session_1,0.14352941666062624,0.7206234018861928,0.8644536445364454,0.039633067781852445,2789,1
135,Single Session,Open Set,mantegna 2019,PSD+KNN,12,session_1,0.6567918544092273,0.9180518254457907,0.9820225738489268,0.16271333798959267,2789,1
136,Single Session,Open Set,mantegna 2019,PSD+KNN,13,session_1,0.24873115753361674,0.34902153369359784,0.36751084902153375,0.07193328793496867,2789,1
137,Single Session,Open Set,mantegna 2019,PSD+KNN,14,session_1,0.503419029955404,0.8314252905374904,0.8853164420972273,0.1054942913122038,2789,1
138,Single Session,Open Set,mantegna 2019,PSD+KNN,15,session_1,0.5775744791609407,0.7345757153223706,0.7680227889235414,0.11550346511053193,2789,1
139,Single Session,Open Set,mantegna 2019,PSD+KNN,16,session_1,0.2549938730835494,0.5438530071799574,0.5924287789788654,0.03339307850985164,2789,1
140,Single Session,Open Set,mantegna 2019,PSD+KNN,17,session_1,0.3002972746678708,0.6197489549266203,0.6880618520144012,0.06380358769830383,2789,1
141,Single Session,Open Set,mantegna 2019,PSD+KNN,18,session_1,0.4040596666182419,0.6543499073434671,0.7502175994299989,0.08769145083208793,2789,1
142,Single Session,Open Set,mantegna 2019,PSD+KNN,19,session_1,0.2910692082464303,0.566061918383159,0.6533453222730985,0.08167025124107219,2789,1
143,Single Session,Open Set,mantegna 2019,PSD+KNN,20,session_1,0.4803618224689391,0.776197791622185,0.8504458661187403,0.09637510972896288,2789,1
144,Single Session,Open Set,mantegna 2019,PSD+KNN,21,session_1,0.4020035457271569,0.6999411990167332,0.7449941199016733,0.0612194758113538,2789,1
145,Single Session,Open Set,mantegna 2019,PSD+KNN,22,session_1,0.32657314409583016,0.6041373638374065,0.754978953775045,0.06739135435356546,2789,1
146,Single Session,Open Set,mantegna 2019,PSD+KNN,23,session_1,0.1554342219146829,0.3684830326564136,0.4281526510917283,0.07349684540618646,2789,1
147,Single Session,Open Set,mantegna 2019,PSD+KNN,24,session_1,0.2288097570416698,0.5421931393226975,0.7683497487148785,0.08182677110676412,2789,1
148,Single Session,Open Set,mantegna 2019,PSD+KNN,25,session_1,0.22719906546891555,0.4070703750515766,0.4320113853312446,0.08709889991361916,2789,1
149,Single Session,Open Set,mantegna 2019,PSD+KNN,26,session_1,0.09968671584483907,0.28389968682295524,0.5077377947692521,0.03837375871364565,2789,1
150,Single Session,Open Set,mantegna 2019,PSD+KNN,27,session_1,0.43817118605968675,0.7239369132821764,0.7767415174151742,0.10914541837583056,2789,1
151,Single Session,Open Set,mantegna 2019,PSD+KNN,28,session_1,0.2834100018155026,0.5053243705587324,0.539662871838482,0.05639225713226629,2789,1
152,Single Session,Open Set,mantegna 2019,PSD+KNN,29,session_1,0.5395617874409969,0.7266478824208531,0.7867952230246941,0.14855915124189417,2789,1
153,Single Session,Open Set,mantegna 2019,PSD+KNN,30,session_1,0.5797447415467943,0.8196227070966362,0.8547883576661854,0.13726088302163655,2789,1
154,Single Session,Open Set,mantegna 2019,PSD+KNN,31,session_1,0.4125886639301175,0.7522810010708803,0.8969672305418707,0.09314222069519082,2789,1
155,Single Session,Open Set,mantegna 2019,PSD+RF,1,session_1,0.08354026086844718,0.11956521739130435,0.11956521739130435,0.05112971417061947,2789,1
156,Single Session,Open Set,mantegna 2019,PSD+RF,2,session_1,0.010869565217391297,0.010869565217391297,0.010869565217391297,0.005556205302096179,2789,1
157,Single Session,Open Set,mantegna 2019,PSD+RF,3,session_1,0.043478260869565216,0.07608695652173916,0.07608695652173916,0.018833683139246646,2789,1
158,Single Session,Open Set,mantegna 2019,PSD+RF,4,session_1,0.07608695652173916,0.10869565217391305,0.10869565217391305,0.03947386477985002,2789,1
159,Single Session,Open Set,mantegna 2019,PSD+RF,5,session_1,0.10869565217391303,0.13043478260869565,0.13043478260869565,0.0652173913042749,2789,1
160,Single Session,Open Set,mantegna 2019,PSD+RF,6,session_1,0.07608695652173914,0.25,0.25,0.01790104277407639,2789,1
161,Single Session,Open Set,mantegna 2019,PSD+RF,7,session_1,0.1847826086956522,0.21358680978114128,0.22679346358680977,0.11205657294841229,2789,1
162,Single Session,Open Set,mantegna 2019,PSD+RF,8,session_1,0.021739130434782594,0.043478260869565216,0.043478260869565216,0.013961029215157472,2789,1
163,Single Session,Open Set,mantegna 2019,PSD+RF,9,session_1,0.05556471869066518,0.26108674130219567,0.2804565002171761,0.021777772697819196,2789,1
164,Single Session,Open Set,mantegna 2019,PSD+RF,10,session_1,0.28260869565217395,0.42391304347826086,0.42391304347826086,0.10413003850333878,2789,1
165,Single Session,Open Set,mantegna 2019,PSD+RF,11,session_1,0.1847826086956522,0.344021592389837,0.3572282461955054,0.046510933367845925,2789,1
166,Single Session,Open Set,mantegna 2019,PSD+RF,12,session_1,0.29347826086956524,0.5978260869565217,0.5978260869565217,0.0630596953031699,2789,1
167,Single Session,Open Set,mantegna 2019,PSD+RF,13,session_1,0.010869565217391297,0.05434782608695654,0.05434782608695654,0.012023110393501558,2789,1
168,Single Session,Open Set,mantegna 2019,PSD+RF,14,session_1,0.010869565217391297,0.1670651489123587,0.17322825402167066,0.013277559706095428,2789,1
169,Single Session,Open Set,mantegna 2019,PSD+RF,15,session_1,0.20874882661870095,0.44565217391304346,0.44565217391304346,0.0869301990987998,2789,1
170,Single Session,Open Set,mantegna 2019,PSD+RF,16,session_1,0.06521739130434784,0.21054340978192393,0.21670651489123588,0.03643717957256097,2789,1
171,Single Session,Open Set,mantegna 2019,PSD+RF,17,session_1,0.11956521739130432,0.23228254021670652,0.2384456453260185,0.04803555253623167,2789,1
172,Single Session,Open Set,mantegna 2019,PSD+RF,18,session_1,0.25,0.5030542696731315,0.5100880356629653,0.044059646119479115,2789,1
173,Single Session,Open Set,mantegna 2019,PSD+RF,19,session_1,0.021739130434782594,0.08695652173913043,0.08695652173913043,0.009854371049907482,2789,1
174,Single Session,Open Set,mantegna 2019,PSD+RF,20,session_1,0.09972808967220106,0.3617499218470446,0.3687836878368784,0.03503251836685545,2789,1
175,Single Session,Open Set,mantegna 2019,PSD+RF,21,session_1,0.1402171630411956,0.38348905228182717,0.390522818271661,0.043961135542257807,2789,1
176,Single Session,Open Set,mantegna 2019,PSD+RF,22,session_1,0.021739130434782594,0.043478260869565216,0.043478260869565216,0.01583347370752351,2789,1
177,Single Session,Open Set,mantegna 2019,PSD+RF,23,session_1,0.010869565217391297,0.15521731304269562,0.1622608617390522,0.007330456331797311,2789,1
178,Single Session,Open Set,mantegna 2019,PSD+RF,24,session_1,0.14138135170171576,0.28260869565217395,0.28260869565217395,0.03706873722077934,2789,1
179,Single Session,Open Set,mantegna 2019,PSD+RF,25,session_1,0.06418439184391844,0.1552281827166098,0.1622619487064436,0.044748410513771514,2789,1
180,Single Session,Open Set,mantegna 2019,PSD+RF,26,session_1,0.010869565217391297,0.010869565217391297,0.010869565217391297,0.010424166666666667,2789,1
181,Single Session,Open Set,mantegna 2019,PSD+RF,27,session_1,0.08695652173913046,0.3291303565209565,0.3361739052173131,0.034917294169455916,2789,1
182,Single Session,Open Set,mantegna 2019,PSD+RF,28,session_1,0.043478260869565244,0.10184775760801087,0.10801086271732283,0.03246255434390754,2789,1
183,Single Session,Open Set,mantegna 2019,PSD+RF,29,session_1,0.08489052281827167,0.27185315331414184,0.2815331414183707,0.03065158657622424,2789,1
184,Single Session,Open Set,mantegna 2019,PSD+RF,30,session_1,0.10662965325305426,0.20652173913043478,0.20652173913043478,0.04308561833377537,2789,1
185,Single Session,Open Set,mantegna 2019,PSD+RF,31,session_1,0.021739130434782594,0.09097819239061955,0.0971412974999315,0.019379485871951634,2789,1
