,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples
13,Single Session,Close Set,Visual Speller LLP,AR+PSD+LR,1,session_1,0.0,0.0,0.42351190476190476,0.00023260346563335892,13102
14,Single Session,Close Set,Visual Speller LLP,AR+PSD+LR,2,session_1,0.0,0.0,0.32896825396825397,0.00017496148434177047,13102
15,Single Session,Close Set,Visual Speller LLP,AR+PSD+LR,3,session_1,0.0009920634920634885,0.0009920634920634885,0.014087301587301584,0.0010490446569757664,13102
16,Single Session,Close Set,Visual Speller LLP,AR+PSD+LR,4,session_1,0.000694444444444442,0.0018849206349206282,0.29027777777777775,0.0015348474068788997,13102
17,Single Session,Close Set,Visual Speller LLP,AR+PSD+LR,5,session_1,0.0,0.0,0.07331349206349207,5.9499493989925504e-05,13102
18,Single Session,Close Set,Visual Speller LLP,AR+PSD+LR,6,session_1,0.0,0.0,0.05,4.2999955898807896e-05,13102
19,Single Session,Close Set,Visual Speller LLP,AR+PSD+LR,7,session_1,0.0009920634920634885,0.001289682539682535,0.0026785714285714217,0.0012713404830880439,13102
20,Single Session,Close Set,Visual Speller LLP,AR+PSD+LR,8,session_1,0.0,0.0,0.042956349206349206,4.299950229313341e-05,13102
21,Single Session,Close Set,Visual Speller LLP,AR+PSD+LR,9,session_1,0.0,9.920634920634885e-05,0.2675595238095238,0.00033956692791581056,13102
22,Single Session,Close Set,Visual Speller LLP,AR+PSD+LR,10,session_1,0.0,0.0,0.04980198254600645,6.770046983151571e-05,13102
23,Single Session,Close Set,Visual Speller LLP,AR+PSD+LR,11,session_1,0.0,0.0,0.0,1e-05,13102
24,Single Session,Close Set,Visual Speller LLP,AR+PSD+LR,12,session_1,0.0,0.0,0.001785714285714285,2.6458062762466214e-05,13102
25,Single Session,Close Set,Visual Speller LLP,AR+PSD+LR,13,session_1,0.003273809523809512,0.0037698412698412564,0.33239549062157286,0.0036081175005918025,13102
26,Single Session,Close Set,Visual Speller LLP,AR+PSD+LDA,1,session_1,0.0,0.0,0.3097067329800282,0.0002074769299130452,13102
27,Single Session,Close Set,Visual Speller LLP,AR+PSD+LDA,2,session_1,0.0,0.0,0.25565390276918637,0.00021600614806393782,13102
28,Single Session,Close Set,Visual Speller LLP,AR+PSD+LDA,3,session_1,0.0007936507936507908,0.0009920634920634885,0.12788298220283792,0.0009911388324475832,13102
29,Single Session,Close Set,Visual Speller LLP,AR+PSD+LDA,4,session_1,0.002678571428571419,0.007837301587301577,0.39086277238433764,0.0039610836628409815,13102
30,Single Session,Close Set,Visual Speller LLP,AR+PSD+LDA,5,session_1,0.0,0.0015873015873015845,0.2277420899208992,0.0005945045219247016,13102
31,Single Session,Close Set,Visual Speller LLP,AR+PSD+LDA,6,session_1,0.0,0.0,0.05749986038220171,6.76069954591299e-05,13102
32,Single Session,Close Set,Visual Speller LLP,AR+PSD+LDA,7,session_1,0.0,0.02956349206349206,0.4213246170160114,0.0018222135960930135,13102
33,Single Session,Close Set,Visual Speller LLP,AR+PSD+LDA,8,session_1,0.0,0.0,0.17865516750405602,0.00011694411458968573,13102
34,Single Session,Close Set,Visual Speller LLP,AR+PSD+LDA,9,session_1,0.0,0.07916666666666666,0.8061159996520602,0.002102786128767944,13102
35,Single Session,Close Set,Visual Speller LLP,AR+PSD+LDA,10,session_1,0.0,0.006099810998109983,0.31853476868102015,0.00021526772516674994,13102
36,Single Session,Close Set,Visual Speller LLP,AR+PSD+LDA,11,session_1,0.0,0.0,0.05318978189781898,3.474340706569487e-05,13102
37,Single Session,Close Set,Visual Speller LLP,AR+PSD+LDA,12,session_1,0.0,9.920634920634885e-05,0.22579797524165718,0.0003477923562028073,13102
38,Single Session,Close Set,Visual Speller LLP,AR+PSD+LDA,13,session_1,0.003968253968253954,0.01759385550204707,0.4962529064774775,0.004268320187074448,13102
39,Single Session,Close Set,Visual Speller LLP,AR+PSD+NB,1,session_1,0.0069444444444444284,0.007936507936507926,0.5747152669939398,0.007127848189362232,13102
40,Single Session,Close Set,Visual Speller LLP,AR+PSD+NB,2,session_1,0.39625713719615996,0.9392680853035882,0.9939268085303589,0.024969199911761476,13102
41,Single Session,Close Set,Visual Speller LLP,AR+PSD+NB,3,session_1,0.05992063492063493,0.20169428495531552,0.6548631206209449,0.0493975700366366,13102
42,Single Session,Close Set,Visual Speller LLP,AR+PSD+NB,4,session_1,0.651315729487498,0.9651315729487496,0.9965131572948749,0.036424147825990565,13102
43,Single Session,Close Set,Visual Speller LLP,AR+PSD+NB,5,session_1,0.9325178480269815,0.993251784802698,0.9993251784802698,0.13073728336935883,13102
44,Single Session,Close Set,Visual Speller LLP,AR+PSD+NB,6,session_1,0.01875000000000001,0.07017433214455604,0.3592678054205586,0.017121522787814186,13102
45,Single Session,Close Set,Visual Speller LLP,AR+PSD+NB,7,session_1,0.07149007862079614,0.8044210156426506,0.9792128589146957,0.030822261124577345,13102
46,Single Session,Close Set,Visual Speller LLP,AR+PSD+NB,8,session_1,0.020337301587301602,0.09788653673573774,0.7479567995084713,0.019775150087566674,13102
47,Single Session,Close Set,Visual Speller LLP,AR+PSD+NB,9,session_1,0.03234126984126985,0.3785533639759448,0.8870213342745045,0.021942442326888016,13102
48,Single Session,Close Set,Visual Speller LLP,AR+PSD+NB,10,session_1,0.05898746284702461,0.16644184629940484,0.7309108556835004,0.03360744578915758,13102
49,Single Session,Close Set,Visual Speller LLP,AR+PSD+NB,11,session_1,0.877981757022658,0.9877981757022656,0.9987798175702267,0.07918375182403076,13102
50,Single Session,Close Set,Visual Speller LLP,AR+PSD+NB,12,session_1,0.7335696271660048,0.9733569627166005,0.9973356962716601,0.059900422870517576,13102
51,Single Session,Close Set,Visual Speller LLP,AR+PSD+NB,13,session_1,0.758004949814889,0.9682347525867747,0.9968234752586774,0.03981876858827269,13102
52,Single Session,Close Set,Visual Speller LLP,AR+PSD+KNN,1,session_1,0.00206565640494234,0.0024099610285631817,0.022392121077295418,0.0022268401276204926,13102
53,Single Session,Close Set,Visual Speller LLP,AR+PSD+KNN,2,session_1,0.0027561538054833605,0.008905181293956274,0.35588397253020154,0.0033960126578598884,13102
54,Single Session,Close Set,Visual Speller LLP,AR+PSD+KNN,3,session_1,0.0024605993697540407,0.005083726627391949,0.007270568627203012,0.003078048878474525,13102
55,Single Session,Close Set,Visual Speller LLP,AR+PSD+KNN,4,session_1,0.0006893569793148064,0.0033181706785573722,0.026981193257699765,0.001688137229328312,13102
56,Single Session,Close Set,Visual Speller LLP,AR+PSD+KNN,5,session_1,0.0014773847400462003,0.004562244910289226,0.009222215568716524,0.0025247093214519293,13102
57,Single Session,Close Set,Visual Speller LLP,AR+PSD+KNN,6,session_1,0.0004919514947176129,0.0037990727697466255,0.01066589336528286,0.0017131807573046963,13102
58,Single Session,Close Set,Visual Speller LLP,AR+PSD+KNN,7,session_1,0.006116768832613417,0.008648073257943454,0.068435911210964,0.00648767744590645,13102
59,Single Session,Close Set,Visual Speller LLP,AR+PSD+KNN,8,session_1,0.0014741573192682766,0.0016566347096299062,0.002997762970826973,0.0016288285777312048,13102
60,Single Session,Close Set,Visual Speller LLP,AR+PSD+KNN,9,session_1,0.0016822139159156507,0.028496957187069995,0.49290082302278043,0.004581779755511698,13102
61,Single Session,Close Set,Visual Speller LLP,AR+PSD+KNN,10,session_1,0.0009862865000773047,0.004783542460858045,0.031802147303551076,0.002183563335341269,13102
62,Single Session,Close Set,Visual Speller LLP,AR+PSD+KNN,11,session_1,0.0018719074971352,0.00426222724727042,0.007575685157871834,0.0025029610311352356,13102
63,Single Session,Close Set,Visual Speller LLP,AR+PSD+KNN,12,session_1,0.002164621790393703,0.003601912399351828,0.0072369375668435345,0.002698621418977071,13102
64,Single Session,Close Set,Visual Speller LLP,AR+PSD+KNN,13,session_1,0.0021737574549645367,0.01867709031634913,0.28539697764702515,0.00488814887978029,13102
65,Single Session,Close Set,Visual Speller LLP,AR+PSD+RF,1,session_1,0.0,0.0,0.0,1e-05,13102
66,Single Session,Close Set,Visual Speller LLP,AR+PSD+RF,2,session_1,0.0,0.000987494001924144,0.004374294735010833,0.0006673049911293048,13102
67,Single Session,Close Set,Visual Speller LLP,AR+PSD+RF,3,session_1,0.0,0.0005444925481000812,0.001740723756443907,0.0004432505777543864,13102
68,Single Session,Close Set,Visual Speller LLP,AR+PSD+RF,4,session_1,0.0004947624432152603,0.0028750305690887572,0.005733193244630857,0.0016506190508650293,13102
69,Single Session,Close Set,Visual Speller LLP,AR+PSD+RF,5,session_1,9.920634920634885e-05,0.0006938732581770246,0.00245016835088985,0.0006351014324212544,13102
70,Single Session,Close Set,Visual Speller LLP,AR+PSD+RF,6,session_1,0.0,0.0,0.0,1e-05,13102
71,Single Session,Close Set,Visual Speller LLP,AR+PSD+RF,7,session_1,0.0005083959531780285,0.001289682539682535,0.0019633420540554557,0.0011556074885429098,13102
72,Single Session,Close Set,Visual Speller LLP,AR+PSD+RF,8,session_1,0.0,0.0,0.0,1e-05,13102
73,Single Session,Close Set,Visual Speller LLP,AR+PSD+RF,9,session_1,0.0007195251941181507,0.004354947319314453,0.04230800145303041,0.0021392902021189,13102
74,Single Session,Close Set,Visual Speller LLP,AR+PSD+RF,10,session_1,0.0,0.0,0.0,1e-05,13102
75,Single Session,Close Set,Visual Speller LLP,AR+PSD+RF,11,session_1,0.0,0.0002956303396272453,0.0013599547990357536,0.00018653843921291762,13102
76,Single Session,Close Set,Visual Speller LLP,AR+PSD+RF,12,session_1,0.0,9.692160413667661e-05,0.0001984126984126977,5.674241390750455e-05,13102
77,Single Session,Close Set,Visual Speller LLP,AR+PSD+RF,13,session_1,0.0,0.0036143764215419787,0.012954491648091085,0.0016818901345856795,13102
