,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,AR_PSD_order
35,Single Session,Open Set,erpcore p300,AR+PSD+SVM,36,session_1,0.0,0.0,0.0,1e-05,1346,1
36,Single Session,Open Set,erpcore p300,AR+PSD+SVM,37,session_1,0.1,0.35,0.35,0.04018138367546921,1346,1
37,Single Session,Open Set,erpcore p300,AR+PSD+SVM,38,session_1,0.08333333333333334,0.16666666666666669,0.16666666666666669,0.01567878032136946,1346,1
38,Single Session,Open Set,erpcore p300,AR+PSD+SVM,39,session_1,0.19999999999999998,0.30000000000000004,0.30000000000000004,0.037639112704856564,1346,1
39,Single Session,Open Set,erpcore p300,AR+PSD+SVM,40,session_1,0.0,0.024999999999999994,0.024999999999999994,0.0023097927936485715,1346,1
40,Single Session,Open Set,erpcore p300,AR+PSD+LR,1,session_1,0.1388888888888889,0.25,0.25,0.007381910047196224,1346,1
41,Single Session,Open Set,erpcore p300,AR+PSD+LR,2,session_1,0.25,0.8,0.8,0.009974347410176932,1346,1
42,Single Session,Open Set,erpcore p300,AR+PSD+LR,3,session_1,0.02777777777777779,0.5,0.5,0.008324439566141463,1346,1
43,Single Session,Open Set,erpcore p300,AR+PSD+LR,4,session_1,0.25,0.28125,0.28125,0.0038824461037727355,1346,1
44,Single Session,Open Set,erpcore p300,AR+PSD+LR,5,session_1,0.32499999999999996,0.65,0.65,0.02141399894348892,1346,1
45,Single Session,Open Set,erpcore p300,AR+PSD+LR,6,session_1,0.0,0.25,0.25,0.0007675000000000001,1346,1
46,Single Session,Open Set,erpcore p300,AR+PSD+LR,7,session_1,0.05555555555555555,0.3055555555555556,0.3055555555555556,0.005417101480668839,1346,1
47,Single Session,Open Set,erpcore p300,AR+PSD+LR,8,session_1,0.16666666666666669,0.5,0.5,0.032270024119377204,1346,1
48,Single Session,Open Set,erpcore p300,AR+PSD+LR,9,session_1,0.0,0.5,0.5,0.002299994916683611,1346,1
49,Single Session,Open Set,erpcore p300,AR+PSD+LR,10,session_1,0.75,0.875,0.875,0.09876151238487615,1346,1
50,Single Session,Open Set,erpcore p300,AR+PSD+LR,11,session_1,0.0,0.25,0.25,0.0014874999999999999,1346,1
51,Single Session,Open Set,erpcore p300,AR+PSD+LR,12,session_1,0.25,0.40625,0.40625,0.02170098128131031,1346,1
52,Single Session,Open Set,erpcore p300,AR+PSD+LR,13,session_1,0.0625,0.125,0.125,0.022263441734078616,1346,1
53,Single Session,Open Set,erpcore p300,AR+PSD+LR,14,session_1,0.25,0.25,0.25,0.006997010734248602,1346,1
54,Single Session,Open Set,erpcore p300,AR+PSD+LR,15,session_1,0.07499999999999998,0.35000000000000003,0.35000000000000003,0.03604182244998144,1346,1
55,Single Session,Open Set,erpcore p300,AR+PSD+LR,16,session_1,0.5,0.7,0.7,0.015794033596886005,1346,1
56,Single Session,Open Set,erpcore p300,AR+PSD+LR,17,session_1,0.024999999999999994,0.275,0.275,0.0038571533062024413,1346,1
57,Single Session,Open Set,erpcore p300,AR+PSD+LR,18,session_1,0.05555555555555555,0.7777777777777779,0.7777777777777779,0.019076214902807774,1346,1
58,Single Session,Open Set,erpcore p300,AR+PSD+LR,19,session_1,0.75,0.925,0.925,0.055988104673904214,1346,1
59,Single Session,Open Set,erpcore p300,AR+PSD+LR,20,session_1,0.35,0.575,0.575,0.03190942987510961,1346,1
60,Single Session,Open Set,erpcore p300,AR+PSD+LR,21,session_1,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.015631250099992,1346,1
61,Single Session,Open Set,erpcore p300,AR+PSD+LR,22,session_1,0.035714285714285726,0.6071428571428572,0.6071428571428572,0.013386872416651806,1346,1
62,Single Session,Open Set,erpcore p300,AR+PSD+LR,23,session_1,0.07499999999999998,0.32499999999999996,0.32499999999999996,0.020133188238058576,1346,1
63,Single Session,Open Set,erpcore p300,AR+PSD+LR,24,session_1,0.36111111111111116,0.8055555555555556,0.8055555555555556,0.043719002479801615,1346,1
64,Single Session,Open Set,erpcore p300,AR+PSD+LR,25,session_1,0.19999999999999998,0.75,0.75,0.034498014633904735,1346,1
65,Single Session,Open Set,erpcore p300,AR+PSD+LR,26,session_1,0.5,0.925,0.925,0.09203213017169379,1346,1
66,Single Session,Open Set,erpcore p300,AR+PSD+LR,27,session_1,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.05980391176529408,1346,1
67,Single Session,Open Set,erpcore p300,AR+PSD+LR,28,session_1,0.42500000000000004,0.6499999999999999,0.6499999999999999,0.06264697939214989,1346,1
68,Single Session,Open Set,erpcore p300,AR+PSD+LR,29,session_1,0.675,0.9415249152491525,0.9491524915249152,0.11786389224969979,1346,1
69,Single Session,Open Set,erpcore p300,AR+PSD+LR,30,session_1,0.3055555555555556,0.5,0.5,0.012873970482361411,1346,1
70,Single Session,Open Set,erpcore p300,AR+PSD+LR,31,session_1,0.0,0.0,0.0,1e-05,1346,1
71,Single Session,Open Set,erpcore p300,AR+PSD+LR,32,session_1,0.38888888888888895,0.7777777777777778,0.7777777777777778,0.04710623150147991,1346,1
72,Single Session,Open Set,erpcore p300,AR+PSD+LR,33,session_1,0.675,1.0,1.0,0.10445509904108696,1346,1
73,Single Session,Open Set,erpcore p300,AR+PSD+LR,34,session_1,0.2777777777777778,0.3888888888888889,0.3888888888888889,0.027512892916691702,1346,1
74,Single Session,Open Set,erpcore p300,AR+PSD+LR,35,session_1,0.25,0.5833333333333334,0.5833333333333334,0.03732567711527875,1346,1
75,Single Session,Open Set,erpcore p300,AR+PSD+LR,36,session_1,0.175,0.5,0.5,0.013749502898229734,1346,1
76,Single Session,Open Set,erpcore p300,AR+PSD+LR,37,session_1,0.175,0.55,0.55,0.01883835687999305,1346,1
77,Single Session,Open Set,erpcore p300,AR+PSD+LR,38,session_1,0.5833333333333334,0.7222222222222223,0.7222222222222223,0.07068057541637165,1346,1
78,Single Session,Open Set,erpcore p300,AR+PSD+LR,39,session_1,0.325,0.75,0.75,0.03126479066640174,1346,1
79,Single Session,Open Set,erpcore p300,AR+PSD+LR,40,session_1,0.5,1.0,1.0,0.031149975502204802,1346,1
80,Single Session,Open Set,erpcore p300,AR+PSD+LDA,1,session_1,0.17466591332579992,0.24246659133258,0.249246659133258,0.004432345130420436,1346,1
81,Single Session,Open Set,erpcore p300,AR+PSD+LDA,2,session_1,0.41739967399673994,0.621739967399674,0.6246739967399675,0.037709144800423026,1346,1
82,Single Session,Open Set,erpcore p300,AR+PSD+LDA,3,session_1,0.11111111111111113,0.722083054163875,0.7472083054163875,0.013706403487720984,1346,1
83,Single Session,Open Set,erpcore p300,AR+PSD+LDA,4,session_1,0.1493739937399374,0.4899373993739937,0.49899373993739937,0.012392170314118161,1346,1
84,Single Session,Open Set,erpcore p300,AR+PSD+LDA,5,session_1,0.33703987039870403,0.7405539055390554,0.7490553905539055,0.04122905809903152,1346,1
85,Single Session,Open Set,erpcore p300,AR+PSD+LDA,6,session_1,0.0,0.4153741537415374,0.49153741537415374,0.002233516880555469,1346,1
86,Single Session,Open Set,erpcore p300,AR+PSD+LDA,7,session_1,0.0,0.24666635555244443,0.27466663555524445,0.003087358932592147,1346,1
87,Single Session,Open Set,erpcore p300,AR+PSD+LDA,8,session_1,0.36111111111111116,0.657777688888,0.6657777688888001,0.07502667099776056,1346,1
88,Single Session,Open Set,erpcore p300,AR+PSD+LDA,9,session_1,0.0,0.5831233312333124,0.7333123331233312,0.0037776976549658827,1346,1
89,Single Session,Open Set,erpcore p300,AR+PSD+LDA,10,session_1,0.75,1.0,1.0,0.14114358856411435,1346,1
90,Single Session,Open Set,erpcore p300,AR+PSD+LDA,11,session_1,0.05987309873098731,0.23098730987309873,0.24809873098730986,0.003707167029967303,1346,1
91,Single Session,Open Set,erpcore p300,AR+PSD+LDA,12,session_1,0.25,0.34375,0.34375,0.01935712805924781,1346,1
92,Single Session,Open Set,erpcore p300,AR+PSD+LDA,13,session_1,0.53125,0.65625,0.65625,0.04276439749983057,1346,1
93,Single Session,Open Set,erpcore p300,AR+PSD+LDA,14,session_1,0.25476947203682565,0.4973519472036826,0.49973519472036826,0.02782809140794812,1346,1
94,Single Session,Open Set,erpcore p300,AR+PSD+LDA,15,session_1,0.75,0.825,0.825,0.09661080502754885,1346,1
95,Single Session,Open Set,erpcore p300,AR+PSD+LDA,16,session_1,0.3416581388036103,0.709165813880361,0.7234165813880361,0.016508827785392647,1346,1
96,Single Session,Open Set,erpcore p300,AR+PSD+LDA,17,session_1,0.32499999999999996,0.5919249192491924,0.5991924919249192,0.017846762128386765,1346,1
97,Single Session,Open Set,erpcore p300,AR+PSD+LDA,18,session_1,0.5277777777777777,0.8888888888888888,0.8888888888888888,0.07642388608911317,1346,1
98,Single Session,Open Set,erpcore p300,AR+PSD+LDA,19,session_1,0.975,1.0,1.0,0.10523354666053536,1346,1
99,Single Session,Open Set,erpcore p300,AR+PSD+LDA,20,session_1,0.575,0.95,0.95,0.12342114209721192,1346,1
100,Single Session,Open Set,erpcore p300,AR+PSD+LDA,21,session_1,0.4722222222222222,0.6666666666666667,0.6666666666666667,0.13857020865050862,1346,1
101,Single Session,Open Set,erpcore p300,AR+PSD+LDA,22,session_1,0.28846905815996937,0.6635967890291148,0.6770739646171973,0.048539667680437666,1346,1
102,Single Session,Open Set,erpcore p300,AR+PSD+LDA,23,session_1,0.0,0.2510747607476075,0.27260747607476077,0.0031298363850205363,1346,1
103,Single Session,Open Set,erpcore p300,AR+PSD+LDA,24,session_1,0.6944444444444444,1.0,1.0,0.07656137508999311,1346,1
104,Single Session,Open Set,erpcore p300,AR+PSD+LDA,25,session_1,0.275,0.525,0.525,0.04551840334369907,1346,1
105,Single Session,Open Set,erpcore p300,AR+PSD+LDA,26,session_1,0.95,1.0,1.0,0.15045590884770843,1346,1
106,Single Session,Open Set,erpcore p300,AR+PSD+LDA,27,session_1,0.8214285714285714,1.0,1.0,0.1632665588368359,1346,1
107,Single Session,Open Set,erpcore p300,AR+PSD+LDA,28,session_1,0.39999999999999997,0.7415249152491525,0.7491524915249153,0.10385639415737652,1346,1
108,Single Session,Open Set,erpcore p300,AR+PSD+LDA,29,session_1,0.775,0.975,0.975,0.1178205717265215,1346,1
109,Single Session,Open Set,erpcore p300,AR+PSD+LDA,30,session_1,0.0,0.3958322916562499,0.489583229165625,0.0022598868440536404,1346,1
110,Single Session,Open Set,erpcore p300,AR+PSD+LDA,31,session_1,0.0,0.0,0.0,1e-05,1346,1
111,Single Session,Open Set,erpcore p300,AR+PSD+LDA,32,session_1,0.36111111111111116,0.6111111111111112,0.6111111111111112,0.08542316614670825,1346,1
112,Single Session,Open Set,erpcore p300,AR+PSD+LDA,33,session_1,0.95,0.95,0.95,0.12551732577078742,1346,1
113,Single Session,Open Set,erpcore p300,AR+PSD+LDA,34,session_1,0.4828786166649545,0.6927323061109398,0.6942732306110941,0.05340586522596259,1346,1
114,Single Session,Open Set,erpcore p300,AR+PSD+LDA,35,session_1,0.7083333333333334,0.9239788231215645,0.9548978823121566,0.06160441977901105,1346,1
115,Single Session,Open Set,erpcore p300,AR+PSD+LDA,36,session_1,0.1902491524915249,0.4670746707467075,0.4967074670746707,0.013426292083712467,1346,1
116,Single Session,Open Set,erpcore p300,AR+PSD+LDA,37,session_1,0.625,0.775,0.775,0.057006924688445995,1346,1
117,Single Session,Open Set,erpcore p300,AR+PSD+LDA,38,session_1,0.5277777777777778,0.8333333333333333,0.8333333333333333,0.08627010599625416,1346,1
118,Single Session,Open Set,erpcore p300,AR+PSD+LDA,39,session_1,0.23262457624576247,0.7070613206132061,0.8132061320613206,0.02263057899326079,1346,1
119,Single Session,Open Set,erpcore p300,AR+PSD+LDA,40,session_1,0.5318887077759666,0.9981888707775967,0.9998188870777597,0.05272782514573689,1346,1
120,Single Session,Open Set,erpcore p300,AR+PSD+NB,1,session_1,0.4450981017746685,0.7489540768423557,0.7748954076842355,0.046511454914952705,1346,1
121,Single Session,Open Set,erpcore p300,AR+PSD+NB,2,session_1,0.024999999999999994,0.4040487904879049,0.5129048790487905,0.026524892483201584,1346,1
122,Single Session,Open Set,erpcore p300,AR+PSD+NB,3,session_1,0.4538873166509443,0.9306659733263999,0.99306659733264,0.16666666666668575,1346,1
123,Single Session,Open Set,erpcore p300,AR+PSD+NB,4,session_1,0.6136908219161936,0.9058682771835692,0.9905868277183569,0.04071213573148558,1346,1
124,Single Session,Open Set,erpcore p300,AR+PSD+NB,5,session_1,0.43421337784806424,0.7376710552819814,0.7712671055281981,0.08612155388471171,1346,1
125,Single Session,Open Set,erpcore p300,AR+PSD+NB,6,session_1,0.49499994999950003,0.49949999499995,0.49994999949999497,0.33333333333333337,1346,1
126,Single Session,Open Set,erpcore p300,AR+PSD+NB,7,session_1,0.8909956419825636,0.9890995641982563,0.9989099564198256,0.20634920634922446,1346,1
127,Single Session,Open Set,erpcore p300,AR+PSD+NB,8,session_1,0.4412806307550255,0.917863494874265,0.9917863494874265,0.11677475311177592,1346,1
128,Single Session,Open Set,erpcore p300,AR+PSD+NB,9,session_1,0.2909170678245244,0.5072167067824525,0.5288466706782452,0.09375250000000009,1346,1
129,Single Session,Open Set,erpcore p300,AR+PSD+NB,10,session_1,0.9469334207994095,0.994693342079941,0.9994693342079941,0.21115538844611553,1346,1
130,Single Session,Open Set,erpcore p300,AR+PSD+NB,11,session_1,0.6248976460352839,0.7374897646035284,0.7487489764603529,0.07897320263676269,1346,1
131,Single Session,Open Set,erpcore p300,AR+PSD+NB,12,session_1,0.6700830752896274,0.7420083075289627,0.7492008307528962,0.06487056803489505,1346,1
132,Single Session,Open Set,erpcore p300,AR+PSD+NB,13,session_1,0.381390234356889,0.7541386209316638,0.8066638620931663,0.046104299781543345,1346,1
133,Single Session,Open Set,erpcore p300,AR+PSD+NB,14,session_1,0.4602676235095684,0.8961510448437817,0.9896151044843782,0.04513976319466703,1346,1
134,Single Session,Open Set,erpcore p300,AR+PSD+NB,15,session_1,0.7845308190417739,0.9784530819041773,0.9978453081904177,0.1202686662101076,1346,1
135,Single Session,Open Set,erpcore p300,AR+PSD+NB,16,session_1,0.07500000000000001,0.20774957749577497,0.2457749577495775,0.042906139122478974,1346,1
136,Single Session,Open Set,erpcore p300,AR+PSD+NB,17,session_1,0.8057465986207772,0.9805746598620777,0.9980574659862077,0.079702499480063,1346,1
137,Single Session,Open Set,erpcore p300,AR+PSD+NB,18,session_1,0.3921069766253218,0.7642106976625322,0.8014210697662533,0.05059070839149638,1346,1
138,Single Session,Open Set,erpcore p300,AR+PSD+NB,19,session_1,0.46079334808126404,0.8956786058008364,0.9895678605800836,0.06302856282336765,1346,1
139,Single Session,Open Set,erpcore p300,AR+PSD+NB,20,session_1,0.7033601590343194,0.956948157024843,0.9956948157024844,0.15510389176658637,1346,1
140,Single Session,Open Set,erpcore p300,AR+PSD+NB,21,session_1,0.3721812614951546,0.8777170311385654,0.9877717031138565,0.024884966293412233,1346,1
141,Single Session,Open Set,erpcore p300,AR+PSD+NB,22,session_1,0.6923284206158975,0.9658158912254147,0.9965815891225415,0.09867222092531015,1346,1
142,Single Session,Open Set,erpcore p300,AR+PSD+NB,23,session_1,0.39668053498716804,0.6774172059902418,0.7652417205990242,0.044933340846371954,1346,1
143,Single Session,Open Set,erpcore p300,AR+PSD+NB,24,session_1,0.8054639637305464,0.9805463963730547,0.9980546396373055,0.05553133175532578,1346,1
144,Single Session,Open Set,erpcore p300,AR+PSD+NB,25,session_1,0.6850236359506452,0.9685023635950646,0.9968502363595064,0.06844620773553917,1346,1
145,Single Session,Open Set,erpcore p300,AR+PSD+NB,26,session_1,0.8785120062739089,0.987851200627391,0.9987851200627391,0.08227063071931387,1346,1
146,Single Session,Open Set,erpcore p300,AR+PSD+NB,27,session_1,0.6745962536845446,0.9651260186990545,0.9965126018699054,0.07853178993396435,1346,1
147,Single Session,Open Set,erpcore p300,AR+PSD+NB,28,session_1,0.9218339465045795,0.9921833946504579,0.9992183394650458,0.24577624565753414,1346,1
148,Single Session,Open Set,erpcore p300,AR+PSD+NB,29,session_1,0.885746841664514,0.9885746841664514,0.9988574684166451,0.1649689027987481,1346,1
149,Single Session,Open Set,erpcore p300,AR+PSD+NB,30,session_1,0.438607997191083,0.932749327493275,0.9932749327493275,0.024650532196136755,1346,1
150,Single Session,Open Set,erpcore p300,AR+PSD+NB,31,session_1,0.49478008505575244,0.920564769373184,0.9920564769373184,0.05626702087778389,1346,1
151,Single Session,Open Set,erpcore p300,AR+PSD+NB,32,session_1,0.8534736434483853,0.9853473643448385,0.9985347364344839,0.09315254806036559,1346,1
152,Single Session,Open Set,erpcore p300,AR+PSD+NB,33,session_1,0.7966900163446662,0.9796690016344666,0.9979669001634467,0.07516210738308424,1346,1
153,Single Session,Open Set,erpcore p300,AR+PSD+NB,34,session_1,0.6462886682738882,0.7646288668273888,0.7764628866827389,0.07640020806819565,1346,1
154,Single Session,Open Set,erpcore p300,AR+PSD+NB,35,session_1,0.9035183804218995,0.99035183804219,0.999035183804219,0.13716888854279446,1346,1
155,Single Session,Open Set,erpcore p300,AR+PSD+NB,36,session_1,0.19674696746967468,0.6930910975776425,0.7443091097577642,0.010478910730804812,1346,1
156,Single Session,Open Set,erpcore p300,AR+PSD+NB,37,session_1,0.645527316617704,0.7395527316617705,0.748955273166177,0.06599422396798404,1346,1
157,Single Session,Open Set,erpcore p300,AR+PSD+NB,38,session_1,0.6616988981337625,0.7911698898133763,0.8041169889813375,0.10318674506039516,1346,1
158,Single Session,Open Set,erpcore p300,AR+PSD+NB,39,session_1,0.7484131984176985,0.9748413198417698,0.9974841319841771,0.06650907767047082,1346,1
159,Single Session,Open Set,erpcore p300,AR+PSD+NB,40,session_1,0.8113581629525485,0.9811358162952548,0.9981135816295256,0.08472455761069751,1346,1
160,Single Session,Open Set,erpcore p300,AR+PSD+KNN,1,session_1,0.13657377314513885,0.2753512720312389,0.32753512720312394,0.05471977303680986,1346,1
161,Single Session,Open Set,erpcore p300,AR+PSD+KNN,2,session_1,0.3388309508095081,0.7134996349963498,0.7463499634996349,0.042825205969217676,1346,1
162,Single Session,Open Set,erpcore p300,AR+PSD+KNN,3,session_1,0.2719429740593702,0.5737400892527444,0.6323740089252744,0.049519645643527316,1346,1
163,Single Session,Open Set,erpcore p300,AR+PSD+KNN,4,session_1,0.11718648436484366,0.2405308428084281,0.27717808428084284,0.038643790063959155,1346,1
164,Single Session,Open Set,erpcore p300,AR+PSD+KNN,5,session_1,0.35709940432737663,0.6897468974689747,0.7439746897468974,0.0521755790703968,1346,1
165,Single Session,Open Set,erpcore p300,AR+PSD+KNN,6,session_1,0.0,0.0,0.0,1e-05,1346,1
166,Single Session,Open Set,erpcore p300,AR+PSD+KNN,7,session_1,0.0,0.09009238240530554,0.10900923824053058,0.003663389273326546,1346,1
167,Single Session,Open Set,erpcore p300,AR+PSD+KNN,8,session_1,0.22638804860270825,0.4264439866620889,0.4676443986662089,0.057866691994617886,1346,1
168,Single Session,Open Set,erpcore p300,AR+PSD+KNN,9,session_1,0.0,0.0,0.0,1e-05,1346,1
169,Single Session,Open Set,erpcore p300,AR+PSD+KNN,10,session_1,0.9031273207468917,0.9903127320746892,0.9990312732074689,0.24886709028093534,1346,1
170,Single Session,Open Set,erpcore p300,AR+PSD+KNN,11,session_1,0.0,0.0,0.0,1e-05,1346,1
171,Single Session,Open Set,erpcore p300,AR+PSD+KNN,12,session_1,0.16747196548563228,0.3653120906209062,0.4021562090620906,0.023393073744082317,1346,1
172,Single Session,Open Set,erpcore p300,AR+PSD+KNN,13,session_1,0.17076967644676447,0.35120809541428744,0.37262080954142873,0.0715445989043012,1346,1
173,Single Session,Open Set,erpcore p300,AR+PSD+KNN,14,session_1,0.13774856498564986,0.45296171711717115,0.5234211717117171,0.021745755399748656,1346,1
174,Single Session,Open Set,erpcore p300,AR+PSD+KNN,15,session_1,0.32016611832784997,0.6867488674886748,0.7886748867488674,0.1013192583234894,1346,1
175,Single Session,Open Set,erpcore p300,AR+PSD+KNN,16,session_1,0.24743638061380607,0.3398623986239862,0.3489862398623986,0.03282894088674831,1346,1
176,Single Session,Open Set,erpcore p300,AR+PSD+KNN,17,session_1,0.0356245229118958,0.22593675936759366,0.29259367593675933,0.008963080905218789,1346,1
177,Single Session,Open Set,erpcore p300,AR+PSD+KNN,18,session_1,0.22607755080818784,0.47519364082529714,0.5475193640825298,0.08420579245557844,1346,1
178,Single Session,Open Set,erpcore p300,AR+PSD+KNN,19,session_1,0.395759997372701,0.5567331506648401,0.573173315066484,0.11627829362765427,1346,1
179,Single Session,Open Set,erpcore p300,AR+PSD+KNN,20,session_1,0.6427548525485255,0.834349343493435,0.8934349343493435,0.11102030885511031,1346,1
180,Single Session,Open Set,erpcore p300,AR+PSD+KNN,21,session_1,0.1517795441112306,0.2646223099657897,0.276462230996579,0.053206792741339104,1346,1
181,Single Session,Open Set,erpcore p300,AR+PSD+KNN,22,session_1,0.29770723127399346,0.4887466731810175,0.531017524460959,0.1137119679841848,1346,1
182,Single Session,Open Set,erpcore p300,AR+PSD+KNN,23,session_1,0.08059484166270234,0.3269992699926999,0.39269992699927003,0.0527348998491973,1346,1
183,Single Session,Open Set,erpcore p300,AR+PSD+KNN,24,session_1,0.4988642247533587,0.8120307591964808,0.8562030759196481,0.06480856340491958,1346,1
184,Single Session,Open Set,erpcore p300,AR+PSD+KNN,25,session_1,0.25,0.2875623756237562,0.29875623756237557,0.13718461659399897,1346,1
185,Single Session,Open Set,erpcore p300,AR+PSD+KNN,26,session_1,0.8467496947696749,0.95,0.95,0.2744356123733566,1346,1
186,Single Session,Open Set,erpcore p300,AR+PSD+KNN,27,session_1,0.1343024501673588,0.584445487312016,0.6691588344454873,0.029119284337114477,1346,1
187,Single Session,Open Set,erpcore p300,AR+PSD+KNN,28,session_1,0.44330941309413097,0.6103121031210312,0.6460312103121031,0.23176400539811984,1346,1
188,Single Session,Open Set,erpcore p300,AR+PSD+KNN,29,session_1,0.43163981639816407,0.6392843928439285,0.693928439284393,0.11233617725360642,1346,1
189,Single Session,Open Set,erpcore p300,AR+PSD+KNN,30,session_1,0.024073759256111077,0.17444368888133327,0.24244436888813334,0.0040946934604904625,1346,1
190,Single Session,Open Set,erpcore p300,AR+PSD+KNN,31,session_1,0.0,0.0,0.0,1e-05,1346,1
191,Single Session,Open Set,erpcore p300,AR+PSD+KNN,32,session_1,0.43324084232905824,0.662319123191232,0.6912319123191233,0.13986191623874217,1346,1
192,Single Session,Open Set,erpcore p300,AR+PSD+KNN,33,session_1,0.474623915882016,0.6524872748727487,0.6727487274872749,0.12783733954294646,1346,1
