,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,epochs_duration
16,Single Session,Open Set,mantegna 2019,AR+PSD+SVM,17,session_1,0.10869565217391305,0.28260869565217395,0.28260869565217395,0.0458618669110187,2789,1.0
17,Single Session,Open Set,mantegna 2019,AR+PSD+SVM,18,session_1,0.15217391304347827,0.3586956521739131,0.3586956521739131,0.07951696278985237,2789,1.0
18,Single Session,Open Set,mantegna 2019,AR+PSD+SVM,19,session_1,0.03260869565217392,0.08695652173913043,0.08695652173913043,0.022089054001597896,2789,1.0
19,Single Session,Open Set,mantegna 2019,AR+PSD+SVM,20,session_1,0.03260869565217392,0.32608695652173914,0.32608695652173914,0.02339181142322607,2789,1.0
20,Single Session,Open Set,mantegna 2019,AR+PSD+SVM,21,session_1,0.043478260869565216,0.25,0.25,0.01950524557179163,2789,1.0
21,Single Session,Open Set,mantegna 2019,AR+PSD+SVM,22,session_1,0.09782608695652176,0.25,0.25,0.02947302573585864,2789,1.0
22,Single Session,Open Set,mantegna 2019,AR+PSD+SVM,23,session_1,0.043478260869565244,0.20652173913043478,0.20652173913043478,0.02834017820427334,2789,1.0
23,Single Session,Open Set,mantegna 2019,AR+PSD+SVM,24,session_1,0.043478260869565216,0.1956521739130435,0.1956521739130435,0.04054463228944667,2789,1.0
24,Single Session,Open Set,mantegna 2019,AR+PSD+SVM,25,session_1,0.03260869565217389,0.11956521739130435,0.11956521739130435,0.033303622684689525,2789,1.0
25,Single Session,Open Set,mantegna 2019,AR+PSD+SVM,26,session_1,0.0,0.05434782608695651,0.05434782608695651,0.0021420298534322447,2789,1.0
26,Single Session,Open Set,mantegna 2019,AR+PSD+SVM,27,session_1,0.16304347826086954,0.3586956521739131,0.3586956521739131,0.043478260869419305,2789,1.0
27,Single Session,Open Set,mantegna 2019,AR+PSD+SVM,28,session_1,0.11956521739130435,0.1956521739130435,0.1956521739130435,0.027263520043266598,2789,1.0
28,Single Session,Open Set,mantegna 2019,AR+PSD+SVM,29,session_1,0.021739130434782594,0.1847826086956522,0.1847826086956522,0.021837152348222574,2789,1.0
29,Single Session,Open Set,mantegna 2019,AR+PSD+SVM,30,session_1,0.14130434782608695,0.46739130434782605,0.46739130434782605,0.05886183300537842,2789,1.0
30,Single Session,Open Set,mantegna 2019,AR+PSD+SVM,31,session_1,0.26086956521739135,0.31521739130434784,0.31521739130434784,0.034241699536015385,2789,1.0
31,Single Session,Open Set,mantegna 2019,AR+PSD+LR,1,session_1,0.44565217391304346,0.5978260869565217,0.5978260869565217,0.014787422220408807,2789,1.0
32,Single Session,Open Set,mantegna 2019,AR+PSD+LR,2,session_1,0.0,0.010869565217391297,0.010869565217391297,0.0007023471336306012,2789,1.0
33,Single Session,Open Set,mantegna 2019,AR+PSD+LR,3,session_1,0.021739130434782594,0.06521739130434784,0.06521739130434784,0.012559737957649317,2789,1.0
34,Single Session,Open Set,mantegna 2019,AR+PSD+LR,4,session_1,0.4130434782608695,1.0,1.0,0.04983240643587154,2789,1.0
35,Single Session,Open Set,mantegna 2019,AR+PSD+LR,5,session_1,0.4347826086956522,0.7934782608695652,0.7934782608695652,0.04535589126906522,2789,1.0
36,Single Session,Open Set,mantegna 2019,AR+PSD+LR,6,session_1,0.33695652173913043,0.673913043478261,0.673913043478261,0.04143241807388507,2789,1.0
37,Single Session,Open Set,mantegna 2019,AR+PSD+LR,7,session_1,0.6630434782608695,0.826086956521739,0.826086956521739,0.08895855845106071,2789,1.0
38,Single Session,Open Set,mantegna 2019,AR+PSD+LR,8,session_1,0.08695652173913046,0.5869565217391304,0.5869565217391304,0.011861168712450059,2789,1.0
39,Single Session,Open Set,mantegna 2019,AR+PSD+LR,9,session_1,0.24239101086663042,0.7540271054884462,0.7601853192444968,0.019203675061999954,2789,1.0
40,Single Session,Open Set,mantegna 2019,AR+PSD+LR,10,session_1,0.34782608695652173,0.8004401783148267,0.8039570613097435,0.06307308044396848,2789,1.0
41,Single Session,Open Set,mantegna 2019,AR+PSD+LR,11,session_1,0.2282608695652174,0.75,0.75,0.021285637663618844,2789,1.0
42,Single Session,Open Set,mantegna 2019,AR+PSD+LR,12,session_1,0.6956521739130435,0.8586956521739131,0.8586956521739131,0.09327176282087457,2789,1.0
43,Single Session,Open Set,mantegna 2019,AR+PSD+LR,13,session_1,0.010869565217391297,0.2717391304347826,0.2717391304347826,0.007201196832297356,2789,1.0
44,Single Session,Open Set,mantegna 2019,AR+PSD+LR,14,session_1,0.1630434782608696,0.5760869565217391,0.5760869565217391,0.053585378228927324,2789,1.0
45,Single Session,Open Set,mantegna 2019,AR+PSD+LR,15,session_1,0.2391304347826087,0.6956521739130436,0.6956521739130436,0.03668506111206127,2789,1.0
46,Single Session,Open Set,mantegna 2019,AR+PSD+LR,16,session_1,0.25,0.5108695652173914,0.5108695652173914,0.0062061352002559435,2789,1.0
47,Single Session,Open Set,mantegna 2019,AR+PSD+LR,17,session_1,0.06521739130434784,0.46739130434782605,0.46739130434782605,0.013996518511458073,2789,1.0
48,Single Session,Open Set,mantegna 2019,AR+PSD+LR,18,session_1,0.641304347826087,0.9891304347826086,0.9891304347826086,0.09213310028315502,2789,1.0
49,Single Session,Open Set,mantegna 2019,AR+PSD+LR,19,session_1,0.09782608695652173,0.5869565217391304,0.5869565217391304,0.013599028673129007,2789,1.0
50,Single Session,Open Set,mantegna 2019,AR+PSD+LR,20,session_1,0.5217391304347826,0.7391304347826086,0.7391304347826086,0.03261782462858172,2789,1.0
51,Single Session,Open Set,mantegna 2019,AR+PSD+LR,21,session_1,0.13043478260869565,0.8913043478260869,0.8913043478260869,0.015134946480276646,2789,1.0
52,Single Session,Open Set,mantegna 2019,AR+PSD+LR,22,session_1,0.21739130434782608,0.32608695652173914,0.32608695652173914,0.016541401399996377,2789,1.0
53,Single Session,Open Set,mantegna 2019,AR+PSD+LR,23,session_1,0.11956521739130435,0.7214129749993152,0.7275760801086272,0.022134920329752568,2789,1.0
54,Single Session,Open Set,mantegna 2019,AR+PSD+LR,24,session_1,0.08695652173913046,0.6413043478260869,0.6413043478260869,0.016471376297214613,2789,1.0
55,Single Session,Open Set,mantegna 2019,AR+PSD+LR,25,session_1,0.28260869565217395,0.533380333803338,0.5424684681629425,0.04477351994083041,2789,1.0
56,Single Session,Open Set,mantegna 2019,AR+PSD+LR,26,session_1,0.2608695652173913,0.5108695652173914,0.5108695652173914,0.016430842286436168,2789,1.0
57,Single Session,Open Set,mantegna 2019,AR+PSD+LR,27,session_1,0.021739130434782594,0.4347826086956522,0.4347826086956522,0.010373137758599847,2789,1.0
58,Single Session,Open Set,mantegna 2019,AR+PSD+LR,28,session_1,0.2608695652173913,0.6304347826086957,0.6304347826086957,0.027216666736087653,2789,1.0
59,Single Session,Open Set,mantegna 2019,AR+PSD+LR,29,session_1,0.31521739130434784,0.7065217391304348,0.7065217391304348,0.020997496905637125,2789,1.0
60,Single Session,Open Set,mantegna 2019,AR+PSD+LR,30,session_1,0.40217391304347827,0.9239130434782609,0.9239130434782609,0.04581383399992527,2789,1.0
61,Single Session,Open Set,mantegna 2019,AR+PSD+LR,31,session_1,0.26086956521739135,0.7717391304347826,0.7717391304347826,0.03886002015230584,2789,1.0
62,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,1,session_1,0.39713283860527393,0.5549306751648753,0.5641887196904005,0.024065466056312948,2789,1.0
63,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,2,session_1,0.0,0.0,0.0,1e-05,2789,1.0
64,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,3,session_1,0.05434782608695651,0.5543478260869565,0.5543478260869565,0.0182629386752303,2789,1.0
65,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,4,session_1,0.48913043478260865,1.0,1.0,0.07321030677598767,2789,1.0
66,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,5,session_1,0.41765760542980923,0.8286677926067798,0.8459102575215476,0.041770267062992195,2789,1.0
67,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,6,session_1,0.2950208359026087,0.5833060890216195,0.6159393045543359,0.040388071695966074,2789,1.0
68,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,7,session_1,0.6956521739130435,0.8656521347822174,0.8691739091303956,0.09626748594428008,2789,1.0
69,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,8,session_1,0.26086956521739135,0.7103259076069022,0.7264673733693858,0.01929839147697714,2789,1.0
70,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,9,session_1,0.19387252172916986,0.5726840931123409,0.6050944962677558,0.018813361060566674,2789,1.0
71,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,10,session_1,0.6413043478260869,0.8569836785324375,0.8585244548097655,0.07616324408630101,2789,1.0
72,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,11,session_1,0.398572898772466,0.7400746290071596,0.749007462900716,0.05468375950464011,2789,1.0
73,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,12,session_1,0.8804347826086957,0.9565217391304348,0.9565217391304348,0.11738395813788048,2789,1.0
74,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,13,session_1,0.09782608695652173,0.4836508147690173,0.6059737771290756,0.039186378996620745,2789,1.0
75,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,14,session_1,0.2934782608695652,0.717391304347826,0.717391304347826,0.06107993198018845,2789,1.0
76,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,15,session_1,0.3695652173913043,0.8526666063762087,0.8580927475941427,0.03156867111933297,2789,1.0
77,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,16,session_1,0.2929346684771196,0.7488586842390164,0.7498858684239016,0.03529114954058116,2789,1.0
78,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,17,session_1,0.29347826086956524,0.9539166406156816,0.9562612292789594,0.030830717242206714,2789,1.0
79,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,18,session_1,0.7391304347826088,0.9456521739130435,0.9456521739130435,0.11703301753703618,2789,1.0
80,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,19,session_1,0.08695652173913046,0.5031272051850953,0.5492257639967705,0.022282689223772155,2789,1.0
81,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,20,session_1,0.6630434782608696,0.8043478260869565,0.8043478260869565,0.04467147286419194,2789,1.0
82,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,21,session_1,0.8152173913043479,0.9565217391304348,0.9565217391304348,0.08562311943546332,2789,1.0
83,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,22,session_1,0.29098757390735963,0.836570984286918,0.8956136201678222,0.03046525416582246,2789,1.0
84,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,23,session_1,0.1706514891235869,0.5656516347772174,0.6141738591298955,0.03568910491865675,2789,1.0
85,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,24,session_1,0.3804347826086957,0.6966845755414075,0.7153206314671843,0.07492238600634082,2789,1.0
86,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,25,session_1,0.2809004953403571,0.5552909411081688,0.5740073549803821,0.04485025478922086,2789,1.0
87,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,26,session_1,0.24793400107914124,0.5432008823193822,0.6314940012754164,0.013854452570434505,2789,1.0
88,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,27,session_1,0.08695652173913043,0.6847826086956521,0.6847826086956521,0.024062206314610785,2789,1.0
89,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,28,session_1,0.24752637770280142,0.4443178551615845,0.44551874203789765,0.0282612830677251,2789,1.0
90,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,29,session_1,0.6847826086956522,0.9456521739130435,0.9456521739130435,0.046351759134729456,2789,1.0
91,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,30,session_1,0.4782608695652174,0.8595758783674793,0.878348892184574,0.08915071293011884,2789,1.0
92,Single Session,Open Set,mantegna 2019,AR+PSD+LDA,31,session_1,0.3695652173913044,0.9130434782608696,0.9130434782608696,0.052631177339084595,2789,1.0
93,Single Session,Open Set,mantegna 2019,AR+PSD+NB,1,session_1,0.9689705525621828,0.9968970552562182,0.9996897055256218,0.2561335154461441,2789,1.0
94,Single Session,Open Set,mantegna 2019,AR+PSD+NB,2,session_1,0.67141965756042,0.9049671918343898,0.990496719183439,0.0795178009047506,2789,1.0
95,Single Session,Open Set,mantegna 2019,AR+PSD+NB,3,session_1,0.24523119522310535,0.476370420604017,0.5269848681473582,0.03455859261479144,2789,1.0
96,Single Session,Open Set,mantegna 2019,AR+PSD+NB,4,session_1,0.9428168337154221,0.9942816833715422,0.9994281683371542,0.17940559637238382,2789,1.0
97,Single Session,Open Set,mantegna 2019,AR+PSD+NB,5,session_1,0.9667614936593715,0.9966761493659371,0.9996676149365937,0.23788355410734996,2789,1.0
98,Single Session,Open Set,mantegna 2019,AR+PSD+NB,6,session_1,0.8576556039626587,0.9857655603962658,0.9985765560396265,0.09515743492953985,2789,1.0
99,Single Session,Open Set,mantegna 2019,AR+PSD+NB,7,session_1,0.9771453654276523,0.9977145365427652,0.9997714536542766,0.31919343401238615,2789,1.0
100,Single Session,Open Set,mantegna 2019,AR+PSD+NB,8,session_1,0.9508145576973479,0.9950814557697348,0.9995081455769735,0.1822665065269353,2789,1.0
101,Single Session,Open Set,mantegna 2019,AR+PSD+NB,9,session_1,0.5065008565344996,0.9455193495634804,0.9945519349563481,0.08797755675660157,2789,1.0
102,Single Session,Open Set,mantegna 2019,AR+PSD+NB,10,session_1,0.9760016857659298,0.9976001685765931,0.9997600168576593,0.30460264827817307,2789,1.0
103,Single Session,Open Set,mantegna 2019,AR+PSD+NB,11,session_1,0.9773717466670724,0.9977371746667072,0.9997737174666708,0.32694294831309884,2789,1.0
104,Single Session,Open Set,mantegna 2019,AR+PSD+NB,12,session_1,0.9746167506996233,0.9974616750699623,0.9997461675069963,0.2868717604817198,2789,1.0
105,Single Session,Open Set,mantegna 2019,AR+PSD+NB,13,session_1,0.960802394241052,0.9960802394241052,0.9996080239424106,0.2115622929693423,2789,1.0
106,Single Session,Open Set,mantegna 2019,AR+PSD+NB,14,session_1,0.9249763241251796,0.992497632412518,0.9992497632412518,0.14711332251463954,2789,1.0
107,Single Session,Open Set,mantegna 2019,AR+PSD+NB,15,session_1,0.9715123430211628,0.9971512343021163,0.9997151234302116,0.28542568461024687,2789,1.0
108,Single Session,Open Set,mantegna 2019,AR+PSD+NB,16,session_1,0.9414205311590129,0.9941420531159013,0.9994142053115902,0.18649821628543878,2789,1.0
109,Single Session,Open Set,mantegna 2019,AR+PSD+NB,17,session_1,0.9546284573927677,0.9954628457392767,0.9995462845739278,0.28479981052598313,2789,1.0
110,Single Session,Open Set,mantegna 2019,AR+PSD+NB,18,session_1,0.9718237496606991,0.99718237496607,0.9997182374966069,0.30028073523490223,2789,1.0
111,Single Session,Open Set,mantegna 2019,AR+PSD+NB,19,session_1,0.9436816683990809,0.9943681668399081,0.9994368166839909,0.19552128455590767,2789,1.0
112,Single Session,Open Set,mantegna 2019,AR+PSD+NB,20,session_1,0.9689937074513624,0.9968993707451362,0.9996899370745136,0.27791673975005293,2789,1.0
113,Single Session,Open Set,mantegna 2019,AR+PSD+NB,21,session_1,0.9641179856912174,0.9964117985691218,0.9996411798569123,0.2296035650370808,2789,1.0
114,Single Session,Open Set,mantegna 2019,AR+PSD+NB,22,session_1,0.7367915680641832,0.9736791568064183,0.9973679156806419,0.05494801966180203,2789,1.0
115,Single Session,Open Set,mantegna 2019,AR+PSD+NB,23,session_1,0.7215077195148987,0.9721507719514899,0.997215077195149,0.07905788731511737,2789,1.0
116,Single Session,Open Set,mantegna 2019,AR+PSD+NB,24,session_1,0.971033488133102,0.9971033488133101,0.999710334881331,0.2753240509041761,2789,1.0
117,Single Session,Open Set,mantegna 2019,AR+PSD+NB,25,session_1,0.9639844532397494,0.9963984453239749,0.9996398445323975,0.2429514473018942,2789,1.0
118,Single Session,Open Set,mantegna 2019,AR+PSD+NB,26,session_1,0.9365510163764599,0.9936551016376459,0.9993655101637646,0.19901715527067676,2789,1.0
119,Single Session,Open Set,mantegna 2019,AR+PSD+NB,27,session_1,0.9424358433103723,0.9942435843310372,0.9994243584331037,0.1567753692619375,2789,1.0
120,Single Session,Open Set,mantegna 2019,AR+PSD+NB,28,session_1,0.9776841590281838,0.9977684159028184,0.9997768415902818,0.3189204611938472,2789,1.0
121,Single Session,Open Set,mantegna 2019,AR+PSD+NB,29,session_1,0.9625580744989801,0.996255807449898,0.9996255807449899,0.2217277262568661,2789,1.0
122,Single Session,Open Set,mantegna 2019,AR+PSD+NB,30,session_1,0.9322498836527324,0.9932249883652733,0.9993224988365274,0.1628066941733753,2789,1.0
123,Single Session,Open Set,mantegna 2019,AR+PSD+NB,31,session_1,0.592037845844297,0.9592037845844297,0.995920378458443,0.04253480509011546,2789,1.0
124,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,1,session_1,0.045029817222009244,0.08405410141057934,0.10623149709757967,0.03406599132530631,2789,1.0
125,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,2,session_1,0.010760868478250002,0.010858695543477154,0.010868478249999897,0.01042416666666666,2789,1.0
126,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,3,session_1,0.17227208503969096,0.31333219129292744,0.33459408869451013,0.04331286724104391,2789,1.0
127,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,4,session_1,0.30156396090358417,0.6864436035664705,0.8708182734001253,0.11002328395686606,2789,1.0
128,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,5,session_1,0.18680319411889776,0.3798763712274804,0.4195093762531828,0.10410016846994721,2789,1.0
129,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,6,session_1,0.2944579956158768,0.5838367178138184,0.6942532369987732,0.060846291623566875,2789,1.0
130,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,7,session_1,0.6201476531905787,0.8796406442325293,0.939051020944992,0.15985893158001707,2789,1.0
131,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,8,session_1,0.10681122446317631,0.19989826709861303,0.22542460931855696,0.04494860324154896,2789,1.0
132,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,9,session_1,0.1757675041509417,0.4988323796281441,0.6661875857889014,0.06895429309082292,2789,1.0
133,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,10,session_1,0.5495127610138978,0.850538614081793,0.8970103831473097,0.13369271912609468,2789,1.0
134,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,11,session_1,0.2442671942247373,0.7265527003096118,0.8748291830744394,0.050563035975632276,2789,1.0
135,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,12,session_1,0.7953196325872852,0.9781573902695548,0.9978157390269555,0.18504481265977385,2789,1.0
136,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,13,session_1,0.12663670242840536,0.3268910949979065,0.3457325877606602,0.049448166206507896,2789,1.0
137,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,14,session_1,0.3014910789635847,0.7618895754174932,0.9174933053678362,0.06607697895282193,2789,1.0
138,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,15,session_1,0.5452872993612878,0.7219851797180179,0.7765463440587583,0.12269785456552529,2789,1.0
139,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,16,session_1,0.2656775100359699,0.6007735077350773,0.6861643072952468,0.0471112255812201,2789,1.0
140,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,17,session_1,0.3663972322953043,0.6724125936911542,0.7128934332821589,0.08117916354916616,2789,1.0
141,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,18,session_1,0.595024470545217,0.7761971758677518,0.8308805871519926,0.1220881685075587,2789,1.0
142,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,19,session_1,0.17292193453335503,0.46783444887588976,0.5848269231484585,0.09240115458723136,2789,1.0
143,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,20,session_1,0.4179371888316791,0.7409123004273521,0.8077868822166483,0.09569533013503898,2789,1.0
144,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,21,session_1,0.3995885715019147,0.771574439346878,0.8499835308912095,0.05983453794911415,2789,1.0
145,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,22,session_1,0.24073827694798688,0.46102982768958123,0.5156682001602624,0.047555671623678755,2789,1.0
146,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,23,session_1,0.188210361658482,0.5416935691096041,0.7291693569109604,0.058994184536623986,2789,1.0
147,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,24,session_1,0.1912663359941053,0.6106290410730195,0.7360629041073019,0.062339611100843975,2789,1.0
148,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,25,session_1,0.26227622320355276,0.4745414845452802,0.6539758875849628,0.04741710822929279,2789,1.0
149,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,26,session_1,0.15992108666906066,0.36110285015893645,0.3980668067550241,0.02202035937355383,2789,1.0
150,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,27,session_1,0.3895805079716855,0.5607453900625963,0.584335408571477,0.09412903679215387,2789,1.0
151,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,28,session_1,0.35546820142114466,0.4808410040622145,0.5078667091018736,0.06655003538481552,2789,1.0
152,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,29,session_1,0.422429661667217,0.7327604797787108,0.7678412653691755,0.10128869373649146,2789,1.0
153,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,30,session_1,0.4333521021545619,0.840422317266651,0.984042231726665,0.09802531136267781,2789,1.0
154,Single Session,Open Set,mantegna 2019,AR+PSD+KNN,31,session_1,0.29630668977497227,0.6552139434437824,0.9655213943443782,0.050417163391303456,2789,1.0
155,Single Session,Open Set,mantegna 2019,AR+PSD+RF,1,session_1,0.0214672934772826,0.07437498288026359,0.07591575915759158,0.013001988052456092,2789,1.0
156,Single Session,Open Set,mantegna 2019,AR+PSD+RF,2,session_1,0.0,0.010869565217391297,0.010869565217391297,0.0013146895424836595,2789,1.0
157,Single Session,Open Set,mantegna 2019,AR+PSD+RF,3,session_1,0.043478260869565216,0.07608695652173914,0.07608695652173914,0.017988673140744933,2789,1.0
158,Single Session,Open Set,mantegna 2019,AR+PSD+RF,4,session_1,0.07608695652173911,0.14130434782608695,0.14130434782608695,0.04805342426818794,2789,1.0
159,Single Session,Open Set,mantegna 2019,AR+PSD+RF,5,session_1,0.13043478260869568,0.1956521739130435,0.1956521739130435,0.041659430172146274,2789,1.0
160,Single Session,Open Set,mantegna 2019,AR+PSD+RF,6,session_1,0.11956521739130435,0.2887063653245228,0.30278368001071315,0.01768210218676931,2789,1.0
161,Single Session,Open Set,mantegna 2019,AR+PSD+RF,7,session_1,0.18967371738934782,0.33695652173913043,0.33695652173913043,0.09718257858250351,2789,1.0
162,Single Session,Open Set,mantegna 2019,AR+PSD+RF,8,session_1,0.010869565217391297,0.010869565217391297,0.010869565217391297,0.0108770652173913,2789,1.0
163,Single Session,Open Set,mantegna 2019,AR+PSD+RF,9,session_1,0.07608695652173914,0.30434782608695654,0.30434782608695654,0.024800502292114224,2789,1.0
164,Single Session,Open Set,mantegna 2019,AR+PSD+RF,10,session_1,0.1706514891235869,0.3953260184775761,0.40148912358688804,0.07176960417202696,2789,1.0
165,Single Session,Open Set,mantegna 2019,AR+PSD+RF,11,session_1,0.10869565217391305,0.31923906195583696,0.3254021670651489,0.04605204529790168,2789,1.0
166,Single Session,Open Set,mantegna 2019,AR+PSD+RF,12,session_1,0.3380414238924998,0.5869565217391305,0.5869565217391305,0.091669277744825,2789,1.0
167,Single Session,Open Set,mantegna 2019,AR+PSD+RF,13,session_1,0.03260869565217392,0.06521739130434781,0.06521739130434781,0.021009700352526486,2789,1.0
168,Single Session,Open Set,mantegna 2019,AR+PSD+RF,14,session_1,0.08369496738445648,0.22043470434704346,0.2274782530434,0.037698584386627765,2789,1.0
169,Single Session,Open Set,mantegna 2019,AR+PSD+RF,15,session_1,0.26956443477478254,0.42108681956384786,0.43341302978247176,0.07629055117143572,2789,1.0
170,Single Session,Open Set,mantegna 2019,AR+PSD+RF,16,session_1,0.06521739130434784,0.2173913043478261,0.2173913043478261,0.03574462226157605,2789,1.0
171,Single Session,Open Set,mantegna 2019,AR+PSD+RF,17,session_1,0.16431148007132246,0.40521731304269565,0.4122608617390522,0.040779139904486505,2789,1.0
172,Single Session,Open Set,mantegna 2019,AR+PSD+RF,18,session_1,0.21206375107229333,0.30434782608695654,0.30434782608695654,0.0686572446934257,2789,1.0
173,Single Session,Open Set,mantegna 2019,AR+PSD+RF,19,session_1,0.05434782608695651,0.09782608695652176,0.09782608695652176,0.03921474232176062,2789,1.0
174,Single Session,Open Set,mantegna 2019,AR+PSD+RF,20,session_1,0.1179344402139674,0.43782600869486954,0.444869557391226,0.043478260869492344,2789,1.0
175,Single Session,Open Set,mantegna 2019,AR+PSD+RF,21,session_1,0.232608304343913,0.45956513912965213,0.46660868782600873,0.039638679214901745,2789,1.0
