,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
28,Single Session,Open Set,won 2022,siamese,1,session_1,0.0,0.0050000000000000044,0.04500000000000004,0.006961466810471615,11000,1.0
29,Single Session,Open Set,won 2022,siamese,5,session_1,0.0,0.0,0.0,0.0007843906265320131,11000,1.0
30,Single Session,Open Set,won 2022,siamese,9,session_1,0.0,0.015000000000000013,0.04500000000000004,0.01264829885282871,11000,1.0
31,Single Session,Open Set,won 2022,siamese,17,session_1,0.0,0.030000000000000027,0.12,0.015000000000000022,11000,1.0
32,Single Session,Open Set,won 2022,siamese,21,session_1,0.0,0.0050000000000000044,0.025000000000000022,0.005000000000010907,11000,1.0
33,Single Session,Open Set,won 2022,siamese,25,session_1,0.0,0.0050000000000000044,0.0050000000000000044,0.004999999999999984,11000,1.0
34,Single Session,Open Set,won 2022,siamese,26,session_1,0.0,0.0050000000000000044,0.010000000000000009,0.0049999999999999975,11000,1.0
35,Single Session,Open Set,won 2022,siamese,27,session_1,0.0,0.0,0.0,0.0001,11000,1.0
36,Single Session,Open Set,won 2022,siamese,29,session_1,0.0050000000000000044,0.015000000000000013,0.07999999999999996,0.012648298852828711,11000,1.0
37,Single Session,Open Set,won 2022,siamese,33,session_1,0.0,0.0,0.0,0.0001,11000,1.0
38,Single Session,Open Set,won 2022,siamese,37,session_1,0.0,0.14500000000000002,0.745,0.035000000000000676,11000,1.0
39,Single Session,Open Set,won 2022,siamese,45,session_1,0.0050000000000000044,0.14500000000000002,0.735,0.03696440827532111,11000,1.0
40,Single Session,Open Set,won 2022,siamese,49,session_1,0.0,0.0,0.020000000000000018,0.001986952346259562,11000,1.0
41,Single Session,Open Set,won 2022,siamese,53,session_1,0.0,0.0,0.015000000000000013,0.003823904304343564,11000,1.0
42,Single Session,Open Set,won 2022,siamese,4,session_1,0.025000000000000022,0.09499999999999997,0.25,0.040895138132488365,11000,1.0
43,Single Session,Open Set,won 2022,siamese,8,session_1,0.0,0.0,0.13,0.008334150406902637,11000,1.0
44,Single Session,Open Set,won 2022,siamese,12,session_1,0.0,0.05500000000000005,0.42000000000000004,0.02123972670561442,11000,1.0
45,Single Session,Open Set,won 2022,siamese,16,session_1,0.0,0.0,0.010000000000000009,0.0024512207079125407,11000,1.0
46,Single Session,Open Set,won 2022,siamese,20,session_1,0.0,0.0,0.0,0.0001,11000,1.0
47,Single Session,Open Set,won 2022,siamese,24,session_1,0.0,0.0050000000000000044,0.03500000000000003,0.007941955093636632,11000,1.0
48,Single Session,Open Set,won 2022,siamese,28,session_1,0.0,0.0,0.0050000000000000044,0.0049999999999999845,11000,1.0
49,Single Session,Open Set,won 2022,siamese,32,session_1,0.0,0.015000000000000013,0.06999999999999995,0.015000000000000045,11000,1.0
50,Single Session,Open Set,won 2022,siamese,36,session_1,0.0,0.0,0.0,0.0001,11000,1.0
51,Single Session,Open Set,won 2022,siamese,40,session_1,0.0,0.0,0.050000000000000044,0.006275125012256104,11000,1.0
52,Single Session,Open Set,won 2022,siamese,44,session_1,0.0,0.0,0.0,0.0001,11000,1.0
53,Single Session,Open Set,won 2022,siamese,48,session_1,0.0,0.0,0.0,0.0008975253942700838,11000,1.0
54,Single Session,Open Set,won 2022,siamese,52,session_1,0.0,0.015000000000000013,0.015000000000000013,0.012942445337778214,11000,1.0
