,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
48,Single Session,Open Set,COG-BCI Flanker,siamese,22,session_2,0.07407407407407407,0.2777777777777778,0.5925925925925926,0.07599721476176266,1459,2.0
49,Single Session,Open Set,COG-BCI Flanker,siamese,23,session_2,0.36363636363636365,0.5681818181818181,0.7727272727272727,0.20454545454545434,1459,2.0
50,Single Session,Open Set,COG-BCI Flanker,siamese,25,session_2,0.5614035087719298,0.9649122807017544,1.0,0.24921465968586387,1459,2.0
51,Single Session,Open Set,COG-BCI Flanker,siamese,3,session_2,0.0,0.06779661016949157,0.11864406779661019,0.019796380090497737,1459,2.0
52,Single Session,Open Set,COG-BCI Flanker,siamese,11,session_2,0.2222222222222222,0.7555555555555555,0.9111111111111111,0.17777777777770382,1459,2.0
53,Single Session,Open Set,COG-BCI Flanker,siamese,12,session_2,0.021276595744680882,0.34042553191489366,0.5531914893617021,0.04255319148936162,1459,2.0
54,Single Session,Open Set,COG-BCI Flanker,siamese,18,session_2,0.08771929824561409,0.7543859649122807,0.9122807017543859,0.09805091487669053,1459,2.0
55,Single Session,Open Set,COG-BCI Flanker,siamese,26,session_2,0.0,0.0,0.0,0.0001,1459,2.0
56,Single Session,Open Set,COG-BCI Flanker,siamese,27,session_2,0.0,0.01754385964912286,0.01754385964912286,0.01630867143993636,1459,2.0
57,Single Session,Open Set,COG-BCI Flanker,siamese,28,session_2,0.30000000000000004,0.75,0.9,0.17955883820740592,1459,2.0
58,Single Session,Open Set,COG-BCI Flanker,siamese,2,session_3,0.0,0.0,0.0,0.0001,1496,2.0
59,Single Session,Open Set,COG-BCI Flanker,siamese,15,session_3,0.86,0.96,1.0,0.16454166250147675,1496,2.0
60,Single Session,Open Set,COG-BCI Flanker,siamese,22,session_3,0.0,0.016949152542372836,0.05084745762711862,0.016949152542372906,1496,2.0
61,Single Session,Open Set,COG-BCI Flanker,siamese,23,session_3,0.18918918918918914,0.6756756756756757,1.0,0.12534874451972897,1496,2.0
62,Single Session,Open Set,COG-BCI Flanker,siamese,24,session_3,0.0,0.037735849056603765,0.07547169811320753,0.018867924528302,1496,2.0
63,Single Session,Open Set,COG-BCI Flanker,siamese,26,session_3,0.050000000000000044,0.43333333333333335,1.0,0.0833333333333336,1496,2.0
64,Single Session,Open Set,COG-BCI Flanker,siamese,27,session_3,0.0,0.0,0.0,0.0001,1496,2.0
65,Single Session,Open Set,COG-BCI Flanker,siamese,4,session_3,0.0,0.7692307692307692,0.8461538461538461,0.057692307692307675,1496,2.0
66,Single Session,Open Set,COG-BCI Flanker,siamese,6,session_3,0.0,0.0,0.0,0.0001,1496,2.0
67,Single Session,Open Set,COG-BCI Flanker,siamese,8,session_3,0.01666666666666672,0.06666666666666665,0.06666666666666665,0.05000000000000006,1496,2.0
68,Single Session,Open Set,COG-BCI Flanker,siamese,10,session_3,0.03389830508474578,0.1694915254237288,0.30508474576271183,0.04404454165838139,1496,2.0
69,Single Session,Open Set,COG-BCI Flanker,siamese,13,session_3,0.0,0.33333333333333337,0.5294117647058824,0.058823529411844405,1496,2.0
70,Single Session,Open Set,COG-BCI Flanker,siamese,18,session_3,0.0,0.17543859649122806,0.7192982456140351,0.049920445505171045,1496,2.0
71,Single Session,Open Set,COG-BCI Flanker,siamese,20,session_3,0.125,0.75,1.0,0.11382032577195964,1496,2.0
72,Single Session,Open Set,COG-BCI Flanker,siamese,25,session_3,0.2142857142857143,0.7678571428571428,1.0,0.15888596812298272,1496,2.0
73,Single Session,Open Set,COG-BCI Flanker,siamese,1,session_3,0.05555555555555558,0.16666666666666663,0.37037037037037035,0.05555555555555558,1496,2.0
74,Single Session,Open Set,COG-BCI Flanker,siamese,7,session_3,0.06666666666666665,0.9,1.0,0.08979928100659078,1496,2.0
75,Single Session,Open Set,COG-BCI Flanker,siamese,9,session_3,0.0,0.0357142857142857,0.0535714285714286,0.02536051715564396,1496,2.0
76,Single Session,Open Set,COG-BCI Flanker,siamese,11,session_3,0.11111111111111116,0.28888888888888886,0.5111111111111111,0.11111111111111278,1496,2.0
77,Single Session,Open Set,COG-BCI Flanker,siamese,19,session_3,0.0,0.11864406779661019,0.5084745762711864,0.02233634142693324,1496,2.0
78,Single Session,Open Set,COG-BCI Flanker,siamese,21,session_3,0.25,1.0,1.0,0.15186474390850324,1496,2.0
79,Single Session,Open Set,COG-BCI Flanker,siamese,28,session_3,0.7380952380952381,0.9523809523809523,0.9523809523809523,0.4047619047619047,1496,2.0
80,Single Session,Open Set,COG-BCI Flanker,siamese,3,session_3,0.1071428571428571,0.625,0.9642857142857143,0.10034808552958728,1496,2.0
81,Single Session,Open Set,COG-BCI Flanker,siamese,5,session_3,0.0,0.020000000000000018,0.16000000000000003,0.01840979201910638,1496,2.0
82,Single Session,Open Set,COG-BCI Flanker,siamese,12,session_3,0.0,0.0,0.0,0.0001,1496,2.0
83,Single Session,Open Set,COG-BCI Flanker,siamese,14,session_3,0.016949152542372836,0.05084745762711862,0.13559322033898302,0.050847457627116836,1496,2.0
84,Single Session,Open Set,COG-BCI Flanker,siamese,16,session_3,0.3389830508474576,0.711864406779661,1.0,0.20338983050847456,1496,2.0
85,Single Session,Open Set,COG-BCI Flanker,siamese,17,session_3,0.0,0.17543859649122806,0.543859649122807,0.035087719298239076,1496,2.0
86,Single Session,Open Set,COG-BCI Flanker,siamese,29,session_3,0.3584905660377359,0.7924528301886793,0.8490566037735849,0.18016315161161958,1496,2.0
