,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
73,Single Session,Open Set,COG-BCI Flanker,siamese,1,session_3,0.01851851851851849,0.09259259259259256,0.2407407407407407,0.031468182724915215,1496,1.4
74,Single Session,Open Set,COG-BCI Flanker,siamese,7,session_3,0.16666666666666663,0.8833333333333333,0.9666666666666667,0.11213838353713093,1496,1.4
75,Single Session,Open Set,COG-BCI Flanker,siamese,9,session_3,0.0,0.0357142857142857,0.1964285714285714,0.01785714285717146,1496,1.4
76,Single Session,Open Set,COG-BCI Flanker,siamese,11,session_3,0.022222222222222254,0.5555555555555556,0.6888888888888889,0.06725540088809061,1496,1.4
77,Single Session,Open Set,COG-BCI Flanker,siamese,19,session_3,0.0,0.03389830508474578,0.576271186440678,0.0169491525419355,1496,1.4
78,Single Session,Open Set,COG-BCI Flanker,siamese,21,session_3,0.4464285714285714,1.0,1.0,0.13926895036452613,1496,1.4
79,Single Session,Open Set,COG-BCI Flanker,siamese,28,session_3,0.5476190476190477,0.9047619047619048,1.0,0.30952380952370223,1496,1.4
80,Single Session,Open Set,COG-BCI Flanker,siamese,3,session_3,0.1607142857142857,0.4821428571428571,0.7321428571428572,0.10714285714285707,1496,1.4
81,Single Session,Open Set,COG-BCI Flanker,siamese,5,session_3,0.0,0.040000000000000036,0.06000000000000005,0.018455706304868317,1496,1.4
82,Single Session,Open Set,COG-BCI Flanker,siamese,12,session_3,0.0,0.0,0.0,0.0001,1496,1.4
83,Single Session,Open Set,COG-BCI Flanker,siamese,14,session_3,0.0,0.03389830508474578,0.4915254237288136,0.016949152542413585,1496,1.4
84,Single Session,Open Set,COG-BCI Flanker,siamese,16,session_3,0.27118644067796616,0.8983050847457628,1.0,0.16139003839058685,1496,1.4
85,Single Session,Open Set,COG-BCI Flanker,siamese,17,session_3,0.01754385964912286,0.45614035087719296,0.9649122807017544,0.07017543859648448,1496,1.4
86,Single Session,Open Set,COG-BCI Flanker,siamese,29,session_3,0.7169811320754718,0.9056603773584906,1.0,0.3207547169811321,1496,1.4
