,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,PSD
20,Single Session,Open Set,won 2022,PSD+SVM,21,session_1,0.0035714285714285587,0.004761904761904745,0.0071428571428571175,0.004000536959896656,46200,1
21,Single Session,Open Set,won 2022,PSD+SVM,22,session_1,0.24761904761904763,0.3142857142857143,0.42976190476190473,0.020444951536080953,46200,1
22,Single Session,Open Set,won 2022,PSD+SVM,23,session_1,0.06904761904761905,0.3833333333333333,0.6142857142857143,0.033792267019025886,46200,1
23,Single Session,Open Set,won 2022,PSD+SVM,24,session_1,0.010714285714285704,0.07976190476190476,0.18452380952380948,0.007482326223910071,46200,1
24,Single Session,Open Set,won 2022,PSD+SVM,25,session_1,0.08214285714285713,0.28214285714285714,0.4642857142857143,0.02879417731227398,46200,1
25,Single Session,Open Set,won 2022,PSD+SVM,26,session_1,0.04285714285714287,0.15119047619047618,0.2988095238095238,0.01949849921445001,46200,1
26,Single Session,Open Set,won 2022,PSD+SVM,27,session_1,0.05238095238095236,0.1488095238095238,0.2154761904761905,0.014736522097327363,46200,1
27,Single Session,Open Set,won 2022,PSD+SVM,28,session_1,0.12261904761904763,0.25595238095238093,0.3047619047619048,0.01214333471612803,46200,1
28,Single Session,Open Set,won 2022,PSD+SVM,29,session_1,0.08809523809523812,0.2785714285714286,0.3857142857142858,0.020123869683821814,46200,1
29,Single Session,Open Set,won 2022,PSD+SVM,30,session_1,0.004761904761904745,0.01785714285714285,0.03690476190476191,0.005278325442681933,46200,1
30,Single Session,Open Set,won 2022,PSD+SVM,31,session_1,0.057142857142857134,0.2,0.3226190476190477,0.022642498606483874,46200,1
31,Single Session,Open Set,won 2022,PSD+SVM,32,session_1,0.15476190476190477,0.35,0.49404761904761907,0.016666666666526157,46200,1
32,Single Session,Open Set,won 2022,PSD+SVM,33,session_1,0.005952380952380931,0.0071428571428571175,0.014285714285714263,0.005626205516185445,46200,1
33,Single Session,Open Set,won 2022,PSD+SVM,34,session_1,0.013095238095238076,0.03452380952380951,0.2095238095238095,0.01332475839780587,46200,1
34,Single Session,Open Set,won 2022,PSD+SVM,35,session_1,0.05833333333333332,0.20238095238095236,0.3,0.012529317367149243,46200,1
35,Single Session,Open Set,won 2022,PSD+SVM,36,session_1,0.14761904761904762,0.3142857142857143,0.44859998599986,0.024998966445841958,46200,1
36,Single Session,Open Set,won 2022,PSD+SVM,37,session_1,0.016666666666666663,0.05476190476190476,0.10833333333333334,0.01454396026601457,46200,1
37,Single Session,Open Set,won 2022,PSD+SVM,38,session_1,0.03452380952380951,0.13095238095238096,0.2666666666666667,0.014971317090032486,46200,1
38,Single Session,Open Set,won 2022,PSD+SVM,39,session_1,0.010714285714285704,0.05595238095238095,0.08809523809523809,0.005957380952399408,46200,1
39,Single Session,Open Set,won 2022,PSD+SVM,40,session_1,0.0071428571428571175,0.028571428571428553,0.12142857142857141,0.008677613787150554,46200,1
40,Single Session,Open Set,won 2022,PSD+SVM,41,session_1,0.0761904761904762,0.3416666666666667,0.5333333333333333,0.026510450301729223,46200,1
41,Single Session,Open Set,won 2022,PSD+SVM,42,session_1,0.0380952380952381,0.21666666666666667,0.4857142857142857,0.01981230656499345,46200,1
42,Single Session,Open Set,won 2022,PSD+SVM,43,session_1,0.03333333333333338,0.1630952380952381,0.37976190476190474,0.018562597029258627,46200,1
43,Single Session,Open Set,won 2022,PSD+SVM,44,session_1,0.004761904761904745,0.01190476190476189,0.02023809523809522,0.007099519147830002,46200,1
44,Single Session,Open Set,won 2022,PSD+SVM,45,session_1,0.17976190476190476,0.37976190476190474,0.555952380952381,0.035426244862525116,46200,1
45,Single Session,Open Set,won 2022,PSD+SVM,46,session_1,0.008333333333333304,0.015476190476190477,0.02857142857142858,0.007920303708107168,46200,1
46,Single Session,Open Set,won 2022,PSD+SVM,47,session_1,0.0011904761904761862,0.004761904761904745,0.015476190476190504,0.0032566571338549376,46200,1
47,Single Session,Open Set,won 2022,PSD+SVM,48,session_1,0.15,0.24761904761904763,0.38928571428571435,0.025021526438285764,46200,1
48,Single Session,Open Set,won 2022,PSD+SVM,49,session_1,0.013095238095238076,0.024999999999999967,0.07380952380952382,0.012181861338374213,46200,1
49,Single Session,Open Set,won 2022,PSD+SVM,50,session_1,0.053571428571428575,0.16904761904761903,0.28809523809523807,0.025253897924798173,46200,1
50,Single Session,Open Set,won 2022,PSD+SVM,51,session_1,0.09523809523809526,0.2654761904761905,0.4904761904761905,0.044481497954978744,46200,1
51,Single Session,Open Set,won 2022,PSD+SVM,52,session_1,0.013095238095238104,0.028571428571428553,0.05238095238095239,0.012070700806774842,46200,1
52,Single Session,Open Set,won 2022,PSD+SVM,53,session_1,0.0511904761904762,0.2261904761904762,0.25476190476190474,0.004894860678435365,46200,1
53,Single Session,Open Set,won 2022,PSD+SVM,54,session_1,0.029761904761904767,0.2666666666666667,0.5916666666666667,0.020286137686481832,46200,1
54,Single Session,Open Set,won 2022,PSD+SVM,55,session_1,0.1773809523809524,0.42023809523809524,0.6,0.03571603206448359,46200,1
55,Single Session,Open Set,won 2022,PSD+LR,1,session_1,0.5178571428571428,0.9928571428571429,1.0,0.04014845697559486,46200,1
56,Single Session,Open Set,won 2022,PSD+LR,2,session_1,0.0,0.14166666666666666,0.5405951797613214,0.0024528378545981924,46200,1
57,Single Session,Open Set,won 2022,PSD+LR,3,session_1,0.0035714285714285587,0.6678571428571428,0.9952380952380953,0.008923670956272799,46200,1
58,Single Session,Open Set,won 2022,PSD+LR,4,session_1,0.48095238095238096,0.9464285714285714,1.0,0.048022917816050864,46200,1
59,Single Session,Open Set,won 2022,PSD+LR,5,session_1,0.0011904761904761862,0.005952380952380931,0.5040618977618347,0.003201872504742812,46200,1
60,Single Session,Open Set,won 2022,PSD+LR,6,session_1,0.42380952380952386,0.8857142857142857,1.0,0.034134030802940196,46200,1
61,Single Session,Open Set,won 2022,PSD+LR,7,session_1,0.6369047619047619,0.9976190476190476,1.0,0.061306079377012955,46200,1
62,Single Session,Open Set,won 2022,PSD+LR,8,session_1,0.0,0.2469999699997,0.24969999699997,0.00034998270078184356,46200,1
63,Single Session,Open Set,won 2022,PSD+LR,9,session_1,0.6238095238095238,0.9988095238095238,0.9998374983749838,0.07791522860079578,46200,1
64,Single Session,Open Set,won 2022,PSD+LR,10,session_1,0.31547619047619047,0.8964285714285714,0.986904761904762,0.025733360134448813,46200,1
65,Single Session,Open Set,won 2022,PSD+LR,11,session_1,0.2571428571428571,0.4,0.7907333239999066,0.02664132031135113,46200,1
66,Single Session,Open Set,won 2022,PSD+LR,12,session_1,0.7898300966647498,0.9294592001426655,0.992069650537286,0.06998592997317163,46200,1
67,Single Session,Open Set,won 2022,PSD+LR,13,session_1,0.0511904761904762,0.6333333333333333,0.836438090571382,0.019571702285081528,46200,1
68,Single Session,Open Set,won 2022,PSD+LR,14,session_1,0.09047619047619046,0.8285714285714285,1.0,0.02818787305956431,46200,1
69,Single Session,Open Set,won 2022,PSD+LR,15,session_1,0.5416666666666666,0.8916666666666666,1.0,0.0460238102366055,46200,1
70,Single Session,Open Set,won 2022,PSD+LR,16,session_1,0.45,0.8523809523809524,0.9940476190476191,0.03916649915961325,46200,1
71,Single Session,Open Set,won 2022,PSD+LR,17,session_1,0.12976190476190477,0.6213747168527586,0.7793648153872843,0.025362563670528537,46200,1
72,Single Session,Open Set,won 2022,PSD+LR,18,session_1,0.3023809523809524,0.9946547560713702,0.9999416660833275,0.0262107908756119,46200,1
73,Single Session,Open Set,won 2022,PSD+LR,19,session_1,0.5962774071262307,0.9821277407126231,0.9997184855569485,0.06416760259108858,46200,1
74,Single Session,Open Set,won 2022,PSD+LR,20,session_1,0.45357142857142857,0.7202380952380952,0.9145666456664567,0.02637284503958155,46200,1
75,Single Session,Open Set,won 2022,PSD+LR,21,session_1,0.0011904761904761862,0.03809523809523807,0.30357142857142855,0.0027502328347696033,46200,1
76,Single Session,Open Set,won 2022,PSD+LR,22,session_1,0.4880952380952381,0.6630952380952381,0.9821428571428572,0.05392230238800906,46200,1
77,Single Session,Open Set,won 2022,PSD+LR,23,session_1,0.2119047619047619,0.7738095238095237,0.993249932499325,0.03275986107647587,46200,1
78,Single Session,Open Set,won 2022,PSD+LR,24,session_1,0.75,0.9892857142857143,1.0,0.04014712821631267,46200,1
79,Single Session,Open Set,won 2022,PSD+LR,25,session_1,0.28693451220226485,0.8713124988392741,0.9904645832172607,0.03673832404560176,46200,1
80,Single Session,Open Set,won 2022,PSD+LR,26,session_1,0.375,0.8574722136110251,0.9975329356468168,0.02131185108836816,46200,1
81,Single Session,Open Set,won 2022,PSD+LR,27,session_1,0.3464285714285714,0.5595238095238095,0.9808123795523669,0.03303183182687805,46200,1
82,Single Session,Open Set,won 2022,PSD+LR,28,session_1,0.27261904761904765,0.8488095238095238,1.0,0.02229673408313857,46200,1
83,Single Session,Open Set,won 2022,PSD+LR,29,session_1,0.4083333333333333,0.7440476190476191,0.9347842764141927,0.04400167934734566,46200,1
84,Single Session,Open Set,won 2022,PSD+LR,30,session_1,0.24761904761904763,0.30357142857142855,0.575,0.015269016327270308,46200,1
85,Single Session,Open Set,won 2022,PSD+LR,31,session_1,0.12976190476190474,0.7464285714285714,0.9988095238095238,0.023277849294869465,46200,1
86,Single Session,Open Set,won 2022,PSD+LR,32,session_1,0.3142857142857143,1.0,1.0,0.025358678932459702,46200,1
87,Single Session,Open Set,won 2022,PSD+LR,33,session_1,0.0011904761904761862,0.09404761904761905,0.8023809523809524,0.002924644194547261,46200,1
88,Single Session,Open Set,won 2022,PSD+LR,34,session_1,0.6833333333333333,0.9083333333333333,0.9785714285714285,0.04215050560916239,46200,1
89,Single Session,Open Set,won 2022,PSD+LR,35,session_1,0.3726190476190476,0.8535952264284548,0.9975023797857027,0.02533973273310232,46200,1
90,Single Session,Open Set,won 2022,PSD+LR,36,session_1,0.09285714285714286,0.4952380952380952,0.9492546354034969,0.019561616222095818,46200,1
91,Single Session,Open Set,won 2022,PSD+LR,37,session_1,0.14523809523809522,0.6845238095238095,0.9997904621903362,0.01537263308614634,46200,1
92,Single Session,Open Set,won 2022,PSD+LR,38,session_1,0.3973087819865584,0.8926949364106666,0.9975809640934336,0.060613318165035075,46200,1
93,Single Session,Open Set,won 2022,PSD+LR,39,session_1,0.008333333333333331,0.325,0.9678571428571429,0.00529419395604509,46200,1
94,Single Session,Open Set,won 2022,PSD+LR,40,session_1,0.21876450907366216,0.6294260551301165,0.9137044452742664,0.017366204632318454,46200,1
95,Single Session,Open Set,won 2022,PSD+LR,41,session_1,0.5309523809523808,0.969047619047619,1.0,0.03277899190691455,46200,1
96,Single Session,Open Set,won 2022,PSD+LR,42,session_1,0.5392857142857143,0.8047619047619048,0.9988095238095238,0.033286360078896106,46200,1
97,Single Session,Open Set,won 2022,PSD+LR,43,session_1,0.8761904761904762,0.9994814762962445,0.9999481476296245,0.08494147232276922,46200,1
98,Single Session,Open Set,won 2022,PSD+LR,44,session_1,0.26428571428571423,0.7707276001331442,0.9903364033640337,0.02699288906049698,46200,1
99,Single Session,Open Set,won 2022,PSD+LR,45,session_1,0.3130952380952381,0.9023809523809524,1.0,0.04121269317723111,46200,1
100,Single Session,Open Set,won 2022,PSD+LR,46,session_1,0.0011904761904761862,0.1880952380952381,0.8653166531665317,0.003890897096972867,46200,1
101,Single Session,Open Set,won 2022,PSD+LR,47,session_1,0.005952380952380931,0.08095238095238094,0.9144998949989499,0.0076139083599940085,46200,1
102,Single Session,Open Set,won 2022,PSD+LR,48,session_1,0.6916666666666667,1.0,1.0,0.06430831432062444,46200,1
103,Single Session,Open Set,won 2022,PSD+LR,49,session_1,0.28733202106972144,0.5177808211545911,0.9920172880789473,0.02762023798828448,46200,1
104,Single Session,Open Set,won 2022,PSD+LR,50,session_1,0.045238095238095216,0.27638439046728136,0.7259381684725938,0.015901765310501054,46200,1
105,Single Session,Open Set,won 2022,PSD+LR,51,session_1,0.24047619047619045,0.9369047619047619,0.9922626931897025,0.03221165088000124,46200,1
106,Single Session,Open Set,won 2022,PSD+LR,52,session_1,0.2511904761904762,0.5321428571428571,0.8385857072856443,0.02208918168542591,46200,1
107,Single Session,Open Set,won 2022,PSD+LR,53,session_1,0.24285714285714285,0.631740744170552,0.9742550137978776,0.01230337992146595,46200,1
108,Single Session,Open Set,won 2022,PSD+LR,54,session_1,0.13809523809523808,0.9928571428571429,1.0,0.026190476190480927,46200,1
109,Single Session,Open Set,won 2022,PSD+LR,55,session_1,0.6054940919981635,0.9597635549127022,0.9801841540627624,0.086213684827603,46200,1
110,Single Session,Open Set,won 2022,PSD+LDA,1,session_1,0.38904631903461895,0.7220940885879448,0.990185599334985,0.05545291336578844,46200,1
111,Single Session,Open Set,won 2022,PSD+LDA,2,session_1,0.0,0.13726665838086952,0.6369778697786979,0.002407588764033637,46200,1
112,Single Session,Open Set,won 2022,PSD+LDA,3,session_1,0.4476190476190476,0.9498653832692173,0.9947279619316339,0.050359026935311524,46200,1
113,Single Session,Open Set,won 2022,PSD+LDA,4,session_1,0.7857142857142857,1.0,1.0,0.09219308351629432,46200,1
114,Single Session,Open Set,won 2022,PSD+LDA,5,session_1,0.030952380952380953,0.7714285714285715,0.9995349953499535,0.010860729646467506,46200,1
115,Single Session,Open Set,won 2022,PSD+LDA,6,session_1,0.4476190476190476,0.89378383252697,0.9899736213479351,0.0572455247730956,46200,1
116,Single Session,Open Set,won 2022,PSD+LDA,7,session_1,0.8773809523809524,1.0,1.0,0.10862151674429014,46200,1
117,Single Session,Open Set,won 2022,PSD+LDA,8,session_1,0.0,0.10999859998599987,0.35079850798507983,0.0004985886143512122,46200,1
118,Single Session,Open Set,won 2022,PSD+LDA,9,session_1,0.7535714285714286,0.9988095238095238,0.9988095238095238,0.11531413631224971,46200,1
119,Single Session,Open Set,won 2022,PSD+LDA,10,session_1,0.7321428571428572,0.9523809523809523,1.0,0.11329111442798845,46200,1
120,Single Session,Open Set,won 2022,PSD+LDA,11,session_1,0.7547619047619047,0.9656666566665667,0.9987095228095138,0.08957992863885612,46200,1
121,Single Session,Open Set,won 2022,PSD+LDA,12,session_1,0.7145565577166446,0.9160538716295994,0.9882290926857294,0.12270294370479984,46200,1
122,Single Session,Open Set,won 2022,PSD+LDA,13,session_1,0.5892857142857142,0.9714285714285715,0.9940476190476191,0.051691963795667054,46200,1
123,Single Session,Open Set,won 2022,PSD+LDA,14,session_1,0.7797619047619049,0.9583333333333334,0.9964285714285714,0.07854890421886615,46200,1
124,Single Session,Open Set,won 2022,PSD+LDA,15,session_1,0.7785714285714287,0.9666666666666667,1.0,0.08366015028590246,46200,1
125,Single Session,Open Set,won 2022,PSD+LDA,16,session_1,0.42738095238095236,0.8411154825833973,0.9528758144724304,0.05472904486768754,46200,1
126,Single Session,Open Set,won 2022,PSD+LDA,17,session_1,0.23452380952380952,0.6189532789433789,0.8323333822748817,0.038053361331959044,46200,1
127,Single Session,Open Set,won 2022,PSD+LDA,18,session_1,0.7702380952380953,0.9880952380952381,0.9988095238095238,0.06161387209393361,46200,1
128,Single Session,Open Set,won 2022,PSD+LDA,19,session_1,0.7392857142857143,0.9916666666666667,0.9998444428888733,0.10473360676186769,46200,1
129,Single Session,Open Set,won 2022,PSD+LDA,20,session_1,0.5031765474210516,0.7143652737897241,0.9914365273789725,0.05880841184780823,46200,1
130,Single Session,Open Set,won 2022,PSD+LDA,21,session_1,0.19523809523809524,0.5234953971161334,0.7973803685913308,0.03300020813642292,46200,1
131,Single Session,Open Set,won 2022,PSD+LDA,22,session_1,0.7214285714285714,0.9619047619047619,0.9976190476190476,0.12385071911652738,46200,1
132,Single Session,Open Set,won 2022,PSD+LDA,23,session_1,0.4154761904761905,0.6954110190452554,0.9795528258312887,0.13170683984761955,46200,1
133,Single Session,Open Set,won 2022,PSD+LDA,24,session_1,0.7511904761904762,0.9738095238095238,1.0,0.07285979445815388,46200,1
134,Single Session,Open Set,won 2022,PSD+LDA,25,session_1,0.7142857142857142,0.9696547560713703,0.9913483301499681,0.08390866660108248,46200,1
135,Single Session,Open Set,won 2022,PSD+LDA,26,session_1,0.7845238095238095,0.9854501321293536,0.9987831084510306,0.053744816191303044,46200,1
136,Single Session,Open Set,won 2022,PSD+LDA,27,session_1,0.4285714285714286,0.8839573640097304,0.9984052472103668,0.03735877631459911,46200,1
137,Single Session,Open Set,won 2022,PSD+LDA,28,session_1,0.5166666666666666,0.7666666666666666,0.9523809523809523,0.04539551622826756,46200,1
138,Single Session,Open Set,won 2022,PSD+LDA,29,session_1,0.669047619047619,0.9940476190476191,1.0,0.07521683683973221,46200,1
139,Single Session,Open Set,won 2022,PSD+LDA,30,session_1,0.09523809523809523,0.4261904761904761,0.8389987114156856,0.019323506728081277,46200,1
140,Single Session,Open Set,won 2022,PSD+LDA,31,session_1,0.5607142857142857,0.9633571335713357,0.9993071359285022,0.07996608516769946,46200,1
141,Single Session,Open Set,won 2022,PSD+LDA,32,session_1,0.7952380952380952,1.0,1.0,0.059158857986807575,46200,1
142,Single Session,Open Set,won 2022,PSD+LDA,33,session_1,0.17999929999299993,0.3682961948667105,0.9138717577651968,0.010993171561770232,46200,1
143,Single Session,Open Set,won 2022,PSD+LDA,34,session_1,0.7833333333333332,0.9666666666666667,1.0,0.08395171947762572,46200,1
144,Single Session,Open Set,won 2022,PSD+LDA,35,session_1,0.35,0.6921149499513428,0.9847419395852945,0.0412213473839675,46200,1
145,Single Session,Open Set,won 2022,PSD+LDA,36,session_1,0.36071428571428577,0.5880946547560715,0.8268066490188711,0.08518446446925926,46200,1
146,Single Session,Open Set,won 2022,PSD+LDA,37,session_1,0.2595238095238095,0.9357047499046419,0.9976466431330979,0.03144927102356076,46200,1
147,Single Session,Open Set,won 2022,PSD+LDA,38,session_1,0.6250766339627026,0.9180344079928082,0.9954820013944106,0.12626314260806448,46200,1
148,Single Session,Open Set,won 2022,PSD+LDA,39,session_1,0.5595238095238095,0.8809523809523809,1.0,0.05992108635805249,46200,1
149,Single Session,Open Set,won 2022,PSD+LDA,40,session_1,0.562862520184885,0.8475338430658276,0.9864175378528801,0.06851094665906347,46200,1
150,Single Session,Open Set,won 2022,PSD+LDA,41,session_1,0.8535714285714286,0.980952380952381,1.0,0.1233174094713494,46200,1
151,Single Session,Open Set,won 2022,PSD+LDA,42,session_1,0.925,0.9988095238095238,0.9988095238095238,0.10865712090302695,46200,1
152,Single Session,Open Set,won 2022,PSD+LDA,43,session_1,0.8321428571428571,1.0,1.0,0.09025123206783543,46200,1
153,Single Session,Open Set,won 2022,PSD+LDA,44,session_1,0.4187812798333904,0.870269333323964,0.9870269333323964,0.0402706086088228,46200,1
154,Single Session,Open Set,won 2022,PSD+LDA,45,session_1,0.7642857142857142,0.9827683501732072,0.9980577780648464,0.10421469129519305,46200,1
155,Single Session,Open Set,won 2022,PSD+LDA,46,session_1,0.27606638524467075,0.7291212259230883,0.9572406896875036,0.017915057529762794,46200,1
156,Single Session,Open Set,won 2022,PSD+LDA,47,session_1,0.07976190476190473,0.3359996099960999,0.7371213116893074,0.022578097490530497,46200,1
157,Single Session,Open Set,won 2022,PSD+LDA,48,session_1,0.8535714285714286,1.0,1.0,0.11068556003669595,46200,1
158,Single Session,Open Set,won 2022,PSD+LDA,49,session_1,0.08809523809523809,0.5621073146215333,0.959393679958305,0.019176136161201084,46200,1
159,Single Session,Open Set,won 2022,PSD+LDA,50,session_1,0.19166666666666668,0.30119047619047623,0.623100516719453,0.06443793186525876,46200,1
160,Single Session,Open Set,won 2022,PSD+LDA,51,session_1,0.42142857142857143,0.8859823176153839,0.962538907856611,0.06744154716642217,46200,1
161,Single Session,Open Set,won 2022,PSD+LDA,52,session_1,0.49803536428221423,0.7810526591747466,0.8660814563936652,0.04376520928402443,46200,1
162,Single Session,Open Set,won 2022,PSD+LDA,53,session_1,0.40595238095238095,0.7088614275498498,0.8620908309923435,0.11252131671805285,46200,1
163,Single Session,Open Set,won 2022,PSD+LDA,54,session_1,0.46904761904761905,1.0,1.0,0.03514148287224287,46200,1
164,Single Session,Open Set,won 2022,PSD+LDA,55,session_1,0.7273809523809524,0.9452380952380952,0.9998249982499825,0.17075597715061963,46200,1
165,Single Session,Open Set,won 2022,PSD+NB,1,session_1,0.8028099942856312,0.9802809994285631,0.9980280999428564,0.13286789163229676,46200,1
166,Single Session,Open Set,won 2022,PSD+NB,2,session_1,0.87554947390172,0.987554947390172,0.9987554947390171,0.08717078139438855,46200,1
167,Single Session,Open Set,won 2022,PSD+NB,3,session_1,0.9525149824180796,0.995251498241808,0.9995251498241808,0.19290681432156676,46200,1
168,Single Session,Open Set,won 2022,PSD+NB,4,session_1,0.957037739600625,0.9957037739600625,0.9995703773960062,0.21086726631618874,46200,1
169,Single Session,Open Set,won 2022,PSD+NB,5,session_1,0.5363515379513716,0.7343494395094229,0.7585539915699899,0.04712739515613383,46200,1
170,Single Session,Open Set,won 2022,PSD+NB,6,session_1,0.9306476961897489,0.9930647696189749,0.9993064769618976,0.13868612126182775,46200,1
171,Single Session,Open Set,won 2022,PSD+NB,7,session_1,0.8721940101333174,0.9872194010133317,0.9987219401013332,0.12427485374094643,46200,1
172,Single Session,Open Set,won 2022,PSD+NB,8,session_1,0.8513712756724653,0.9851371275672465,0.9985137127567246,0.08488026172497184,46200,1
173,Single Session,Open Set,won 2022,PSD+NB,9,session_1,0.9719730219864866,0.9971973021986487,0.9997197302198648,0.2781439527938031,46200,1
174,Single Session,Open Set,won 2022,PSD+NB,10,session_1,0.9326050499380727,0.9932605049938072,0.9993260504993806,0.16769361661866689,46200,1
175,Single Session,Open Set,won 2022,PSD+NB,11,session_1,0.8184210258165292,0.9818421025816529,0.9981842102581654,0.08265491918545154,46200,1
176,Single Session,Open Set,won 2022,PSD+NB,12,session_1,0.9708556546263918,0.9970855654626392,0.999708556546264,0.291812192118169,46200,1
177,Single Session,Open Set,won 2022,PSD+NB,13,session_1,0.9098590144249461,0.9909859014424945,0.9990985901442494,0.11549012250512784,46200,1
178,Single Session,Open Set,won 2022,PSD+NB,14,session_1,0.8847533163379337,0.9884753316337933,0.9988475331633793,0.0989565545798184,46200,1
179,Single Session,Open Set,won 2022,PSD+NB,15,session_1,0.9688496127661337,0.9968849612766133,0.9996884961276613,0.2557073904246669,46200,1
180,Single Session,Open Set,won 2022,PSD+NB,16,session_1,0.9155845437237908,0.991558454372379,0.999155845437238,0.17595433259231275,46200,1
181,Single Session,Open Set,won 2022,PSD+NB,17,session_1,0.9476000295410529,0.9947600029541053,0.9994760002954106,0.19496136648786905,46200,1
182,Single Session,Open Set,won 2022,PSD+NB,18,session_1,0.9760676881036021,0.9976067688103601,0.9997606768810361,0.2958299542078467,46200,1
183,Single Session,Open Set,won 2022,PSD+NB,19,session_1,0.9788596175161144,0.9978859617516116,0.9997885961751611,0.3239636510328005,46200,1
184,Single Session,Open Set,won 2022,PSD+NB,20,session_1,0.9211262565039326,0.9921126256503933,0.9992112625650393,0.1139721266324719,46200,1
185,Single Session,Open Set,won 2022,PSD+NB,21,session_1,0.9536892947760467,0.9953689294776047,0.9995368929477604,0.1792774710797671,46200,1
186,Single Session,Open Set,won 2022,PSD+NB,22,session_1,0.9731658730533256,0.9973165873053326,0.9997316587305333,0.2723793335089856,46200,1
187,Single Session,Open Set,won 2022,PSD+NB,23,session_1,0.855984146322563,0.9817808220912516,0.9981780822091251,0.2383537335540249,46200,1
188,Single Session,Open Set,won 2022,PSD+NB,24,session_1,0.9731567182823997,0.9973156718282399,0.999731567182824,0.2784456361003578,46200,1
189,Single Session,Open Set,won 2022,PSD+NB,25,session_1,0.9495363775723308,0.9949536377572331,0.9994953637757233,0.16689624252106927,46200,1
190,Single Session,Open Set,won 2022,PSD+NB,26,session_1,0.9672282880384896,0.9967228288038489,0.9996722828803849,0.23637762258827016,46200,1
191,Single Session,Open Set,won 2022,PSD+NB,27,session_1,0.9588634752192668,0.9958863475219267,0.9995886347521926,0.19860553172764828,46200,1
192,Single Session,Open Set,won 2022,PSD+NB,28,session_1,0.876566888879061,0.9876566888879061,0.9987656688887906,0.1156637984502257,46200,1
193,Single Session,Open Set,won 2022,PSD+NB,29,session_1,0.9754001655527502,0.997540016555275,0.9997540016555275,0.29680857310166897,46200,1
194,Single Session,Open Set,won 2022,PSD+NB,30,session_1,0.9686005908755441,0.9968600590875544,0.9996860059087554,0.24513780763409276,46200,1
195,Single Session,Open Set,won 2022,PSD+NB,31,session_1,0.9765709805116471,0.9976570980511648,0.9997657098051165,0.307307827713184,46200,1
196,Single Session,Open Set,won 2022,PSD+NB,32,session_1,0.9039382310582357,0.9903938231058236,0.9990393823105823,0.13240630001046536,46200,1
