,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,auc,eer,tpr,n_samples
15,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,6,session_1,0.035714285714285726,0.10714285714285718,0.10714285714285718,0.995251738231668,0.03321050751954883,[0.         0.89285714 0.89285714 ... 1.         1.         1.        ],4272
16,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,6,session_2,0.17857142857142858,0.25,0.25,0.948172338866246,0.10354540884207696,[0.   0.75 0.75 ... 1.   1.   1.  ],4272
17,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,6,session_3,0.0,0.11111111111111113,0.11111111111111113,0.9996161072721839,0.0020798340132789374,[0.         0.88888889 0.88888889 ... 1.         1.         1.        ],4272
18,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,7,session_1,0.1,0.11666666666666667,0.11666666666666667,0.9966182995163285,0.017491551882736392,[0.         0.88333333 0.88333333 ... 1.         1.         1.        ],4272
19,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,7,session_2,0.033333333333333326,0.09999999999999998,0.09999999999999998,0.9965647989813232,0.024725538774571544,[0.  0.9 0.9 ... 1.  1.  1. ],4272
20,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,7,session_3,0.016666666666666663,0.033333333333333326,0.033333333333333326,0.9846262677110441,0.01667416666666747,[0.         0.96666667 0.96666667 ... 0.99999793 0.99999897 1.        ],4272
21,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,8,session_1,0.10416666666666666,0.18749999999999997,0.18749999999999997,0.9970914292476258,0.013466065030559254,[0.     0.8125 0.8125 ... 1.     1.     1.    ],4272
22,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,8,session_2,0.0357142857142857,0.07142857142857142,0.07142857142857142,0.969180555966877,0.03780651404960281,[0.         0.92857143 0.92857143 ... 0.99999145 0.99999573 1.        ],4272
23,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,8,session_3,0.18333333333333335,0.26666666666666666,0.26666666666666666,0.9831633316333165,0.03538554602355749,[0.         0.73333333 0.73333333 ... 1.         1.         1.        ],4272
24,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,9,session_1,0.23214285714285712,0.24999999999999997,0.24999999999999997,0.9744618874760177,0.059679741633587635,[0.   0.75 0.75 ... 1.   1.   1.  ],4272
25,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,9,session_2,0.14285714285714288,0.2857142857142857,0.2857142857142857,0.989288107166786,0.062110854485252415,[0.         0.71428571 0.71428571 ... 1.         1.         1.        ],4272
26,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,9,session_3,0.30357142857142855,0.4107142857142857,0.4107142857142857,0.9836709081376528,0.04328187368142142,[0.         0.58928571 0.58928571 ... 1.         1.         1.        ],4272
27,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,10,session_1,0.08333333333333334,0.125,0.125,0.9900494838281716,0.041671666666725796,[0.    0.875 0.875 ... 1.    1.    1.   ],4272
28,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,10,session_2,0.0,0.016666666666666663,0.016666666666666663,0.9999484994849949,0.0007074020137180794,[0.         0.98333333 0.98333333 ... 1.         1.         1.        ],4272
29,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,10,session_3,0.06666666666666668,0.4,0.4,0.993076597432641,0.030970829635590155,[0.  0.6 0.6 ... 1.  1.  1. ],4272
30,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,11,session_1,0.024999999999999994,0.125,0.125,0.998159981599816,0.014353708616224538,[0.    0.875 0.875 ... 1.    1.    1.   ],4272
31,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,11,session_2,0.0625,0.14583333333333334,0.14583333333333334,0.9976781017810178,0.016038236344002157,[0.         0.85416667 0.85416667 ... 1.         1.         1.        ],4272
32,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,11,session_3,0.18750000000000003,0.22916666666666669,0.22916666666666669,0.9869210554692923,0.05190682982702535,[0.         0.77083333 0.77083333 ... 1.         1.         1.        ],4272
33,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,12,session_1,0.0,0.15,0.15,0.9993864938649387,0.0023049080036798525,[0.   0.85 0.85 ... 1.   1.   1.  ],4272
34,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,12,session_2,0.5058748504151709,0.6860041517081839,0.6873504151708184,0.9770160468407352,0.07361565227827892,[0.         0.31251496 0.31252992 ... 1.         1.         1.        ],4272
35,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,12,session_3,0.13636363636363633,0.1818181818181818,0.1818181818181818,0.9967224672246723,0.021480610952260424,[0.         0.81818182 0.81818182 ... 1.         1.         1.        ],4272
36,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,13,session_1,0.04166666666666666,0.08333333333333334,0.08333333333333334,0.9981295646289796,0.01680565192828789,[0.         0.91666667 0.91666667 ... 1.         1.         1.        ],4272
37,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,13,session_2,0.1923076923076923,0.30769230769230765,0.30769230769230765,0.9774484283304371,0.06423902208658316,[0.         0.69230769 0.69230769 ... 1.         1.         1.        ],4272
38,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,13,session_3,0.1346153846153846,0.2692307692307692,0.2692307692307692,0.9877683392218538,0.04844726385149571,[0.         0.73076923 0.73076923 ... 1.         1.         1.        ],4272
39,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,14,session_1,0.033333333333333326,0.11666666666666667,0.11666666666666667,0.9980563138964723,0.012585739046533486,[0.         0.88333333 0.88333333 ... 1.         1.         1.        ],4272
40,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,14,session_2,0.15,0.23333333333333334,0.23333333333333334,0.9932174321743218,0.026475433683674495,[0.         0.76666667 0.76666667 ... 1.         1.         1.        ],4272
41,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,14,session_3,0.4,0.51949969499695,0.546949969499695,0.9801963761545035,0.07052812606235122,[0.         0.450305   0.45061001 ... 1.         1.         1.        ],4272
42,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,15,session_1,0.16666666666666669,0.29166666666666663,0.29166666666666663,0.9831539982066487,0.08333333333342198,[0.         0.70833333 0.70833333 ... 1.         1.         1.        ],4272
43,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,15,session_2,0.11363636363636362,0.13636363636363635,0.13636363636363635,0.9935190260993519,0.030384007303821955,[0.         0.86363636 0.86363636 ... 1.         1.         1.        ],4272
44,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,15,session_3,0.038461538461538436,0.05769230769230768,0.05769230769230768,0.9986886407325611,0.014953206215254169,[0.         0.94230769 0.94230769 ... 1.         1.         1.        ],4272
45,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,16,session_1,0.0,0.016666666666666663,0.016666666666666663,0.9998903322366557,0.0015797798808166856,[0.         0.98333333 0.98333333 ... 1.         1.         1.        ],4272
46,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,16,session_2,0.3333333333333333,0.36666666666666664,0.36666666666666664,0.9138632338982916,0.13823514707942292,[0.         0.63333333 0.63333333 ... 1.         1.         1.        ],4272
47,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,16,session_3,0.15000000000000002,0.26666666666666666,0.26666666666666666,0.9944939449394494,0.02959001113844749,[0.         0.73333333 0.73333333 ... 1.         1.         1.        ],4272
48,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,17,session_1,0.8736869406509191,0.8899553281247098,0.8925669613838996,0.5173330881634024,0.49319952931351896,[0.         0.10717188 0.10720089 ... 0.80333928 0.80345536 1.        ],4272
49,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,17,session_2,0.9450414504145042,0.9978374783747838,0.9997837478374784,0.7983720523378761,0.2696846693015946,"[0.00000000e+00 2.16252163e-05 4.32504325e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",4272
50,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,17,session_3,0.63779987799878,0.6821133211332113,0.6832113321133211,0.8771063631465522,0.18333333333343768,[0.         0.31667887 0.31669107 ... 1.         1.         1.        ],4272
51,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,18,session_1,0.01785714285714285,0.2142857142857143,0.2142857142857143,0.9984451630230587,0.004026977467929169,[0.         0.78571429 0.78571429 ... 1.         1.         1.        ],4272
52,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,18,session_2,0.016666666666666663,0.15,0.15,0.9990906575732424,0.007274122567230812,[0.   0.85 0.85 ... 1.   1.   1.  ],4272
53,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,18,session_3,0.36666666666666664,0.6666666666666667,0.6666666666666667,0.9696723633903006,0.05995306553247191,[0.         0.33333333 0.33333333 ... 1.         1.         1.        ],4272
54,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,19,session_1,0.0,0.125,0.125,0.9993654936549365,0.0039321465568098865,[0.    0.875 0.875 ... 1.    1.    1.   ],4272
55,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,19,session_2,0.04999999999999999,0.13333333333333333,0.13333333333333333,0.9950682840161735,0.02526796248525205,[0.         0.86666667 0.86666667 ... 1.         1.         1.        ],4272
56,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,19,session_3,0.08333333333333331,0.11666666666666667,0.11666666666666667,0.9887230538972057,0.04358189888416086,[0.         0.88333333 0.88333333 ... 1.         1.         1.        ],4272
57,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,20,session_1,0.16666666666666669,0.5,0.5,0.9926824268242682,0.010604803003939922,[0.  0.5 0.5 ... 1.  1.  1. ],4272
58,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,20,session_2,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],4272
59,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,20,session_3,0.375,0.625,0.625,0.9844435944359443,0.01959730402695973,[0.    0.375 0.375 ... 1.    1.    1.   ],4272
60,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,21,session_1,0.0769230769230769,0.09615384615384612,0.09615384615384612,0.9816932784712463,0.0625967194629762,[0.         0.90384615 0.90384615 ... 1.         1.         1.        ],4272
61,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,21,session_2,0.21666666666666667,0.2833333333333333,0.2833333333333333,0.9793614602812695,0.045523995004301265,[0.         0.71666667 0.71666667 ... 1.         1.         1.        ],4272
62,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,21,session_3,0.23214285714285715,0.25,0.25,0.977393881081668,0.03765706951667746,[0.   0.75 0.75 ... 1.   1.   1.  ],4272
63,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,22,session_1,0.0625,0.14583333333333334,0.14583333333333334,0.9982724827248273,0.013613627572223168,[0.         0.85416667 0.85416667 ... 1.         1.         1.        ],4272
64,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,22,session_2,0.0,0.01785714285714285,0.01785714285714285,0.999891784632132,0.0014548118494595703,[0.         0.98214286 0.98214286 ... 1.         1.         1.        ],4272
65,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,22,session_3,0.08333333333333334,0.11666666666666667,0.11666666666666667,0.9873085397520642,0.05000499999999998,[0.         0.88333333 0.88333333 ... 1.         1.         1.        ],4272
66,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,23,session_1,0.3611111111111111,0.5277777777777778,0.5277777777777778,0.9462439068835132,0.14437345012399086,[0.         0.47222222 0.47222222 ... 1.         1.         1.        ],4272
67,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,23,session_2,0.5,0.6363636363636362,0.6363636363636362,0.9598716441709872,0.11488214814881641,[0.         0.36363636 0.36363636 ... 1.         1.         1.        ],4272
68,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,23,session_3,0.2,0.25,0.25,0.9714187141871419,0.08062274417802398,[0.   0.75 0.75 ... 1.   1.   1.  ],4272
69,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,24,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],4272
70,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,24,session_2,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.9916686930803765,0.02926957329267073,[0.         0.63636364 0.63636364 ... 1.         1.         1.        ],4272
71,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,24,session_3,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],4272
72,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,25,session_1,1.0,1.0,1.0,0.7570326535677526,0.28810888563578857,[0. 0. 0. ... 1. 1. 1.],4272
73,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,25,session_2,0.45,0.5,0.5,0.9563838971723051,0.10471334013238609,[0.  0.5 0.5 ... 1.  1.  1. ],4272
74,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,25,session_3,0.7321428571428572,0.8035714285714286,0.8035714285714286,0.9362393623936239,0.10248297673497837,[0.         0.19642857 0.19642857 ... 1.         1.         1.        ],4272
75,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,26,session_1,0.053571428571428575,0.10714285714285712,0.10714285714285712,0.9979948013765852,0.021112255731754872,[0.         0.89285714 0.89285714 ... 1.         1.         1.        ],4272
76,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,26,session_2,0.016666666666666663,0.033333333333333326,0.033333333333333326,0.9989693230265636,0.015392845701601777,[0.         0.96666667 0.96666667 ... 1.         1.         1.        ],4272
77,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,26,session_3,0.18333333333333335,0.30000000000000004,0.30000000000000004,0.9895272286056194,0.052052213040174294,[0.  0.7 0.7 ... 1.  1.  1. ],4272
78,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,27,session_1,0.7136569253016474,0.7770088415169866,0.7848437412945558,0.7580813440307742,0.3071714353954409,[0.         0.21437277 0.21445982 ... 0.9639375  0.96411161 1.        ],4272
79,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,27,session_2,0.827018455369739,0.8493685122036405,0.849936851220364,0.7185601148482188,0.32837132545331926,[0.         0.15000631 0.15001263 ... 1.         1.         1.        ],4272
80,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,27,session_3,1.0,1.0,1.0,0.6748854044543716,0.358670485805912,[0.         0.         0.         ... 0.98333333 0.98333333 1.        ],4272
81,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,28,session_1,0.6923076923076923,0.8653846153846154,0.8653846153846154,0.8686751580412932,0.19137909543434775,[0.         0.13461538 0.13461538 ... 1.         1.         1.        ],4272
82,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,28,session_2,0.25,0.3,0.3,0.9719427194271942,0.08318026376626143,[0.  0.7 0.7 ... 1.  1.  1. ],4272
83,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,28,session_3,0.3409090909090909,0.47727272727272724,0.47727272727272724,0.9752808891725281,0.07618458745108674,[0.         0.52272727 0.52272727 ... 1.         1.         1.        ],4272
84,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,29,session_1,0.25,0.3125,0.3125,0.9877915445821125,0.05222113906807613,[0.     0.6875 0.6875 ... 1.     1.     1.    ],4272
85,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,29,session_2,0.08333333333333331,0.13333333333333333,0.13333333333333333,0.9974844748447484,0.022689324194612757,[0.         0.86666667 0.86666667 ... 1.         1.         1.        ],4272
86,Single Session,Open Set,COG-BCI Flanker,AR+PSD+SVM,29,session_3,0.1607142857142857,0.21428571428571427,0.21428571428571427,0.9943920867780106,0.02905818704638603,[0.         0.78571429 0.78571429 ... 1.         1.         1.        ],4272
87,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,1,session_1,0.4,0.5,0.5,0.9743489934899349,0.043007157814658324,[0.  0.5 0.5 ... 1.  1.  1. ],4272
88,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,1,session_2,0.5249999999999999,0.575,0.575,0.9766152661526616,0.06951351171742776,[0.    0.425 0.425 ... 1.    1.    1.   ],4272
89,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,1,session_3,0.0,0.5357142857142857,0.5357142857142857,0.9979344436301506,0.004194646439820692,[0.         0.46428571 0.46428571 ... 1.         1.         1.        ],4272
90,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,2,session_1,0.5,0.5535714285714286,0.5535714285714286,0.9668185967573961,0.041033796158666244,[0.         0.44642857 0.44642857 ... 1.         1.         1.        ],4272
91,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,2,session_2,0.3214285714285714,0.6428571428571429,0.6428571428571429,0.9739779540652552,0.03937389116410378,[0.         0.35714286 0.35714286 ... 0.98214286 0.98214286 1.        ],4272
92,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,2,session_3,0.0,0.3214285714285714,0.3214285714285714,0.999118205467769,0.0013724829379265517,[0.         0.67857143 0.67857143 ... 1.         1.         1.        ],4272
93,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,3,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],4272
94,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,3,session_2,0.26666666666666666,0.3,0.3,0.9775272752727528,0.03644805217094679,[0.  0.7 0.7 ... 1.  1.  1. ],4272
95,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,3,session_3,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],4272
96,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,4,session_1,0.625,0.96875,0.96875,0.9593039680396804,0.07207995440319179,[0.      0.03125 0.03125 ... 1.      1.      1.     ],4272
97,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,4,session_2,0.19642857142857142,0.5178571428571428,0.5178571428571428,0.992946358035009,0.018845146006019216,[0.         0.48214286 0.48214286 ... 1.         1.         1.        ],4272
98,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,4,session_3,0.25,0.28846153846153844,0.28846153846153844,0.9901783633220947,0.015143183417989843,[0.         0.71153846 0.71153846 ... 1.         1.         1.        ],4272
99,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,5,session_1,0.0,0.125,0.125,0.9993997856645233,0.003164652438231794,[0.    0.875 0.875 ... 1.    1.    1.   ],4272
100,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,5,session_2,0.275,0.675,0.675,0.9634113841138411,0.05193282627063565,[0.    0.325 0.325 ... 1.    1.    1.   ],4272
101,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,5,session_3,0.25,0.25,0.25,0.9886256554873242,0.01908021127464704,[0.   0.75 0.75 ... 1.   1.   1.  ],4272
102,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,6,session_1,0.17857142857142858,0.3571428571428571,0.3571428571428571,0.9697200543434006,0.06723489462775094,[0.         0.64285714 0.64285714 ... 1.         1.         1.        ],4272
103,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,6,session_2,0.25,0.7142857142857143,0.7142857142857143,0.97388688172596,0.050938372269092445,[0.         0.28571429 0.28571429 ... 1.         1.         1.        ],4272
104,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,6,session_3,0.02777777777777779,0.02777777777777779,0.02777777777777779,0.9989497117193394,0.009416747260219183,[0.         0.97222222 0.97222222 ... 1.         1.         1.        ],4272
105,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,7,session_1,0.08333333333333334,0.39999999999999997,0.39999999999999997,0.9969178025113584,0.015268154746343791,[0.  0.6 0.6 ... 1.  1.  1. ],4272
106,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,7,session_2,0.033333333333333326,0.13333333333333333,0.13333333333333333,0.993962272956063,0.019613754774336266,[0.         0.86666667 0.86666667 ... 1.         1.         1.        ],4272
107,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,7,session_3,0.033333333333333326,0.06666666666666665,0.06666666666666665,0.9872352056853902,0.022148399574060437,[0.         0.93333333 0.93333333 ... 1.         1.         1.        ],4272
108,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,8,session_1,0.16666666666666666,0.5625000000000001,0.5625000000000001,0.9904113624469578,0.02132909709397636,[0.     0.4375 0.4375 ... 1.     1.     1.    ],4272
109,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,8,session_2,0.5178571428571429,0.5683392548211196,0.5711196397678262,0.9437552385389667,0.07471679973062703,[0.         0.42860232 0.42863321 ... 1.         1.         1.        ],4272
110,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,8,session_3,0.75,0.75,0.75,0.9502226688933556,0.07033216495353047,[0.   0.25 0.25 ... 1.   1.   1.  ],4272
111,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,9,session_1,0.23214285714285715,0.375,0.375,0.9868266539808256,0.031518403257576516,[0.    0.625 0.625 ... 1.    1.    1.   ],4272
112,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,9,session_2,0.0892857142857143,0.14285714285714288,0.14285714285714288,0.9968528256711139,0.02505370762871033,[0.         0.85714286 0.85714286 ... 1.         1.         1.        ],4272
113,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,9,session_3,0.125,0.8035714285714286,0.8035714285714286,0.9946538751101797,0.01352338510134834,[0.         0.19642857 0.19642857 ... 1.         1.         1.        ],4272
114,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,10,session_1,0.2916666666666667,0.9583333333333334,0.9583333333333334,0.9795162534958682,0.06537593364730075,[0.         0.04166667 0.04166667 ... 1.         1.         1.        ],4272
115,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,10,session_2,0.033333333333333326,0.6000000000000001,0.6000000000000001,0.9975818091514249,0.004242315303894503,[0.  0.4 0.4 ... 1.  1.  1. ],4272
116,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,10,session_3,0.21666666666666665,0.6333333333333333,0.6333333333333333,0.9908112414457478,0.053140560321554925,[0.         0.36666667 0.36666667 ... 1.         1.         1.        ],4272
117,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,11,session_1,0.25,0.425,0.425,0.9852798527985279,0.023981447144331737,[0.    0.575 0.575 ... 1.    1.    1.   ],4272
118,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,11,session_2,0.06250000000000003,0.20833333333333334,0.20833333333333334,0.9948920322536559,0.050572562293147716,[0.         0.79166667 0.79166667 ... 1.         1.         1.        ],4272
119,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,11,session_3,0.29166666666666663,0.5208333333333334,0.5208333333333334,0.9907242822428225,0.019583049529382276,[0.         0.47916667 0.47916667 ... 1.         1.         1.        ],4272
120,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,12,session_1,0.5,0.6499999999999999,0.6499999999999999,0.9354258542585425,0.09879318852035544,[0.   0.35 0.35 ... 1.   1.   1.  ],4272
121,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,12,session_2,0.7708333333333334,0.8958333333333334,0.8958333333333334,0.9578622869562029,0.09709681934987151,[0.         0.10416667 0.10416667 ... 1.         1.         1.        ],4272
122,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,12,session_3,0.5227272727272727,0.7954545454545454,0.7954545454545454,0.9672751272967275,0.07507041449027925,[0.         0.20454545 0.20454545 ... 1.         1.         1.        ],4272
123,Single Session,Open Set,COG-BCI Flanker,AR+PSD+LR,13,session_1,0.27083333333333337,0.2916666666666667,0.2916666666666667,0.9875448754487545,0.026487711626721026,[0.         0.70833333 0.70833333 ... 1.         1.         1.        ],4272
