,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,auc,eer,tpr,n_samples
19,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,20,session_1,0.0,0.003676470588235281,0.003676470588235281,0.9999831615963218,0.0008144593372440465,[0.         0.99632353 0.99632353 ... 1.         1.         1.        ],11913
20,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,21,session_1,0.0,0.004716981132075471,0.009433962264150941,0.9999766507099034,0.000981991964178627,[0.         0.99056604 0.99056604 ... 1.         1.         1.        ],11913
21,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,22,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],11913
22,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,23,session_1,0.004385964912280715,0.013157894736842118,0.013157894736842118,0.9994271872543287,0.004728276018069418,[0.         0.98684211 0.98684211 ... 1.         1.         1.        ],11913
23,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,24,session_1,0.04629629629629631,0.1388888888888889,0.2777777777777778,0.9952874776897965,0.023400930839979336,[0.         0.72222222 0.72222222 ... 0.9999999  0.99999995 1.        ],11913
24,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,25,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],11913
25,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,26,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],11913
26,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,27,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],11913
27,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,28,session_1,0.3833333333333333,0.72,0.8266666666666667,0.9722413128930337,0.0771693946479605,[0.         0.17333333 0.17333333 ... 1.         1.         1.        ],11913
28,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,29,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],11913
29,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,30,session_1,0.0,0.0060975609756097615,0.0060975609756097615,0.9999643289115818,0.0012669962015193922,[0.         0.99390244 0.99390244 ... 1.         1.         1.        ],11913
30,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,31,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],11913
31,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,32,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],11913
32,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,33,session_1,0.007936507936507964,0.007936507936507964,0.0158730158730159,0.9974300933485525,0.007941507936539404,[0.         0.98412698 0.98412698 ... 1.         1.         1.        ],11913
33,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,34,session_1,0.009433962264150941,0.009433962264150941,0.009433962264150941,0.9956100032698441,0.009441462264150931,[0.         0.99056604 0.99056604 ... 1.         1.         1.        ],11913
34,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,35,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],11913
35,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,36,session_1,0.00416666666666668,0.00416666666666668,0.00416666666666668,0.9999074990749908,0.004174166666666665,[0.         0.99583333 0.99583333 ... 1.         1.         1.        ],11913
36,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,37,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],11913
37,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,38,session_1,0.008928571428571425,0.10267857142857142,0.16517857142857142,0.9995574062883487,0.0054944807855679375,[0.         0.83482143 0.83482143 ... 1.         1.         1.        ],11913
38,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,39,session_1,0.0,0.0033783783783783716,0.006756756756756743,0.999982432256755,0.0007719419573711191,[0.         0.99324324 0.99324324 ... 1.         1.         1.        ],11913
39,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,40,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],11913
40,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,41,session_1,0.011029411764705871,0.01470588235294118,0.01470588235294118,0.9990297842920645,0.00736044117647078,[0.         0.98529412 0.98529412 ... 1.         1.         1.        ],11913
41,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,42,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],11913
42,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+SVM,43,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],11913
43,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,1,session_1,0.25483091787439616,0.4998503450692982,0.7496401035213881,0.9610828353239725,0.04076899673750064,[0.         0.25003599 0.25007198 ... 1.         1.         1.        ],11913
44,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,2,session_1,0.25,0.7579365079365079,1.0,0.976068292428956,0.02548761039248832,[0. 0. 0. ... 1. 1. 1.],11913
45,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,3,session_1,0.0,0.20454545454545453,0.48295454545454547,0.9996463032812146,0.0004299978811748514,[0.         0.51704545 0.51704545 ... 1.         1.         1.        ],11913
46,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,4,session_1,0.25,0.5041666666666667,0.75,0.9173006730067301,0.08434687007612518,[0.   0.25 0.25 ... 1.   1.   1.  ],11913
47,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,5,session_1,0.32,0.49,0.5,0.9860715607156071,0.03484489195366093,[0.  0.5 0.5 ... 1.  1.  1. ],11913
48,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,6,session_1,0.0,0.2196969696969697,0.46590909090909094,0.99949999499995,0.001076858456947819,[0.         0.53409091 0.53409091 ... 1.         1.         1.        ],11913
49,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,7,session_1,0.05392156862745098,0.24509803921568626,0.25,0.9985353284905398,0.004382812343828086,[0.   0.75 0.75 ... 1.   1.   1.  ],11913
50,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,8,session_1,0.7896825396825397,0.9047619047619048,1.0,0.8376465907516218,0.1811630578872307,[0. 0. 0. ... 1. 1. 1.],11913
51,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,9,session_1,0.5,0.5,0.5,0.9294544284728562,0.07079997650944725,[0.  0.5 0.5 ... 1.  1.  1. ],11913
52,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,10,session_1,0.5,0.5,0.5053191489361702,0.9837015923350723,0.018188296197374894,[0.         0.49468085 0.49468085 ... 1.         1.         1.        ],11913
53,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,11,session_1,0.39166666666666666,0.5,0.75,0.9655262802628026,0.039702418672982936,[0.   0.25 0.25 ... 1.   1.   1.  ],11913
54,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,12,session_1,0.25,0.25,0.25,0.9641346413464135,0.03587,[0.   0.75 0.75 ... 1.   1.   1.  ],11913
55,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,13,session_1,0.4342105263157895,0.5,0.7543859649122807,0.9646803046977838,0.038722108750538435,[0.         0.24561404 0.24561404 ... 1.         1.         1.        ],11913
56,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,14,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],11913
57,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,15,session_1,0.5613207547169812,1.0,1.0,0.9817417985500609,0.03118030037856108,[0. 0. 0. ... 1. 1. 1.],11913
58,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,16,session_1,0.8160377358490567,0.929245283018868,0.9952830188679245,0.9498705836114965,0.0645567719040464,[0.         0.00471698 0.00471698 ... 1.         1.         1.        ],11913
59,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,17,session_1,0.7536764705882353,0.9705882352941176,0.9816176470588236,0.9600771007710077,0.056421859012009,[0.         0.01838235 0.01838235 ... 1.         1.         1.        ],11913
60,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,18,session_1,0.0,0.2481893201284954,0.24981893201284955,0.9994876043639033,0.0005998716528085582,[0.         0.75001811 0.75003621 ... 1.         1.         1.        ],11913
61,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,19,session_1,1.0,1.0,1.0,0.7666227328939956,0.2350565330439504,[0. 0. 0. ... 1. 1. 1.],11913
62,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,20,session_1,0.75,0.75,1.0,0.9783386436805545,0.022892432722950447,[0. 0. 0. ... 1. 1. 1.],11913
63,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,21,session_1,0.25,0.3632075471698113,0.5377358490566038,0.9782914338577348,0.022832021504600532,[0.         0.46226415 0.46226415 ... 1.         1.         1.        ],11913
64,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,22,session_1,0.5,0.678030303030303,0.75,0.9776451931185979,0.023480594765596007,[0.   0.25 0.25 ... 1.   1.   1.  ],11913
65,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,23,session_1,0.25,0.25,0.9824561403508771,0.9946057793911273,0.008547898650670457,[0.         0.01754386 0.01754386 ... 1.         1.         1.        ],11913
66,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,24,session_1,0.5740740740740741,1.0,1.0,0.935075832239804,0.08445197781552057,[0. 0. 0. ... 1. 1. 1.],11913
67,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,25,session_1,0.25,0.25,0.25,0.9967545365108824,0.0032599962471197143,[0.   0.75 0.75 ... 1.   1.   1.  ],11913
68,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,26,session_1,0.25,0.25,0.25,0.9484585271384629,0.05152290430562138,[0.   0.75 0.75 ... 1.   1.   1.  ],11913
69,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,27,session_1,0.25,0.2815126050420168,0.5,0.974936514071023,0.025738983449529552,[0.  0.5 0.5 ... 1.  1.  1. ],11913
70,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,28,session_1,0.7466666666666667,0.9733333333333334,0.9866666666666667,0.9363924305909725,0.10102092897822605,[0.         0.01333333 0.01333333 ... 1.         1.         1.        ],11913
71,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,29,session_1,0.6623376623376623,0.75,0.75,0.9253242532425324,0.08035588133191907,[0.   0.25 0.25 ... 1.   1.   1.  ],11913
72,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,30,session_1,0.4988192786584185,0.49988192786584185,0.7438906318109744,0.9158568698348355,0.09098427020978211,[0.         0.25609874 0.25609992 ... 1.         1.         1.        ],11913
73,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,31,session_1,0.831858407079646,1.0,1.0,0.9383262195453813,0.06727047434195871,[0. 0. 0. ... 1. 1. 1.],11913
74,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,32,session_1,0.5,0.5,0.75,0.9280733232864243,0.07300893967607289,[0.   0.25 0.25 ... 1.   1.   1.  ],11913
75,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,33,session_1,0.25396825396825395,0.5,1.0,0.966737961030404,0.03534071997506834,[0. 0. 0. ... 1. 1. 1.],11913
76,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,34,session_1,0.5,0.5,0.5,0.9851020680018121,0.017885013959186603,[0.  0.5 0.5 ... 1.  1.  1. ],11913
77,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,35,session_1,0.25,0.25,0.75,0.9883801722632611,0.011694636216495559,[0.   0.25 0.25 ... 1.   1.   1.  ],11913
78,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,36,session_1,0.5,0.65,0.75,0.9845540538738721,0.01694625198370334,[0.   0.25 0.25 ... 1.   1.   1.  ],11913
79,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,37,session_1,1.0,1.0,1.0,0.8287879069266882,0.17844270263600773,[0. 0. 0. ... 1. 1. 1.],11913
80,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,38,session_1,0.9955357142857143,1.0,1.0,0.9344317103885325,0.07753948213503617,[0. 0. 0. ... 1. 1. 1.],11913
81,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,39,session_1,0.25,0.25,0.5,0.9672863620528097,0.03340541980153473,[0.  0.5 0.5 ... 1.  1.  1. ],11913
82,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,40,session_1,0.0,0.5,0.75,0.9980437767340636,0.0021364788169464426,[0.   0.25 0.25 ... 1.   1.   1.  ],11913
83,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,41,session_1,0.0,0.24632352941176472,0.7284830568893925,0.9992929959291069,0.0020437495186860543,[0.         0.26869581 0.26900927 ... 1.         1.         1.        ],11913
84,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,42,session_1,0.2674418604651163,0.7354651162790697,1.0,0.967014582936527,0.036835843902431505,[0. 0. 0. ... 1. 1. 1.],11913
85,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LR,43,session_1,0.75,1.0,1.0,0.9720418795097042,0.03154894221565103,[0. 0. 0. ... 1. 1. 1.],11913
86,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,1,session_1,0.40996488655013624,0.4909964886550136,0.4990996488655014,0.9783562874757145,0.03878983234595975,[0.         0.50009004 0.50018007 ... 1.         1.         1.        ],11913
87,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,2,session_1,0.7430219048978094,0.9989053650929556,0.9998905365092956,0.8658690882235175,0.16101308543946347,"[0.00000000e+00 1.09463491e-05 2.18926981e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",11913
88,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,3,session_1,0.701897558468906,0.9366266702160343,0.9936626670216033,0.9345152017490083,0.11020516293794376,"[0.00000000e+00 6.33733298e-04 1.26746660e-03 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",11913
89,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,4,session_1,0.3548853739077348,0.550424186747267,0.9059416776673166,0.9387375642363721,0.08480744858377082,[0.         0.00940583 0.01881166 ... 1.         1.         1.        ],11913
90,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,5,session_1,0.4826557807798926,0.7129795109316035,0.7462979510931603,0.9067621397427377,0.13070962631307978,[0.         0.2503702  0.25074041 ... 1.         1.         1.        ],11913
91,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,6,session_1,0.5876491786550204,0.733764917865502,0.9245007530291627,0.967099809862864,0.05771272203630336,[0.         0.00754992 0.01509985 ... 1.         1.         1.        ],11913
92,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,7,session_1,0.4573069858605563,0.6838550798298682,0.7433855079829867,0.9592187781758625,0.06810701889694883,[0.         0.25066145 0.2513229  ... 1.         1.         1.        ],11913
93,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,8,session_1,1.0,1.0,1.0,0.8090620191916206,0.19277924537823699,[0. 0. 0. ... 1. 1. 1.],11913
94,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,9,session_1,0.9293623077934089,0.9929362307793408,0.9992936230779341,0.9227187537064043,0.13242578896302593,"[0.00000000e+00 7.06376922e-05 1.41275384e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",11913
95,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,10,session_1,0.6817917159256693,0.7431791715925669,0.7493179171592567,0.9425772801306163,0.096520471283272,[0.         0.25006821 0.25013642 ... 1.         1.         1.        ],11913
96,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,11,session_1,0.46380343227929355,0.7028357901353396,0.7452835790135339,0.9602922176380294,0.06798556269398195,[0.         0.25047164 0.25094328 ... 1.         1.         1.        ],11913
97,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,12,session_1,0.4590506109142724,0.49590506109142724,0.6766147763518452,0.9687392581796163,0.05547149983769894,[0.         0.25733852 0.26467704 ... 1.         1.         1.        ],11913
98,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,13,session_1,0.7852784077823093,0.978527840778231,0.9978527840778231,0.9247309541025476,0.12432709717845578,"[0.00000000e+00 2.14721592e-04 4.29443184e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",11913
99,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,14,session_1,0.6888560617841903,0.743885606178419,0.9255128218604544,0.9352987699909063,0.10754637109729881,[0.         0.00744872 0.01489744 ... 1.         1.         1.        ],11913
100,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,15,session_1,1.0,1.0,1.0,0.7093409613341416,0.2965198741352981,[0. 0. 0. ... 1. 1. 1.],11913
101,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,16,session_1,1.0,1.0,1.0,0.7021220683904952,0.30972802158799,[0. 0. 0. ... 1. 1. 1.],11913
102,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,17,session_1,0.7573529411764706,0.7720588235294118,1.0,0.851239066159245,0.15763143725612594,[0.         0.         0.         ... 0.99999926 0.99999963 1.        ],11913
103,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,18,session_1,0.22489770816075508,0.43611415705993795,0.7066735463273,0.9869557909467152,0.023829784981550247,[0.         0.25433265 0.25866529 ... 1.         1.         1.        ],11913
104,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,19,session_1,0.9564940111858666,0.9956494011185867,0.9995649401118587,0.8620265004866634,0.2061549635196116,"[0.00000000e+00 4.35059888e-05 8.70119776e-05 ... 9.99999037e-01
 9.99999519e-01 1.00000000e+00]",11913
105,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,20,session_1,0.6294293321874717,0.7379429332187472,0.9303505941790009,0.9426142553054461,0.09428645995044119,[0.         0.00696494 0.01392988 ... 1.         1.         1.        ],11913
106,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,21,session_1,1.0,1.0,1.0,0.6566480759147215,0.3543222403350258,[0. 0. 0. ... 1. 1. 1.],11913
107,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,22,session_1,0.8637450975236896,0.986374509752369,0.9986374509752369,0.9411586157768773,0.10259708863896168,"[0.00000000e+00 1.36254902e-04 2.72509805e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",11913
108,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,23,session_1,0.9662094825171288,0.9966209482517128,0.9996620948251713,0.8589770693968968,0.167114290401657,"[0.00000000e+00 3.37905175e-05 6.75810350e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",11913
109,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,24,session_1,1.0,1.0,1.0,0.7219769882884014,0.2861221466617535,[0. 0. 0. ... 1. 1. 1.],11913
110,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,25,session_1,0.6789557920004019,0.7428955792000402,0.7492895579200041,0.9596027452701937,0.07280964314744094,[0.         0.25007104 0.25014209 ... 1.         1.         1.        ],11913
111,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,26,session_1,0.7045419483486918,0.7454541948348692,0.749545419483487,0.9247682341739036,0.12268432669963923,[0.         0.25004546 0.25009092 ... 1.         1.         1.        ],11913
112,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,27,session_1,0.5228993659330201,0.727289936593302,0.7477289936593302,0.9796536977942331,0.03748252312412817,[0.        0.2502271 0.2504542 ... 1.        1.        1.       ],11913
113,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,28,session_1,0.9199999999999999,1.0,1.0,0.7036739700730341,0.32744768871035435,[0. 0. 0. ... 1. 1. 1.],11913
114,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,29,session_1,0.65172220690722,0.7401722206907221,0.9282359947762797,0.9042606249732792,0.1368233595316069,[0.        0.0071764 0.0143528 ... 1.        1.        1.       ],11913
115,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,30,session_1,0.6834126904849882,0.7433412690484988,0.7493341269048499,0.939920993120223,0.0987723872788031,[0.         0.25006659 0.25013317 ... 1.         1.         1.        ],11913
116,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,31,session_1,0.78031180945317,0.9780311809453169,0.9978031180945317,0.9483708319857558,0.08965739314766671,"[0.00000000e+00 2.19688191e-04 4.39376381e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",11913
117,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,32,session_1,0.2769678157611069,0.47769678157611073,0.4977696781576111,0.9698207320262989,0.0496035606318786,[0.         0.50022303 0.50044606 ... 1.         1.         1.        ],11913
118,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,33,session_1,0.9884429860746917,0.9988442986074691,0.999884429860747,0.8970714602981553,0.11887358169270729,"[0.00000000e+00 1.15570139e-05 2.31140279e-05 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",11913
119,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,34,session_1,0.9375778992798626,0.9937577899279862,0.9993757789927986,0.8983236693437453,0.16461398760224866,"[0.00000000e+00 6.24221007e-05 1.24844201e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",11913
120,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,35,session_1,0.9390705397009733,0.9939070539700974,0.9993907053970097,0.9092317802060457,0.15136055160014955,"[0.00000000e+00 6.09294603e-05 1.21858921e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",11913
121,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,36,session_1,0.8666403459714704,0.9866640345971469,0.9986664034597147,0.9107848621547516,0.14359158757640939,"[0.00000000e+00 1.33359654e-04 2.66719308e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",11913
122,Single Session,Open Set,Brain Invaders 2015a,AR+PSD+LDA,37,session_1,0.8877388528377766,0.9887738852837776,0.9988773885283778,0.9078257556507836,0.14813835110899345,"[0.00000000e+00 1.12261147e-04 2.24522294e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",11913
