,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,auc,eer,tpr,n_samples
28,Single Session,Open Set,erpcore n400,AR+PSD+SVM,29,session_1,0.0,0.16666666666666666,0.16666666666666666,0.9994003273366067,0.0035695423623993312,[0.         0.83333333 0.83333333 ... 1.         1.         1.        ],2400
29,Single Session,Open Set,erpcore n400,AR+PSD+SVM,30,session_1,0.04999999999999999,0.09999999999999998,0.09999999999999998,0.9978427413461964,0.027919263942701954,[0.  0.9 0.9 ... 1.  1.  1. ],2400
30,Single Session,Open Set,erpcore n400,AR+PSD+SVM,31,session_1,0.0,0.033333333333333326,0.033333333333333326,0.9999396660633273,0.0008398831163637091,[0.         0.96666667 0.96666667 ... 1.         1.         1.        ],2400
31,Single Session,Open Set,erpcore n400,AR+PSD+SVM,32,session_1,0.33333333333333337,0.55,0.55,0.9765167651676517,0.05884326194333261,[0.   0.45 0.45 ... 1.   1.   1.  ],2400
32,Single Session,Open Set,erpcore n400,AR+PSD+SVM,33,session_1,0.0,0.0,0.0,0.9999949999499995,1e-05,[0. 1. 1. ... 1. 1. 1.],2400
33,Single Session,Open Set,erpcore n400,AR+PSD+SVM,34,session_1,0.033333333333333326,0.08333333333333334,0.08333333333333334,0.9985541522081888,0.019957206691063253,[0.         0.91666667 0.91666667 ... 1.         1.         1.        ],2400
34,Single Session,Open Set,erpcore n400,AR+PSD+SVM,35,session_1,0.48333333333333334,0.65,0.65,0.9708348750154169,0.06569351128237616,[0.   0.35 0.35 ... 1.   1.   1.  ],2400
35,Single Session,Open Set,erpcore n400,AR+PSD+SVM,36,session_1,0.0,0.016666666666666663,0.016666666666666663,0.9998839988399885,0.0016747665826784247,[0.         0.98333333 0.98333333 ... 1.         1.         1.        ],2400
36,Single Session,Open Set,erpcore n400,AR+PSD+SVM,37,session_1,0.033333333333333326,0.21666666666666667,0.21666666666666667,0.9986598199315326,0.009633651638770573,[0.         0.78333333 0.78333333 ... 1.         1.         1.        ],2400
37,Single Session,Open Set,erpcore n400,AR+PSD+SVM,38,session_1,0.21666666666666667,0.4666666666666667,0.4666666666666667,0.9900374003740038,0.03837862699222576,[0.         0.53333333 0.53333333 ... 1.         1.         1.        ],2400
38,Single Session,Open Set,erpcore n400,AR+PSD+SVM,39,session_1,0.033333333333333326,0.15,0.15,0.9988229882298824,0.008801303040307629,[0.   0.85 0.85 ... 1.   1.   1.  ],2400
39,Single Session,Open Set,erpcore n400,AR+PSD+SVM,40,session_1,0.016666666666666663,0.06666666666666665,0.06666666666666665,0.9994954949549496,0.006671566680664707,[0.         0.93333333 0.93333333 ... 1.         1.         1.        ],2400
40,Single Session,Open Set,erpcore n400,AR+PSD+LR,1,session_1,0.36666666666666664,0.75,0.75,0.9874627079604129,0.0425930369748235,[0.   0.25 0.25 ... 1.   1.   1.  ],2400
41,Single Session,Open Set,erpcore n400,AR+PSD+LR,2,session_1,0.15,0.39999999999999997,0.39999999999999997,0.9929914299142991,0.027133736149672318,[0.  0.6 0.6 ... 1.  1.  1. ],2400
42,Single Session,Open Set,erpcore n400,AR+PSD+LR,3,session_1,0.75,1.0,1.0,0.9816794834615014,0.04106175135481033,[0. 0. 0. ... 1. 1. 1.],2400
43,Single Session,Open Set,erpcore n400,AR+PSD+LR,4,session_1,0.016666666666666663,0.3,0.3,0.9992191588582552,0.005006858189853421,[0.  0.7 0.7 ... 1.  1.  1. ],2400
44,Single Session,Open Set,erpcore n400,AR+PSD+LR,5,session_1,0.06666666666666668,0.6833333333333333,0.6833333333333333,0.9974673080064134,0.008381389380172903,[0.         0.31666667 0.31666667 ... 1.         1.         1.        ],2400
45,Single Session,Open Set,erpcore n400,AR+PSD+LR,6,session_1,0.0,0.25,0.25,0.9991624916249162,0.0008425,[0.   0.75 0.75 ... 1.   1.   1.  ],2400
46,Single Session,Open Set,erpcore n400,AR+PSD+LR,7,session_1,0.45,0.7666666666666666,0.7666666666666666,0.98349933499335,0.03541654168416446,[0.         0.23333333 0.23333333 ... 1.         1.         1.        ],2400
47,Single Session,Open Set,erpcore n400,AR+PSD+LR,8,session_1,0.18333333333333332,0.7000000000000001,0.7000000000000001,0.9846876802101355,0.02560291559181795,[0.  0.3 0.3 ... 1.  1.  1. ],2400
48,Single Session,Open Set,erpcore n400,AR+PSD+LR,9,session_1,0.0,0.5,0.5,0.9986174861748617,0.00296990000399984,[0.  0.5 0.5 ... 1.  1.  1. ],2400
49,Single Session,Open Set,erpcore n400,AR+PSD+LR,10,session_1,0.6833333333333333,0.9576665766657666,0.9657666576665767,0.9743873951954652,0.06189545973063389,[0.         0.03342333 0.03351334 ... 1.         1.         1.        ],2400
50,Single Session,Open Set,erpcore n400,AR+PSD+LR,11,session_1,0.0,0.33333333333333337,0.33333333333333337,0.9989744897448974,0.002229804830812041,[0.         0.66666667 0.66666667 ... 1.         1.         1.        ],2400
51,Single Session,Open Set,erpcore n400,AR+PSD+LR,12,session_1,0.4,1.0,1.0,0.9854978549785498,0.02926096191533185,[0. 0. 0. ... 1. 1. 1.],2400
52,Single Session,Open Set,erpcore n400,AR+PSD+LR,13,session_1,0.0,0.31666666666666665,0.31666666666666665,0.9994598279316126,0.0013024229589258247,[0.         0.68333333 0.68333333 ... 1.         1.         1.        ],2400
53,Single Session,Open Set,erpcore n400,AR+PSD+LR,14,session_1,0.06666666666666665,0.9000000000000001,0.9000000000000001,0.9954291209578763,0.017825062941188234,[0.  0.1 0.1 ... 1.  1.  1. ],2400
54,Single Session,Open Set,erpcore n400,AR+PSD+LR,15,session_1,0.44999999999999996,0.9166666666666667,0.9166666666666667,0.9813059797264639,0.04166722503849456,[0.         0.08333333 0.08333333 ... 1.         1.         1.        ],2400
55,Single Session,Open Set,erpcore n400,AR+PSD+LR,16,session_1,0.0,0.3666666666666667,0.3666666666666667,0.9984911515781825,0.0034771822936351454,[0.         0.63333333 0.63333333 ... 1.         1.         1.        ],2400
56,Single Session,Open Set,erpcore n400,AR+PSD+LR,17,session_1,0.016666666666666663,0.7833333333333333,0.7833333333333333,0.9963819638196382,0.008938948643188034,[0.         0.21666667 0.21666667 ... 1.         1.         1.        ],2400
57,Single Session,Open Set,erpcore n400,AR+PSD+LR,18,session_1,0.26666666666666666,0.5166666666666667,0.5166666666666667,0.9937114371143712,0.019074923254650995,[0.         0.48333333 0.48333333 ... 1.         1.         1.        ],2400
58,Single Session,Open Set,erpcore n400,AR+PSD+LR,19,session_1,0.5,0.6833333333333333,0.6833333333333333,0.9784587845878459,0.05032301739849385,[0.         0.31666667 0.31666667 ... 1.         1.         1.        ],2400
59,Single Session,Open Set,erpcore n400,AR+PSD+LR,20,session_1,0.4,0.7666666666666666,0.7666666666666666,0.9722615559488929,0.028335265321618452,[0.         0.23333333 0.23333333 ... 1.         1.         1.        ],2400
60,Single Session,Open Set,erpcore n400,AR+PSD+LR,21,session_1,0.31666666666666665,0.85,0.85,0.9883487168205015,0.06013708080868673,[0.   0.15 0.15 ... 1.   1.   1.  ],2400
61,Single Session,Open Set,erpcore n400,AR+PSD+LR,22,session_1,0.033333333333333326,0.9,0.9,0.9972989729897299,0.00801408326103429,[0.  0.1 0.1 ... 1.  1.  1. ],2400
62,Single Session,Open Set,erpcore n400,AR+PSD+LR,23,session_1,0.2833333333333333,0.7833333333333333,0.7833333333333333,0.9869788697886979,0.03610994460775491,[0.         0.21666667 0.21666667 ... 1.         1.         1.        ],2400
63,Single Session,Open Set,erpcore n400,AR+PSD+LR,24,session_1,0.11666666666666667,0.8833333333333333,0.8833333333333333,0.9929869298692987,0.033055372247885295,[0.         0.11666667 0.11666667 ... 1.         1.         1.        ],2400
64,Single Session,Open Set,erpcore n400,AR+PSD+LR,25,session_1,0.016666666666666663,0.55,0.55,0.9978159781597816,0.005051857857710801,[0.   0.45 0.45 ... 1.   1.   1.  ],2400
65,Single Session,Open Set,erpcore n400,AR+PSD+LR,26,session_1,0.2,0.41666666666666663,0.41666666666666663,0.991692250255836,0.020837124900843943,[0.         0.58333333 0.58333333 ... 1.         1.         1.        ],2400
66,Single Session,Open Set,erpcore n400,AR+PSD+LR,27,session_1,0.033333333333333326,1.0,1.0,0.9964176308429751,0.010233719664163806,[0. 0. 0. ... 1. 1. 1.],2400
67,Single Session,Open Set,erpcore n400,AR+PSD+LR,28,session_1,0.04999999999999999,0.7333333333333334,0.7333333333333334,0.9956314563145632,0.01143862632785088,[0.         0.26666667 0.26666667 ... 1.         1.         1.        ],2400
68,Single Session,Open Set,erpcore n400,AR+PSD+LR,29,session_1,0.55,0.8500000000000001,0.8500000000000001,0.9625121251212513,0.08916551682764406,[0.   0.15 0.15 ... 1.   1.   1.  ],2400
69,Single Session,Open Set,erpcore n400,AR+PSD+LR,30,session_1,0.21666666666666667,0.5833333333333334,0.5833333333333334,0.9896743967439675,0.026207914388645708,[0.         0.41666667 0.41666667 ... 1.         1.         1.        ],2400
70,Single Session,Open Set,erpcore n400,AR+PSD+LR,31,session_1,0.0,0.25,0.25,0.9995799957999579,0.00042500000000000003,[0.   0.75 0.75 ... 1.   1.   1.  ],2400
71,Single Session,Open Set,erpcore n400,AR+PSD+LR,32,session_1,0.5166666666666666,0.7333333333333334,0.7333333333333334,0.9661353280199468,0.07916541684164213,[0.         0.26666667 0.26666667 ... 1.         1.         1.        ],2400
72,Single Session,Open Set,erpcore n400,AR+PSD+LR,33,session_1,0.06666666666666668,0.75,0.75,0.9969719697196971,0.006254241656168137,[0.   0.25 0.25 ... 1.   1.   1.  ],2400
73,Single Session,Open Set,erpcore n400,AR+PSD+LR,34,session_1,0.30000000000000004,0.8166666666666667,0.8166666666666667,0.9882197155304887,0.030554895391301993,[0.         0.18333333 0.18333333 ... 1.         1.         1.        ],2400
74,Single Session,Open Set,erpcore n400,AR+PSD+LR,35,session_1,0.41666666666666663,0.9166666666666666,0.9166666666666666,0.9534745347453475,0.0945822584838122,[0.         0.08333333 0.08333333 ... 1.         1.         1.        ],2400
75,Single Session,Open Set,erpcore n400,AR+PSD+LR,36,session_1,0.0,0.26666666666666666,0.26666666666666666,0.9994904949049491,0.0017672532845401643,[0.         0.73333333 0.73333333 ... 1.         1.         1.        ],2400
76,Single Session,Open Set,erpcore n400,AR+PSD+LR,37,session_1,0.26666666666666666,0.8,0.8,0.9921317546508798,0.02277765482348453,[0.  0.2 0.2 ... 1.  1.  1. ],2400
77,Single Session,Open Set,erpcore n400,AR+PSD+LR,38,session_1,0.8833333333333333,0.9666666666666667,0.9666666666666667,0.9403924039240393,0.10193822864798928,[0.         0.03333333 0.03333333 ... 1.         1.         1.        ],2400
78,Single Session,Open Set,erpcore n400,AR+PSD+LR,39,session_1,0.23333333333333334,0.6666666666666667,0.6666666666666667,0.9905269052690527,0.015836522975881315,[0.         0.33333333 0.33333333 ... 1.         1.         1.        ],2400
79,Single Session,Open Set,erpcore n400,AR+PSD+LR,40,session_1,0.3666666666666667,1.0,1.0,0.9891210578772455,0.02088253938394865,[0. 0. 0. ... 1. 1. 1.],2400
80,Single Session,Open Set,erpcore n400,AR+PSD+LDA,1,session_1,0.32272699999727267,0.6372724333303939,0.6637272433330393,0.9523463180327929,0.04759111847513342,[0.         0.33362728 0.33392122 ... 0.96666667 0.96666667 1.        ],2400
81,Single Session,Open Set,erpcore n400,AR+PSD+LDA,2,session_1,0.23333333333333334,0.5833333333333334,0.5833333333333334,0.9907329073290733,0.02805607214989901,[0.         0.41666667 0.41666667 ... 1.         1.         1.        ],2400
82,Single Session,Open Set,erpcore n400,AR+PSD+LDA,3,session_1,0.65,0.9333333333333333,0.9333333333333333,0.9758532585325853,0.05782340472333871,[0.         0.06666667 0.06666667 ... 1.         1.         1.        ],2400
83,Single Session,Open Set,erpcore n400,AR+PSD+LDA,4,session_1,0.0,0.339999899999,0.3489999899999,0.9976088144165275,0.005419574968101209,[0.     0.6501 0.6502 ... 1.     1.     1.    ],2400
84,Single Session,Open Set,erpcore n400,AR+PSD+LDA,5,session_1,0.3666666666666667,0.8833333333333333,0.8833333333333333,0.9848083480834808,0.035929195718234434,[0.         0.11666667 0.11666667 ... 1.         1.         1.        ],2400
85,Single Session,Open Set,erpcore n400,AR+PSD+LDA,6,session_1,0.016666666666666663,0.6633324666579999,0.7413332466658,0.9968332583871511,0.0062357010783232894,[0.         0.25086668 0.25173335 ... 1.         1.         1.        ],2400
86,Single Session,Open Set,erpcore n400,AR+PSD+LDA,7,session_1,0.31666666666666665,0.75,0.75,0.9902474024740248,0.030323254744335795,[0.   0.25 0.25 ... 1.   1.   1.  ],2400
87,Single Session,Open Set,erpcore n400,AR+PSD+LDA,8,session_1,0.3666666666666667,0.9333333333333333,0.9333333333333333,0.9730153968206349,0.0816635671006059,[0.         0.06666667 0.06666667 ... 1.         1.         1.        ],2400
88,Single Session,Open Set,erpcore n400,AR+PSD+LDA,9,session_1,0.0,0.42899928999289993,0.49289992899929,0.9986789883498991,0.002554706452239249,[0.         0.50071001 0.50142001 ... 1.         1.         1.        ],2400
89,Single Session,Open Set,erpcore n400,AR+PSD+LDA,10,session_1,0.9333333333333333,1.0,1.0,0.940683240165735,0.11995076940072084,[0. 0. 0. ... 1. 1. 1.],2400
90,Single Session,Open Set,erpcore n400,AR+PSD+LDA,11,session_1,0.033333333333333326,0.7709997099971,0.7970999709997101,0.9967526752938306,0.007781515707003592,[0.         0.20029    0.20058001 ... 1.         1.         1.        ],2400
91,Single Session,Open Set,erpcore n400,AR+PSD+LDA,12,session_1,0.6000000000000001,1.0,1.0,0.9756410897442308,0.04713090167376567,[0. 0. 0. ... 1. 1. 1.],2400
92,Single Session,Open Set,erpcore n400,AR+PSD+LDA,13,session_1,0.18333333333333332,0.6166666666666667,0.6166666666666667,0.994977116437831,0.017087951889385063,[0.         0.38333333 0.38333333 ... 1.         1.         1.        ],2400
93,Single Session,Open Set,erpcore n400,AR+PSD+LDA,14,session_1,0.4833333333333333,0.9866665333319999,0.9986666533332,0.9739181840696229,0.05583368328434016,"[0.00000000e+00 1.33334667e-04 2.66669333e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",2400
94,Single Session,Open Set,erpcore n400,AR+PSD+LDA,15,session_1,0.45000000000000007,0.9333333333333333,0.9333333333333333,0.9681138478051448,0.07629893296159826,[0.         0.06666667 0.06666667 ... 1.         1.         1.        ],2400
95,Single Session,Open Set,erpcore n400,AR+PSD+LDA,16,session_1,0.033333333333333326,0.5758332583325834,0.5825833258332583,0.9967980528963781,0.009306707590252958,[0.         0.41674167 0.41681667 ... 1.         1.         1.        ],2400
96,Single Session,Open Set,erpcore n400,AR+PSD+LDA,17,session_1,0.25555494443833326,0.7848887377762666,0.7984888737776267,0.9916941790877457,0.02027716119743236,[0.         0.20015111 0.20030223 ... 1.         1.         1.        ],2400
97,Single Session,Open Set,erpcore n400,AR+PSD+LDA,18,session_1,0.3,0.7833333333333333,0.7833333333333333,0.9895552288856222,0.03902853600495927,[0.         0.21666667 0.21666667 ... 1.         1.         1.        ],2400
98,Single Session,Open Set,erpcore n400,AR+PSD+LDA,19,session_1,0.7,0.9666666666666667,0.9666666666666667,0.962003953372867,0.08259350642958102,[0.         0.03333333 0.03333333 ... 1.         1.         1.        ],2400
99,Single Session,Open Set,erpcore n400,AR+PSD+LDA,20,session_1,0.65,0.9833333333333334,0.9833333333333334,0.9166209995433288,0.09833123362729296,[0.         0.01666667 0.01666667 ... 0.96666667 0.96666667 1.        ],2400
100,Single Session,Open Set,erpcore n400,AR+PSD+LDA,21,session_1,0.5,0.7333333333333333,0.7333333333333333,0.9614127807944747,0.08324234607154996,[0.         0.26666667 0.26666667 ... 1.         1.         1.        ],2400
101,Single Session,Open Set,erpcore n400,AR+PSD+LDA,22,session_1,0.19999999999999998,0.7283332833328333,0.7328333283332833,0.9945297510755685,0.01222328873957646,[0.         0.26671667 0.26676667 ... 1.         1.         1.        ],2400
102,Single Session,Open Set,erpcore n400,AR+PSD+LDA,23,session_1,0.23333333333333334,0.6333333333333333,0.6333333333333333,0.9931252645859792,0.02046216660713982,[0.         0.36666667 0.36666667 ... 1.         1.         1.        ],2400
103,Single Session,Open Set,erpcore n400,AR+PSD+LDA,24,session_1,0.7833333333333333,0.9833333333333334,0.9833333333333334,0.9223368900355671,0.13671286019957196,[0.         0.01666667 0.01666667 ... 1.         1.         1.        ],2400
104,Single Session,Open Set,erpcore n400,AR+PSD+LDA,25,session_1,0.06666666666666665,0.5836658366583666,0.6583665836658367,0.9960631890441746,0.021252025066490692,[0.         0.33416334 0.33499335 ... 1.         1.         1.        ],2400
105,Single Session,Open Set,erpcore n400,AR+PSD+LDA,26,session_1,0.6333333333333333,0.8166666666666667,0.8166666666666667,0.9642461424614246,0.083428445147046,[0.         0.18333333 0.18333333 ... 1.         1.         1.        ],2400
106,Single Session,Open Set,erpcore n400,AR+PSD+LDA,27,session_1,0.16666666666666666,0.989999899999,0.9989999899999,0.9899564273695517,0.024446635920971065,"[0.00000e+00 1.00001e-04 2.00002e-04 ... 1.00000e+00 1.00000e+00
 1.00000e+00]",2400
107,Single Session,Open Set,erpcore n400,AR+PSD+LDA,28,session_1,0.18333333333333332,0.7833333333333333,0.7833333333333333,0.9927215938826055,0.026388805567220588,[0.         0.21666667 0.21666667 ... 1.         1.         1.        ],2400
108,Single Session,Open Set,erpcore n400,AR+PSD+LDA,29,session_1,0.6666666666666667,0.8333333333333333,0.8333333333333333,0.960749607496075,0.0818510408542804,[0.         0.16666667 0.16666667 ... 1.         1.         1.        ],2400
109,Single Session,Open Set,erpcore n400,AR+PSD+LDA,30,session_1,0.04999999999999999,0.4721662216622166,0.5122166221662217,0.9971497081844487,0.014635765390366883,[0.         0.48377834 0.48422334 ... 1.         1.         1.        ],2400
110,Single Session,Open Set,erpcore n400,AR+PSD+LDA,31,session_1,0.0,0.21999969999699998,0.2469999699997,0.9994545779616137,0.0008424874751878722,[0.         0.7503     0.75060001 ... 1.         1.         1.        ],2400
111,Single Session,Open Set,erpcore n400,AR+PSD+LDA,32,session_1,0.6333333333333333,0.8,0.8,0.9573295732957331,0.07833553302537642,[0.  0.2 0.2 ... 1.  1.  1. ],2400
112,Single Session,Open Set,erpcore n400,AR+PSD+LDA,33,session_1,0.0,0.3999964999649997,0.7149996499965,0.9991794649793816,0.002089760032416906,[0.         0.25350004 0.25700007 ... 1.         1.         1.        ],2400
113,Single Session,Open Set,erpcore n400,AR+PSD+LDA,34,session_1,0.55,0.8479999799998,0.84979999799998,0.9754495607236695,0.049167991561801086,[0.      0.15002 0.15004 ... 1.      1.      1.     ],2400
114,Single Session,Open Set,erpcore n400,AR+PSD+LDA,35,session_1,0.8166666666666668,0.9666666666666667,0.9666666666666667,0.9010311769784365,0.16379500618319787,[0.         0.03333333 0.03333333 ... 1.         1.         1.        ],2400
115,Single Session,Open Set,erpcore n400,AR+PSD+LDA,36,session_1,0.06666666666666668,0.23166648333149997,0.24816664833315,0.9981350738416633,0.00459185818985342,[0.         0.75018334 0.75036667 ... 1.         1.         1.        ],2400
116,Single Session,Open Set,erpcore n400,AR+PSD+LDA,37,session_1,0.4666666666666667,0.9166666666666667,0.9166666666666667,0.9780656139894732,0.07203891455196271,[0.         0.08333333 0.08333333 ... 1.         1.         1.        ],2400
117,Single Session,Open Set,erpcore n400,AR+PSD+LDA,38,session_1,0.65,0.9626666266662667,0.9662666626666266,0.9505437845606368,0.0830095419135209,[0.         0.03337333 0.03341333 ... 1.         1.         1.        ],2400
118,Single Session,Open Set,erpcore n400,AR+PSD+LDA,39,session_1,0.17352864705117638,0.4223516646931175,0.5372351664693118,0.9950364535301551,0.01671523325409369,[0.         0.45127648 0.45255297 ... 1.         1.         1.        ],2400
119,Single Session,Open Set,erpcore n400,AR+PSD+LDA,40,session_1,0.22391278260608694,0.9600575715902087,0.9960057571590208,0.9836352358040338,0.032548008047036635,"[0.00000000e+00 3.99424284e-04 7.98848568e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",2400
120,Single Session,Open Set,erpcore n400,AR+PSD+NB,1,session_1,0.6706638620638405,0.9670663862063841,0.9967066386206385,0.9480093339003961,0.09999900013998504,"[0.00000000e+00 3.29336138e-04 6.58672276e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",2400
121,Single Session,Open Set,erpcore n400,AR+PSD+NB,2,session_1,0.9057352849837152,0.9905735284983715,0.9990573528498371,0.9077684342554696,0.12257354695175084,"[0.0000000e+00 9.4264715e-05 1.8852943e-04 ... 1.0000000e+00 1.0000000e+00
 1.0000000e+00]",2400
122,Single Session,Open Set,erpcore n400,AR+PSD+NB,3,session_1,0.6202770044425987,0.9620277004442599,0.996202770044426,0.9634953873008608,0.0697907758867886,"[0.00000000e+00 3.79722996e-04 7.59445991e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",2400
123,Single Session,Open Set,erpcore n400,AR+PSD+NB,4,session_1,0.90315079572833,0.990315079572833,0.9990315079572832,0.9071296336972541,0.1131791832511489,"[0.00000000e+00 9.68492043e-05 1.93698409e-04 ... 9.99998095e-01
 9.99999048e-01 1.00000000e+00]",2400
124,Single Session,Open Set,erpcore n400,AR+PSD+NB,5,session_1,0.7900231527567801,0.979002315275678,0.9979002315275678,0.9753240739953112,0.046942577346796306,"[0.00000000e+00 2.09976847e-04 4.19953694e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",2400
