,evaluation,eval Type,dataset,pipeline,subject,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples
103,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,22,0.9885042838698181,0.9988504283869818,0.9998850428386982,0.4599999999999932,6800
104,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,23,0.982093683752722,0.9982093683752722,0.9998209368375273,0.35999999999996485,6800
105,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,24,0.9770714218045607,0.9977071421804561,0.9997707142180456,0.30368968779564803,6800
106,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,25,0.9566008731982745,0.9956600873198275,0.9995660087319828,0.18727050183598531,6800
107,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,26,0.9822622660615746,0.9982262266061575,0.9998226226606157,0.3799999999999997,6800
108,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,27,0.971490623997149,0.9971490623997149,0.9997149062399715,0.2596789423984891,6800
109,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,28,0.9742053495301308,0.9974205349530131,0.9997420534953013,0.2900000000000001,6800
110,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,29,0.48,0.9231992319923199,0.992319923199232,0.13000000000000003,6800
111,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,30,0.8738970440551863,0.9873897044055187,0.9987389704405518,0.0734744707347447,6800
112,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,31,0.8094098588044704,0.9809409858804471,0.9980940985880447,0.11000000000000003,6800
113,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,32,0.9992156784312941,0.9999215678431295,0.999992156784313,0.7400000000000894,6800
114,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,33,0.9451742769175944,0.9945174276917594,0.9994517427691759,0.15426105717367855,6800
115,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,34,0.9657139428537143,0.9965713942853714,0.9996571394285372,0.24000000000000005,6800
116,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,35,0.9981699163396863,0.9998169916339686,0.9999816991633969,0.5987530698407515,6800
117,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,36,0.9288881777706666,0.9928888177770666,0.9992888817777067,0.27874404339703696,6800
118,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,37,0.9021042842007367,0.9902104284200737,0.9990210428420073,0.09268292682926828,6800
119,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,38,0.9579186543310519,0.9957918654331052,0.9995791865433106,0.19200887902330743,6800
120,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,39,0.9619413669864854,0.9961941366986485,0.9996194136698648,0.2437486887980899,6800
121,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,40,0.9936282548666194,0.999362825486662,0.9999362825486662,0.5150001498516469,6800
122,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,41,0.9487994879948799,0.994879948799488,0.9994879948799488,0.18874314428715572,6800
123,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,42,0.9830638974913426,0.9983063897491342,0.9998306389749134,0.37125129265770423,6800
124,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,43,1.0,1.0,1.0,0.8499999999999893,6800
125,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,44,0.9792347650252459,0.9979234765025246,0.9997923476502525,0.32504440497335707,6800
126,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,45,0.9757186070263258,0.9975718607026326,0.9997571860702632,0.2917054986020503,6800
127,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,46,0.9531356260308165,0.9953135626030817,0.9995313562603082,0.17585848074921956,6800
128,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,47,0.9557759552750807,0.995577595527508,0.9995577595527508,0.18442153493699887,6800
129,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,48,0.9357370622886557,0.9935737062288655,0.9993573706228865,0.22249597697128407,6800
130,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,49,0.9704809882323422,0.9970480988232342,0.9997048098823235,0.26,6800
131,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,50,0.99791528859914,0.999791528859914,0.9999791528859914,0.560000000000004,6800
132,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,51,0.9862594045787786,0.9986259404578779,0.9998625940457878,0.4237523613429419,6800
133,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,52,0.9589413883556825,0.9958941388355682,0.9995894138835568,0.19585492227979273,6800
134,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,53,0.9912389486848561,1.0,1.0,0.5003126954346466,6800
135,Multi Session,Open Set,Lee2019_ERP,AR+PSD+NB,54,0.9755553111086667,0.9975555311108667,0.9997555531110867,0.3599999999999859,6800
136,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,21,0.23545359999054527,0.32054535999905454,0.3290545359999054,0.1685985247629083,6800
137,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,22,0.6499991999919998,0.7539986399863998,0.87639986399864,0.2432138979370358,6800
138,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,23,0.7155541333191109,0.8579992799927999,0.92279992799928,0.2913165266106445,6800
139,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,24,0.8899981333146665,0.9719999199992,0.97919999199992,0.4281524926686217,6800
140,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,25,0.7293741499914999,0.9559995599955999,0.99559995599956,0.24654622741764928,6800
141,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,26,0.9071422857085714,0.9619999199992,0.96919999199992,0.4013157894736886,6800
142,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,27,0.5422207999857777,0.9739997399974,0.99739997399974,0.23387096774195681,6800
143,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,28,0.57999929599296,0.8559995599956,0.89559995599956,0.1864801864806,6800
144,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,29,0.5664240331236436,0.6839990399903999,0.77039990399904,0.36392657621665236,6800
145,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,30,0.619089890898909,0.9339993399933999,0.99339993399934,0.14669926650366752,6800
146,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,31,0.9128558857017142,0.9979999799998,0.99979999799998,0.4296520423600606,6800
147,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,32,0.5074371346728543,0.7099994999949999,0.7549999499995,0.3388704318936877,6800
148,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,33,0.8773321066543999,0.98773321066544,0.998773321066544,0.16229116945107394,6800
149,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,34,0.7599987999879999,0.9988571314284571,0.9998857131428457,0.3228070175438596,6800
150,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,35,0.45499613329466626,0.9359993599936,0.99359993599936,0.07214285714285713,6800
151,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,36,0.999999599996,1.0,1.0,0.49604221635884266,6800
152,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,37,0.7745431999774544,0.9774543199977455,0.9977454319997745,0.09238095238095237,6800
153,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,38,0.13499959999599997,0.35799967999680005,0.38679996799967997,0.043478260869565306,6800
154,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,39,0.68309993099931,0.689309993099931,0.6899309993099931,0.4082840236686404,6800
155,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,40,0.9942855999988571,1.0,1.0,0.3676148796502746,6800
156,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,41,0.34749889998899985,0.6799967999679997,0.9679996799967999,0.0947183098591549,6800
157,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,42,0.9347053176414117,0.9919999199992,0.99919999199992,0.44874274661508695,6800
158,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,43,0.6699986666533332,0.85439974399744,0.877439974399744,0.17242957746478874,6800
159,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,44,0.42444376295614805,0.7433330666639999,0.7673333066664,0.18644067796651603,6800
160,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,45,0.41599863998639985,0.6119987199871999,0.72719987199872,0.12163742690058475,6800
161,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,46,0.2744430222079999,0.7999979999799998,0.979999799998,0.06586206896551722,6800
162,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,47,0.22210505262947366,0.6319963199631997,0.96319963199632,0.08310559006211184,6800
163,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,48,0.7399994769178461,0.9839998399984,0.99839998399984,0.2682926829268308,6800
164,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,49,0.6936359272683637,0.8559985599855999,0.98559985599856,0.18577060931899644,6800
165,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,50,0.9345447999934545,0.9934544799993454,0.9993454479999345,0.2512033195020747,6800
166,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,51,0.9181387162708836,0.9918138716270883,0.9991813871627089,0.2100005067361498,6800
167,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,52,0.4654538909025454,0.8159981599815999,0.9815998159981599,0.13454166666666664,6800
168,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,53,0.6442835428354283,0.9413327466607999,0.99413327466608,0.06939281288724064,6800
169,Multi Session,Open Set,Lee2019_ERP,AR+PSD+KNN,54,0.8399994666613333,0.9775997759977599,0.997759977599776,0.24669491525423728,6800
170,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,21,0.22999999999999998,0.42199991999920006,0.4291999919999201,0.1025,6800
171,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,22,0.47,0.6519999199991999,0.65919999199992,0.1141509433962264,6800
172,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,23,0.899999199992,0.9519999199992,0.95919999199992,0.108018018018018,6800
173,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,24,0.89,0.98,0.98,0.2979545454545454,6800
174,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,25,0.729999599996,1.0,1.0,0.2511052631578947,6800
175,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,26,1.0,1.0,1.0,0.3956363636363636,6800
176,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,27,0.31999999999999995,0.76,0.76,0.1015254237288135,6800
177,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,28,0.34999839998399984,0.4819999199992,0.48919999199992004,0.10296875000000001,6800
178,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,29,0.4099992666593333,0.48399943999439987,0.53439994399944,0.10134615384615381,6800
179,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,30,0.1599983999839999,0.36,0.36,0.023333333333333338,6800
180,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,31,0.417499399994,0.8119995199951999,0.8551999519995199,0.1296261682242991,6800
181,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,32,0.7699975999759998,1.0,1.0,0.16675,6800
182,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,33,0.12333306666400001,0.17199991999920006,0.1791999919999201,0.05687500000000002,6800
183,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,34,0.2939996799968,0.3719999199992,0.37919999199992005,0.16956730769230938,6800
184,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,35,0.14,0.31000000000000005,0.31000000000000005,0.060000000000000095,6800
185,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,36,0.94,0.9819999199992,0.98919999199992,0.39356669820247414,6800
186,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,37,0.06999999999999995,0.1859997599976,0.20759997599976,0.03974358974401891,6800
187,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,38,0.09999959999599994,0.2139998399984,0.22839998399983996,0.04416666666666669,6800
188,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,39,0.629999599996,0.78,0.78,0.2878411910669978,6800
189,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,40,0.96,1.0,1.0,0.2783606557377049,6800
190,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,41,0.020000000000000018,0.25599975999759994,0.27759997599976005,0.019999999999999962,6800
191,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,42,1.0,1.0,1.0,0.44772727272727275,6800
192,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,43,1.0,1.0,1.0,0.12396226415094339,6800
193,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,44,0.1899995999959999,0.28199991999920004,0.2891999919999201,0.08149999999999992,6800
194,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,45,0.5949995999959999,0.7719999199992,0.77919999199992,0.14425531914893616,6800
195,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,46,0.25,0.7839998399984,0.79839998399984,0.0599999999998223,6800
196,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,47,0.08999999999999997,0.6619999199991999,0.66919999199992,0.03904761904761904,6800
197,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,48,0.7166657333239999,0.9419999199992,0.94919999199992,0.24156862745098037,6800
198,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,49,0.13999919999199995,0.69,0.69,0.03230769230769231,6800
199,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,50,1.0,1.0,1.0,0.2108411214953271,6800
200,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,51,0.789999599996,0.88,0.88,0.34055900621144175,6800
201,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,52,0.0899994666613333,0.3259997599975999,0.34759997599976,0.0300000000000001,6800
202,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,53,0.2842842285565712,0.569999199992,0.6419999199992,0.07078124999999998,6800
203,Multi Session,Open Set,Lee2019_ERP,AR+PSD+RF,54,0.48999893332266653,0.8819999199992,0.8891999919999201,0.15581395348837207,6800
