,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,epochs_duration
36,Single Session,Open Set,erpcore n400,AR+PSD+SVM,37,session_1,0.09999999999999998,0.16666666666666666,0.16666666666666666,0.045419141670166155,2400,1.0
37,Single Session,Open Set,erpcore n400,AR+PSD+SVM,38,session_1,0.15,0.30000000000000004,0.30000000000000004,0.07523096766452696,2400,1.0
38,Single Session,Open Set,erpcore n400,AR+PSD+SVM,39,session_1,0.08333333333333334,0.2,0.2,0.010423541404203412,2400,1.0
39,Single Session,Open Set,erpcore n400,AR+PSD+SVM,40,session_1,0.033333333333333326,0.09999999999999998,0.09999999999999998,0.015422841502189694,2400,1.0
40,Single Session,Open Set,erpcore n400,AR+PSD+LR,1,session_1,0.18333333333333332,0.5899998999989999,0.5989999899999001,0.0333818265442846,2400,1.0
41,Single Session,Open Set,erpcore n400,AR+PSD+LR,2,session_1,0.13333333333333333,0.4833333333333334,0.4833333333333334,0.029770925814292644,2400,1.0
42,Single Session,Open Set,erpcore n400,AR+PSD+LR,3,session_1,0.6666666666666667,1.0,1.0,0.0404165865822662,2400,1.0
43,Single Session,Open Set,erpcore n400,AR+PSD+LR,4,session_1,0.016666666666666663,0.3666666666666667,0.3666666666666667,0.0037570331653568496,2400,1.0
44,Single Session,Open Set,erpcore n400,AR+PSD+LR,5,session_1,0.08333333333333334,0.35,0.35,0.010883578709040201,2400,1.0
45,Single Session,Open Set,erpcore n400,AR+PSD+LR,6,session_1,0.0,0.2833333333333333,0.2833333333333333,0.0012574728642638228,2400,1.0
46,Single Session,Open Set,erpcore n400,AR+PSD+LR,7,session_1,0.48333333333333334,0.7666666666666666,0.7666666666666666,0.03560327955370165,2400,1.0
47,Single Session,Open Set,erpcore n400,AR+PSD+LR,8,session_1,0.21666666666666667,0.8166666666666667,0.8166666666666667,0.052084708140869615,2400,1.0
48,Single Session,Open Set,erpcore n400,AR+PSD+LR,9,session_1,0.0,0.45,0.45,0.002969650048993141,2400,1.0
49,Single Session,Open Set,erpcore n400,AR+PSD+LR,10,session_1,0.65,0.9666666666666667,0.9666666666666667,0.0683349331093693,2400,1.0
50,Single Session,Open Set,erpcore n400,AR+PSD+LR,11,session_1,0.0,0.4166666666666667,0.4166666666666667,0.002229940227244786,2400,1.0
51,Single Session,Open Set,erpcore n400,AR+PSD+LR,12,session_1,0.48333333333333334,1.0,1.0,0.038888555602215664,2400,1.0
52,Single Session,Open Set,erpcore n400,AR+PSD+LR,13,session_1,0.0,0.3,0.3,0.0016723559806275318,2400,1.0
53,Single Session,Open Set,erpcore n400,AR+PSD+LR,14,session_1,0.2833333333333333,0.9833333333333334,0.9833333333333334,0.029953364978902955,2400,1.0
54,Single Session,Open Set,erpcore n400,AR+PSD+LR,15,session_1,0.5,0.9333333333333333,0.9333333333333333,0.031665566820645114,2400,1.0
55,Single Session,Open Set,erpcore n400,AR+PSD+LR,16,session_1,0.016666666666666663,0.5166666666666667,0.5166666666666667,0.0064842566151383455,2400,1.0
56,Single Session,Open Set,erpcore n400,AR+PSD+LR,17,session_1,0.033333333333333326,0.7833333333333334,0.7833333333333334,0.009866181355539863,2400,1.0
57,Single Session,Open Set,erpcore n400,AR+PSD+LR,18,session_1,0.31666666666666665,0.5333333333333333,0.5333333333333333,0.02370268157520706,2400,1.0
58,Single Session,Open Set,erpcore n400,AR+PSD+LR,19,session_1,0.5833333333333334,0.7833333333333333,0.7833333333333333,0.0385221069050333,2400,1.0
59,Single Session,Open Set,erpcore n400,AR+PSD+LR,20,session_1,0.4166666666666667,0.8,0.8,0.03893604895314654,2400,1.0
60,Single Session,Open Set,erpcore n400,AR+PSD+LR,21,session_1,0.3833333333333333,0.9166666666666667,0.9166666666666667,0.0491171236026956,2400,1.0
61,Single Session,Open Set,erpcore n400,AR+PSD+LR,22,session_1,0.016666666666666663,0.8,0.8,0.005466971686422496,2400,1.0
62,Single Session,Open Set,erpcore n400,AR+PSD+LR,23,session_1,0.2833333333333333,0.8066665666656666,0.8156666566665667,0.0362489251504789,2400,1.0
63,Single Session,Open Set,erpcore n400,AR+PSD+LR,24,session_1,0.16666666666666669,0.8333333333333334,0.8333333333333334,0.03093072814805927,2400,1.0
64,Single Session,Open Set,erpcore n400,AR+PSD+LR,25,session_1,0.11666666666666667,0.5076665766657666,0.5157666576665767,0.007136565998923367,2400,1.0
65,Single Session,Open Set,erpcore n400,AR+PSD+LR,26,session_1,0.16666666666666669,0.5,0.5,0.024259153817463575,2400,1.0
66,Single Session,Open Set,erpcore n400,AR+PSD+LR,27,session_1,0.04999999999999999,1.0,1.0,0.007504674828607737,2400,1.0
67,Single Session,Open Set,erpcore n400,AR+PSD+LR,28,session_1,0.15,0.7666666666666666,0.7666666666666666,0.026203831463595097,2400,1.0
68,Single Session,Open Set,erpcore n400,AR+PSD+LR,29,session_1,0.5833333333333334,0.8833333333333333,0.8833333333333333,0.1002314675945367,2400,1.0
69,Single Session,Open Set,erpcore n400,AR+PSD+LR,30,session_1,0.26666666666666666,0.44999999999999996,0.44999999999999996,0.037453756474094435,2400,1.0
70,Single Session,Open Set,erpcore n400,AR+PSD+LR,31,session_1,0.0,0.25,0.25,0.00042500000000000003,2400,1.0
71,Single Session,Open Set,erpcore n400,AR+PSD+LR,32,session_1,0.41666666666666663,0.6333333333333333,0.6333333333333333,0.06514337992681024,2400,1.0
72,Single Session,Open Set,erpcore n400,AR+PSD+LR,33,session_1,0.033333333333333326,0.75,0.75,0.0037548103748256357,2400,1.0
73,Single Session,Open Set,erpcore n400,AR+PSD+LR,34,session_1,0.3833333333333333,0.8333333333333334,0.8333333333333334,0.03180818246813954,2400,1.0
74,Single Session,Open Set,erpcore n400,AR+PSD+LR,35,session_1,0.41666666666666663,0.85,0.85,0.07750324348082945,2400,1.0
75,Single Session,Open Set,erpcore n400,AR+PSD+LR,36,session_1,0.0,0.26666666666666666,0.26666666666666666,0.0008874349091127242,2400,1.0
76,Single Session,Open Set,erpcore n400,AR+PSD+LR,37,session_1,0.18333333333333332,0.8,0.8,0.03564500969864219,2400,1.0
77,Single Session,Open Set,erpcore n400,AR+PSD+LR,38,session_1,0.9,0.95,0.95,0.09842847712648989,2400,1.0
78,Single Session,Open Set,erpcore n400,AR+PSD+LR,39,session_1,0.25,0.7333333333333334,0.7333333333333334,0.013336999721785129,2400,1.0
79,Single Session,Open Set,erpcore n400,AR+PSD+LR,40,session_1,0.38333333333333336,1.0,1.0,0.0238019934420088,2400,1.0
80,Single Session,Open Set,erpcore n400,AR+PSD+LDA,1,session_1,0.32820474358589735,0.752819541015923,0.8402819541015923,0.06629621852940668,2400,1.0
81,Single Session,Open Set,erpcore n400,AR+PSD+LDA,2,session_1,0.25,0.6166666666666667,0.6166666666666667,0.04013938048673186,2400,1.0
82,Single Session,Open Set,erpcore n400,AR+PSD+LDA,3,session_1,0.7266665999993334,0.9659999933332667,0.9665999993333267,0.052916341663427624,2400,1.0
83,Single Session,Open Set,erpcore n400,AR+PSD+LDA,4,session_1,0.04999999999999999,0.4483333166665,0.44983333166665,0.013753423086699133,2400,1.0
84,Single Session,Open Set,erpcore n400,AR+PSD+LDA,5,session_1,0.4,0.9333333333333333,0.9333333333333333,0.043844318603841095,2400,1.0
85,Single Session,Open Set,erpcore n400,AR+PSD+LDA,6,session_1,0.016666666666666663,0.6853326866601999,0.74353326866602,0.007504270218815125,2400,1.0
86,Single Session,Open Set,erpcore n400,AR+PSD+LDA,7,session_1,0.44999999999999996,0.7833333333333334,0.7833333333333334,0.03930449737036815,2400,1.0
87,Single Session,Open Set,erpcore n400,AR+PSD+LDA,8,session_1,0.3833333333333333,0.85,0.85,0.08624842522046908,2400,1.0
88,Single Session,Open Set,erpcore n400,AR+PSD+LDA,9,session_1,0.0,0.4146654799881332,0.5214665479988133,0.0029696757021601137,2400,1.0
89,Single Session,Open Set,erpcore n400,AR+PSD+LDA,10,session_1,0.8333333333333335,0.9833333333333334,0.9833333333333334,0.10661907332973382,2400,1.0
90,Single Session,Open Set,erpcore n400,AR+PSD+LDA,11,session_1,0.13333333333333336,0.7326663266632667,0.7632666326663267,0.007412166638841282,2400,1.0
91,Single Session,Open Set,erpcore n400,AR+PSD+LDA,12,session_1,0.5333333333333333,1.0,1.0,0.04245155678205051,2400,1.0
92,Single Session,Open Set,erpcore n400,AR+PSD+LDA,13,session_1,0.21666666666666667,0.6333333333333333,0.6333333333333333,0.025141636535721282,2400,1.0
93,Single Session,Open Set,erpcore n400,AR+PSD+LDA,14,session_1,0.5666666666666667,0.9799999666663333,0.9829999966666334,0.06125161232208433,2400,1.0
94,Single Session,Open Set,erpcore n400,AR+PSD+LDA,15,session_1,0.43333333333333335,0.8833333333333333,0.8833333333333333,0.0775031495590617,2400,1.0
95,Single Session,Open Set,erpcore n400,AR+PSD+LDA,16,session_1,0.09999999999999998,0.5933330999976666,0.6143333099997667,0.013566100775889425,2400,1.0
96,Single Session,Open Set,erpcore n400,AR+PSD+LDA,17,session_1,0.2666659999933333,0.7599999333326667,0.7659999933332666,0.021571979922810805,2400,1.0
97,Single Session,Open Set,erpcore n400,AR+PSD+LDA,18,session_1,0.48333333333333334,0.8500000000000001,0.8500000000000001,0.04569510268562398,2400,1.0
98,Single Session,Open Set,erpcore n400,AR+PSD+LDA,19,session_1,0.7833333333333333,0.9833333333333334,0.9833333333333334,0.09152618633391321,2400,1.0
99,Single Session,Open Set,erpcore n400,AR+PSD+LDA,20,session_1,0.6333333333333333,1.0,1.0,0.11166686663867118,2400,1.0
100,Single Session,Open Set,erpcore n400,AR+PSD+LDA,21,session_1,0.6166666666666667,0.8,0.8,0.10407221102468282,2400,1.0
101,Single Session,Open Set,erpcore n400,AR+PSD+LDA,22,session_1,0.16666666666666666,0.6976664766647667,0.7147666476664767,0.014585458385825985,2400,1.0
102,Single Session,Open Set,erpcore n400,AR+PSD+LDA,23,session_1,0.11666666666666664,0.4973329733297333,0.5297332973329734,0.033286839842422034,2400,1.0
103,Single Session,Open Set,erpcore n400,AR+PSD+LDA,24,session_1,0.7333333333333334,0.9833333333333334,0.9833333333333334,0.14379492079715603,2400,1.0
104,Single Session,Open Set,erpcore n400,AR+PSD+LDA,25,session_1,0.14999999999999997,0.6516660166601667,0.7101666016660166,0.047267382566440676,2400,1.0
105,Single Session,Open Set,erpcore n400,AR+PSD+LDA,26,session_1,0.6833333333333333,0.9333333333333333,0.9333333333333333,0.10143329933809267,2400,1.0
106,Single Session,Open Set,erpcore n400,AR+PSD+LDA,27,session_1,0.16666666666666666,0.9599995999959999,0.9959999599996,0.02847388881867978,2400,1.0
107,Single Session,Open Set,erpcore n400,AR+PSD+LDA,28,session_1,0.18333333333333332,0.8,0.8,0.0347692158064472,2400,1.0
108,Single Session,Open Set,erpcore n400,AR+PSD+LDA,29,session_1,0.6333333333333333,0.8666666666666667,0.8666666666666667,0.07713070170176176,2400,1.0
109,Single Session,Open Set,erpcore n400,AR+PSD+LDA,30,session_1,0.08333333333333334,0.47983279832798326,0.5279832798327984,0.022548406634214577,2400,1.0
110,Single Session,Open Set,erpcore n400,AR+PSD+LDA,31,session_1,0.0,0.18999939999399995,0.2439999399994,0.0008424770381314515,2400,1.0
111,Single Session,Open Set,erpcore n400,AR+PSD+LDA,32,session_1,0.7666666666666667,0.8666666666666667,0.8666666666666667,0.0804157417961485,2400,1.0
112,Single Session,Open Set,erpcore n400,AR+PSD+LDA,33,session_1,0.0,0.4866638666386664,0.7386663866638665,0.0021347971655168775,2400,1.0
113,Single Session,Open Set,erpcore n400,AR+PSD+LDA,34,session_1,0.5833333333333334,0.7666666666666666,0.7666666666666666,0.06176069725753986,2400,1.0
114,Single Session,Open Set,erpcore n400,AR+PSD+LDA,35,session_1,0.7166666666666667,0.95,0.95,0.15777591137240785,2400,1.0
115,Single Session,Open Set,erpcore n400,AR+PSD+LDA,36,session_1,0.0642838571242855,0.23142838571242855,0.24814283857124286,0.003342283239089459,2400,1.0
116,Single Session,Open Set,erpcore n400,AR+PSD+LDA,37,session_1,0.4833333333333334,0.9333333333333333,0.9333333333333333,0.07430209770632111,2400,1.0
117,Single Session,Open Set,erpcore n400,AR+PSD+LDA,38,session_1,0.7242423333324244,0.9157575666665758,0.9165757566666577,0.10976863239146518,2400,1.0
118,Single Session,Open Set,erpcore n400,AR+PSD+LDA,39,session_1,0.2041660416604166,0.45708207082070823,0.5707082070820708,0.012920741545181694,2400,1.0
119,Single Session,Open Set,erpcore n400,AR+PSD+LDA,40,session_1,0.2357139761873809,0.9679044409491713,0.9967904440949171,0.02376792018616642,2400,1.0
120,Single Session,Open Set,erpcore n400,AR+PSD+NB,1,session_1,0.6560105461194472,0.9656010546119448,0.9965601054611944,0.1541674165617599,2400,1.0
121,Single Session,Open Set,erpcore n400,AR+PSD+NB,2,session_1,0.9055774499830309,0.9905577449983032,0.9990557744998303,0.09926762608131086,2400,1.0
122,Single Session,Open Set,erpcore n400,AR+PSD+NB,3,session_1,0.6112645855522594,0.9611264585552259,0.9961126458555226,0.07411838973422469,2400,1.0
123,Single Session,Open Set,erpcore n400,AR+PSD+NB,4,session_1,0.8988386101483113,0.9898838610148312,0.9989883861014832,0.10773616305639414,2400,1.0
124,Single Session,Open Set,erpcore n400,AR+PSD+NB,5,session_1,0.821985168960867,0.9821985168960867,0.9982198516896087,0.0661396072261482,2400,1.0
125,Single Session,Open Set,erpcore n400,AR+PSD+NB,6,session_1,0.3681499420036217,0.586813494185362,0.7336813494185362,0.029092259120476145,2400,1.0
126,Single Session,Open Set,erpcore n400,AR+PSD+NB,7,session_1,0.9463580012390889,0.9946358001239088,0.9994635800123909,0.1602413037338754,2400,1.0
127,Single Session,Open Set,erpcore n400,AR+PSD+NB,8,session_1,0.957157540547627,0.9957157540547626,0.9995715754054764,0.19324111193684468,2400,1.0
128,Single Session,Open Set,erpcore n400,AR+PSD+NB,9,session_1,0.9333390778381961,0.9933339077838197,0.9993333907783819,0.13587907869627086,2400,1.0
129,Single Session,Open Set,erpcore n400,AR+PSD+NB,10,session_1,0.9541672569371922,0.9954167256937192,0.999541672569372,0.1872294342062191,2400,1.0
130,Single Session,Open Set,erpcore n400,AR+PSD+NB,11,session_1,0.9251994742875344,0.9925199474287534,0.9992519947428753,0.12817064236485026,2400,1.0
131,Single Session,Open Set,erpcore n400,AR+PSD+NB,12,session_1,0.8931716552311526,0.9893171655231152,0.9989317165523115,0.09690753837262654,2400,1.0
132,Single Session,Open Set,erpcore n400,AR+PSD+NB,13,session_1,0.5698509730195341,0.8403170306212866,0.9840317030621287,0.05092183890936408,2400,1.0
133,Single Session,Open Set,erpcore n400,AR+PSD+NB,14,session_1,0.9183971590289373,0.9918397159028938,0.9991839715902894,0.11761572096207279,2400,1.0
134,Single Session,Open Set,erpcore n400,AR+PSD+NB,15,session_1,0.8937978857104425,0.9893797885710442,0.9989379788571044,0.10812775707739554,2400,1.0
135,Single Session,Open Set,erpcore n400,AR+PSD+NB,16,session_1,0.6370988709887099,0.738709887098871,0.7488709887098871,0.05502143939394019,2400,1.0
136,Single Session,Open Set,erpcore n400,AR+PSD+NB,17,session_1,0.7972966250017443,0.9797296625001745,0.9979729662500174,0.07169722085774086,2400,1.0
137,Single Session,Open Set,erpcore n400,AR+PSD+NB,18,session_1,0.6862038550455434,0.9686203855045543,0.9968620385504554,0.08903317535545104,2400,1.0
138,Single Session,Open Set,erpcore n400,AR+PSD+NB,19,session_1,0.8619735757260585,0.9861973575726057,0.9986197357572606,0.07120096372735339,2400,1.0
139,Single Session,Open Set,erpcore n400,AR+PSD+NB,20,session_1,0.923321098340737,0.9923321098340737,0.9992332109834074,0.1442064620520223,2400,1.0
140,Single Session,Open Set,erpcore n400,AR+PSD+NB,21,session_1,0.6247971263931641,0.867145209294283,0.9867145209294282,0.06394386119871462,2400,1.0
141,Single Session,Open Set,erpcore n400,AR+PSD+NB,22,session_1,0.8951850415587259,0.9895185041558725,0.9989518504155873,0.10325857178321737,2400,1.0
142,Single Session,Open Set,erpcore n400,AR+PSD+NB,23,session_1,0.8938958326064419,0.9893895832606442,0.9989389583260644,0.12101640636365807,2400,1.0
143,Single Session,Open Set,erpcore n400,AR+PSD+NB,24,session_1,0.8150602135391983,0.9815060213539197,0.998150602135392,0.11415354378391823,2400,1.0
144,Single Session,Open Set,erpcore n400,AR+PSD+NB,25,session_1,0.258111449535548,0.874143478276888,0.9874143478276888,0.030519572690208857,2400,1.0
145,Single Session,Open Set,erpcore n400,AR+PSD+NB,26,session_1,0.8531766694185161,0.9853176669418516,0.9985317666941852,0.07983726287367945,2400,1.0
146,Single Session,Open Set,erpcore n400,AR+PSD+NB,27,session_1,0.924095807873117,0.9924095807873117,0.9992409580787311,0.14614732985174655,2400,1.0
147,Single Session,Open Set,erpcore n400,AR+PSD+NB,28,session_1,0.958679076419193,0.9958679076419192,0.999586790764192,0.20440966254022366,2400,1.0
148,Single Session,Open Set,erpcore n400,AR+PSD+NB,29,session_1,0.946193389918872,0.9946193389918873,0.9994619338991888,0.22142575623217828,2400,1.0
149,Single Session,Open Set,erpcore n400,AR+PSD+NB,30,session_1,0.4075746666557574,0.8938898479893891,0.9893889847989389,0.03736276921231492,2400,1.0
150,Single Session,Open Set,erpcore n400,AR+PSD+NB,31,session_1,0.8498069941088657,0.9849806994108866,0.9984980699410887,0.07525258382930887,2400,1.0
151,Single Session,Open Set,erpcore n400,AR+PSD+NB,32,session_1,0.5954004472346465,0.954873098053998,0.9954873098053998,0.05792710280877443,2400,1.0
152,Single Session,Open Set,erpcore n400,AR+PSD+NB,33,session_1,0.27999529995299954,0.7029995299952999,0.74529995299953,0.024860601135195594,2400,1.0
153,Single Session,Open Set,erpcore n400,AR+PSD+NB,34,session_1,0.657044225353262,0.8407029225203261,0.9840702922520326,0.0827172241669808,2400,1.0
154,Single Session,Open Set,erpcore n400,AR+PSD+NB,35,session_1,0.8298223347398741,0.9829822334739875,0.9982982233473987,0.091395389163559,2400,1.0
155,Single Session,Open Set,erpcore n400,AR+PSD+NB,36,session_1,0.8290670297390363,0.9829067029739036,0.9982906702973903,0.07134062605768812,2400,1.0
156,Single Session,Open Set,erpcore n400,AR+PSD+NB,37,session_1,0.8040038194821186,0.9804003819482119,0.9980400381948212,0.09474391171686893,2400,1.0
157,Single Session,Open Set,erpcore n400,AR+PSD+NB,38,session_1,0.553170588878446,0.9336499255498446,0.9933649925549846,0.0564785936536294,2400,1.0
158,Single Session,Open Set,erpcore n400,AR+PSD+NB,39,session_1,0.45837387644191535,0.9241700543041915,0.9924170054304192,0.06328763973043772,2400,1.0
159,Single Session,Open Set,erpcore n400,AR+PSD+NB,40,session_1,0.8247205686130037,0.9824720568613003,0.99824720568613,0.10186693787260857,2400,1.0
160,Single Session,Open Set,erpcore n400,AR+PSD+KNN,1,session_1,0.38538695042327725,0.6521655216552167,0.7552165521655216,0.16145853776637228,2400,1.0
161,Single Session,Open Set,erpcore n400,AR+PSD+KNN,2,session_1,0.17058248650668323,0.5409990766574333,0.6240999076657433,0.055553846937197386,2400,1.0
162,Single Session,Open Set,erpcore n400,AR+PSD+KNN,3,session_1,0.4413666794787606,0.5619138157193537,0.6261913815719353,0.09650013851690444,2400,1.0
163,Single Session,Open Set,erpcore n400,AR+PSD+KNN,4,session_1,0.14999899998999988,0.26666616666166665,0.3116666166661667,0.012837379328543012,2400,1.0
164,Single Session,Open Set,erpcore n400,AR+PSD+KNN,5,session_1,0.23901608118645287,0.4749987499874999,0.58749987499875,0.06682080545716908,2400,1.0
165,Single Session,Open Set,erpcore n400,AR+PSD+KNN,6,session_1,0.0,0.016666666666666663,0.016666666666666663,0.00042494155818185455,2400,1.0
166,Single Session,Open Set,erpcore n400,AR+PSD+KNN,7,session_1,0.3356649566495665,0.5919984199841999,0.7341998419984199,0.03893870527746164,2400,1.0
167,Single Session,Open Set,erpcore n400,AR+PSD+KNN,8,session_1,0.20793358885969807,0.5918327516608499,0.644183275166085,0.053616164850201285,2400,1.0
168,Single Session,Open Set,erpcore n400,AR+PSD+KNN,9,session_1,0.0,0.19999949999499994,0.2449999499995,0.0012512810945273633,2400,1.0
169,Single Session,Open Set,erpcore n400,AR+PSD+KNN,10,session_1,0.538668716519098,0.7453324533245334,0.8245332453324533,0.1905721603891412,2400,1.0
170,Single Session,Open Set,erpcore n400,AR+PSD+KNN,11,session_1,0.04999999831648147,0.09533311999786662,0.11453331199978664,0.04603825098148548,2400,1.0
171,Single Session,Open Set,erpcore n400,AR+PSD+KNN,12,session_1,0.30173475545877926,0.5079224894813051,0.5607922489481305,0.061808833475599345,2400,1.0
172,Single Session,Open Set,erpcore n400,AR+PSD+KNN,13,session_1,0.1012390652752681,0.2926659266592666,0.35926659266592664,0.04042548438833267,2400,1.0
173,Single Session,Open Set,erpcore n400,AR+PSD+KNN,14,session_1,0.18333249999166656,0.40566522331889987,0.53556652233189,0.025170232259860037,2400,1.0
174,Single Session,Open Set,erpcore n400,AR+PSD+KNN,15,session_1,0.44494601435276726,0.7637249943928011,0.8713724994392801,0.08197629701314596,2400,1.0
175,Single Session,Open Set,erpcore n400,AR+PSD+KNN,16,session_1,0.07182494443992057,0.24333243332433327,0.3243332433324333,0.04231889034878164,2400,1.0
176,Single Session,Open Set,erpcore n400,AR+PSD+KNN,17,session_1,0.05724939749397495,0.5086640866408664,0.7408664086640866,0.01301335963941035,2400,1.0
177,Single Session,Open Set,erpcore n400,AR+PSD+KNN,18,session_1,0.31399803998039977,0.6016660166601666,0.6601666016660166,0.06603611101741283,2400,1.0
178,Single Session,Open Set,erpcore n400,AR+PSD+KNN,19,session_1,0.2639498752130378,0.6726647266472664,0.8472664726647265,0.039522330740152746,2400,1.0
179,Single Session,Open Set,erpcore n400,AR+PSD+KNN,20,session_1,0.3516175166440497,0.6753315866491998,0.83253315866492,0.07784858095459418,2400,1.0
180,Single Session,Open Set,erpcore n400,AR+PSD+KNN,21,session_1,0.20749958194026386,0.3866651999853332,0.5186665199985333,0.07619487923724469,2400,1.0
181,Single Session,Open Set,erpcore n400,AR+PSD+KNN,22,session_1,0.05444396110627772,0.40116501165011653,0.5501165011650117,0.011092374447957944,2400,1.0
182,Single Session,Open Set,erpcore n400,AR+PSD+KNN,23,session_1,0.05434507023641663,0.19999849998499983,0.3349998499985,0.020617488779747645,2400,1.0
