,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,AR_order
70,Single Session,Open Set,won 2022,AR+LR,16,session_1,0.7999999999999999,0.98,0.995,0.17326879828883848,11000,1
71,Single Session,Open Set,won 2022,AR+LR,17,session_1,0.595,0.83,0.875,0.1371145638636963,11000,1
72,Single Session,Open Set,won 2022,AR+LR,18,session_1,0.85,0.975,1.0,0.13466410400507767,11000,1
73,Single Session,Open Set,won 2022,AR+LR,19,session_1,0.7000000000000001,0.9099999999999999,0.95,0.12020661990816851,11000,1
74,Single Session,Open Set,won 2022,AR+LR,20,session_1,0.07500000000000001,0.20500000000000004,0.28,0.019405441333746477,11000,1
75,Single Session,Open Set,won 2022,AR+LR,21,session_1,0.175,0.44999999999999996,0.6199999999999999,0.0499999999999997,11000,1
76,Single Session,Open Set,won 2022,AR+LR,22,session_1,0.36,0.74,0.85,0.049616972412682786,11000,1
77,Single Session,Open Set,won 2022,AR+LR,23,session_1,0.975,1.0,1.0,0.2261986126797869,11000,1
78,Single Session,Open Set,won 2022,AR+LR,24,session_1,0.09000000000000002,0.39,0.5149999999999999,0.026244590150832473,11000,1
79,Single Session,Open Set,won 2022,AR+LR,25,session_1,0.685,0.885,0.95,0.12895585196285891,11000,1
80,Single Session,Open Set,won 2022,AR+LR,26,session_1,0.6100000000000001,0.885,0.965,0.12652485282216636,11000,1
81,Single Session,Open Set,won 2022,AR+LR,27,session_1,0.23,0.44000000000000006,0.615,0.05517996181871212,11000,1
82,Single Session,Open Set,won 2022,AR+LR,28,session_1,0.845,0.995,1.0,0.15255774670411498,11000,1
83,Single Session,Open Set,won 2022,AR+LR,29,session_1,0.62,0.895,0.925,0.07059765714799746,11000,1
84,Single Session,Open Set,won 2022,AR+LR,30,session_1,0.09,0.41000000000000003,0.91,0.024430529040770026,11000,1
85,Single Session,Open Set,won 2022,AR+LR,31,session_1,0.505,0.8049999999999999,0.9,0.07384371657887424,11000,1
86,Single Session,Open Set,won 2022,AR+LR,32,session_1,0.68,0.925,0.97,0.1455375865826412,11000,1
87,Single Session,Open Set,won 2022,AR+LR,33,session_1,0.025000000000000022,0.14,0.21,0.018235964377457566,11000,1
88,Single Session,Open Set,won 2022,AR+LR,34,session_1,0.525,0.79,0.85,0.06211436396165877,11000,1
89,Single Session,Open Set,won 2022,AR+LR,35,session_1,0.49,0.755,0.9199999999999999,0.08851647692630776,11000,1
90,Single Session,Open Set,won 2022,AR+LR,36,session_1,0.18500000000000003,0.525,0.695,0.040405170188625966,11000,1
91,Single Session,Open Set,won 2022,AR+LR,37,session_1,0.97,1.0,1.0,0.20068486948682338,11000,1
92,Single Session,Open Set,won 2022,AR+LR,38,session_1,0.66,0.83,0.86,0.07500000000018886,11000,1
93,Single Session,Open Set,won 2022,AR+LR,39,session_1,0.024999999999999994,0.10999999999999999,0.18000000000000002,0.005902259094755173,11000,1
94,Single Session,Open Set,won 2022,AR+LR,40,session_1,0.35000000000000003,0.51,0.635,0.04259153015014703,11000,1
95,Single Session,Open Set,won 2022,AR+LR,41,session_1,0.7749999999999999,0.985,0.995,0.1145179362113055,11000,1
96,Single Session,Open Set,won 2022,AR+LR,42,session_1,0.7849999999999999,0.8999999999999999,0.94,0.1906661735749773,11000,1
97,Single Session,Open Set,won 2022,AR+LR,43,session_1,0.7449999999999999,0.955,0.99,0.1456082519565413,11000,1
98,Single Session,Open Set,won 2022,AR+LR,44,session_1,0.06,0.36,0.53,0.02331102759647774,11000,1
99,Single Session,Open Set,won 2022,AR+LR,45,session_1,0.7449999999999999,0.94,0.975,0.11405450629026974,11000,1
100,Single Session,Open Set,won 2022,AR+LR,46,session_1,0.20500000000000002,0.5800000000000001,0.75,0.033528521024697916,11000,1
101,Single Session,Open Set,won 2022,AR+LR,47,session_1,0.525,0.8400000000000001,0.96,0.0942160841187818,11000,1
102,Single Session,Open Set,won 2022,AR+LR,48,session_1,0.32,0.68,0.7599999999999999,0.07142944956970522,11000,1
103,Single Session,Open Set,won 2022,AR+LR,49,session_1,0.645,0.9249999999999999,0.9500000000000001,0.09571789822986734,11000,1
104,Single Session,Open Set,won 2022,AR+LR,50,session_1,0.225,0.41000000000000003,0.4700000000000001,0.073365950684154,11000,1
105,Single Session,Open Set,won 2022,AR+LR,51,session_1,0.885,0.98,0.985,0.19506413052420088,11000,1
106,Single Session,Open Set,won 2022,AR+LR,52,session_1,0.125,0.48,0.6950000000000001,0.04038501134444289,11000,1
107,Single Session,Open Set,won 2022,AR+LR,53,session_1,0.0050000000000000044,0.08500000000000002,0.265,0.007436438639998855,11000,1
108,Single Session,Open Set,won 2022,AR+LR,54,session_1,0.55,0.84,0.91,0.12500000000006634,11000,1
109,Single Session,Open Set,won 2022,AR+LR,55,session_1,0.8300000000000001,0.9400000000000001,0.985,0.19922882787434434,11000,1
110,Single Session,Open Set,won 2022,AR+LDA,1,session_1,0.8400000000000001,0.99,0.9936999869998699,0.11007630034867819,11000,1
111,Single Session,Open Set,won 2022,AR+LDA,2,session_1,0.63,0.865,0.9299999999999999,0.18288388689550764,11000,1
112,Single Session,Open Set,won 2022,AR+LDA,3,session_1,0.7300000000000001,0.8800000000000001,0.925,0.14932573039211688,11000,1
113,Single Session,Open Set,won 2022,AR+LDA,4,session_1,0.945,1.0,1.0,0.22336695019440472,11000,1
114,Single Session,Open Set,won 2022,AR+LDA,5,session_1,0.815,0.965,0.97,0.16984382652500227,11000,1
115,Single Session,Open Set,won 2022,AR+LDA,6,session_1,0.845,0.995,0.99859998599986,0.10496606224353575,11000,1
116,Single Session,Open Set,won 2022,AR+LDA,7,session_1,0.7450000000000001,0.96,1.0,0.15886640546137332,11000,1
117,Single Session,Open Set,won 2022,AR+LDA,8,session_1,0.54,0.8899999999999999,0.945,0.09817374486497793,11000,1
118,Single Session,Open Set,won 2022,AR+LDA,9,session_1,0.985,0.995,0.995,0.2669983707983096,11000,1
119,Single Session,Open Set,won 2022,AR+LDA,10,session_1,0.8049999999999999,0.9,0.9299999999999999,0.23200006996563874,11000,1
120,Single Session,Open Set,won 2022,AR+LDA,11,session_1,0.61,0.885,0.96,0.15111275475017263,11000,1
121,Single Session,Open Set,won 2022,AR+LDA,12,session_1,0.72,0.905,0.96,0.1646014452918133,11000,1
122,Single Session,Open Set,won 2022,AR+LDA,13,session_1,0.855,1.0,1.0,0.17557646753090986,11000,1
123,Single Session,Open Set,won 2022,AR+LDA,14,session_1,0.7749999999999999,0.975,0.98,0.14288188787494127,11000,1
124,Single Session,Open Set,won 2022,AR+LDA,15,session_1,0.6,0.85,0.9299999999999999,0.1257153494787577,11000,1
125,Single Session,Open Set,won 2022,AR+LDA,16,session_1,0.855,0.975,0.99,0.21000000000003285,11000,1
126,Single Session,Open Set,won 2022,AR+LDA,17,session_1,0.77,0.945,0.955,0.21067516916718196,11000,1
127,Single Session,Open Set,won 2022,AR+LDA,18,session_1,0.85,0.95,0.985,0.19517831262681276,11000,1
128,Single Session,Open Set,won 2022,AR+LDA,19,session_1,0.72,0.8999999999999999,0.95,0.14499785105298793,11000,1
129,Single Session,Open Set,won 2022,AR+LDA,20,session_1,0.09,0.275,0.45500000000000007,0.031422003218408864,11000,1
130,Single Session,Open Set,won 2022,AR+LDA,21,session_1,0.275,0.44000000000000006,0.5,0.08359878659456865,11000,1
131,Single Session,Open Set,won 2022,AR+LDA,22,session_1,0.31,0.595,0.72,0.05544033423622425,11000,1
132,Single Session,Open Set,won 2022,AR+LDA,23,session_1,0.97,1.0,1.0,0.2219301042490343,11000,1
133,Single Session,Open Set,won 2022,AR+LDA,24,session_1,0.11000000000000001,0.34,0.625,0.0350900558726288,11000,1
134,Single Session,Open Set,won 2022,AR+LDA,25,session_1,0.855,0.96,0.975,0.1479441573629177,11000,1
135,Single Session,Open Set,won 2022,AR+LDA,26,session_1,0.7,0.9299999999999999,0.965,0.14678482543553661,11000,1
136,Single Session,Open Set,won 2022,AR+LDA,27,session_1,0.33999999999999997,0.58,0.7749999999999999,0.07542284280700978,11000,1
137,Single Session,Open Set,won 2022,AR+LDA,28,session_1,0.835,0.99,1.0,0.1762786234744975,11000,1
138,Single Session,Open Set,won 2022,AR+LDA,29,session_1,0.72,0.9099999999999999,0.985,0.09767668842271961,11000,1
139,Single Session,Open Set,won 2022,AR+LDA,30,session_1,0.25,0.45499999999999996,0.595,0.046162030604927386,11000,1
140,Single Session,Open Set,won 2022,AR+LDA,31,session_1,0.615,0.8400000000000001,0.8999999999999999,0.09561314955671721,11000,1
141,Single Session,Open Set,won 2022,AR+LDA,32,session_1,0.81,0.945,0.955,0.1818979699947623,11000,1
142,Single Session,Open Set,won 2022,AR+LDA,33,session_1,0.07500000000000001,0.18,0.26,0.04000000000000349,11000,1
143,Single Session,Open Set,won 2022,AR+LDA,34,session_1,0.6299999999999999,0.8499999999999999,0.91,0.09057047046947027,11000,1
144,Single Session,Open Set,won 2022,AR+LDA,35,session_1,0.47500000000000003,0.71,0.8300000000000001,0.10259652770142347,11000,1
145,Single Session,Open Set,won 2022,AR+LDA,36,session_1,0.33,0.665,0.79,0.06619756319403493,11000,1
146,Single Session,Open Set,won 2022,AR+LDA,37,session_1,0.945,1.0,1.0,0.22080320642884987,11000,1
147,Single Session,Open Set,won 2022,AR+LDA,38,session_1,0.395,0.5900000000000001,0.7299999999999999,0.11405611250487208,11000,1
148,Single Session,Open Set,won 2022,AR+LDA,39,session_1,0.06500000000000003,0.19,0.27,0.021730884587698986,11000,1
149,Single Session,Open Set,won 2022,AR+LDA,40,session_1,0.47500000000000003,0.625,0.695,0.06270417495427241,11000,1
150,Single Session,Open Set,won 2022,AR+LDA,41,session_1,0.8700000000000001,0.985,1.0,0.17834406140990916,11000,1
151,Single Session,Open Set,won 2022,AR+LDA,42,session_1,0.7300000000000001,0.81,0.905,0.2929467560895768,11000,1
152,Single Session,Open Set,won 2022,AR+LDA,43,session_1,0.78,0.965,0.995,0.19057766694319692,11000,1
153,Single Session,Open Set,won 2022,AR+LDA,44,session_1,0.11000000000000001,0.5259998599986,0.72339993399934,0.02030245179862245,11000,1
154,Single Session,Open Set,won 2022,AR+LDA,45,session_1,0.75,0.905,0.955,0.20660126537996382,11000,1
155,Single Session,Open Set,won 2022,AR+LDA,46,session_1,0.18999999999999997,0.585,0.6849999999999999,0.03865335985359234,11000,1
156,Single Session,Open Set,won 2022,AR+LDA,47,session_1,0.575,0.835,0.95,0.15669481953853892,11000,1
157,Single Session,Open Set,won 2022,AR+LDA,48,session_1,0.43,0.71,0.7799999999999999,0.09788428669951721,11000,1
158,Single Session,Open Set,won 2022,AR+LDA,49,session_1,0.635,0.9349999999999999,0.96,0.09258898139920309,11000,1
159,Single Session,Open Set,won 2022,AR+LDA,50,session_1,0.24,0.4,0.53529975299753,0.06236689022379284,11000,1
160,Single Session,Open Set,won 2022,AR+LDA,51,session_1,0.8,0.89,0.92,0.28510030085258226,11000,1
161,Single Session,Open Set,won 2022,AR+LDA,52,session_1,0.43000000000000005,0.8049999999999999,0.97,0.10511534348177778,11000,1
162,Single Session,Open Set,won 2022,AR+LDA,53,session_1,0.21499999999999997,0.44499999999999995,0.535,0.04142975685833546,11000,1
163,Single Session,Open Set,won 2022,AR+LDA,54,session_1,0.555,0.83,0.8849999999999999,0.17846170376521095,11000,1
164,Single Session,Open Set,won 2022,AR+LDA,55,session_1,0.85,0.97,0.985,0.317597727113728,11000,1
165,Single Session,Open Set,won 2022,AR+NB,1,session_1,0.42500000000000004,0.63,0.69,0.09530605874787076,11000,1
166,Single Session,Open Set,won 2022,AR+NB,2,session_1,0.87,0.98,1.0,0.2688175793860742,11000,1
167,Single Session,Open Set,won 2022,AR+NB,3,session_1,0.7,0.825,0.915,0.2018685843936471,11000,1
168,Single Session,Open Set,won 2022,AR+NB,4,session_1,0.8049999999999999,0.985,0.985,0.160685364171547,11000,1
169,Single Session,Open Set,won 2022,AR+NB,5,session_1,0.7249999999999999,0.965,0.97,0.12410578816381887,11000,1
170,Single Session,Open Set,won 2022,AR+NB,6,session_1,0.45999999999999996,0.73,0.815,0.08416401752614902,11000,1
171,Single Session,Open Set,won 2022,AR+NB,7,session_1,0.835,0.97,0.985,0.20071285070317346,11000,1
172,Single Session,Open Set,won 2022,AR+NB,8,session_1,0.52,0.76,0.845,0.21098801587213417,11000,1
173,Single Session,Open Set,won 2022,AR+NB,9,session_1,0.875,0.975,0.99,0.29739862467390976,11000,1
174,Single Session,Open Set,won 2022,AR+NB,10,session_1,0.5900000000000001,0.7899999999999999,0.835,0.21990169816790756,11000,1
175,Single Session,Open Set,won 2022,AR+NB,11,session_1,0.86,0.985,0.985,0.23511479375106198,11000,1
176,Single Session,Open Set,won 2022,AR+NB,12,session_1,0.7115787631560526,0.9131578763156052,0.9498157876315605,0.19949134923887232,11000,1
177,Single Session,Open Set,won 2022,AR+NB,13,session_1,0.7699999999999999,0.9349999999999999,0.965,0.17578806384873344,11000,1
178,Single Session,Open Set,won 2022,AR+NB,14,session_1,0.87,0.985,0.985,0.18215774270606513,11000,1
179,Single Session,Open Set,won 2022,AR+NB,15,session_1,0.8200000000000001,0.915,0.95239997399974,0.17662790232786157,11000,1
180,Single Session,Open Set,won 2022,AR+NB,16,session_1,0.835,0.96,0.995,0.283295535187758,11000,1
181,Single Session,Open Set,won 2022,AR+NB,17,session_1,0.73,0.88,0.905,0.23350243380730942,11000,1
182,Single Session,Open Set,won 2022,AR+NB,18,session_1,0.865,0.975,0.995,0.22826954792151846,11000,1
183,Single Session,Open Set,won 2022,AR+NB,19,session_1,0.7550000000000001,0.8799999999999999,0.96,0.29295250327341493,11000,1
184,Single Session,Open Set,won 2022,AR+NB,20,session_1,0.245,0.523332866662,0.61773316066494,0.07584493598135987,11000,1
185,Single Session,Open Set,won 2022,AR+NB,21,session_1,0.5199999999999999,0.805,0.91,0.1350902057991505,11000,1
186,Single Session,Open Set,won 2022,AR+NB,22,session_1,0.3500000000000001,0.605,0.825,0.10062504372857334,11000,1
187,Single Session,Open Set,won 2022,AR+NB,23,session_1,0.87,0.985,0.995,0.2570353027016762,11000,1
188,Single Session,Open Set,won 2022,AR+NB,24,session_1,0.35,0.61,0.72,0.06853111975132485,11000,1
189,Single Session,Open Set,won 2022,AR+NB,25,session_1,0.7999999999999999,0.925,0.965,0.23336395166366958,11000,1
190,Single Session,Open Set,won 2022,AR+NB,26,session_1,0.7949999999999999,0.945,0.98,0.17716274025727385,11000,1
191,Single Session,Open Set,won 2022,AR+NB,27,session_1,0.395,0.575,0.62,0.11153724674906212,11000,1
192,Single Session,Open Set,won 2022,AR+NB,28,session_1,0.8,0.98,1.0,0.1813936172275345,11000,1
193,Single Session,Open Set,won 2022,AR+NB,29,session_1,0.395,0.69,0.835,0.1459623784346163,11000,1
194,Single Session,Open Set,won 2022,AR+NB,30,session_1,0.145,0.42000000000000004,0.5700000000000001,0.0706748193385268,11000,1
195,Single Session,Open Set,won 2022,AR+NB,31,session_1,0.625,0.865,0.925,0.2150000000001295,11000,1
196,Single Session,Open Set,won 2022,AR+NB,32,session_1,0.8,0.955,0.965,0.1761623304580685,11000,1
197,Single Session,Open Set,won 2022,AR+NB,33,session_1,0.11500000000000002,0.24,0.28,0.07182680486572451,11000,1
198,Single Session,Open Set,won 2022,AR+NB,34,session_1,0.52,0.735,0.795,0.119230726943755,11000,1
199,Single Session,Open Set,won 2022,AR+NB,35,session_1,0.44,0.715,0.83609996099961,0.1098080440584114,11000,1
200,Single Session,Open Set,won 2022,AR+NB,36,session_1,0.275,0.47,0.595,0.11499999999996242,11000,1
201,Single Session,Open Set,won 2022,AR+NB,37,session_1,0.905,0.995,0.995,0.2061258483343162,11000,1
202,Single Session,Open Set,won 2022,AR+NB,38,session_1,0.8960508114860406,0.978804913146924,0.9978804913146925,0.20776009755219926,11000,1
203,Single Session,Open Set,won 2022,AR+NB,39,session_1,0.07,0.17500000000000002,0.29500000000000004,0.020192405721196648,11000,1
204,Single Session,Open Set,won 2022,AR+NB,40,session_1,0.4650000000000001,0.6420526021049684,0.7197052602104969,0.09571479974820724,11000,1
205,Single Session,Open Set,won 2022,AR+NB,41,session_1,0.7250000000000001,0.9249999999999999,0.98,0.16833926376073494,11000,1
206,Single Session,Open Set,won 2022,AR+NB,42,session_1,0.9149999999999999,0.99,0.99,0.21973882797429262,11000,1
207,Single Session,Open Set,won 2022,AR+NB,43,session_1,0.48,0.7250000000000001,0.8200000000000001,0.17687453147956117,11000,1
208,Single Session,Open Set,won 2022,AR+NB,44,session_1,0.49230007075536253,0.7722300070755364,0.9491225197027436,0.035803293661160036,11000,1
209,Single Session,Open Set,won 2022,AR+NB,45,session_1,0.81,0.95,0.995,0.1303829623484507,11000,1
210,Single Session,Open Set,won 2022,AR+NB,46,session_1,0.31499999999999995,0.585,0.7050000000000001,0.057781437095867805,11000,1
211,Single Session,Open Set,won 2022,AR+NB,47,session_1,0.43999999999999995,0.7250000000000001,0.7899999999999999,0.1152732161241484,11000,1
212,Single Session,Open Set,won 2022,AR+NB,48,session_1,0.625,0.76,0.8899999999999999,0.2276903817130728,11000,1
213,Single Session,Open Set,won 2022,AR+NB,49,session_1,0.41,0.5850000000000001,0.6549999999999999,0.22705459324931676,11000,1
214,Single Session,Open Set,won 2022,AR+NB,50,session_1,0.5716184712206834,0.7443271304415682,0.9551324050410768,0.168851712660797,11000,1
215,Single Session,Open Set,won 2022,AR+NB,51,session_1,0.7849999999999999,0.85,0.9199999999999999,0.2187747003968053,11000,1
216,Single Session,Open Set,won 2022,AR+NB,52,session_1,0.42000000000000004,0.605,0.6649999999999999,0.1176870833291687,11000,1
217,Single Session,Open Set,won 2022,AR+NB,53,session_1,0.27,0.5796663633303,0.67196663633303,0.0703501284370597,11000,1
218,Single Session,Open Set,won 2022,AR+NB,54,session_1,0.7,0.8049999999999999,0.875,0.19420873771851813,11000,1
219,Single Session,Open Set,won 2022,AR+NB,55,session_1,0.825,0.97,0.99,0.31547706623754235,11000,1
220,Single Session,Open Set,won 2022,AR+KNN,1,session_1,0.6399684204306062,0.9647015283878329,0.9978995868390057,0.0749854062881818,11000,1
221,Single Session,Open Set,won 2022,AR+KNN,2,session_1,0.5709933057057528,0.770345459223823,0.90259977599776,0.27593011235414044,11000,1
222,Single Session,Open Set,won 2022,AR+KNN,3,session_1,0.5482729089337354,0.8239326448820045,0.926976536432031,0.269063528555313,11000,1
223,Single Session,Open Set,won 2022,AR+KNN,4,session_1,0.8589120936613713,0.9756479259023358,0.9956922646149539,0.2734885006140587,11000,1
224,Single Session,Open Set,won 2022,AR+KNN,5,session_1,0.6180275170697572,0.9131995803291366,0.98479994799948,0.23667122312286434,11000,1
225,Single Session,Open Set,won 2022,AR+KNN,6,session_1,0.6487676624885055,0.9648154550328571,0.9964815455032856,0.07718937810192432,11000,1
226,Single Session,Open Set,won 2022,AR+KNN,7,session_1,0.682671750285996,0.9178883877727666,0.9690788296771857,0.22067544482401402,11000,1
