,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,AR_order
30,Single Session,Open Set,Lee2019_ERP,AR+SVM,16,session_1,0.31,0.62,0.6699999999999999,0.09590658242021907,10800,1
31,Single Session,Open Set,Lee2019_ERP,AR+SVM,16,session_2,0.39,0.8299999999999998,0.8899999999999999,0.08538640726226747,10800,1
32,Single Session,Open Set,Lee2019_ERP,AR+SVM,17,session_1,0.04000000000000001,0.06,0.06,0.03038500759817643,10800,1
33,Single Session,Open Set,Lee2019_ERP,AR+SVM,17,session_2,0.10999999999999999,0.29000000000000004,0.48,0.04942322306972927,10800,1
34,Single Session,Open Set,Lee2019_ERP,AR+SVM,18,session_1,0.32999999999999996,0.61,0.76,0.10967057906107366,10800,1
35,Single Session,Open Set,Lee2019_ERP,AR+SVM,18,session_2,0.18,0.36,0.4,0.07653863072867431,10800,1
36,Single Session,Open Set,Lee2019_ERP,AR+SVM,19,session_1,0.030000000000000027,0.12,0.21,0.028160541470047394,10800,1
37,Single Session,Open Set,Lee2019_ERP,AR+SVM,19,session_2,0.22999999999999998,0.35,0.4099999999999999,0.09807576181729712,10800,1
38,Single Session,Open Set,Lee2019_ERP,AR+SVM,20,session_1,0.27,0.61,0.6799999999999999,0.09288210829391691,10800,1
39,Single Session,Open Set,Lee2019_ERP,AR+SVM,20,session_2,0.09,0.21,0.38,0.03297938494761299,10800,1
40,Single Session,Open Set,Lee2019_ERP,AR+SVM,21,session_1,0.26,0.42,0.48,0.10615372310645463,10800,1
41,Single Session,Open Set,Lee2019_ERP,AR+SVM,21,session_2,0.29999999999999993,0.48,0.5700000000000001,0.07576871550832748,10800,1
42,Single Session,Open Set,Lee2019_ERP,AR+SVM,22,session_1,0.16,0.46,0.65,0.03538370791010199,10800,1
43,Single Session,Open Set,Lee2019_ERP,AR+SVM,22,session_2,0.12,0.26,0.33,0.04519645285131614,10800,1
44,Single Session,Open Set,Lee2019_ERP,AR+SVM,23,session_1,0.04999999999999999,0.15999999999999998,0.24999999999999997,0.01309185795409102,10800,1
45,Single Session,Open Set,Lee2019_ERP,AR+SVM,23,session_2,0.07,0.21,0.22,0.025386207310245747,10800,1
46,Single Session,Open Set,Lee2019_ERP,AR+SVM,24,session_1,0.030000000000000027,0.04000000000000001,0.060000000000000026,0.02634857694153403,10800,1
47,Single Session,Open Set,Lee2019_ERP,AR+SVM,24,session_2,0.16999999999999998,0.5099999999999999,0.5599999999999999,0.0763487762936895,10800,1
48,Single Session,Open Set,Lee2019_ERP,AR+SVM,25,session_1,0.010000000000000009,0.07,0.07,0.006213605577603559,10800,1
49,Single Session,Open Set,Lee2019_ERP,AR+SVM,25,session_2,0.15,0.33,0.38,0.043267015916180124,10800,1
50,Single Session,Open Set,Lee2019_ERP,AR+SVM,26,session_1,0.04000000000000001,0.07,0.13,0.030192453811085346,10800,1
51,Single Session,Open Set,Lee2019_ERP,AR+SVM,26,session_2,0.05000000000000002,0.18999999999999997,0.30999999999999994,0.03076741582020336,10800,1
52,Single Session,Open Set,Lee2019_ERP,AR+SVM,27,session_1,0.03,0.09,0.13999999999999999,0.016280993161641204,10800,1
53,Single Session,Open Set,Lee2019_ERP,AR+SVM,27,session_2,0.06999999999999998,0.2,0.22,0.026596016955930574,10800,1
54,Single Session,Open Set,Lee2019_ERP,AR+SVM,28,session_1,0.04999999999999999,0.21,0.29,0.0246163920659046,10800,1
55,Single Session,Open Set,Lee2019_ERP,AR+SVM,28,session_2,0.3,0.51,0.54,0.07038290810206589,10800,1
56,Single Session,Open Set,Lee2019_ERP,AR+SVM,29,session_1,0.020000000000000018,0.03,0.03,0.01577361553227225,10800,1
57,Single Session,Open Set,Lee2019_ERP,AR+SVM,29,session_2,0.06999999999999998,0.12,0.16999999999999998,0.03980534671678797,10800,1
58,Single Session,Open Set,Lee2019_ERP,AR+SVM,30,session_1,0.27,0.49,0.6,0.06074272174678312,10800,1
59,Single Session,Open Set,Lee2019_ERP,AR+SVM,30,session_2,0.14,0.56,0.65,0.03269185395505079,10800,1
60,Single Session,Open Set,Lee2019_ERP,AR+SVM,31,session_1,0.010000000000000009,0.020000000000000018,0.020000000000000018,0.0032467219867231864,10800,1
61,Single Session,Open Set,Lee2019_ERP,AR+SVM,31,session_2,0.36,0.7000000000000001,0.78,0.08249990002404342,10800,1
62,Single Session,Open Set,Lee2019_ERP,AR+SVM,32,session_1,0.0,0.010000000000000009,0.010000000000000009,0.00039240762217067907,10800,1
63,Single Session,Open Set,Lee2019_ERP,AR+SVM,32,session_2,0.0,0.0,0.010000000000000009,0.00018745681036551229,10800,1
64,Single Session,Open Set,Lee2019_ERP,AR+SVM,33,session_1,0.16,0.29,0.47,0.05440924178197232,10800,1
65,Single Session,Open Set,Lee2019_ERP,AR+SVM,33,session_2,0.34,0.63,0.66,0.06726855554666954,10800,1
66,Single Session,Open Set,Lee2019_ERP,AR+SVM,34,session_1,0.030000000000000027,0.030000000000000027,0.060000000000000026,0.030179986800968346,10800,1
67,Single Session,Open Set,Lee2019_ERP,AR+SVM,34,session_2,0.06,0.19,0.29000000000000004,0.017680695203588108,10800,1
68,Single Session,Open Set,Lee2019_ERP,AR+SVM,35,session_1,0.060000000000000026,0.12,0.18,0.03326931536431258,10800,1
69,Single Session,Open Set,Lee2019_ERP,AR+SVM,35,session_2,0.12,0.15999999999999998,0.18,0.044124410141566026,10800,1
70,Single Session,Open Set,Lee2019_ERP,AR+SVM,36,session_1,0.14999999999999997,0.53,0.63,0.06706110533473006,10800,1
71,Single Session,Open Set,Lee2019_ERP,AR+SVM,36,session_2,0.55,0.8,0.8500000000000001,0.10872330640659547,10800,1
72,Single Session,Open Set,Lee2019_ERP,AR+SVM,37,session_1,0.24999999999999997,0.47,0.61,0.052679456930339284,10800,1
73,Single Session,Open Set,Lee2019_ERP,AR+SVM,37,session_2,0.04999999999999999,0.12,0.17,0.017155882588178836,10800,1
74,Single Session,Open Set,Lee2019_ERP,AR+SVM,38,session_1,0.09999999999999998,0.26,0.26,0.06999770055188312,10800,1
75,Single Session,Open Set,Lee2019_ERP,AR+SVM,38,session_2,0.01999999999999999,0.16,0.19,0.008273015076381668,10800,1
76,Single Session,Open Set,Lee2019_ERP,AR+SVM,39,session_1,0.010000000000000009,0.1,0.12,0.0051962534991602015,10800,1
77,Single Session,Open Set,Lee2019_ERP,AR+SVM,39,session_2,0.27,0.44000000000000006,0.49000000000000005,0.09577131488432059,10800,1
78,Single Session,Open Set,Lee2019_ERP,AR+SVM,40,session_1,0.10999999999999996,0.27999999999999997,0.35,0.04103031330832964,10800,1
79,Single Session,Open Set,Lee2019_ERP,AR+SVM,40,session_2,0.03,0.03,0.03999999999999998,0.020005000000000207,10800,1
80,Single Session,Open Set,Lee2019_ERP,AR+SVM,41,session_1,0.16999999999999998,0.41,0.6,0.05192463808686996,10800,1
81,Single Session,Open Set,Lee2019_ERP,AR+SVM,41,session_2,0.11000000000000001,0.42,0.48,0.04163240822202672,10800,1
82,Single Session,Open Set,Lee2019_ERP,AR+SVM,42,session_1,0.19999999999999998,0.3,0.34,0.08384677677370919,10800,1
83,Single Session,Open Set,Lee2019_ERP,AR+SVM,42,session_2,0.16,0.54,0.58,0.031647304646884956,10800,1
84,Single Session,Open Set,Lee2019_ERP,AR+SVM,43,session_1,0.30000000000000004,0.49,0.51,0.052885809467490906,10800,1
85,Single Session,Open Set,Lee2019_ERP,AR+SVM,43,session_2,0.010000000000000009,0.020000000000000018,0.04000000000000001,0.010552368031672399,10800,1
86,Single Session,Open Set,Lee2019_ERP,AR+SVM,44,session_1,0.12,0.24999999999999997,0.26,0.08326951531636402,10800,1
87,Single Session,Open Set,Lee2019_ERP,AR+SVM,44,session_2,0.17,0.32000000000000006,0.38,0.04456180516675998,10800,1
88,Single Session,Open Set,Lee2019_ERP,AR+SVM,45,session_1,0.030000000000000027,0.18,0.26,0.025343817483803883,10800,1
89,Single Session,Open Set,Lee2019_ERP,AR+SVM,45,session_2,0.06,0.08999999999999997,0.10999999999999999,0.03999760057586222,10800,1
90,Single Session,Open Set,Lee2019_ERP,AR+SVM,46,session_1,0.18,0.36,0.48000000000000004,0.06173218427580559,10800,1
91,Single Session,Open Set,Lee2019_ERP,AR+SVM,46,session_2,0.32999999999999996,0.49,0.6,0.07980534671684959,10800,1
92,Single Session,Open Set,Lee2019_ERP,AR+SVM,47,session_1,0.26,0.5900000000000001,0.73,0.05097766536031352,10800,1
93,Single Session,Open Set,Lee2019_ERP,AR+SVM,47,session_2,0.18,0.6199999999999999,0.6299999999999999,0.07038500759822562,10800,1
94,Single Session,Open Set,Lee2019_ERP,AR+SVM,48,session_1,0.01999999999999999,0.15000000000000002,0.17,0.0053887073102455415,10800,1
95,Single Session,Open Set,Lee2019_ERP,AR+SVM,48,session_2,0.06,0.24000000000000002,0.32,0.03872300647844516,10800,1
96,Single Session,Open Set,Lee2019_ERP,AR+SVM,49,session_1,0.32000000000000006,0.48,0.5900000000000001,0.08788320803012431,10800,1
97,Single Session,Open Set,Lee2019_ERP,AR+SVM,49,session_2,0.25,0.54,0.64,0.09072792529792849,10800,1
98,Single Session,Open Set,Lee2019_ERP,AR+SVM,50,session_1,0.44999999999999996,0.6399999999999999,0.6599999999999999,0.14991831960329538,10800,1
99,Single Session,Open Set,Lee2019_ERP,AR+SVM,50,session_2,0.010000000000000009,0.04000000000000001,0.04000000000000001,0.008630429296968728,10800,1
100,Single Session,Open Set,Lee2019_ERP,AR+SVM,51,session_1,0.27,0.63,0.68,0.08200741821968871,10800,1
101,Single Session,Open Set,Lee2019_ERP,AR+SVM,51,session_2,0.16999999999999998,0.36999999999999994,0.53,0.06557616172118691,10800,1
102,Single Session,Open Set,Lee2019_ERP,AR+SVM,52,session_1,0.43999999999999995,0.68,0.79,0.10942323842276996,10800,1
103,Single Session,Open Set,Lee2019_ERP,AR+SVM,52,session_2,0.31,0.62,0.66,0.09087758937864754,10800,1
104,Single Session,Open Set,Lee2019_ERP,AR+SVM,53,session_1,0.08000000000000002,0.12999999999999998,0.13999999999999996,0.017845785429629012,10800,1
105,Single Session,Open Set,Lee2019_ERP,AR+SVM,53,session_2,0.11000000000000001,0.19,0.21000000000000002,0.02788820743021153,10800,1
106,Single Session,Open Set,Lee2019_ERP,AR+SVM,54,session_1,0.14999999999999997,0.38,0.44,0.04671868751499661,10800,1
107,Single Session,Open Set,Lee2019_ERP,AR+SVM,54,session_2,0.27999999999999997,0.45999999999999996,0.68,0.047528393185635655,10800,1
108,Single Session,Open Set,Lee2019_ERP,AR+LR,1,session_1,0.5,0.6699999999999999,0.7899999999999999,0.08615152363437695,10800,1
109,Single Session,Open Set,Lee2019_ERP,AR+LR,1,session_2,0.49999999999999994,0.9,0.9199999999999999,0.08038530752630146,10800,1
110,Single Session,Open Set,Lee2019_ERP,AR+LR,2,session_1,0.22,0.67,0.76,0.04163230824602116,10800,1
111,Single Session,Open Set,Lee2019_ERP,AR+LR,2,session_2,0.11000000000000001,0.33999999999999997,0.63,0.040165449009035604,10800,1
112,Single Session,Open Set,Lee2019_ERP,AR+LR,3,session_1,0.010000000000000009,0.09,0.11000000000000001,0.015426317982350097,10800,1
113,Single Session,Open Set,Lee2019_ERP,AR+LR,3,session_2,0.03999999999999998,0.1,0.23,0.032296989221979704,10800,1
114,Single Session,Open Set,Lee2019_ERP,AR+LR,4,session_1,0.11000000000000001,0.32000000000000006,0.44000000000000006,0.025328921058945852,10800,1
115,Single Session,Open Set,Lee2019_ERP,AR+LR,4,session_2,0.19999999999999998,0.49,0.5900000000000001,0.07144265376314787,10800,1
116,Single Session,Open Set,Lee2019_ERP,AR+LR,5,session_1,0.010000000000000009,0.03,0.07999999999999999,0.006540954830573793,10800,1
117,Single Session,Open Set,Lee2019_ERP,AR+LR,5,session_2,0.32999999999999996,0.5900000000000001,0.6299999999999999,0.11274504119011437,10800,1
118,Single Session,Open Set,Lee2019_ERP,AR+LR,6,session_1,0.48,0.7,0.72,0.08807684709344706,10800,1
119,Single Session,Open Set,Lee2019_ERP,AR+LR,6,session_2,0.37,0.7000000000000001,0.8200000000000001,0.05160721426859674,10800,1
120,Single Session,Open Set,Lee2019_ERP,AR+LR,7,session_1,0.03,0.09,0.12,0.007695653643125649,10800,1
121,Single Session,Open Set,Lee2019_ERP,AR+LR,7,session_2,0.1,0.37,0.5599999999999999,0.027885607454210988,10800,1
122,Single Session,Open Set,Lee2019_ERP,AR+LR,8,session_1,0.07,0.26,0.4,0.03336679196992721,10800,1
123,Single Session,Open Set,Lee2019_ERP,AR+LR,8,session_2,0.13999999999999996,0.34,0.43,0.06115262337040149,10800,1
124,Single Session,Open Set,Lee2019_ERP,AR+LR,9,session_1,0.05000000000000002,0.25,0.38,0.02153973046468847,10800,1
125,Single Session,Open Set,Lee2019_ERP,AR+LR,9,session_2,0.41999999999999993,0.7,0.78,0.057886079545105704,10800,1
126,Single Session,Open Set,Lee2019_ERP,AR+LR,10,session_1,0.09,0.19999999999999998,0.38,0.03839298568343639,10800,1
127,Single Session,Open Set,Lee2019_ERP,AR+LR,10,session_2,0.07,0.26,0.49,0.024232425683567593,10800,1
128,Single Session,Open Set,Lee2019_ERP,AR+LR,11,session_1,0.0,0.020000000000000018,0.04000000000000001,0.0017220872990482284,10800,1
129,Single Session,Open Set,Lee2019_ERP,AR+LR,11,session_2,0.27,0.8200000000000001,0.96,0.030768064652349825,10800,1
130,Single Session,Open Set,Lee2019_ERP,AR+LR,12,session_1,0.62,0.9299999999999999,0.99,0.07673098456370461,10800,1
131,Single Session,Open Set,Lee2019_ERP,AR+LR,12,session_2,0.73,0.98,1.0,0.12020581568025299,10800,1
132,Single Session,Open Set,Lee2019_ERP,AR+LR,13,session_1,0.09,0.43,0.7599999999999999,0.03653843077661364,10800,1
133,Single Session,Open Set,Lee2019_ERP,AR+LR,13,session_2,0.12,0.33999999999999997,0.4,0.02986032976379888,10800,1
134,Single Session,Open Set,Lee2019_ERP,AR+LR,14,session_1,0.26,0.55,0.64,0.0654513916660842,10800,1
135,Single Session,Open Set,Lee2019_ERP,AR+LR,14,session_2,0.52,0.8099999999999999,0.85,0.0760688434776164,10800,1
136,Single Session,Open Set,Lee2019_ERP,AR+LR,15,session_1,0.08000000000000002,0.33999999999999997,0.4,0.02097486603215228,10800,1
137,Single Session,Open Set,Lee2019_ERP,AR+LR,15,session_2,0.05999999999999997,0.28,0.48,0.023076861553227232,10800,1
138,Single Session,Open Set,Lee2019_ERP,AR+LR,16,session_1,0.69,0.93,0.98,0.09499827519843601,10800,1
139,Single Session,Open Set,Lee2019_ERP,AR+LR,16,session_2,0.71,0.94,0.97,0.11288460769419245,10800,1
140,Single Session,Open Set,Lee2019_ERP,AR+LR,17,session_1,0.0,0.09,0.13,0.0028894033821208133,10800,1
141,Single Session,Open Set,Lee2019_ERP,AR+LR,17,session_2,0.39,0.61,0.6699999999999999,0.056703891066144124,10800,1
142,Single Session,Open Set,Lee2019_ERP,AR+LR,18,session_1,0.57,0.8,0.8699999999999999,0.14000000000007204,10800,1
143,Single Session,Open Set,Lee2019_ERP,AR+LR,18,session_2,0.23999999999999996,0.6,0.8,0.06653863072861588,10800,1
144,Single Session,Open Set,Lee2019_ERP,AR+LR,19,session_1,0.38999999999999996,0.74,0.9299999999999999,0.05288476825163055,10800,1
145,Single Session,Open Set,Lee2019_ERP,AR+LR,19,session_2,0.55,0.8,0.98,0.09077021514849926,10800,1
146,Single Session,Open Set,Lee2019_ERP,AR+LR,20,session_1,0.7,0.89,0.9299999999999999,0.1190383992273983,10800,1
147,Single Session,Open Set,Lee2019_ERP,AR+LR,20,session_2,0.19,0.42000000000000004,0.63,0.014341659085012937,10800,1
148,Single Session,Open Set,Lee2019_ERP,AR+LR,21,session_1,0.24,0.5900000000000001,0.6599999999999999,0.05092144900716122,10800,1
149,Single Session,Open Set,Lee2019_ERP,AR+LR,21,session_2,0.38,0.9299999999999999,0.98,0.0556602232970074,10800,1
150,Single Session,Open Set,Lee2019_ERP,AR+LR,22,session_1,0.39,0.6900000000000001,0.84,0.05211469247380722,10800,1
151,Single Session,Open Set,Lee2019_ERP,AR+LR,22,session_2,0.16999999999999998,0.47,0.61,0.03289950411901145,10800,1
152,Single Session,Open Set,Lee2019_ERP,AR+LR,23,session_1,0.09000000000000002,0.16999999999999996,0.37,0.021664700471886955,10800,1
153,Single Session,Open Set,Lee2019_ERP,AR+LR,23,session_2,0.09999999999999998,0.32999999999999996,0.47,0.04000000000000041,10800,1
154,Single Session,Open Set,Lee2019_ERP,AR+LR,24,session_1,0.020000000000000018,0.22999999999999998,0.33999999999999997,0.013656666311935666,10800,1
155,Single Session,Open Set,Lee2019_ERP,AR+LR,24,session_2,0.23,0.46,0.63,0.057113492761737855,10800,1
156,Single Session,Open Set,Lee2019_ERP,AR+LR,25,session_1,0.0,0.38,0.41000000000000003,0.005236439185123865,10800,1
157,Single Session,Open Set,Lee2019_ERP,AR+LR,25,session_2,0.24,0.75,0.79,0.035383907862113095,10800,1
158,Single Session,Open Set,Lee2019_ERP,AR+LR,26,session_1,0.09,0.24000000000000002,0.35000000000000003,0.03192453811090463,10800,1
159,Single Session,Open Set,Lee2019_ERP,AR+LR,26,session_2,0.21,0.63,0.68,0.0231443453571145,10800,1
160,Single Session,Open Set,Lee2019_ERP,AR+LR,27,session_1,0.0,0.03,0.09,0.0029718114249911325,10800,1
161,Single Session,Open Set,Lee2019_ERP,AR+LR,27,session_2,0.05000000000000002,0.16999999999999998,0.26999999999999996,0.02479644885227545,10800,1
162,Single Session,Open Set,Lee2019_ERP,AR+LR,28,session_1,0.06,0.5,0.76,0.017723246420858995,10800,1
163,Single Session,Open Set,Lee2019_ERP,AR+LR,28,session_2,0.32,0.6799999999999999,0.8300000000000001,0.05346206910341539,10800,1
164,Single Session,Open Set,Lee2019_ERP,AR+LR,29,session_1,0.0,0.29000000000000004,0.29000000000000004,0.0055811611213308805,10800,1
165,Single Session,Open Set,Lee2019_ERP,AR+LR,29,session_2,0.05999999999999997,0.28,0.6399999999999999,0.033299524665211626,10800,1
166,Single Session,Open Set,Lee2019_ERP,AR+LR,30,session_1,0.47,0.7200000000000001,0.7700000000000001,0.11057816124130224,10800,1
167,Single Session,Open Set,Lee2019_ERP,AR+LR,30,session_2,0.44,0.85,0.99,0.061759877629419986,10800,1
168,Single Session,Open Set,Lee2019_ERP,AR+LR,31,session_1,0.0,0.06,0.07,0.0007774114601820791,10800,1
169,Single Session,Open Set,Lee2019_ERP,AR+LR,31,session_2,0.57,0.9299999999999999,0.95,0.08726838257807742,10800,1
170,Single Session,Open Set,Lee2019_ERP,AR+LR,32,session_1,0.0,0.0,0.01999999999999999,0.00019997786504551975,10800,1
171,Single Session,Open Set,Lee2019_ERP,AR+LR,32,session_2,0.0,0.010000000000000009,0.010000000000000009,0.002124491921938734,10800,1
172,Single Session,Open Set,Lee2019_ERP,AR+LR,33,session_1,0.25,0.62,0.85,0.040727525393905666,10800,1
173,Single Session,Open Set,Lee2019_ERP,AR+LR,33,session_2,0.42,0.78,0.8599999999999999,0.07711619211389265,10800,1
174,Single Session,Open Set,Lee2019_ERP,AR+LR,34,session_1,0.08999999999999997,0.27,0.30000000000000004,0.023269940742355097,10800,1
175,Single Session,Open Set,Lee2019_ERP,AR+LR,34,session_2,0.12,0.29,0.31,0.04249950011997121,10800,1
176,Single Session,Open Set,Lee2019_ERP,AR+LR,35,session_1,0.04000000000000001,0.20999999999999996,0.41,0.030000099976005758,10800,1
177,Single Session,Open Set,Lee2019_ERP,AR+LR,35,session_2,0.15999999999999998,0.44999999999999996,0.48,0.02469897224666101,10800,1
178,Single Session,Open Set,Lee2019_ERP,AR+LR,36,session_1,0.33999999999999997,0.5700000000000001,0.6599999999999999,0.09558925857795855,10800,1
179,Single Session,Open Set,Lee2019_ERP,AR+LR,36,session_2,0.63,0.8200000000000001,0.9099999999999999,0.12345007198272483,10800,1
180,Single Session,Open Set,Lee2019_ERP,AR+LR,37,session_1,0.5900000000000001,0.83,0.85,0.08884337758942774,10800,1
181,Single Session,Open Set,Lee2019_ERP,AR+LR,37,session_2,0.04999999999999999,0.18,0.25,0.019532748232279427,10800,1
182,Single Session,Open Set,Lee2019_ERP,AR+LR,38,session_1,0.08000000000000002,0.29,0.49000000000000005,0.020275118188595124,10800,1
183,Single Session,Open Set,Lee2019_ERP,AR+LR,38,session_2,0.08000000000000002,0.22999999999999998,0.29000000000000004,0.02207470207150284,10800,1
184,Single Session,Open Set,Lee2019_ERP,AR+LR,39,session_1,0.04000000000000001,0.22999999999999998,0.27999999999999997,0.01576621610813405,10800,1
185,Single Session,Open Set,Lee2019_ERP,AR+LR,39,session_2,0.18,0.43999999999999995,0.6,0.05307956090538313,10800,1
186,Single Session,Open Set,Lee2019_ERP,AR+LR,40,session_1,0.22999999999999998,0.51,0.5800000000000001,0.05528913060867398,10800,1
187,Single Session,Open Set,Lee2019_ERP,AR+LR,40,session_2,0.010000000000000009,0.04000000000000001,0.12,0.012504441642486206,10800,1
188,Single Session,Open Set,Lee2019_ERP,AR+LR,41,session_1,0.39,0.7699999999999999,0.9099999999999999,0.05980594746600777,10800,1
189,Single Session,Open Set,Lee2019_ERP,AR+LR,41,session_2,0.12999999999999998,0.6000000000000001,0.82,0.03211699192193876,10800,1
190,Single Session,Open Set,Lee2019_ERP,AR+LR,42,session_1,0.17,0.55,0.81,0.04749820043194757,10800,1
191,Single Session,Open Set,Lee2019_ERP,AR+LR,42,session_2,0.36,0.76,0.8099999999999999,0.06288450771813839,10800,1
192,Single Session,Open Set,Lee2019_ERP,AR+LR,43,session_1,0.41,0.6900000000000001,0.77,0.058723932111319946,10800,1
193,Single Session,Open Set,Lee2019_ERP,AR+LR,43,session_2,0.020000000000000018,0.030000000000000027,0.04000000000000001,0.020512477605374706,10800,1
194,Single Session,Open Set,Lee2019_ERP,AR+LR,44,session_1,0.12999999999999998,0.29000000000000004,0.5,0.0653817083899864,10800,1
195,Single Session,Open Set,Lee2019_ERP,AR+LR,44,session_2,0.15,0.38,0.49,0.05199232184275772,10800,1
196,Single Session,Open Set,Lee2019_ERP,AR+LR,45,session_1,0.08000000000000002,0.37,0.61,0.03788310805406765,10800,1
197,Single Session,Open Set,Lee2019_ERP,AR+LR,45,session_2,0.08000000000000002,0.17,0.21000000000000002,0.04634617691754,10800,1
198,Single Session,Open Set,Lee2019_ERP,AR+LR,46,session_1,0.42,0.7799999999999999,0.83,0.06888586739182616,10800,1
199,Single Session,Open Set,Lee2019_ERP,AR+LR,46,session_2,0.65,0.9199999999999999,0.97,0.0980357714148596,10800,1
200,Single Session,Open Set,Lee2019_ERP,AR+LR,47,session_1,0.4600000000000001,0.75,0.8200000000000001,0.06200481884346853,10800,1
201,Single Session,Open Set,Lee2019_ERP,AR+LR,47,session_2,0.53,0.88,0.97,0.06365483197897896,10800,1
202,Single Session,Open Set,Lee2019_ERP,AR+LR,48,session_1,0.030000000000000027,0.12,0.37,0.015756157896268403,10800,1
203,Single Session,Open Set,Lee2019_ERP,AR+LR,48,session_2,0.12,0.41000000000000003,0.6699999999999999,0.048433176037751144,10800,1
204,Single Session,Open Set,Lee2019_ERP,AR+LR,49,session_1,0.32000000000000006,0.6100000000000001,0.78,0.07483204031032552,10800,1
205,Single Session,Open Set,Lee2019_ERP,AR+LR,49,session_2,0.13999999999999999,0.44,0.75,0.040000000000000833,10800,1
