,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
21,Single Session,Open Set,COG-BCI Flanker,siamese,5,session_2,0.10344827586206895,0.6896551724137931,0.7586206896551724,0.1034482758620691,851,250
22,Single Session,Open Set,COG-BCI Flanker,siamese,6,session_2,0.33333333333333337,1.0,1.0,0.13684946558785338,851,250
23,Single Session,Open Set,COG-BCI Flanker,siamese,9,session_2,0.04166666666666663,0.29166666666666663,0.6041666666666667,0.06026139878279956,851,250
24,Single Session,Open Set,COG-BCI Flanker,siamese,10,session_2,0.0847457627118644,0.11864406779661019,0.13559322033898302,0.08474576271187749,851,250
25,Single Session,Open Set,COG-BCI Flanker,siamese,13,session_2,0.26530612244897955,0.8571428571428572,0.8775510204081632,0.15143446715036943,851,250
26,Single Session,Open Set,COG-BCI Flanker,siamese,15,session_2,0.0,0.0,0.0,0.0001,851,250
27,Single Session,Open Set,COG-BCI Flanker,siamese,1,session_2,0.18918918918918914,0.7837837837837838,1.0,0.135611797528896,851,250
28,Single Session,Open Set,COG-BCI Flanker,siamese,2,session_2,0.4,0.6,0.6,0.20000000000031073,851,250
29,Single Session,Open Set,COG-BCI Flanker,siamese,3,session_2,0.21052631578947367,0.9649122807017544,0.9649122807017544,0.1403508771929806,851,250
30,Single Session,Open Set,COG-BCI Flanker,siamese,8,session_2,0.019230769230769273,0.07692307692307687,0.09615384615384615,0.019230769230783967,851,250
31,Single Session,Open Set,COG-BCI Flanker,siamese,22,session_2,0.0,0.8181818181818181,1.0,0.04161261351162559,851,250
32,Single Session,Open Set,COG-BCI Flanker,siamese,24,session_2,0.0,0.4878048780487805,0.5853658536585367,0.011598782127876574,851,250
33,Single Session,Open Set,COG-BCI Flanker,siamese,4,session_2,0.2777777777777778,0.8333333333333334,0.8333333333333334,0.2037037037037102,851,250
34,Single Session,Open Set,COG-BCI Flanker,siamese,17,session_2,1.0,1.0,1.0,0.27807166383870646,851,250
35,Single Session,Open Set,COG-BCI Flanker,siamese,19,session_2,0.0,0.0,0.0,0.0001,851,250
36,Single Session,Open Set,COG-BCI Flanker,siamese,27,session_2,1.0,1.0,1.0,0.27807166383870646,851,250
37,Single Session,Open Set,COG-BCI Flanker,siamese,29,session_2,0.8909090909090909,0.9636363636363636,0.9636363636363636,0.35070618659240105,851,250
38,Single Session,Open Set,COG-BCI Flanker,siamese,7,session_2,0.037735849056603765,0.4716981132075472,0.7924528301886793,0.06219880646208395,851,250
39,Single Session,Open Set,COG-BCI Flanker,siamese,12,session_2,0.0,0.0,0.0,0.0001,851,250
40,Single Session,Open Set,COG-BCI Flanker,siamese,14,session_2,0.0,0.0,0.16666666666666663,0.004897551224387806,851,250
41,Single Session,Open Set,COG-BCI Flanker,siamese,23,session_2,0.4285714285714286,0.8095238095238095,1.0,0.1904761904766086,851,250
42,Single Session,Open Set,COG-BCI Flanker,siamese,25,session_2,0.21818181818181814,0.7818181818181819,0.8,0.1454545454545456,851,250
43,Single Session,Open Set,COG-BCI Flanker,siamese,26,session_2,0.14893617021276595,0.8085106382978724,0.8085106382978724,0.14893617021276478,851,250
44,Single Session,Open Set,COG-BCI Flanker,siamese,5,session_3,0.08108108108108103,0.16216216216216217,0.16216216216216217,0.0810810810811091,658,250
45,Single Session,Open Set,COG-BCI Flanker,siamese,10,session_3,0.03448275862068961,0.10344827586206895,0.2931034482758621,0.05172413793103448,658,250
46,Single Session,Open Set,COG-BCI Flanker,siamese,11,session_3,0.25,1.0,1.0,0.12980529206190713,658,250
47,Single Session,Open Set,COG-BCI Flanker,siamese,16,session_3,0.33333333333333337,0.8888888888888888,0.9444444444444444,0.17329347284504235,658,250
48,Single Session,Open Set,COG-BCI Flanker,siamese,3,session_3,0.625,0.8035714285714286,0.875,0.20907577019150708,658,250
49,Single Session,Open Set,COG-BCI Flanker,siamese,17,session_3,0.0,0.4117647058823529,0.4411764705882353,0.06814097444089456,658,250
50,Single Session,Open Set,COG-BCI Flanker,siamese,21,session_3,0.8,1.0,1.0,0.25001249188027785,658,250
51,Single Session,Open Set,COG-BCI Flanker,siamese,29,session_3,0.7608695652173914,1.0,1.0,0.39130434782600404,658,250
52,Single Session,Open Set,COG-BCI Flanker,siamese,7,session_3,0.5294117647058824,0.8823529411764706,0.9607843137254902,0.2347748017357474,658,250
53,Single Session,Open Set,COG-BCI Flanker,siamese,14,session_3,0.7142857142857143,1.0,1.0,0.5714285714285304,658,250
54,Single Session,Open Set,COG-BCI Flanker,siamese,18,session_3,0.09999999999999998,1.0,1.0,0.10000000000000264,658,250
55,Single Session,Open Set,COG-BCI Flanker,siamese,25,session_3,0.679245283018868,0.8490566037735849,0.8490566037735849,0.24774216751918157,658,250
56,Single Session,Open Set,COG-BCI Flanker,siamese,26,session_3,0.6666666666666667,1.0,1.0,0.29379124175164967,658,250
57,Single Session,Open Set,COG-BCI Flanker,siamese,27,session_3,0.0,0.0,0.0,0.0001,658,250
58,Single Session,Open Set,COG-BCI Flanker,siamese,28,session_3,1.0,1.0,1.0,0.2000000000000001,658,250
59,Single Session,Open Set,COG-BCI Flanker,siamese,1,session_3,0.42307692307692313,0.8846153846153846,0.9230769230769231,0.1801995012468828,658,250
60,Single Session,Open Set,COG-BCI Flanker,siamese,2,session_3,0.07692307692307687,0.07692307692307687,0.07692307692307687,0.07692307692307734,658,250
61,Single Session,Open Set,COG-BCI Flanker,siamese,4,session_3,0.34615384615384615,0.7115384615384616,0.7115384615384616,0.23076923076923084,658,250
62,Single Session,Open Set,COG-BCI Flanker,siamese,6,session_3,0.12121212121212122,0.21212121212121215,0.5757575757575757,0.12121212121212172,658,250
